,0
187,"{'vehicle_id': 65, 'time_send': 128.55944253513886, 'time_enter': 142.4073984820507, 'time_start': 142.4073984820507, 'SOC_end': 100.0, 'SOC_send': 59.48811149297222, 'lat': 52.48378600276335, 'long': 13.305664633389828, 'v_hex': '871f1d498ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 48, 'CS_position': 36, 'distance': 5.9239779734559255}"
188,"{'vehicle_id': 190, 'time_send': 285.9644934452925, 'time_enter': 294.7525030508956, 'time_start': 294.7525030508956, 'SOC_end': 100.0, 'SOC_send': 92.00710131094151, 'lat': 52.48043206070947, 'long': 13.389425319224276, 'v_hex': '871f18b20ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 12, 'CS_position': 18, 'distance': 3.3940048028015575}"
189,"{'vehicle_id': 287, 'time_send': 385.8342356655138, 'time_enter': 397.7422062128804, 'time_start': 397.7422062128804, 'SOC_end': 100.0, 'SOC_send': 95.98475466320845, 'lat': 52.49966097724507, 'long': 13.372398208693516, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.9539852736832835}"
190,"{'vehicle_id': 242, 'time_send': 224.32025110847616, 'time_enter': 231.82854565431913, 'time_start': 231.82854565431913, 'SOC_end': 100.0, 'SOC_send': 48.735949778304764, 'lat': 52.45487351139572, 'long': 13.297728254635448, 'v_hex': '871f18b34ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 26, 'CS_position': 3, 'distance': 2.754147272921481}"
191,"{'vehicle_id': 138, 'time_send': 129.90022456226848, 'time_enter': 141.92107482304687, 'time_start': 159.1833495563945, 'SOC_end': 100.0, 'SOC_send': 64.0199550875463, 'lat': 52.49041576441455, 'long': 13.433129774868974, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 73, 'CS_position': 42, 'distance': 5.010425130389194}"
192,"{'vehicle_id': 272, 'time_send': 353.4106471632222, 'time_enter': 363.85613260730156, 'time_start': 363.85613260730156, 'SOC_end': 100.0, 'SOC_send': 47.71787056735557, 'lat': 52.57973290717342, 'long': 13.348854360955402, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 4.222742722039664}"
193,"{'vehicle_id': 189, 'time_send': 153.65122581431862, 'time_enter': 163.14797067398493, 'time_start': 163.14797067398493, 'SOC_end': 100.0, 'SOC_send': 58.229656438707, 'lat': 52.49843262823705, 'long': 13.323142730033972, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.74837242983315}"
194,"{'vehicle_id': 107, 'time_send': 119.7489665598338, 'time_enter': 122.00987087318322, 'time_start': 122.00987087318322, 'SOC_end': 100.0, 'SOC_send': 68.25020668803324, 'lat': 52.52071086520394, 'long': 13.338844035852437, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.13045215667470927}"
195,"{'vehicle_id': 97, 'time_send': 300.23000000000013, 'time_enter': 303.57827398534096, 'time_start': 307.35767595525556, 'SOC_end': 100.0, 'SOC_send': 49.73034520293184, 'lat': 52.52654037941933, 'long': 13.415555501764464, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.6741369926704112}"
196,"{'vehicle_id': 158, 'time_send': 207.29675382511437, 'time_enter': 226.04773835093607, 'time_start': 226.04773835093607, 'SOC_end': 100.0, 'SOC_send': 94.58421308571539, 'lat': 52.43004660548543, 'long': 13.407474168307711, 'v_hex': '871f18b04ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 7, 'CS_position': 18, 'distance': 8.375492262910846}"
197,"{'vehicle_id': 207, 'time_send': 411.4987589020673, 'time_enter': 424.9850759011628, 'time_start': 424.9850759011628, 'SOC_end': 100.0, 'SOC_send': 94.03616576626783, 'lat': 52.58198725369686, 'long': 13.299114365399447, 'v_hex': '871f1d4a1ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 55, 'CS_position': 59, 'distance': 5.743158499547745}"
198,"{'vehicle_id': 51, 'time_send': 292.9144523709285, 'time_enter': 300.56127808660705, 'time_start': 300.56127808660705, 'SOC_end': 100.0, 'SOC_send': 93.0171095258143, 'lat': 52.51038563548761, 'long': 13.449592375471548, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.823412857839291}"
199,"{'vehicle_id': 27, 'time_send': 370.4545853713113, 'time_enter': 374.8927362774633, 'time_start': 374.8927362774633, 'SOC_end': 98.99829558571955, 'SOC_send': 88.44549573535315, 'lat': 52.502670967124295, 'long': 13.478976854420269, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 1.2190754530760035}"
200,"{'vehicle_id': 219, 'time_send': 372.12692430088674, 'time_enter': 390.4288937670776, 'time_start': 392.5195133226101, 'SOC_end': 100.0, 'SOC_send': 94.77461513982266, 'lat': 52.518185192104085, 'long': 13.258420451523838, 'v_hex': '871f1d482ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 35, 'CS_position': 45, 'distance': 8.15098473309544}"
201,"{'vehicle_id': 239, 'time_send': 284.32776052916444, 'time_enter': 294.0318605873955, 'time_start': 294.0318605873955, 'SOC_end': 100.0, 'SOC_send': 39.18771562303819, 'lat': 52.53731199137738, 'long': 13.365733391366803, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 3.8520500291155457}"
202,"{'vehicle_id': 20, 'time_send': 275.6792629829428, 'time_enter': 282.3065538081205, 'time_start': 282.3065538081205, 'SOC_end': 100.0, 'SOC_send': 97.7077112541497, 'lat': 52.459781202689214, 'long': 13.324093335105012, 'v_hex': '871f1d49bffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 51, 'CS_position': 27, 'distance': 2.313645412588836}"
203,"{'vehicle_id': 86, 'time_send': 273.7815539044863, 'time_enter': 278.90557159806565, 'time_start': 278.90557159806565, 'SOC_end': 100.0, 'SOC_send': 90.56142087609936, 'lat': 52.441859232488355, 'long': 13.261875652140919, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.5620088467896758}"
204,"{'vehicle_id': 178, 'time_send': 386.85429628340864, 'time_enter': 398.44155548573053, 'time_start': 398.44155548573053, 'SOC_end': 100.0, 'SOC_send': 97.02914074331827, 'lat': 52.56772762932157, 'long': 13.378473647781192, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 58, 'CS_position': 59, 'distance': 4.793629601160932}"
205,"{'vehicle_id': 223, 'time_send': 364.58802074691806, 'time_enter': 375.8284078762361, 'time_start': 375.8284078762361, 'SOC_end': 100.0, 'SOC_send': 92.0494966807546, 'lat': 52.53336292938152, 'long': 13.41829913129281, 'v_hex': '871f1d489ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 40, 'CS_position': 88, 'distance': 4.620193564659007}"
206,"{'vehicle_id': 38, 'time_send': 309.6999569672372, 'time_enter': 315.63771042729115, 'time_start': 318.4559250402631, 'SOC_end': 100.0, 'SOC_send': 97.26457720829546, 'lat': 52.550953015612855, 'long': 13.443193155903993, 'v_hex': '871f1d4f0ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 83, 'CS_position': 86, 'distance': 1.9688767300269865}"
207,"{'vehicle_id': 121, 'time_send': 365.3561149681647, 'time_enter': 375.7424052820784, 'time_start': 375.7424052820784, 'SOC_end': 100.0, 'SOC_send': 93.14394312733015, 'lat': 52.538553140180255, 'long': 13.173925627020129, 'v_hex': '871f1d4b2ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 64, 'CS_position': 65, 'distance': 4.193145156956828}"
208,"{'vehicle_id': 199, 'time_send': 167.00239261909059, 'time_enter': 173.5750244150707, 'time_start': 173.5750244150707, 'SOC_end': 100.0, 'SOC_send': 63.87707029379703, 'lat': 52.49600580298808, 'long': 13.307498257067282, 'v_hex': '871f1d498ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 48, 'CS_position': 52, 'distance': 2.286315897990055}"
209,"{'vehicle_id': 120, 'time_send': 301.1039483963603, 'time_enter': 306.79273190654754, 'time_start': 306.79273190654754, 'SOC_end': 100.0, 'SOC_send': 46.74126283865308, 'lat': 52.493607377777515, 'long': 13.428949531913368, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 1.8443917550936384}"
210,"{'vehicle_id': 214, 'time_send': 386.31328336969864, 'time_enter': 391.07709058917794, 'time_start': 391.07709058917794, 'SOC_end': 100.0, 'SOC_send': 98.33734332606026, 'lat': 52.488759311881275, 'long': 13.489881133204493, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 1.3819036097396569}"
211,"{'vehicle_id': 131, 'time_send': 298.88569047105455, 'time_enter': 305.49558284469543, 'time_start': 305.49558284469543, 'SOC_end': 100.0, 'SOC_send': 90.09149699436753, 'lat': 52.52720478696261, 'long': 13.284434667260658, 'v_hex': '871f1d480ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 33, 'CS_position': 36, 'distance': 2.3049461868204553}"
212,"{'vehicle_id': 241, 'time_send': 123.44417802531832, 'time_enter': 134.36914383924676, 'time_start': 142.59297522700467, 'SOC_end': 100.0, 'SOC_send': 97.71116439493633, 'lat': 52.52665429132656, 'long': 13.452871001070456, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 4.462482906964223}"
213,"{'vehicle_id': 200, 'time_send': 263.7227375410475, 'time_enter': 267.26015219462596, 'time_start': 270.0418005464783, 'SOC_end': 100.0, 'SOC_send': 94.45545249179051, 'lat': 52.49667962851595, 'long': 13.452575389040154, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 0.7687073267892433}"
214,"{'vehicle_id': 288, 'time_send': 300.26799999999923, 'time_enter': 304.8867432589944, 'time_start': 306.3511606779289, 'SOC_end': 100.0, 'SOC_send': 99.47625134820096, 'lat': 52.44079616644846, 'long': 13.276481249960398, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.3093716294975892}"
215,"{'vehicle_id': 22, 'time_send': 396.40388073579214, 'time_enter': 402.16825115406846, 'time_start': 402.16825115406846, 'SOC_end': 100.0, 'SOC_send': 97.51922385284156, 'lat': 52.48464734797942, 'long': 13.478604460961138, 'v_hex': '871f18b2cffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 21, 'CS_position': 74, 'distance': 1.8821852091381697}"
216,"{'vehicle_id': 4, 'time_send': 172.1587495741718, 'time_enter': 178.4137232698921, 'time_start': 178.99528408772855, 'SOC_end': 100.0, 'SOC_send': 39.510409315589726, 'lat': 52.51872171154044, 'long': 13.382790145980637, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.127486847860151}"
217,"{'vehicle_id': 166, 'time_send': 354.25060922095037, 'time_enter': 360.19525768768244, 'time_start': None, 'SOC_end': 89.8805184287756, 'SOC_send': 90.66944812212202, 'lat': 52.53318933128069, 'long': 13.394012671848143, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 1.9723242333660327}"
218,"{'vehicle_id': 139, 'time_send': 154.12136921122172, 'time_enter': 159.07525945758852, 'time_start': 162.748089312527, 'SOC_end': 100.0, 'SOC_send': 40.95716372880093, 'lat': 52.551454417657084, 'long': 13.409664022639083, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.4769451231833945}"
219,"{'vehicle_id': 110, 'time_send': 311.8180842617283, 'time_enter': 317.9995528608981, 'time_start': 317.9995528608981, 'SOC_end': 100.0, 'SOC_send': 92.95083204775852, 'lat': 52.511094033182005, 'long': 13.274489976154001, 'v_hex': '871f1d482ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 35, 'CS_position': 52, 'distance': 2.090734299584922}"
220,"{'vehicle_id': 73, 'time_send': 240.28943432652034, 'time_enter': 249.420040461101, 'time_start': 261.43214948336924, 'SOC_end': 100.0, 'SOC_send': 89.72243979418961, 'lat': 52.468973354278894, 'long': 13.28194450748283, 'v_hex': '871f1d49affffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 50, 'CS_position': 3, 'distance': 3.5653030672903254}"
221,"{'vehicle_id': 291, 'time_send': 428.9820201647596, 'time_enter': 437.7930776668452, 'time_start': 437.7930776668452, 'SOC_end': 100.0, 'SOC_send': 90.60359596704808, 'lat': 52.449294407916106, 'long': 13.383383296613776, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 3.405528751042781}"
222,"{'vehicle_id': 133, 'time_send': 252.38325342980718, 'time_enter': 263.3716066800406, 'time_start': 263.3716066800406, 'SOC_end': 100.0, 'SOC_send': 93.74577431291468, 'lat': 52.49834921676513, 'long': 13.330769387371351, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 4.494176625116711}"
223,"{'vehicle_id': 25, 'time_send': 337.8884623130842, 'time_enter': 347.63626544490705, 'time_start': 347.63626544490705, 'SOC_end': 100.0, 'SOC_send': 96.35822508406447, 'lat': 52.48381701654634, 'long': 13.32829303382634, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.8739015659114386}"
224,"{'vehicle_id': 45, 'time_send': 410.297032815254, 'time_enter': 437.31987149271646, 'time_start': None, 'SOC_end': 87.42949382965546, 'SOC_send': 92.43406156514796, 'lat': 52.52792377041279, 'long': 13.21586991448964, 'v_hex': '871f1d4b3ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 65, 'CS_position': 45, 'distance': 12.511419338731237}"
225,"{'vehicle_id': 82, 'time_send': 377.930683755204, 'time_enter': 387.353408925847, 'time_start': None, 'SOC_end': 93.45972370072934, 'SOC_send': 94.94426873485796, 'lat': 52.546826145164594, 'long': 13.397456778945832, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 3.711362585321523}"
226,"{'vehicle_id': 217, 'time_send': 316.3442478396628, 'time_enter': 320.9309431962355, 'time_start': 320.9309431962355, 'SOC_end': 100.0, 'SOC_send': 36.59978552064588, 'lat': 52.56349246530009, 'long': 13.336112803545623, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.2933476782863425}"
227,"{'vehicle_id': 286, 'time_send': 474.5270045724126, 'time_enter': 480.07109755653676, 'time_start': 480.07109755653676, 'SOC_end': 100.0, 'SOC_send': 95.02880601018249, 'lat': 52.502618076141445, 'long': 13.456075817858812, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 1.7720464920620855}"
228,"{'vehicle_id': 48, 'time_send': 336.9074190763515, 'time_enter': 347.2971328601258, 'time_start': 347.2971328601258, 'SOC_end': 100.0, 'SOC_send': 92.24460327927704, 'lat': 52.50491886449798, 'long': 13.307225528621307, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.194856891887154}"
229,"{'vehicle_id': 114, 'time_send': 253.28791149461193, 'time_enter': 264.48897402657803, 'time_start': 264.48897402657803, 'SOC_end': 100.0, 'SOC_send': 91.21543011818369, 'lat': 52.511666694249236, 'long': 13.481078500571611, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 4.600531265983059}"
230,"{'vehicle_id': 63, 'time_send': 383.27621040039844, 'time_enter': 386.8240904777924, 'time_start': None, 'SOC_end': 92.45760690331763, 'SOC_send': 92.76718291879642, 'lat': 52.4480965887162, 'long': 13.344520244454596, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.773940038697001}"
231,"{'vehicle_id': 212, 'time_send': 432.6846296917773, 'time_enter': 440.49718157859814, 'time_start': 440.49718157859814, 'SOC_end': 100.0, 'SOC_send': 93.34192162016909, 'lat': 52.474433379711535, 'long': 13.414401400086446, 'v_hex': '871f18b21ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 13, 'CS_position': 15, 'distance': 2.9062759434104257}"
232,"{'vehicle_id': 237, 'time_send': 423.5681823639831, 'time_enter': 427.16923311180955, 'time_start': 435.3098759251455, 'SOC_end': 100.0, 'SOC_send': 42.420570451868386, 'lat': 52.52424057807223, 'long': 13.34465477918597, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.8005253739132268}"
233,"{'vehicle_id': 62, 'time_send': 418.68825323357356, 'time_enter': 426.8812011290947, 'time_start': 426.8812011290947, 'SOC_end': 100.0, 'SOC_send': 93.97679825338948, 'lat': 52.50024627411411, 'long': 13.31695654474239, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.096473947760559}"
234,"{'vehicle_id': 183, 'time_send': 355.10176389235386, 'time_enter': 360.420141383338, 'time_start': None, 'SOC_end': 95.33839672220853, 'SOC_send': 96.00207222040535, 'lat': 52.497978771036514, 'long': 13.387974613700123, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.6591887454920602}"
235,"{'vehicle_id': 160, 'time_send': 426.52757099508784, 'time_enter': 432.16948431240485, 'time_start': None, 'SOC_end': 96.89644834045085, 'SOC_send': 97.62483100391425, 'lat': 52.530662866269296, 'long': 13.393093419768165, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.820956658658516}"
236,"{'vehicle_id': 117, 'time_send': 409.8613693362309, 'time_enter': 418.0396867544975, 'time_start': 418.0396867544975, 'SOC_end': 100.0, 'SOC_send': 92.42772613275382, 'lat': 52.50653803429457, 'long': 13.320259663774719, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.08915870913329}"
237,"{'vehicle_id': 123, 'time_send': 444.6056910893611, 'time_enter': 450.50068102672543, 'time_start': 450.50068102672543, 'SOC_end': 100.0, 'SOC_send': 98.27886178212779, 'lat': 52.50539229568721, 'long': 13.471842280887994, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 1.9474949686821743}"
238,"{'vehicle_id': 30, 'time_send': 371.9129116880645, 'time_enter': 378.426330664537, 'time_start': 378.426330664537, 'SOC_end': 100.0, 'SOC_send': 96.81741766238711, 'lat': 52.507731239574724, 'long': 13.472395022363182, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 2.2567094882362295}"
239,"{'vehicle_id': 64, 'time_send': 332.6746494243401, 'time_enter': 336.5586033967722, 'time_start': 336.5586033967722, 'SOC_end': 99.99999999999999, 'SOC_send': 39.76887381371402, 'lat': 52.4987338583251, 'long': 13.45067528282526, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 0.9419769862160573}"
240,"{'vehicle_id': 13, 'time_send': 392.42339094785217, 'time_enter': 404.7969685285624, 'time_start': None, 'SOC_end': 90.41010354303668, 'SOC_send': 92.48481905917873, 'lat': 52.537191259395804, 'long': 13.407684179284477, 'v_hex': '871f1d489ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 40, 'CS_position': 42, 'distance': 5.186788790355106}"
241,"{'vehicle_id': 60, 'time_send': 489.1599143201197, 'time_enter': 492.8107039050551, 'time_start': 492.8107039050551, 'SOC_end': 100.0, 'SOC_send': 94.84426848417702, 'lat': 52.46654044641178, 'long': 13.363546576720823, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 0.825394792467719}"
242,"{'vehicle_id': 88, 'time_send': 421.77776287617013, 'time_enter': 433.74323108092085, 'time_start': 469.3945883732488, 'SOC_end': 100.0, 'SOC_send': 84.42553475442263, 'lat': 52.50795890441453, 'long': 13.294622334366782, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 4.982734102375364}"
243,"{'vehicle_id': 1, 'time_send': 438.6398681157096, 'time_enter': 443.9887366100504, 'time_start': 470.04965974376364, 'SOC_end': 100.0, 'SOC_send': 84.79274542968209, 'lat': 52.52998620203926, 'long': 13.329744513357637, 'v_hex': '871f1d481ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 34, 'CS_position': 45, 'distance': 1.6744342471704212}"
244,"{'vehicle_id': 72, 'time_send': 411.9646059775823, 'time_enter': 420.4551420879691, 'time_start': 420.4551420879691, 'SOC_end': 100.0, 'SOC_send': 88.53742400741537, 'lat': 52.51225469641919, 'long': 13.204168499499522, 'v_hex': '871f1d494ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 47, 'CS_position': 65, 'distance': 3.245268055193371}"
245,"{'vehicle_id': 198, 'time_send': 356.4987189899599, 'time_enter': 364.7077835498278, 'time_start': 364.7077835498278, 'SOC_end': 100.0, 'SOC_send': 95.07418873155291, 'lat': 52.503519105448255, 'long': 13.510070154688005, 'v_hex': '871f1d4deffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 82, 'CS_position': 74, 'distance': 3.1045322799339345}"
246,"{'vehicle_id': 65, 'time_send': 456.8738381491267, 'time_enter': 464.9046798191826, 'time_start': 464.9046798191826, 'SOC_end': 100.0, 'SOC_send': 48.225232370174666, 'lat': 52.483143555583496, 'long': 13.381811264684359, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.0154208350279594}"
247,"{'vehicle_id': 81, 'time_send': 412.2190905589429, 'time_enter': 418.6701139039786, 'time_start': None, 'SOC_end': 81.61641456206924, 'SOC_send': 82.50661923107637, 'lat': 52.51552445117464, 'long': 13.4230942046687, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.22551167251782}"
248,"{'vehicle_id': 143, 'time_send': 456.1165234819472, 'time_enter': 461.44929030362465, 'time_start': None, 'SOC_end': 96.24048714220692, 'SOC_send': 96.9070405065424, 'lat': 52.55840813657523, 'long': 13.422592638931086, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.666383410838725}"
249,"{'vehicle_id': 186, 'time_send': 450.47151221055685, 'time_enter': 459.4221434857776, 'time_start': 459.4221434857776, 'SOC_end': 100.0, 'SOC_send': 97.90569755788862, 'lat': 52.44966752698785, 'long': 13.377314233866194, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 3.4753156376103753}"
250,"{'vehicle_id': 216, 'time_send': 240.20300000000037, 'time_enter': 244.82174325899555, 'time_start': 244.82174325899555, 'SOC_end': 100.0, 'SOC_send': 49.47625134820096, 'lat': 52.44079616644846, 'long': 13.276481249960398, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.3093716294975892}"
251,"{'vehicle_id': 262, 'time_send': 240.28550308981767, 'time_enter': 245.9653121284383, 'time_start': 246.71269283542927, 'SOC_end': 99.99999999999999, 'SOC_send': 43.14289938203646, 'lat': 52.51341712047433, 'long': 13.407919233057166, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.8399045193103178}"
252,"{'vehicle_id': 95, 'time_send': 345.58701934463295, 'time_enter': 356.740220617547, 'time_start': 356.740220617547, 'SOC_end': 100.0, 'SOC_send': 91.68259613107341, 'lat': 52.57333371488167, 'long': 13.445835944132757, 'v_hex': '871f1d4f0ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 83, 'CS_position': 88, 'distance': 4.576600636457017}"
253,"{'vehicle_id': 78, 'time_send': 437.2252822242865, 'time_enter': 447.8247522818985, 'time_start': 475.2371135247892, 'SOC_end': 100.0, 'SOC_send': 90.456683580203, 'lat': 52.49666386790141, 'long': 13.32661529383965, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.29973502880601}"
254,"{'vehicle_id': 93, 'time_send': 419.9266079753339, 'time_enter': 423.89304483986166, 'time_start': None, 'SOC_end': 94.55173623495949, 'SOC_send': 94.94502360786504, 'lat': 52.56336417354202, 'long': 13.3984173264854, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 0.9832184322638812}"
255,"{'vehicle_id': 105, 'time_send': 496.9638335732971, 'time_enter': 506.2779462211633, 'time_start': None, 'SOC_end': 90.15957687673044, 'SOC_send': 91.62239940630367, 'lat': 52.48296619022484, 'long': 13.415619219243128, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.6570563239330784}"
256,"{'vehicle_id': 256, 'time_send': 498.8554469903725, 'time_enter': 505.03045623848135, 'time_start': 506.40163472569736, 'SOC_end': 100.0, 'SOC_send': 94.5631175265905, 'lat': 52.51327423187413, 'long': 13.410551342415294, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.0875046240544237}"
257,"{'vehicle_id': 227, 'time_send': 240.2070000000004, 'time_enter': 244.82574325899557, 'time_start': 244.82574325899557, 'SOC_end': 100.0, 'SOC_send': 49.47625134820096, 'lat': 52.44079616644846, 'long': 13.276481249960398, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.3093716294975892}"
