,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,"(7, 0, 18, 3, 0, 1)","(4, 1, 86, 3, 0, 1)","(9, 3, 85, 3, 1, 0)","(9, 4, 40, 3, 0, 0)","(9, 5, 40, 3, 1, 0)","(9, 6, 76, 3, 0, 0)","(4, 8, 44, 3, 0, 0)","(4, 9, 40, 3, 1, 1)","(3, 9, 42, 3, 0, 1)","(3, 10, 14, 3, 0, 1)",,,,,
1,3,2,4,4,3,3,3,2,1,0,,,,,
2,32.128197279032754,-3.650312272677329,-0.0,-0.0,11.290473495488769,24.26373802213257,5.826576707419709,8.844071810370908,16.307287424406464,-0.4100870880946541,,,,,
0,"(7, 1, 11, 3, 0, 0)","(6, 1, 17, 3, 0, 0)","(9, 3, 73, 3, 1, 0)","(4, 6, 26, 2, 0, 0)","(9, 7, 26, 3, 1, 1)","(4, 10, 51, 3, 0, 1)",,,,,,,,,
1,3,1,2,2,3,3,,,,,,,,,
2,31.520433681951218,-7.790467567712021,22.798063059951957,0.4629630993683769,13.292450831980007,24.38167362159229,,,,,,,,,
0,"(6, 1, 51, 3, 0, 1)","(6, 1, 3, 1, 0, 0)","(9, 4, 17, 3, 1, 0)","(4, 6, 73, 3, 0, 0)","(9, 7, 14, 3, 0, 0)","(3, 11, 49, 3, 0, 0)","(3, 11, 71, 3, 1, 2)",,,,,,,,
1,4,1,3,1,3,0,3,,,,,,,,
2,19.454017372235583,20.940193398141425,8.225474153043884,5.383309426804372,30.091211124972524,19.35478876605555,5.0,,,,,,,,
0,"(6, 0, 13, 3, 0, 0)","(9, 3, 15, 3, 0, 0)","(9, 3, 13, 3, 1, 0)","(9, 4, 17, 3, 1, 1)","(9, 5, 51, 3, 0, 0)","(9, 5, 17, 3, 0, 0)","(9, 6, 53, 3, 1, 0)","(4, 8, 51, 3, 1, 1)","(9, 9, 14, 3, 0, 1)","(9, 10, 25, 1, 1, 0)",,,,,
1,0,1,2,2,1,4,3,0,2,1,,,,,
2,-7.60349601526157,5.530312710729005,4.739567911765545,2.3694338800395762,15.530240396685254,20.203793051066327,12.821938347216491,-2.1818708514074583,16.291305633670202,2.9098420132559637,,,,,
0,"(7, 0, 85, 3, 0, 1)","(4, 2, 76, 3, 0, 0)","(9, 4, 73, 3, 0, 1)","(4, 5, 77, 3, 1, 1)","(9, 6, 53, 3, 0, 0)","(9, 7, 50, 2, 1, 0)","(4, 9, 49, 3, 0, 1)","(3, 10, 35, 3, 0, 1)",,,,,,,
1,3,2,2,2,0,3,3,4,,,,,,,
2,16.905883182468383,-14.619812897021449,15.924680270291617,12.726106986838483,4.773980254928679,15.732083443295412,30.347469276063652,28.74099632471834,,,,,,,
0,"(6, 1, 10, 1, 0, 0)","(6, 2, 10, 1, 0, 1)","(5, 3, 36, 3, 0, 0)","(4, 3, 53, 3, 0, 1)","(9, 6, 42, 3, 1, 0)","(9, 7, 40, 3, 1, 1)",,,,,,,,,
1,3,2,3,1,2,3,,,,,,,,,
2,-0.0,58.614955984566635,5.0,9.185347527080346,4.369270639007592,20.982918863688948,,,,,,,,,
0,"(7, 1, 57, 3, 0, 0)","(6, 2, 58, 3, 1, 1)","(9, 3, 59, 3, 0, 0)","(9, 3, 36, 3, 1, 0)","(9, 3, 34, 3, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(8, 8, 10, 1, 0, 0)","(8, 10, 51, 3, 0, 1)",,,,
1,4,2,1,4,4,4,1,3,3,0,3,,,,
2,7.25659464067315,-9.162357529526437,15.476241744544957,6.767501297866769,11.446016607958233,-0.0,-0.0,-0.0,48.96708439059351,40.10878297155037,21.567363556048164,,,,
0,"(6, 1, 46, 2, 0, 0)","(6, 1, 45, 3, 0, 0)","(6, 2, 45, 3, 0, 0)","(5, 3, 38, 2, 0, 0)","(4, 3, 77, 3, 0, 1)","(4, 4, 77, 3, 0, 1)","(3, 5, 61, 3, 0, 0)","(9, 7, 49, 3, 0, 1)","(9, 7, 13, 3, 0, 1)","(9, 8, 73, 3, 0, 1)","(3, 9, 62, 2, 0, 0)","(9, 11, 44, 3, 0, 1)",,,
1,3,3,3,3,3,2,2,0,4,3,2,1,,,
2,9.687995516795166,-0.0,16.731144736089608,33.742922798722404,-0.0,28.431341344104943,8.530066372865035,14.2355704637995,7.988232581107109,34.64449281916964,-16.04518237913075,7.228070365532606,,,
0,"(6, 1, 85, 3, 0, 0)","(6, 1, 75, 3, 1, 0)","(5, 2, 72, 3, 1, 0)","(9, 4, 73, 3, 0, 1)","(4, 5, 73, 3, 1, 0)","(9, 6, 73, 3, 0, 0)","(9, 6, 44, 3, 0, 0)","(9, 8, 42, 3, 1, 1)","(9, 8, 73, 3, 1, 0)","(9, 9, 17, 3, 1, 1)","(8, 9, 53, 3, 0, 1)","(8, 10, 49, 3, 0, 2)",,,
1,3,2,1,2,0,4,1,0,2,1,4,4,,,
2,5.715339959125135,16.282730896928733,-11.148220987940624,7.207859220141329,-1.1125080961603115,19.84145358070448,13.35077194340961,15.310086407368644,4.259442618101363,22.331198346403635,10.093130863507398,14.829254860179294,,,
0,"(7, 0, 53, 3, 0, 0)","(6, 1, 61, 3, 0, 0)","(9, 2, 73, 3, 0, 0)","(9, 3, 17, 3, 1, 0)","(8, 3, 51, 3, 0, 1)","(4, 5, 35, 3, 1, 0)","(3, 7, 75, 3, 1, 1)","(2, 7, 73, 3, 0, 0)","(8, 9, 27, 3, 0, 1)",,,,,,
1,4,2,4,0,3,3,4,2,3,,,,,,
2,18.37507888186692,19.66567396617812,9.781401660405699,13.976047245081327,27.306544461253885,48.7860184473398,9.47675589904215,22.12709813978645,38.8363095653436,,,,,,
0,"(7, 0, 85, 3, 0, 0)","(9, 1, 45, 3, 0, 0)","(9, 2, 43, 3, 0, 0)","(9, 4, 60, 3, 0, 0)","(9, 4, 59, 3, 0, 0)","(4, 6, 16, 3, 1, 0)","(9, 7, 53, 3, 0, 1)","(9, 7, 43, 3, 0, 1)","(9, 8, 61, 1, 0, 0)","(9, 9, 40, 3, 1, 1)","(9, 9, 40, 3, 0, 2)",,,,
1,1,4,2,2,3,1,2,0,1,0,3,,,,
2,10.91737551899701,14.800324083650157,5.45469321614145,2.298167046248693,25.685693951759728,-8.050394109709321,0.48561279441083016,19.128839596242287,18.249875306588656,8.757098214076542,35.85780999139138,,,,
0,"(7, 1, 78, 3, 0, 0)","(6, 1, 77, 3, 1, 1)","(6, 2, 75, 3, 0, 1)","(6, 2, 13, 3, 1, 0)","(9, 3, 75, 3, 0, 1)","(4, 5, 40, 3, 1, 0)","(4, 5, 13, 3, 1, 0)","(9, 6, 13, 3, 1, 1)","(9, 7, 18, 3, 0, 1)","(9, 7, 12, 3, 0, 1)","(9, 8, 16, 3, 0, 1)","(8, 8, 37, 1, 0, 0)","(9, 9, 39, 3, 0, 1)","(9, 10, 21, 3, 1, 1)",
1,1,4,4,0,3,0,2,4,1,4,4,2,2,4,
2,24.129795918974178,5.353638957432496,12.814937643707408,3.4660784716314854,4.986863467975004,15.1801510535146,-8.015762969352076,15.579429570169191,11.470091702388206,5.808620577873928,29.378283841024,6.412134169862021,12.844794171072074,19.093951425706088,
0,"(7, 1, 67, 2, 0, 0)","(6, 2, 77, 3, 0, 0)","(9, 4, 75, 3, 0, 0)","(9, 6, 72, 2, 0, 1)","(4, 8, 85, 3, 0, 1)",,,,,,,,,,
1,3,1,0,3,1,,,,,,,,,,
2,21.51813891528536,5.632490189327978,6.526651493873796,23.958147569406854,-2.257923411826292,,,,,,,,,,
0,"(6, 0, 41, 3, 0, 0)","(9, 2, 77, 3, 1, 1)","(4, 6, 42, 3, 0, 0)","(9, 8, 43, 3, 0, 1)","(4, 9, 42, 3, 1, 1)","(4, 9, 40, 3, 0, 2)",,,,,,,,,
1,1,3,0,3,0,0,,,,,,,,,
2,-0.6321260492731611,4.5446146502039415,-1.3028297578991026,17.08199793445392,7.373359098010953,41.892035912300464,,,,,,,,,
0,"(6, 0, 62, 2, 0, 0)","(9, 3, 53, 3, 0, 0)","(8, 4, 53, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 39, 3, 0, 0)","(4, 7, 14, 3, 0, 0)",,,,,,,,
1,0,1,3,1,1,0,1,,,,,,,,
2,20.549959857503907,4.294153760215586,2.796811855694064,-0.0,8.57995416445555,12.324035374043154,-2.6390922519279965,,,,,,,,
0,"(6, 1, 41, 3, 0, 1)","(9, 2, 41, 3, 0, 1)","(4, 4, 45, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 6, 43, 3, 1, 0)","(4, 7, 68, 1, 0, 0)","(9, 11, 16, 3, 0, 0)",,,,,,,
1,0,3,1,1,1,3,1,0,,,,,,,
2,-1.5564193277570642,5.294330060180609,-0.0,-0.0,5.0,29.383886077353246,3.3874998053051435,10.56925073907322,,,,,,,
0,"(6, 0, 62, 1, 0, 0)","(7, 4, 10, 1, 0, 0)","(8, 6, 38, 2, 1, 0)","(6, 8, 10, 1, 0, 0)",,,,,,,,,,,
1,0,1,0,0,,,,,,,,,,,
2,69.72548023782676,47.64274549207277,72.99473135482144,-6.565520772572183,,,,,,,,,,,
0,"(6, 0, 85, 3, 0, 1)","(6, 1, 42, 3, 1, 1)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 7, 40, 3, 1, 0)","(8, 8, 29, 1, 0, 0)","(9, 10, 75, 3, 0, 1)","(8, 11, 41, 3, 0, 1)",,,,
1,3,1,3,4,1,4,3,2,1,4,0,,,,
2,16.725050554640074,-9.646716285861807,-0.0,-0.0,-0.0,-0.0,10.942908409630139,33.642529929521054,3.717734751768666,21.91663311015022,4.275138162246443,,,,
0,"(6, 0, 58, 2, 0, 0)","(9, 3, 85, 3, 0, 0)","(9, 3, 58, 2, 0, 0)","(9, 4, 59, 3, 0, 0)","(4, 5, 48, 3, 1, 0)","(9, 6, 49, 3, 0, 1)","(9, 7, 3, 3, 0, 1)","(8, 7, 3, 3, 0, 0)","(9, 8, 53, 3, 1, 0)","(8, 9, 73, 3, 0, 1)","(9, 10, 34, 3, 0, 1)","(8, 10, 41, 3, 0, 0)","(8, 11, 37, 3, 0, 0)",,
1,1,0,2,3,2,4,0,2,4,0,4,1,4,,
2,-2.4234336894480535,3.1730668747398942,0.18576700760375786,24.478456150066584,-3.2337756280030963,19.886760748563557,5.933690757761322,15.980240700070283,26.403306782799703,19.707450670514767,10.143853154463024,13.12532605348301,10.672820357319937,,
0,"(6, 0, 39, 3, 0, 0)","(6, 1, 39, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 48, 3, 0, 1)","(8, 8, 75, 3, 0, 1)","(8, 9, 17, 3, 0, 1)",,,,,
1,2,2,3,4,3,4,3,4,2,3,,,,,
2,13.682142227532486,-8.506059269673843,-0.0,-0.0,-0.0,-0.0,5.0,33.49367641520729,8.565030357991054,15.344175214654685,,,,,
0,"(7, 1, 6, 3, 0, 0)","(6, 2, 41, 3, 0, 0)","(6, 2, 23, 3, 0, 0)","(9, 5, 41, 3, 0, 0)","(9, 6, 53, 3, 0, 1)","(8, 7, 27, 3, 0, 0)",,,,,,,,,
1,3,3,0,2,1,3,,,,,,,,,
2,33.827839533144825,21.058103348703767,12.429389496662585,8.2736877992126,18.157353935868898,18.242180596337572,,,,,,,,,
0,"(7, 1, 9, 3, 0, 0)","(6, 2, 35, 2, 0, 1)","(9, 4, 43, 3, 0, 1)","(9, 6, 59, 3, 0, 0)","(9, 7, 39, 3, 0, 0)","(9, 7, 44, 3, 0, 0)","(8, 8, 59, 3, 0, 0)","(9, 8, 42, 3, 0, 1)","(9, 8, 17, 3, 0, 1)","(9, 9, 42, 3, 1, 3)","(8, 9, 40, 3, 1, 0)","(9, 10, 85, 3, 0, 1)","(9, 11, 45, 3, 0, 1)",,
1,1,1,2,3,1,4,2,4,4,2,2,0,0,,
2,30.813784041929715,10.247751814959114,-2.714288958035175,16.07029153097929,5.9885366987312,11.500446632939633,12.899760048309782,7.072746731386699,7.6728512342896655,9.045421159595861,8.394813546613072,20.130801015499845,4.0775446070480985,,
0,"(7, 1, 78, 3, 0, 0)","(6, 2, 77, 3, 1, 1)","(9, 3, 17, 3, 1, 1)","(9, 4, 73, 3, 0, 1)","(4, 5, 73, 3, 1, 0)","(4, 5, 42, 3, 1, 0)","(4, 6, 42, 3, 0, 0)","(4, 6, 42, 3, 1, 0)","(4, 6, 40, 3, 0, 0)","(4, 7, 40, 3, 0, 0)","(4, 7, 13, 3, 0, 1)","(3, 8, 42, 3, 0, 1)","(3, 8, 77, 3, 0, 1)","(3, 8, 77, 3, 0, 1)",
1,3,2,0,2,2,3,2,0,3,3,3,3,3,3,
2,24.010632397372426,12.901007154773328,-3.9400961947331155,7.207859220141329,12.848177004441679,-0.0,6.798372237173307,6.077780279719547,-0.0,14.092347381503668,12.378541229657376,9.317413630669543,5.660120032321192,6.365815675499075,
0,"(7, 1, 32, 3, 0, 0)","(7, 2, 32, 2, 1, 0)","(4, 4, 75, 3, 0, 0)","(9, 7, 53, 3, 0, 0)","(8, 8, 41, 3, 0, 0)","(9, 9, 39, 3, 0, 1)","(9, 9, 77, 3, 0, 2)","(9, 10, 85, 3, 1, 1)","(9, 10, 40, 3, 0, 0)",,,,,,
1,4,2,1,1,1,2,2,2,0,,,,,,
2,-0.0,4.829888247506557,15.032869747105893,27.099750202792073,9.145356060031279,5.502066879824722,16.653785619585477,6.819323367415571,12.514550703007183,,,,,,
0,"(6, 0, 79, 3, 0, 0)","(6, 1, 79, 3, 0, 0)","(6, 1, 17, 3, 0, 0)","(9, 4, 42, 3, 1, 0)","(9, 5, 35, 3, 1, 0)","(3, 8, 49, 3, 0, 0)",,,,,,,,,
1,3,2,0,3,3,1,,,,,,,,,
2,-0.0,22.96833563776248,-7.925016952514661,25.428964568175523,39.580984029989665,-9.25779112953645,,,,,,,,,
0,"(6, 0, 40, 3, 0, 1)","(9, 2, 18, 3, 0, 0)","(4, 3, 18, 3, 0, 0)","(4, 4, 51, 2, 0, 1)","(9, 6, 18, 3, 0, 0)","(9, 6, 16, 3, 1, 0)","(9, 7, 18, 3, 0, 0)","(9, 7, 24, 3, 0, 0)","(4, 10, 42, 3, 0, 2)","(4, 10, 43, 3, 0, 1)",,,,,
1,2,3,2,2,1,1,3,3,3,3,,,,,
2,16.094299947557072,6.12537013286539,13.398958912271606,-11.947219868083742,15.748778386003401,-5.254968735131027,14.904824379577079,22.321456529117285,15.441515248034568,24.293506747856163,,,,,
0,"(7, 1, 32, 3, 0, 0)","(7, 2, 32, 2, 1, 0)","(6, 2, 71, 3, 1, 0)","(6, 3, 13, 3, 0, 1)","(9, 4, 88, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(8, 7, 3, 2, 0, 0)","(4, 9, 24, 2, 1, 1)","(4, 9, 18, 3, 0, 1)","(9, 10, 18, 3, 0, 1)","(9, 11, 12, 3, 0, 1)",,,,
1,4,3,2,2,1,1,3,3,0,1,0,,,,
2,-0.0,26.44264860606871,3.0016894461188066,18.36680939241275,10.2782368448371,19.296149969336252,20.04724634936766,13.401580434574099,-0.9429298772555335,14.48097437152418,6.247945754521704,,,,
0,"(6, 1, 17, 3, 1, 0)","(5, 2, 38, 2, 0, 0)","(9, 4, 34, 3, 0, 1)","(9, 5, 43, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 0)","(4, 7, 49, 3, 0, 1)","(9, 9, 42, 3, 1, 2)","(8, 9, 85, 3, 0, 1)","(8, 10, 71, 3, 1, 2)","(9, 10, 71, 3, 0, 0)",,,,
1,3,1,4,2,1,1,1,1,1,2,1,,,,
2,30.720933823369933,0.12868507123310913,-0.0,5.651330448610561,-0.0,8.490629024485791,-8.5650900161428,6.03625887823539,6.578644101741571,4.440885930189333,9.225610248583298,,,,
0,"(6, 0, 42, 3, 0, 1)","(6, 1, 42, 3, 1, 0)","(9, 2, 75, 3, 0, 1)","(9, 4, 85, 3, 0, 0)","(9, 5, 27, 3, 0, 0)","(9, 6, 26, 2, 0, 1)","(8, 7, 11, 2, 0, 0)","(7, 8, 25, 3, 0, 0)","(6, 8, 53, 3, 0, 1)","(9, 9, 86, 3, 0, 1)","(8, 10, 71, 3, 0, 1)",,,,
1,1,2,0,1,2,2,4,4,2,0,0,,,,
2,6.011626718303854,3.798101945704465,-2.5748270739594603,35.7337111857001,2.253180244441933,33.40256350744143,33.98276275481171,25.638536087365736,12.09620800872488,16.522124236802636,15.252945378224963,,,,
0,"(6, 0, 16, 3, 0, 1)","(6, 1, 16, 3, 0, 0)","(5, 1, 88, 3, 1, 0)","(9, 4, 85, 3, 0, 0)","(9, 6, 13, 3, 0, 0)","(8, 7, 23, 3, 1, 1)","(9, 8, 13, 3, 0, 0)","(8, 8, 14, 3, 0, 0)","(9, 9, 48, 3, 0, 1)","(9, 9, 49, 3, 0, 1)","(9, 10, 76, 3, 0, 1)",,,,
1,3,3,0,1,4,2,4,2,2,2,0,,,,
2,-0.0,26.357291586446536,-2.600997404882145,32.894564703481,5.548442720294561,6.793853231312867,18.78606043116561,0.19085538552079395,5.685736972752636,20.4802749250754,21.50260568803644,,,,
0,"(7, 0, 77, 3, 0, 1)","(7, 0, 40, 3, 1, 1)","(6, 1, 73, 3, 0, 1)","(6, 2, 75, 3, 1, 0)","(9, 4, 73, 3, 0, 1)","(4, 5, 73, 3, 1, 0)","(4, 6, 18, 3, 0, 0)","(9, 7, 50, 3, 0, 1)","(8, 8, 38, 2, 0, 0)","(9, 10, 26, 3, 0, 1)","(8, 10, 39, 3, 1, 0)","(9, 11, 77, 3, 0, 1)",,,
1,4,1,3,1,2,2,0,1,0,4,1,1,,,
2,7.393826793138214,13.434847298807862,11.985555327654263,-9.707950779542752,7.207859220141329,18.79060782696786,-4.346060541142925,26.80969690371687,6.255578259589195,17.462892778884417,12.508522651266217,8.840971681381617,,,
0,"(6, 0, 59, 3, 0, 0)","(9, 1, 45, 3, 0, 1)","(9, 2, 16, 3, 0, 0)","(8, 2, 43, 3, 0, 0)","(9, 3, 16, 3, 1, 0)","(4, 4, 49, 3, 0, 0)","(9, 5, 51, 3, 0, 0)","(9, 6, 18, 3, 0, 0)","(8, 7, 37, 3, 0, 0)","(7, 8, 36, 3, 0, 0)","(7, 9, 4, 1, 0, 0)",,,,
1,0,2,4,1,3,0,1,1,4,4,2,,,,
2,3.7798679788603433,14.453755093770338,21.600630465476556,11.054465242881982,11.59014668271898,-4.272966087994462,-3.521815796437286,39.68688488035111,26.261855912352395,30.946442801074006,-3.0228975809671645,,,,
0,"(7, 1, 61, 3, 0, 0)","(6, 2, 45, 3, 0, 0)","(5, 2, 71, 3, 0, 1)","(9, 4, 73, 3, 0, 1)","(4, 5, 13, 3, 1, 0)","(9, 6, 22, 3, 0, 0)","(9, 7, 73, 3, 1, 0)","(9, 7, 23, 2, 0, 0)","(7, 9, 49, 3, 0, 2)","(9, 10, 71, 3, 0, 1)","(9, 10, 13, 3, 0, 2)",,,,
1,1,3,2,2,2,0,4,4,0,0,0,,,,
2,26.356640832331244,21.442311041952685,-10.40867734665354,14.90212903180982,-6.13857576524121,7.676128511237678,16.959969132376287,42.65740296248698,-0.2521399074699835,8.770955322706827,17.32325052676876,,,,
0,"(7, 0, 39, 3, 0, 0)","(6, 1, 40, 3, 0, 1)","(9, 2, 23, 3, 0, 1)","(4, 5, 35, 3, 1, 1)","(9, 6, 41, 3, 1, 0)","(9, 6, 40, 3, 0, 0)","(9, 7, 38, 1, 0, 1)","(9, 8, 65, 2, 0, 0)","(9, 9, 14, 3, 0, 1)","(9, 10, 13, 3, 0, 1)","(9, 11, 73, 3, 1, 0)",,,,
1,2,2,3,2,1,1,0,0,2,2,0,,,,
2,5.588655892786224,12.589461063082817,35.94544571401594,-8.732873760837938,2.5168718231923197,24.522632457352096,2.8698748635532603,27.17896450764755,13.720161290551967,3.917931693153207,13.203182167395035,,,,
0,"(7, 0, 18, 3, 0, 0)","(9, 1, 24, 2, 0, 0)","(9, 2, 35, 3, 0, 0)","(9, 2, 36, 3, 0, 0)","(9, 3, 53, 3, 1, 1)","(9, 3, 35, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 51, 3, 0, 0)","(9, 9, 53, 3, 1, 1)","(9, 9, 42, 3, 0, 0)","(9, 10, 71, 3, 0, 1)","(9, 11, 42, 3, 0, 2)",
1,0,1,0,1,4,2,1,4,3,0,2,1,0,1,
2,6.441196821711586,23.700713947432618,2.417578943701594,8.317144077133902,9.097320705672669,-5.825906242852129,-0.0,-0.0,5.454766343594477,10.01031961470966,8.730334246861407,15.799922492459668,18.96899562527774,12.57199628621775,
0,"(6, 0, 68, 3, 0, 0)","(9, 2, 71, 3, 0, 0)","(9, 3, 44, 3, 0, 0)","(9, 4, 85, 3, 0, 0)","(9, 5, 85, 3, 0, 0)","(4, 7, 76, 3, 0, 0)","(9, 10, 42, 3, 0, 1)","(9, 11, 16, 3, 0, 1)",,,,,,,
1,1,0,4,1,2,0,4,4,,,,,,,
2,-4.283851333414663,7.4144971837735145,9.188423763434022,-3.50309300163566,18.041122112176367,7.878350650062011,14.310459549253224,13.253309729662192,,,,,,,
0,"(7, 1, 9, 3, 0, 0)","(7, 2, 9, 3, 0, 0)","(6, 2, 49, 3, 0, 0)","(5, 3, 11, 2, 0, 0)","(8, 7, 18, 3, 0, 1)","(9, 7, 39, 3, 0, 1)","(9, 8, 16, 3, 0, 0)","(9, 8, 49, 3, 0, 1)","(8, 10, 49, 3, 0, 1)","(8, 10, 49, 3, 0, 1)",,,,,
1,1,1,3,0,0,4,4,2,4,4,,,,,
2,-0.0,18.830554282151144,44.31516067184181,30.541500335257716,10.816969201817205,6.364368267261863,8.993499865037023,39.79077407781734,8.591912608577495,12.105727980264458,,,,,
0,"(7, 1, 73, 3, 0, 1)","(9, 1, 73, 3, 0, 0)","(4, 3, 73, 3, 1, 0)","(9, 4, 73, 3, 0, 1)","(4, 5, 73, 3, 1, 0)","(9, 6, 73, 3, 0, 0)","(9, 6, 73, 3, 0, 1)","(4, 7, 13, 3, 0, 0)","(9, 10, 71, 3, 0, 1)",,,,,,
1,1,3,0,2,2,4,3,0,0,,,,,,
2,1.0360754206935896,5.880051745243815,-7.876356813411834,16.996274200583382,-6.532593214333939,11.783242616436578,14.709410642081473,6.834238538241458,5.663512187266755,,,,,,
0,"(6, 1, 42, 3, 1, 0)","(6, 1, 45, 3, 0, 1)","(6, 1, 45, 3, 0, 0)","(6, 2, 45, 3, 0, 0)","(6, 2, 13, 3, 0, 1)","(9, 5, 27, 3, 0, 0)","(9, 5, 52, 3, 1, 0)","(9, 5, 48, 2, 1, 0)","(4, 8, 14, 3, 0, 0)",,,,,,
1,3,3,3,3,0,2,4,3,2,,,,,,
2,9.838374491258522,6.855067709560739,-0.0,16.228264100500617,9.05255302337579,8.94473697214404,5.0,30.046418255536107,-3.413659436045101,,,,,,
0,"(6, 1, 13, 3, 1, 0)","(9, 3, 73, 3, 1, 0)","(9, 4, 73, 3, 0, 1)","(4, 5, 73, 3, 1, 0)","(9, 6, 17, 2, 0, 0)","(4, 9, 71, 3, 0, 1)","(4, 10, 21, 3, 0, 1)",,,,,,,,
1,2,1,2,2,3,3,0,,,,,,,,
2,-8.362259652896809,-0.0,15.928022441374349,-0.20727021410278848,18.947552768387414,10.21825593926711,4.653346904962005,,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(6, 2, 20, 3, 0, 0)","(6, 2, 71, 3, 0, 0)","(6, 3, 71, 3, 1, 0)","(6, 3, 74, 3, 0, 1)","(5, 4, 23, 3, 0, 0)","(4, 4, 40, 3, 1, 0)","(4, 5, 40, 3, 1, 0)","(9, 6, 75, 3, 0, 0)","(9, 7, 40, 3, 0, 0)","(9, 8, 71, 3, 0, 0)","(8, 9, 25, 3, 1, 1)","(7, 9, 53, 3, 0, 1)","(6, 10, 79, 1, 0, 0)",
1,1,1,3,3,0,3,3,0,4,0,4,1,4,1,
2,-0.0,13.309414983952152,5.0,9.610483831474017,14.241219962445284,24.226842917000045,-0.0,-3.1134580007658377,-0.0,7.24022201989174,33.97112875427233,6.831022574025112,40.44521338302367,1.1490224715651813,
0,"(7, 0, 45, 3, 0, 1)","(9, 0, 40, 3, 0, 1)","(9, 1, 40, 3, 1, 0)","(9, 2, 53, 3, 0, 1)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 51, 3, 0, 1)","(9, 8, 24, 3, 0, 0)","(8, 9, 50, 3, 0, 1)","(8, 9, 48, 3, 0, 1)",,
1,0,2,4,2,3,4,1,4,3,4,4,4,4,,
2,6.9313678477576195,9.862398629008455,16.562809260509212,-4.291393917396093,-0.0,-0.0,-0.0,-0.0,5.0,14.42649229291806,16.184534402058777,8.38297089909844,7.919270494247549,,
0,"(6, 1, 53, 3, 0, 1)","(6, 1, 57, 3, 0, 0)","(9, 2, 47, 1, 0, 0)","(9, 3, 62, 2, 0, 0)","(8, 5, 13, 3, 0, 0)","(9, 7, 15, 3, 0, 1)","(9, 7, 15, 3, 0, 1)","(8, 8, 27, 3, 1, 1)","(9, 8, 27, 3, 0, 0)",,,,,,
1,3,2,0,4,0,4,4,1,0,,,,,,
2,16.10698424194753,17.18994602540619,2.4767907142227585,44.2332040188224,10.341027235502796,11.135249926277789,9.025497453797847,3.600265161858996,40.7877885816258,,,,,,
0,"(7, 1, 71, 3, 0, 0)","(9, 2, 35, 3, 0, 0)","(8, 3, 39, 3, 1, 0)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 1, 0)","(4, 6, 40, 3, 0, 0)","(4, 7, 41, 3, 0, 1)","(9, 8, 41, 3, 0, 0)","(8, 9, 10, 1, 0, 0)",,,,,,
1,0,0,0,2,2,3,2,4,4,,,,,,
2,30.607741883350144,14.97287474997922,-5.641092794136737,6.412532428770732,-0.0,17.92128331984423,-6.014538678845698,46.45870155734022,26.263974618706353,,,,,,
0,"(5, 2, 10, 2, 0, 1)","(9, 4, 11, 2, 0, 0)","(8, 6, 49, 3, 1, 1)","(9, 6, 43, 3, 1, 0)","(9, 7, 40, 3, 0, 1)","(9, 7, 42, 3, 0, 1)","(9, 8, 77, 3, 0, 0)","(8, 8, 42, 3, 0, 1)","(4, 10, 17, 3, 0, 0)","(4, 11, 39, 3, 0, 1)",,,,,
1,1,1,0,4,4,4,0,3,3,4,,,,,
2,-1.4010457117207142,40.066447899928434,0.7997450778962207,7.494213933955471,7.350419018063634,11.427020819177624,9.411657620666942,17.817368535253472,14.713614240528615,17.529152349145537,,,,,
0,"(7, 1, 5, 3, 0, 0)","(7, 2, 5, 3, 0, 0)","(6, 2, 42, 3, 1, 1)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 1, 0)","(9, 7, 40, 3, 0, 0)","(9, 7, 53, 3, 1, 0)","(4, 10, 85, 3, 1, 1)",,,,,,,
1,1,1,1,2,0,0,3,3,,,,,,,
2,-0.0,25.57258404026536,-8.984131224652229,6.412532428770732,-9.847879573846177,18.782367021971748,30.74767413128617,24.331328582796445,,,,,,,
