,0
182,"{'vehicle_id': 265, 'time_send': 168.60339929490442, 'time_enter': 178.34006907120443, 'time_start': 178.34006907120443, 'SOC_end': 100.0, 'SOC_send': 54.7428727010784, 'lat': 52.49843257069067, 'long': 13.343152797584487, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 3.8683348881500077}"
183,"{'vehicle_id': 111, 'time_send': 339.90649149803073, 'time_enter': 359.59842613936445, 'time_start': 359.59842613936445, 'SOC_end': 100.0, 'SOC_send': 47.218701700393865, 'lat': 52.55538984495065, 'long': 13.481114461868046, 'v_hex': '871f1d4f1ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 84, 'CS_position': 40, 'distance': 8.845967320666867}"
184,"{'vehicle_id': 211, 'time_send': 168.7020424006482, 'time_enter': 181.77256201213245, 'time_start': 181.77256201213245, 'SOC_end': 100.0, 'SOC_send': 47.05959151987036, 'lat': 52.48830586586434, 'long': 13.42946432332824, 'v_hex': '871f18b25ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 17, 'CS_position': 74, 'distance': 5.535259805742127}"
185,"{'vehicle_id': 93, 'time_send': 298.7331992586965, 'time_enter': 306.94738745146725, 'time_start': 306.94738745146725, 'SOC_end': 100.0, 'SOC_send': 96.2533601482607, 'lat': 52.48283146863569, 'long': 13.279742078672525, 'v_hex': '871f1d49effffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 54, 'CS_position': 52, 'distance': 3.107094096385373}"
186,"{'vehicle_id': 119, 'time_send': 240.1530000000002, 'time_enter': 246.87313461372514, 'time_start': 251.14191695775241, 'SOC_end': 100.0, 'SOC_send': 49.055973077255004, 'lat': 52.51461585290073, 'long': 13.423354364349862, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.3600673068624753}"
187,"{'vehicle_id': 138, 'time_send': 240.16100000000023, 'time_enter': 245.24414024144087, 'time_start': 245.24414024144087, 'SOC_end': 100.0, 'SOC_send': 99.38337195171187, 'lat': 52.47763457181537, 'long': 13.34947757141242, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.5415701207203283}"
188,"{'vehicle_id': 120, 'time_send': 437.40172158754723, 'time_enter': 443.71253485289816, 'time_start': None, 'SOC_end': 82.47149923807038, 'SOC_send': 83.33366189114057, 'lat': 52.51523535571835, 'long': 13.319713783645977, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 2.155406632675462}"
189,"{'vehicle_id': 123, 'time_send': 278.8808441220271, 'time_enter': 290.3713879181374, 'time_start': 303.24559222603426, 'SOC_end': 100.0, 'SOC_send': 95.82383117559456, 'lat': 52.49863028363149, 'long': 13.395070787243737, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.745271898055131}"
190,"{'vehicle_id': 134, 'time_send': 252.8781809340642, 'time_enter': 262.4302701284551, 'time_start': 282.70588426436314, 'SOC_end': 100.0, 'SOC_send': 87.55351393217309, 'lat': 52.51942577821538, 'long': 13.444672942390532, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 3.7760445971954444}"
191,"{'vehicle_id': 192, 'time_send': 269.51659867426974, 'time_enter': 276.7406175073576, 'time_start': 276.7406175073576, 'SOC_end': 100.0, 'SOC_send': 98.06468644379078, 'lat': 52.50681629196291, 'long': 13.460630680909718, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.6120094165439376}"
192,"{'vehicle_id': 0, 'time_send': 178.44322580895582, 'time_enter': 188.89744539600676, 'time_start': 188.89744539600676, 'SOC_end': 100.0, 'SOC_send': 56.49168546946748, 'lat': 52.52343015726554, 'long': 13.25283881290749, 'v_hex': '871f1d486ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 38, 'CS_position': 65, 'distance': 4.22710979352547}"
193,"{'vehicle_id': 155, 'time_send': 325.24458165569683, 'time_enter': 330.9484723316343, 'time_start': 330.9484723316343, 'SOC_end': 100.0, 'SOC_send': 97.75108366886064, 'lat': 52.48987741470765, 'long': 13.286417488740485, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.8519453379687576}"
194,"{'vehicle_id': 244, 'time_send': 149.917080464389, 'time_enter': 153.4139672994409, 'time_start': 157.228722350899, 'SOC_end': 100.0, 'SOC_send': 96.38459008576692, 'lat': 52.49169568433718, 'long': 13.45374757952433, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 0.7484434175259609}"
195,"{'vehicle_id': 52, 'time_send': 299.39663223561837, 'time_enter': 309.27172779153284, 'time_start': 309.27172779153284, 'SOC_end': 100.0, 'SOC_send': 95.89544714564855, 'lat': 52.52285614065242, 'long': 13.454632119095965, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 3.9375477779572456}"
196,"{'vehicle_id': 39, 'time_send': 414.6493157005961, 'time_enter': 424.08907700495104, 'time_start': None, 'SOC_end': 94.11024893057338, 'SOC_send': 95.59820119144436, 'lat': 52.51191881122735, 'long': 13.305251288930142, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 3.7198806521774648}"
197,"{'vehicle_id': 64, 'time_send': 421.55686889648274, 'time_enter': 427.0202848425987, 'time_start': None, 'SOC_end': 95.92400736304384, 'SOC_send': 96.61669055226703, 'lat': 52.509144241603074, 'long': 13.298991786775813, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 1.7317079730579876}"
198,"{'vehicle_id': 54, 'time_send': 390.68207942105386, 'time_enter': 393.77899033055337, 'time_start': None, 'SOC_end': 93.50211897716753, 'SOC_send': 93.72150115906743, 'lat': 52.52734690970014, 'long': 13.404356400275939, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.5484554547497675}"
199,"{'vehicle_id': 147, 'time_send': 285.13114014215046, 'time_enter': 295.3346650445313, 'time_start': 297.8348670877377, 'SOC_end': 100.0, 'SOC_send': 88.17377197156992, 'lat': 52.53616924617097, 'long': 13.37257084888973, 'v_hex': '871f1d48cffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 43, 'CS_position': 40, 'distance': 4.101762451190424}"
200,"{'vehicle_id': 82, 'time_send': 237.72376199155386, 'time_enter': 249.08067445195493, 'time_start': 274.8553609870814, 'SOC_end': 100.0, 'SOC_send': 82.77790087471178, 'lat': 52.54571624643911, 'long': 13.28785293291402, 'v_hex': '871f1d480ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 33, 'CS_position': 36, 'distance': 4.67845623020054}"
201,"{'vehicle_id': 13, 'time_send': 180.12000000000003, 'time_enter': 185.83627679407837, 'time_start': 220.80755585022797, 'SOC_end': 100.0, 'SOC_send': 54.757284756798136, 'lat': 52.49647861335938, 'long': 13.395306276337148, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.8581383970391707}"
202,"{'vehicle_id': 279, 'time_send': 158.47573709026204, 'time_enter': 163.18029471519776, 'time_start': 165.002, 'SOC_end': 100.0, 'SOC_send': 58.54650269344104, 'lat': 52.50408774136055, 'long': 13.298836618775853, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.3522788124678606}"
203,"{'vehicle_id': 175, 'time_send': 413.8932010389361, 'time_enter': 420.53553174915817, 'time_start': 420.53553174915817, 'SOC_end': 100.0, 'SOC_send': 90.42135979221278, 'lat': 52.5087750808721, 'long': 13.317941375470616, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.3211653551110203}"
204,"{'vehicle_id': 46, 'time_send': 357.55326045770227, 'time_enter': 365.6090140961876, 'time_start': 365.6090140961876, 'SOC_end': 100.0, 'SOC_send': 95.28934790845955, 'lat': 52.467316844627994, 'long': 13.38904428532338, 'v_hex': '871f18b20ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 12, 'CS_position': 18, 'distance': 3.027876819242652}"
205,"{'vehicle_id': 106, 'time_send': 331.0540403935833, 'time_enter': 337.3981097199267, 'time_start': 337.3981097199267, 'SOC_end': 100.0, 'SOC_send': 95.78919192128333, 'lat': 52.54872864529995, 'long': 13.353618190418869, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 2.172034663171712}"
206,"{'vehicle_id': 109, 'time_send': 274.9319441401479, 'time_enter': 287.9434376693329, 'time_start': 287.9434376693329, 'SOC_end': 100.0, 'SOC_send': 43.813611171970415, 'lat': 52.46683582957585, 'long': 13.41353468498909, 'v_hex': '871f18b23ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 15, 'CS_position': 18, 'distance': 5.505746764592525}"
207,"{'vehicle_id': 11, 'time_send': 415.90328033291695, 'time_enter': 431.7337055801713, 'time_start': None, 'SOC_end': 92.85325888396574, 'SOC_send': 95.61934393341662, 'lat': 52.49754142501764, 'long': 13.282808056474943, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 6.915212623627192}"
208,"{'vehicle_id': 12, 'time_send': 304.79904196076103, 'time_enter': 318.3414319556957, 'time_start': 318.3414319556957, 'SOC_end': 100.0, 'SOC_send': 96.24019160784779, 'lat': 52.48320443653718, 'long': 13.535260437276463, 'v_hex': '871f1d4daffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 79, 'CS_position': 74, 'distance': 5.771194997467352}"
209,"{'vehicle_id': 51, 'time_send': 411.5662281395578, 'time_enter': 421.30794513615444, 'time_start': 421.30794513615444, 'SOC_end': 100.0, 'SOC_send': 93.2472167261415, 'lat': 52.51883611717196, 'long': 13.48040206847077, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 76, 'CS_position': 74, 'distance': 3.870858498298332}"
210,"{'vehicle_id': 163, 'time_send': 401.31465473397765, 'time_enter': 407.8847357786771, 'time_start': 407.8847357786771, 'SOC_end': 100.0, 'SOC_send': 95.73706905320448, 'lat': 52.53098598173427, 'long': 13.354350906702825, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.285040522349739}"
211,"{'vehicle_id': 53, 'time_send': 316.3998739758157, 'time_enter': 325.30624523301725, 'time_start': 325.30624523301725, 'SOC_end': 100.0, 'SOC_send': 97.77599828209186, 'lat': 52.513690774058446, 'long': 13.454741116726487, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.453185628600788}"
212,"{'vehicle_id': 141, 'time_send': 264.5389180944862, 'time_enter': 273.6830140458104, 'time_start': 300.95813034938317, 'SOC_end': 100.0, 'SOC_send': 91.49221638110276, 'lat': 52.50437179975427, 'long': 13.41074293596897, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 3.5720479756621044}"
213,"{'vehicle_id': 213, 'time_send': 420.2709999999985, 'time_enter': 426.4309691067749, 'time_start': 426.4309691067749, 'SOC_end': 100.0, 'SOC_send': 99.16800617864472, 'lat': 52.50444740177597, 'long': 13.437174207421624, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.079984553388215}"
214,"{'vehicle_id': 217, 'time_send': 420.27299999999843, 'time_enter': 425.63267834218055, 'time_start': None, 'SOC_end': 98.65612866312716, 'SOC_send': 99.32806433156358, 'lat': 52.527741635339886, 'long': 13.351133873551404, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.6798391710910638}"
215,"{'vehicle_id': 15, 'time_send': 427.58422219281385, 'time_enter': 433.89320806438815, 'time_start': 433.89320806438815, 'SOC_end': 100.0, 'SOC_send': 95.9569705465926, 'lat': 52.444277712533776, 'long': 13.410936543934138, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 2.154492935787152}"
216,"{'vehicle_id': 146, 'time_send': 97.56644767077366, 'time_enter': 108.1095022214165, 'time_start': 121.32440425443019, 'SOC_end': 100.0, 'SOC_send': 97.94268354310027, 'lat': 52.51486698087323, 'long': 13.447034124563242, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 71, 'CS_position': 40, 'distance': 4.271527275321427}"
217,"{'vehicle_id': 153, 'time_send': 196.87571273460483, 'time_enter': 204.34959677313378, 'time_start': 204.34959677313378, 'SOC_end': 100.0, 'SOC_send': 60.70630549230523, 'lat': 52.514309608535626, 'long': 13.389801856450013, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 2.736942019264479}"
218,"{'vehicle_id': 238, 'time_send': 420.2789999999983, 'time_enter': 424.9894147836073, 'time_start': 424.9894147836073, 'SOC_end': 100.0, 'SOC_send': 90.59585261691038, 'lat': 52.547713308702804, 'long': 13.337544501116822, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.3552073918045062}"
219,"{'vehicle_id': 132, 'time_send': 377.4364107383602, 'time_enter': 383.3272947432061, 'time_start': None, 'SOC_end': 94.93454105135879, 'SOC_send': 95.71271785232797, 'lat': 52.50102288656159, 'long': 13.432409151280181, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 1.9454420024229395}"
220,"{'vehicle_id': 124, 'time_send': 420.25599999999883, 'time_enter': 428.10508243139714, 'time_start': 432.60885924519437, 'SOC_end': 100.0, 'SOC_send': 93.80459138080074, 'lat': 52.503401928574895, 'long': 13.420600574269438, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 77, 'CS_position': 42, 'distance': 2.924541215699162}"
221,"{'vehicle_id': 76, 'time_send': 300.8641656437837, 'time_enter': 304.73346813376736, 'time_start': 304.73346813376736, 'SOC_end': 100.0, 'SOC_send': 96.41053882295513, 'lat': 52.50732409594466, 'long': 13.383509004589358, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 0.9346512449918353}"
222,"{'vehicle_id': 16, 'time_send': 384.75205989928395, 'time_enter': 396.5465252368116, 'time_start': 396.5465252368116, 'SOC_end': 100.0, 'SOC_send': 96.02436161291543, 'lat': 52.51763111618655, 'long': 13.419605716357783, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 4.897232668763821}"
223,"{'vehicle_id': 86, 'time_send': 365.7007753519007, 'time_enter': 368.73417774019725, 'time_start': None, 'SOC_end': 94.06321752260031, 'SOC_send': 94.26989800025962, 'lat': 52.55829938972561, 'long': 13.402291870690712, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 0.5167011941482731}"
224,"{'vehicle_id': 31, 'time_send': 422.24263851444454, 'time_enter': 427.3944561094437, 'time_start': 427.3944561094437, 'SOC_end': 100.0, 'SOC_send': 91.55147229711109, 'lat': 52.56446592948217, 'long': 13.341595808075505, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.5759087974995778}"
225,"{'vehicle_id': 274, 'time_send': 351.59780254118215, 'time_enter': 359.59842975787365, 'time_start': 359.59842975787365, 'SOC_end': 100.0, 'SOC_send': 94.95222765080518, 'lat': 52.45301008488821, 'long': 13.361132786278558, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.0003136083457376}"
226,"{'vehicle_id': 161, 'time_send': 40.53766862807261, 'time_enter': 48.815582801998225, 'time_start': 48.815582801998225, 'SOC_end': 100.0, 'SOC_send': 67.91326598390711, 'lat': 52.49277791107023, 'long': 13.41626817047731, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.138957086962809}"
227,"{'vehicle_id': 6, 'time_send': 354.51849003401173, 'time_enter': 361.17928601159645, 'time_start': 361.17928601159645, 'SOC_end': 100.0, 'SOC_send': 95.60147285270385, 'lat': 52.50868988922801, 'long': 13.32889299855257, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.3303979887923676}"
228,"{'vehicle_id': 40, 'time_send': 276.2306720529949, 'time_enter': 279.4856360516619, 'time_start': 279.4856360516619, 'SOC_end': 100.0, 'SOC_send': 32.69506916928037, 'lat': 52.49744821874157, 'long': 13.284436157217733, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 0.6274819993334892}"
229,"{'vehicle_id': 37, 'time_send': 391.6489209152286, 'time_enter': 399.53808530451164, 'time_start': 399.9814414427896, 'SOC_end': 100.0, 'SOC_send': 88.07021581695429, 'lat': 52.523624979885625, 'long': 13.437775191856183, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.944582194641537}"
230,"{'vehicle_id': 205, 'time_send': 261.53339211062564, 'time_enter': 266.66643630258835, 'time_start': 291.1252299833136, 'SOC_end': 100.0, 'SOC_send': 96.09332157787487, 'lat': 52.52001274287225, 'long': 13.421242157992964, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.566522095981357}"
231,"{'vehicle_id': 149, 'time_send': 476.86238521488235, 'time_enter': 479.0020442560943, 'time_start': 479.0020442560943, 'SOC_end': 100.0, 'SOC_send': 94.08936065182415, 'lat': 52.55537122489517, 'long': 13.335349983787564, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 0.06982952060597383}"
232,"{'vehicle_id': 56, 'time_send': 358.650820714732, 'time_enter': 366.42625665496377, 'time_start': 367.89319840718986, 'SOC_end': 100.0, 'SOC_send': 96.63029821110668, 'lat': 52.515589336179396, 'long': 13.365000403565256, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 2.8877179701158973}"
233,"{'vehicle_id': 21, 'time_send': 430.11568933296553, 'time_enter': 434.9661341984594, 'time_start': 434.9661341984594, 'SOC_end': 100.0, 'SOC_send': 86.03713196183624, 'lat': 52.52597659010834, 'long': 13.224597906723538, 'v_hex': '871f1d4b3ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 65, 'CS_position': 65, 'distance': 1.425222432746933}"
234,"{'vehicle_id': 63, 'time_send': 454.7491851374467, 'time_enter': 460.3358701730776, 'time_start': None, 'SOC_end': 84.1836730418267, 'SOC_send': 84.90101004895287, 'lat': 52.503448164984164, 'long': 13.440238925527046, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 1.7933425178154376}"
235,"{'vehicle_id': 60, 'time_send': 320.1196721218232, 'time_enter': 324.6986005575947, 'time_start': 325.45796142915316, 'SOC_end': 100.0, 'SOC_send': 97.03203865289036, 'lat': 52.52739053922878, 'long': 13.396686115435708, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2894642178857514}"
236,"{'vehicle_id': 215, 'time_send': 340.39690495910065, 'time_enter': 346.563722128589, 'time_start': 346.563722128589, 'SOC_end': 100.0, 'SOC_send': 96.32061900817988, 'lat': 52.531644315118335, 'long': 13.391024504832464, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.0834085847441774}"
237,"{'vehicle_id': 270, 'time_send': 461.25143172484337, 'time_enter': 473.0257298735024, 'time_start': None, 'SOC_end': 92.59485402529951, 'SOC_send': 94.54971365503133, 'lat': 52.49877833732928, 'long': 13.4277455630553, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 4.887149074329523}"
238,"{'vehicle_id': 227, 'time_send': 77.75585902487653, 'time_enter': 82.67144516875598, 'time_start': 82.67144516875598, 'SOC_end': 100.0, 'SOC_send': 65.90828698474176, 'lat': 52.52892635604045, 'long': 13.395724825742825, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.457793071939723}"
239,"{'vehicle_id': 229, 'time_send': 209.3171013355825, 'time_enter': 213.71998148665526, 'time_start': 213.78471515813493, 'SOC_end': 100.0, 'SOC_send': 88.9365797328835, 'lat': 52.52093600283167, 'long': 13.417839128551064, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2014400755363794}"
240,"{'vehicle_id': 199, 'time_send': 466.9275426893185, 'time_enter': 476.77690765733007, 'time_start': None, 'SOC_end': 96.45467153917373, 'SOC_send': 98.02454453277605, 'lat': 52.51705913521475, 'long': 13.444881176661253, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 3.924682484005798}"
241,"{'vehicle_id': 151, 'time_send': 214.13807699774588, 'time_enter': 221.82869447186405, 'time_start': 221.82869447186405, 'SOC_end': 100.0, 'SOC_send': 48.37238460045082, 'lat': 52.53895094463291, 'long': 13.435505600689687, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 2.845308737059084}"
242,"{'vehicle_id': 62, 'time_send': 345.86051026778597, 'time_enter': 355.8527606538426, 'time_start': 355.8527606538426, 'SOC_end': 100.0, 'SOC_send': 92.70781453322323, 'lat': 52.50691911947221, 'long': 13.369525573662248, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 3.996125193028332}"
243,"{'vehicle_id': 128, 'time_send': 475.59610218490377, 'time_enter': 486.03988867021263, 'time_start': 486.45600114430385, 'SOC_end': 100.0, 'SOC_send': 94.48077956301925, 'lat': 52.497268772810806, 'long': 13.325969438592882, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.221893242654418}"
244,"{'vehicle_id': 233, 'time_send': 240.17900000000031, 'time_enter': 246.80992507422343, 'time_start': 246.80992507422343, 'SOC_end': 100.0, 'SOC_send': 49.07381498515537, 'lat': 52.46662906283987, 'long': 13.397908892355543, 'v_hex': '871f18b20ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 12, 'CS_position': 15, 'distance': 2.3154625371115616}"
245,"{'vehicle_id': 158, 'time_send': 317.64427677180197, 'time_enter': 324.95017956385016, 'time_start': 332.1076880244941, 'SOC_end': 100.0, 'SOC_send': 91.71019818529496, 'lat': 52.5416405504678, 'long': 13.408784345128284, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 2.652951396024079}"
246,"{'vehicle_id': 245, 'time_send': 208.07049502107557, 'time_enter': 218.92027359488813, 'time_start': 219.87606564993877, 'SOC_end': 100.0, 'SOC_send': 52.0623262356337, 'lat': 52.58542036164952, 'long': 13.419235596738169, 'v_hex': '871f1d4f4ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 87, 'CS_position': 88, 'distance': 4.42488928690628}"
247,"{'vehicle_id': 95, 'time_send': 320.5095613495862, 'time_enter': 331.77648074054787, 'time_start': 334.0062252360659, 'SOC_end': 100.0, 'SOC_send': 95.49808773008277, 'lat': 52.54866622159711, 'long': 13.383376669757533, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 4.633459695480831}"
248,"{'vehicle_id': 189, 'time_send': 496.170650371692, 'time_enter': 504.00132957112555, 'time_start': 504.1053880443559, 'SOC_end': 100.0, 'SOC_send': 97.96586992566161, 'lat': 52.53370790482688, 'long': 13.434553936012435, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.91533959971679}"
249,"{'vehicle_id': 66, 'time_send': 333.7153221098705, 'time_enter': 339.09832074691246, 'time_start': 346.2238393102758, 'SOC_end': 100.0, 'SOC_send': 46.456935578025906, 'lat': 52.5153114024629, 'long': 13.403252845426668, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.691499318520991}"
250,"{'vehicle_id': 243, 'time_send': 360.2329999999994, 'time_enter': 365.5926783421815, 'time_start': 366.687907113072, 'SOC_end': 100.0, 'SOC_send': 99.32806433156358, 'lat': 52.527741635339886, 'long': 13.351133873551404, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.6798391710910638}"
251,"{'vehicle_id': 101, 'time_send': 495.43672995367393, 'time_enter': 514.0729736619298, 'time_start': None, 'SOC_end': 87.80978045615946, 'SOC_send': 91.13702919781063, 'lat': 52.474838129991674, 'long': 13.522714362047232, 'v_hex': '871f1d4daffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 79, 'CS_position': 73, 'distance': 8.318121854127952}"
252,"{'vehicle_id': 240, 'time_send': 97.2451512938268, 'time_enter': 100.3390116492744, 'time_start': 103.47634331517645, 'SOC_end': 100.0, 'SOC_send': 63.75096974123464, 'lat': 52.52587419574138, 'long': 13.414430774017083, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.5469301777238024}"
