,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
431,"(8, 45)","[52.52795439622466, 13.32798181026444]","[52.51259866051736, 13.443227644538096]",45,finished,77,[121.84068179],127.02884063272178,[5.18815884]
432,"(10, 41)","[52.51096553434459, 13.371356503343735]","[52.47923499257356, 13.349730922631563]",41,finished,49,[133.56153259],140.49552907108657,[6.93399648]
433,"(12, 42)","[52.51623638430593, 13.40262655669252]","[52.508591049751665, 13.493544220029802]",42,finished,72,[126.48776259],133.43497176097517,[6.94720917]
434,"(5, 88)","[52.55008883087937, 13.397232110910174]","[52.455294839212044, 13.290411675272228]",88,finished,26,[107.95161988],113.8266762363632,[5.87505636]
435,"(9, 41)","[52.499963100627795, 13.349298693430194]","[52.5420497082305, 13.344679171294413]",41,finished,43,[128.17468491],138.39440215279745,[10.21971725]
436,"(19, 53)","[52.49882949021852, 13.304118982914886]","[52.48463012212614, 13.434016089489967]",53,finished,13,[119.88354441],125.64378637682886,[5.76024196]
437,"(24, 71)","[52.518669783998206, 13.481135529957962]","[52.520857781246164, 13.465841418208303]",71,finished,71,[138.28319428],149.67967489587642,[11.39648062]
438,"(7, 27)","[52.462242135541025, 13.343625432165847]","[52.44308350551749, 13.397278861818016]",27,finished,7,[134.80641353],140.20716362267402,[5.40075009]
439,"(5, 12)","[52.47200071955877, 13.395276867807985]","[52.47338946157855, 13.317453380793312]",12,finished,51,[126.01393584],137.2101137242392,[11.19617788]
440,"(2, 65)","[52.52280924725227, 13.202377087489685]","[52.474882769748895, 13.286956157393329]",65,finished,50,[99.82619163],129.68127389593917,[29.85508227]
441,"(2, 76)","[52.537710900263654, 13.47298811162346]","[52.51671539729467, 13.420894004785012]",76,finished,40,[134.31375258],141.74319152647402,[7.42943894]
442,"(4, 28)","[52.431876605054796, 13.279373883022055]","[52.44974322826459, 13.305182923504466]",28,finished,26,[127.22770757],146.56438636801465,[19.3366788]
443,"(13, 16)","[52.486218475661566, 13.390276866376091]","[52.47955570540262, 13.302106571332091]",16,finished,48,[126.2751204],137.11963054769592,[10.84451015]
444,"(4, 23)","[52.45832942812999, 13.461778801223447]","[52.47446525050071, 13.471470288934272]",23,finished,21,[136.32197892],149.69371744105644,[13.37173852]
445,"(16, 40)","[52.532789770500244, 13.39717744435264]","[52.501526577489294, 13.448249860611691]",40,finished,71,[134.41694978],140.74822307904924,[6.3312733]
446,"(3, 33)","[52.545043478782354, 13.292671769734449]","[52.478456116879585, 13.44158633940331]",33,finished,13,[110.90971104],117.92950145429161,[7.01979041]
447,"(6, 88)","[52.551780112064655, 13.422266891301865]","[52.49795051251004, 13.366217408792938]",88,finished,41,[126.05528448],134.24818174639188,[8.19289727]
448,"(6, 81)","[52.529200871141825, 13.566789783138068]","[52.525202339760376, 13.490988975346516]",81,finished,76,[115.71898952],140.29221116623467,[24.57322164]
449,"(13, 41)","[52.51638994912707, 13.362717990655385]","[52.53468060494076, 13.405043232971435]",41,finished,40,[138.45769838],145.45580254021294,[6.99810416]
450,"(10, 36)","[52.51594261721031, 13.290660451596283]","[52.5176788573143, 13.294492855336932]",36,finished,36,[146.48880761],155.0662110853292,[8.57740347]
451,"(9, 13)","[52.48347158093872, 13.415066781597437]","[52.536528308130784, 13.351473801234409]",13,finished,43,[124.98315076],134.1794811687877,[9.19633041]
452,"(4, 22)","[52.490032315972016, 13.503099495159674]","[52.5083953178259, 13.457891779452977]",22,finished,71,[131.64827792],145.4249446984337,[13.77666677]
453,"(3, 80)","[52.52267411898464, 13.516922150323127]","[52.52256817289924, 13.582066051370044]",80,finished,81,[126.35258462],143.84265646477436,[17.49007184]
454,"(7, 69)","[52.537838539108755, 13.479213390254884]","[52.508151406206174, 13.438097541973626]",69,finished,77,[137.7505747],144.65142780921488,[6.90085311]
455,"(3, 15)","[52.44727643980774, 13.412305274643629]","[52.484718397809736, 13.34381941973365]",15,finished,49,[124.9376107],138.9288533383922,[13.99124264]
456,"(13, 43)","[52.548945595355924, 13.354189414314957]","[52.49194209487195, 13.457075151395289]",43,finished,73,[122.73610736],129.66212055118353,[6.92601319]
457,"(3, 76)","[52.52718433827836, 13.495236727117524]","[52.54053731672433, 13.457008619843771]",76,finished,86,[136.87431826],149.43469778903653,[12.56037953]
458,"(20, 53)","[52.50529916320498, 13.307826872791905]","[52.52370899068737, 13.289387573360662]",53,finished,36,[140.97047164],152.2139749884545,[11.24350335]
459,"(3, 22)","[52.48961808721808, 13.507044783822376]","[52.492784997764424, 13.441537292723524]",22,finished,73,[130.53891856],146.24071223460922,[15.70179368]
460,"(4, 18)","[52.470157891982396, 13.352389184480112]","[52.471249370872144, 13.332357731897163]",18,finished,51,[150.45162646],155.56501479798604,[5.11338834]
461,"(12, 41)","[52.507028515302615, 13.34789213098507]","[52.47245569559733, 13.289677901583191]",41,finished,50,[136.29098102],144.01964322849807,[7.7286622]
462,"(2, 64)","[52.532330173191845, 13.164049619835748]","[52.48586780694744, 13.459014580526015]",64,finished,21,[69.84644777],98.65517854571624,[28.80873077]
463,"(25, 71)","[52.50523219880726, 13.450334519967909]","[52.51719568576669, 13.47017751883464]",71,finished,71,[149.02940566],155.17932325254753,[6.14991759]
464,"(4, 62)","[52.544306764641696, 13.209060184435925]","[52.516198498167846, 13.382720624616598]",62,finished,39,[116.33262983],124.5509157539712,[8.21828593]
465,"(7, 74)","[52.50698019109361, 13.486665958147373]","[52.56639622896654, 13.432359607600059]",74,finished,83,[127.94151844],138.741651034817,[10.80013259]
466,"(14, 43)","[52.54479654226871, 13.359015475811495]","[52.4958715690442, 13.364827026140297]",43,finished,41,[137.80540273],145.33805062514455,[7.53264789]
467,"(6, 39)","[52.526339739318004, 13.363043137769541]","[52.513717430216914, 13.467876240615535]",39,finished,71,[135.46392229],140.16588061596454,[4.70195833]
468,"(3, 61)","[52.57008847694492, 13.31169028854973]","[52.52449482429992, 13.302647351114512]",61,finished,36,[136.88860977],146.83093723133732,[9.94232746]
469,"(23, 71)","[52.50130445347174, 13.468679448954347]","[52.52355560296098, 13.266646904965853]",71,finished,35,[112.01899833],120.62219161806411,[8.60319329]
470,"(1, 5)","[52.429217239087116, 13.461290196504354]","[52.50006658878038, 13.402293304820912]",5,finished,17,130.31475018873317,136.36840876877568,6.053658580042509
471,"(21, 85)","[52.5474559434698, 13.427196020477993]","[52.55928248159093, 13.392916106631516]",85,finished,88,[149.4956061],155.33314559700725,[5.8375395]
472,"(4, 4)","[52.4246604448055, 13.253406235839847]","[52.503990840699764, 13.349206542603191]",4,finished,41,[108.88358345],131.88164176239238,[22.99805832]
473,"(16, 42)","[52.51070489015142, 13.394589795507912]","[52.5169522555146, 13.433108779775186]",42,finished,77,[152.39033378],157.13986956178246,[4.74953579]
474,"(24, 17)","[52.502087078966966, 13.425769797099141]","[52.50442273148904, 13.436744216186838]",17,finished,77,[155.06604743],162.9579369507817,[7.89188952]
475,"(5, 65)","[52.523465789657436, 13.225490446904654]","[52.50510361739337, 13.193492032069736]",65,finished,47,[138.62410357],156.5329812540331,[17.90887769]
476,"(22, 17)","[52.501221262929484, 13.422189498499929]","[52.5119145774049, 13.293648133306402]",17,finished,36,[130.92836262],139.52719552928167,[8.59883291]
477,"(4, 65)","[52.542087216038674, 13.224308308116656]","[52.538672738998116, 13.210578069307953]",65,finished,62,[137.93791158],163.11177075594318,[25.17385918]
478,"(10, 52)","[52.49128097029698, 13.302727528317245]","[52.44707993270245, 13.333245528983475]",52,finished,27,[143.32983144],150.61395057232778,[7.28411913]
479,"(5, 11)","[52.430707611047346, 13.512976861180686]","[52.52499355468531, 13.303139836294148]",11,finished,36,[108.61668932],113.79490907047962,[5.17821975]
480,"(5, 19)","[52.474469649606704, 13.51925407343722]","[52.49384698696623, 13.299217253936161]",19,finished,52,[105.7485651],121.60609583844754,[15.85753074]
481,"(6, 19)","[52.4683626211567, 13.537005018417762]","[52.47470756157601, 13.50904478775071]",19,finished,19,[144.92558242],160.90426096937998,[15.97867855]
482,"(2, 32)","[52.59480593589461, 13.447369125920236]","[52.51246153046775, 13.455627074059228]",32,finished,71,[134.33814889],139.75024468262924,[5.41209579]
483,"(26, 71)","[52.50729089645649, 13.456661223201875]","[52.53466904428689, 13.443726391436412]",71,finished,75,[150.14703893],158.22673517374935,[8.07969624]
484,"(20, 17)","[52.49485258256704, 13.396739350117198]","[52.39065643932047, 13.54206554173861]",17,finished,10,[115.12383399],122.30062533700178,[7.17679134]
485,"(20, 85)","[52.54208085865874, 13.425030160028895]","[52.52172502280029, 13.341910431022463]",85,finished,45,[142.92341168],149.82270238924866,[6.89929071]
486,"(7, 64)","[52.5207587509616, 13.171352012691967]","[52.538658736414064, 13.161886931640996]",64,finished,64,[134.56535933],162.381830742445,[27.81647142]
487,"(8, 69)","[52.5467811726396, 13.492985008182755]","[52.53471835489373, 13.3957544178086]",69,finished,40,[138.24043807],148.5419491346123,[10.30151106]
488,"(2, 56)","[52.56765362456493, 13.267071974150186]","[52.50454010134231, 13.188355550240782]",56,finished,47,[125.50162932],142.50563409845205,[17.00400478]
489,"(5, 15)","[52.446440020513236, 13.412217689114106]","[52.46976544998065, 13.429931024616707]",15,finished,13,[146.43098053],160.51291269199967,[14.08193216]
490,"(10, 14)","[52.46602518951218, 13.378807315144654]","[52.47767858315216, 13.339443478911566]",14,finished,51,[152.64333521],160.18413672770947,[7.54080151]
491,"(4, 15)","[52.45765189762048, 13.400881310789048]","[52.503615830399305, 13.451934827700654]",15,finished,71,[138.73654918],151.08384985676878,[12.34730068]
492,"(9, 44)","[52.543579280261476, 13.384223179811942]","[52.54715322811759, 13.306274934649517]",44,finished,37,[145.94535266],154.40108068804776,[8.45572803]
493,"(7, 81)","[52.52772694868896, 13.584363972257174]","[52.52210656098474, 13.482958074196423]",81,finished,72,[125.54145564],149.82811973302412,[24.28666409]
494,"(9, 60)","[52.56638598740793, 13.368859384470351]","[52.48224003946305, 13.373606059964613]",60,finished,18,[133.20326517],142.53709379299937,[9.33382863]
495,"(2, 54)","[52.47394718174895, 13.26106719274433]","[52.49553490641011, 13.30146383952104]",54,finished,52,[136.92259071],160.00705653025756,[23.08446582]
496,"(4, 38)","[52.5366726854279, 13.232125975942001]","[52.542649047588036, 13.231531827642428]",38,finished,38,[151.83326178],169.5456791739244,[17.71241739]
497,"(14, 41)","[52.49973520599279, 13.354571061069258]","[52.46669352475023, 13.444066315655553]",41,finished,13,[145.79713165],150.88539329773133,[5.08826164]
498,"(6, 27)","[52.46030302727606, 13.338216695605531]","[52.54142394772199, 13.493342680469018]",27,finished,76,[125.09256151],130.7655246424182,[5.67296314]
499,"(10, 44)","[52.53934221498921, 13.374423402552502]","[52.52430501539868, 13.367530322935309]",44,finished,39,[157.91221484],167.6565540271499,[9.74433919]
500,"(14, 16)","[52.48600504768419, 13.35964310609919]","[52.47158055897077, 13.424946187817623]",16,finished,13,[150.04529309],159.01928149274198,[8.9739884]
501,"(15, 49)","[52.49274609999273, 13.353781542872683]","[52.46414637940245, 13.315228132658614]",49,finished,51,[149.68791108],160.9056297622213,[11.21771868]
502,"(11, 36)","[52.514039519519365, 13.303348867848715]","[52.49210188676269, 13.296662839087597]",36,finished,52,[159.03075094],166.22436881816833,[7.19361787]
503,"(4, 29)","[52.440183230324664, 13.570870323435908]","[52.42887719883247, 13.392633299596927]",29,finished,7,[124.18973482],138.22837256229099,[14.03863774]
504,"(4, 33)","[52.54242366710425, 13.300926198922564]","[52.51396726848985, 13.422290091883939]",33,finished,77,[136.06626471],148.3490213381121,[12.28275663]
505,"(23, 77)","[52.51534556350075, 13.445681690572805]","[52.508643346392866, 13.414338907315635]",77,finished,77,[161.80969866],168.64277020942484,[6.83307155]
506,"(24, 85)","[52.546206497478885, 13.436343804454099]","[52.5231480641687, 13.450341687984732]",85,finished,71,[163.87270622],167.42568492182244,[3.55297871]
507,"(6, 12)","[52.474579527773, 13.392719103102493]","[52.52802839403739, 13.320086282850147]",12,finished,36,[143.40724147],152.78804306204145,[9.38080159]
508,"(10, 13)","[52.486698937113495, 13.415133690698747]","[52.48414241211862, 13.42984187237416]",13,finished,73,[162.96426345],172.893796307119,[9.92953285]
509,"(9, 27)","[52.456577852206586, 13.3582593378315]","[52.501093904461314, 13.34451499234369]",27,finished,41,[146.45429961],161.0198514454868,[14.56555183]
510,"(5, 18)","[52.46530207638023, 13.358946144142129]","[52.46861010432553, 13.36722020637668]",18,finished,18,[170.18981366],174.16072805723678,[3.9709144]
511,"(8, 36)","[52.51736572901083, 13.287403155702648]","[52.53992026059255, 13.484090550121598]",36,finished,76,[126.51259665],135.4752610561332,[8.9626644]
512,"(9, 36)","[52.521928028421605, 13.291140605840974]","[52.552446249139145, 13.407264774081481]",36,finished,44,[138.10181534],151.60420759702473,[13.50239226]
513,"(4, 68)","[52.52794458532546, 13.528681156750574]","[52.52315643876018, 13.470699217453394]",68,finished,71,[150.32017776],165.51202818615312,[15.19185042]
514,"(23, 17)","[52.48416745634655, 13.415669620233869]","[52.51001303082784, 13.480477998300234]",17,finished,71,[154.66380881],162.0623323677657,[7.39852356]
515,"(8, 27)","[52.46295808052533, 13.35017309484064]","[52.500361845598384, 13.478243065475274]",27,finished,74,[142.48710259],149.33585579479006,[6.84875321]
516,"(24, 77)","[52.51740278389425, 13.430025354010676]","[52.496755838934625, 13.441942530911266]",77,finished,73,[163.41723229],171.09726102032778,[7.68002873]
517,"(5, 4)","[52.422356845882284, 13.253416963440518]","[52.48212447503759, 13.355016972419012]",4,finished,18,[126.77171715],149.8009588206001,[23.02924167]
518,"(23, 85)","[52.55469620139076, 13.410111599482063]","[52.52267006667076, 13.411822091909041]",85,finished,40,[163.33820684],167.94679690556342,[4.60859006]
519,"(5, 83)","[52.55178310386299, 13.439452795468162]","[52.56073074037138, 13.411212932060533]",83,finished,88,[167.31166594],172.33949246061016,[5.02782652]
520,"(3, 83)","[52.56211661165223, 13.438833924928383]","[52.50820986159626, 13.37967982782973]",83,finished,42,[149.24929885],157.73335232219532,[8.48405347]
521,"(4, 25)","[52.441622239355894, 13.346481947061333]","[52.50845242452502, 13.405994128861126]",25,finished,42,[142.62094323],154.32028492961814,[11.6993417]
522,"(6, 64)","[52.538010971055684, 13.180606757623902]","[52.525360615626994, 13.258006496502302]",64,finished,38,[130.55423227],163.86520711853828,[33.31097484]
523,"(16, 73)","[52.49167167166971, 13.456920727898584]","[52.499860387041345, 13.418566174974446]",73,finished,77,[169.90305061],172.09560227947563,[2.19255167]
524,"(5, 64)","[52.537563352420236, 13.164940532145325]","[52.45996842192918, 13.33423930329867]",64,finished,51,[99.18698244],137.267156287555,[38.08017385]
525,"(7, 39)","[52.53021613133988, 13.375516049167015]","[52.52277220558645, 13.399253281102283]",39,finished,40,[165.92815696],174.9911098432011,[9.06295289]
526,"(7, 51)","[52.462787594039554, 13.327585129124682]","[52.51733785062887, 13.214572090163866]",51,finished,47,[141.77460912],151.1416989142233,[9.3670898]
527,"(8, 59)","[52.55233683199904, 13.338242053759732]","[52.48434358478285, 13.395887166926762]",59,finished,17,[150.2846597],155.25589110859258,[4.9712314]
528,"(2, 55)","[52.59573135662927, 13.297409780859509]","[52.56507956766019, 13.279819426606123]",55,finished,56,[160.44378597],170.08744543887605,[9.64365946]
529,"(9, 59)","[52.550949270130076, 13.352463538704209]","[52.514065870105625, 13.352659158988926]",59,finished,45,[162.33743887],168.95706829367342,[6.61962942]
530,"(4, 61)","[52.563423555122704, 13.327295770760752]","[52.53327458658172, 13.337758512289197]",61,finished,43,[164.43564365],171.07380306243056,[6.63815941]
531,"(11, 44)","[52.537838981221206, 13.384799201863878]","[52.510406480246466, 13.422624639031884]",44,finished,77,[162.25516495],170.25368229270106,[7.99851735]
532,"(4, 80)","[52.51484298986525, 13.533565027603938]","[52.51696842121636, 13.501476848191464]",80,finished,72,[160.7085733],176.2236644283782,[15.51509113]
533,"(25, 77)","[52.51975472253684, 13.418266930580481]","[52.493981308314176, 13.460647968868484]",77,finished,73,[164.05390817],170.74139046371252,[6.6874823]
534,"(4, 84)","[52.5619389324301, 13.463155121542714]","[52.49309954966564, 13.419769278711922]",84,finished,17,[151.29778184],159.29534759104848,[7.99756575]
535,"(27, 71)","[52.50905261370882, 13.45838276973363]","[52.50919162006242, 13.45563399656647]",71,finished,71,[179.41604611],184.3198258020352,[4.90377969]
536,"(12, 44)","[52.53420296073955, 13.375966944567397]","[52.537138777185646, 13.41466085034715]",44,finished,40,[166.87306554],177.07073919289934,[10.19767366]
537,"(22, 85)","[52.53711215238559, 13.428520025856205]","[52.497945932700674, 13.316806870493078]",85,finished,53,[152.2036012],159.8634856243348,[7.65988442]
538,"(7, 88)","[52.56051566965057, 13.413892481577003]","[52.552556428985454, 13.421290105981718]",88,finished,85,[179.36239997],183.52231062277863,[4.15991066]
539,"(25, 17)","[52.493154714904165, 13.427600629958377]","[52.509000108435, 13.332772065234263]",17,finished,53,[161.76787793],166.8424597674828,[5.07458184]
540,"(10, 75)","[52.519124496481155, 13.430830448835762]","[52.51750977484221, 13.509246477683758]",75,finished,72,[163.29371875],170.9533710889208,[7.65965234]
541,"(3, 10)","[52.39994227937393, 13.51067826247705]","[52.5194395959127, 13.412936923357258]",10,finished,40,[130.8862198],142.53115003149875,[11.64493024]
542,"(11, 52)","[52.505473159961156, 13.295965801437008]","[52.52726869220337, 13.31897017546822]",52,finished,36,[173.00898896],180.80867946703145,[7.79969051]
543,"(4, 50)","[52.45878377330363, 13.284335587172233]","[52.478975603174355, 13.32481170910504]",50,finished,51,[171.98519254],181.11216489417984,[9.12697235]
544,"(6, 11)","[52.42509530604282, 13.528118826267024]","[52.51459706219939, 13.33696501673709]",11,finished,53,[138.73307108],142.8651758260833,[4.13210475]
545,"(17, 42)","[52.51210137619652, 13.381772933073359]","[52.52089181930827, 13.45688950509728]",42,finished,71,[171.93174658],176.70216595791283,[4.77041937]
546,"(2, 10)","[52.38456419823464, 13.539929757767135]","[52.514304230561265, 13.30404972999331]",10,finished,36,[120.01015242],127.7949874492742,[7.78483503]
547,"(5, 23)","[52.44770729105498, 13.466736834983806]","[52.54266171320521, 13.304695849244824]",23,finished,37,[136.72892737],147.03012494418337,[10.30119758]
548,"(1, 46)","[52.5101066758083, 13.236007934444455]","[52.48609903305308, 13.43896858874703]",46,finished,13,136.0466150003199,150.74396366205087,14.697348661730985
549,"(15, 16)","[52.48449106493592, 13.388739342551627]","[52.494490148378105, 13.334066388202531]",16,finished,49,[170.47086941],181.4032916430544,[10.93242223]
550,"(6, 7)","[52.43614534463092, 13.410478340547531]","[52.5425202717381, 13.28512361267952]",7,finished,37,[139.4218383],149.78841963422866,[10.36658134]
551,"(8, 37)","[52.56308004612649, 13.312431650601773]","[52.48499109487855, 13.438491481587281]",37,finished,13,[149.48250067],157.3190796678528,[7.836579]
552,"(5, 25)","[52.43329080230235, 13.352826639743821]","[52.428073698549014, 13.369651362838905]",25,finished,25,[181.7522136],191.69945466290633,[9.94724106]
553,"(6, 15)","[52.45603552848488, 13.426865157141544]","[52.46611188043475, 13.427214000625272]",15,finished,13,[184.29347156],192.23876715377895,[7.94529559]
554,"(4, 83)","[52.565629913610856, 13.426326350305363]","[52.487496356696305, 13.453712953630909]",83,finished,73,[164.53485943],169.25369626476473,[4.71883684]
555,"(19, 42)","[52.51391698422563, 13.408295200376719]","[52.49884931892716, 13.354337043716352]",42,finished,41,[178.41716866],184.2382947950229,[5.82112613]
556,"(4, 76)","[52.53705822338032, 13.494161645117385]","[52.522779171596426, 13.418844868922138]",76,finished,40,[177.96682305],181.46692421611468,[3.50010116]
557,"(15, 43)","[52.534543039070265, 13.367886290815694]","[52.5025197468889, 13.378227857320077]",43,finished,42,[181.70206157],187.41854994433507,[5.71648837]
558,"(25, 85)","[52.54444950039662, 13.415979010956528]","[52.486457805502866, 13.413556287455407]",85,finished,13,[173.56200806],179.90953561249157,[6.34752756]
559,"(18, 42)","[52.51797117470245, 13.40715845804116]","[52.48757532898576, 13.340005300234658]",42,finished,49,[176.65888024],182.62479249784155,[5.96591226]
560,"(11, 75)","[52.534227488058164, 13.442170775569325]","[52.54410317201935, 13.394964529332956]",75,finished,44,[180.87996053],189.5026064604066,[8.62264593]
561,"(3, 3)","[52.450697841522434, 13.256742518449295]","[52.46131888150513, 13.352831043244565]",3,finished,18,[172.42437723],180.0200001051948,[7.59562287]
562,"(12, 52)","[52.50770584252298, 13.295710993211008]","[52.533035545353, 13.372851563394653]",52,finished,39,[175.04315251],182.12056009286286,[7.07740758]
563,"(5, 29)","[52.44220197405717, 13.572773062663305]","[52.49052806697721, 13.478564259804678]",29,finished,74,[161.66342762],174.93670531426088,[13.2732777]
564,"(26, 77)","[52.508885742092666, 13.440410576356957]","[52.530844325593655, 13.396480505087473]",77,finished,40,[180.38974888],188.6134885009088,[8.22373962]
565,"(13, 44)","[52.531536679179105, 13.398416264482051]","[52.53576086748967, 13.419614772975867]",44,finished,40,[190.7691453],196.55354162774083,[5.78439633]
566,"(9, 45)","[52.53103715831563, 13.333234221592743]","[52.49647417980272, 13.375395140969145]",45,finished,16,[181.64432253],187.37267899836704,[5.72835647]
567,"(7, 62)","[52.54327786465854, 13.207268181602918]","[52.54967287540799, 13.18004163238995]",62,finished,62,[182.02370296],196.24860394707892,[14.22490099]
568,"(16, 49)","[52.485971275184035, 13.324459703203113]","[52.49627931776973, 13.315291454445063]",49,finished,53,[193.83670633],198.336463438709,[4.49975711]
569,"(5, 28)","[52.43281646650565, 13.274810263990034]","[52.454401769828195, 13.319497101666082]",28,finished,26,[175.00776853],190.8370123413747,[15.82924381]
570,"(21, 53)","[52.491728182833654, 13.309884295410066]","[52.4849405778001, 13.394084485292554]",53,finished,16,[175.22550612],185.56795819438224,[10.34245208]
571,"(17, 40)","[52.52504747444349, 13.402091545559433]","[52.51238240853433, 13.480274156390452]",40,finished,71,[182.64803537],187.4384891763162,[4.79045381]
572,"(3, 86)","[52.55445698969501, 13.473709771449972]","[52.52880693014207, 13.330109140657344]",86,finished,45,[166.95723742],173.8146657698165,[6.85742835]
573,"(16, 16)","[52.495648244861016, 13.372369609504238]","[52.524961778220046, 13.334201024026742]",16,finished,45,[186.74460761],192.84720316878193,[6.10259556]
574,"(5, 76)","[52.53702765425642, 13.488356542519428]","[52.50699324021557, 13.494099932022554]",76,finished,74,[183.73227482],195.596157968196,[11.86388314]
575,"(3, 38)","[52.54256701615423, 13.247765640907554]","[52.43084331728142, 13.406706827567046]",38,finished,7,[135.15171668],156.41700645944383,[21.26528978]
576,"(9, 26)","[52.44284231627013, 13.318029348022002]","[52.45867939577434, 13.316331192600225]",26,finished,51,[191.08560291],200.6042680281815,[9.51866512]
577,"(8, 39)","[52.52442470842082, 13.388087451292606]","[52.537006163106106, 13.35676552191778]",39,finished,43,[191.46124528],198.2935977188365,[6.83235244]
578,"(28, 71)","[52.515537413046964, 13.471587930548841]","[52.4963932504201, 13.49587020839883]",71,finished,74,[191.68052855],197.87895368724043,[6.19842513]
579,"(12, 13)","[52.474458975834914, 13.441479937530131]","[52.5186371589583, 13.390816213717148]",13,finished,42,[181.55865754],189.22289132881298,[7.66423379]
580,"(11, 14)","[52.46098902048188, 13.3688347378958]","[52.49705146398818, 13.416978251235077]",14,finished,17,[186.54393927],191.75011597611325,[5.2061767]
581,"(13, 13)","[52.47141911952083, 13.445745069346478]","[52.478468028896096, 13.429309115683894]",13,finished,13,[193.25453835],203.38992496404558,[10.13538661]
582,"(10, 60)","[52.56072216067825, 13.357071690422416]","[52.53965316065887, 13.379818201439745]",60,finished,44,[192.73256434],199.53749016492523,[6.80492582]
583,"(5, 22)","[52.47759475871198, 13.514798263672418]","[52.50282151826411, 13.476364571901287]",22,finished,71,[185.00133808],196.94134800506833,[11.94000993]
584,"(26, 17)","[52.481793235282616, 13.421920573674067]","[52.51436834304832, 13.300579161998188]",17,finished,36,[173.70480809],182.45078608046163,[8.74597799]
585,"(6, 62)","[52.55657985918906, 13.207434229123237]","[52.50231787213589, 13.320945802324747]",62,finished,53,[169.52324627],180.64970300744315,[11.12645674]
586,"(11, 13)","[52.47051105648929, 13.413100607331426]","[52.52830793417128, 13.309459724503967]",13,finished,36,[175.16562439],182.33540389914074,[7.1697795]
587,"(18, 40)","[52.52029805659104, 13.421215808573942]","[52.49492635431417, 13.369142951007962]",40,finished,16,[192.84479121],197.7100867016833,[4.86529549]
588,"(6, 65)","[52.523795518636796, 13.222476169754607]","[52.53416246088481, 13.397011942456]",65,finished,40,[157.4540701],176.4525795708358,[18.99850947]
589,"(5, 62)","[52.547444074957944, 13.178243384415087]","[52.43797152315961, 13.25972114412972]",62,finished,3,[149.67888644],172.06109051146908,[22.38220408]
590,"(5, 61)","[52.57101252880024, 13.309553727653826]","[52.540639023279965, 13.36307855903466]",61,finished,43,[186.04535779],197.35763838880357,[11.3122806]
591,"(12, 36)","[52.52848680438803, 13.287752022067888]","[52.49210833830375, 13.322483176174238]",36,finished,53,[191.60012944],198.3680796685537,[6.76795023]
592,"(29, 71)","[52.50339221933887, 13.448670425964401]","[52.53219264432444, 13.431475050865755]",71,finished,75,[197.14203762],202.52987376365712,[5.38783614]
593,"(2, 87)","[52.572928806592586, 13.40505500112409]","[52.56856703137501, 13.407131415010932]",87,finished,88,[206.07285241],213.38968670366472,[7.3168343]
594,"(20, 42)","[52.51615274824567, 13.375199791006752]","[52.576751078612, 13.355755069846758]",42,finished,57,[188.13160909],194.8041920839883,[6.672583]
595,"(10, 26)","[52.452309682284195, 13.325286696234306]","[52.45935372124232, 13.311394821671726]",26,finished,51,[205.85781871],211.73692725235475,[5.87910854]
596,"(7, 22)","[52.49035931351931, 13.487154013012624]","[52.50625476292828, 13.446674799342821]",22,finished,71,[200.00229121],206.0195355691346,[6.01724436]
597,"(15, 41)","[52.50386997183676, 13.374021262996724]","[52.4630401822764, 13.333075744127354]",41,finished,51,[192.47877024],199.98918283191438,[7.51041259]
598,"(3, 54)","[52.48246336780919, 13.265725183649]","[52.49015052258734, 13.288004534770092]",54,finished,48,[200.28227405],211.49925990431197,[11.21698585]
599,"(9, 37)","[52.54286134222495, 13.314406535398268]","[52.46851272866177, 13.374961120686539]",37,finished,18,[180.94302079],189.08491409617946,[8.14189331]
600,"(13, 36)","[52.52068814562498, 13.285952359858758]","[52.50751469270323, 13.316944776880721]",36,finished,53,[203.17414528],209.79163640527761,[6.61749113]
601,"(17, 73)","[52.48786980086445, 13.44442233141156]","[52.521528152106896, 13.469212110232899]",73,finished,71,[201.23620561],205.25884925306062,[4.02264364]
602,"(23, 53)","[52.500902373744566, 13.313801959215576]","[52.49886868675767, 13.31617146428981]",53,finished,53,[209.2536993],216.8951397068618,[7.64144041]
603,"(10, 59)","[52.56598218037534, 13.345447792933738]","[52.52433202640611, 13.319646970925971]",59,finished,36,[197.82886934],203.28728305881654,[5.45841372]
604,"(14, 13)","[52.46999539767022, 13.4278055950309]","[52.502010337068555, 13.464512024098163]",13,finished,73,[197.96031735],205.13323719187423,[7.17291984]
605,"(4, 57)","[52.57780569553306, 13.35808585399607]","[52.549499779819044, 13.334248790880016]",57,finished,59,[196.24017839],207.90682552043336,[11.66664713]
606,"(18, 73)","[52.49791327665482, 13.455704452963749]","[52.47635518449297, 13.446875475709987]",73,finished,13,[207.19694552],211.74656138813657,[4.54961586]
607,"(5, 57)","[52.57922250203013, 13.361657235802353]","[52.57674498386953, 13.309408645667514]",57,finished,61,[197.32901097],208.66088049846087,[11.33186953]
608,"(22, 53)","[52.4951005252226, 13.308288147727852]","[52.490163070358825, 13.362010255671079]",53,finished,16,[200.10337246],208.8373820667406,[8.73400961]
609,"(5, 68)","[52.52494756112257, 13.523931466922301]","[52.5537847873544, 13.41849361753116]",68,finished,85,[180.08903855],196.40782979576517,[16.31879125]
