,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
745,"(17, 43)","[52.53801596891063, 13.35190956152174]","[52.51837184650562, 13.422393707634434]",43,finished,40,[276.53776726],286.19531574592423,[9.65754849]
746,"(7, 72)","[52.52095421940299, 13.492794661930352]","[52.489377734198634, 13.435555910395706]",72,finished,73,[277.41316996],287.16699356132625,[9.7538236]
747,"(20, 85)","[52.55510958488227, 13.416532354377786]","[52.49434196576911, 13.347025189669806]",85,finished,41,[268.0477289],278.165610376067,[10.11788148]
748,"(5, 76)","[52.52555895210689, 13.49057501947712]","[52.51573534617449, 13.475136294384782]",76,finished,71,[286.02143498],298.48258591951827,[12.46115094]
749,"(18, 44)","[52.55246471678194, 13.400356353338594]","[52.49497593412583, 13.367015129427148]",44,finished,16,[276.72108226],282.82865091615673,[6.10756865]
750,"(2, 63)","[52.556780487983545, 13.219464599445683]","[52.52049744811196, 13.376713107656515]",63,finished,39,[245.6865929],269.11165486307254,[23.42506196]
751,"(7, 4)","[52.43647254273823, 13.259402975687504]","[52.476710831843285, 13.339542636366868]",4,finished,51,[274.03131549],282.8268195239538,[8.79550403]
752,"(13, 74)","[52.50635725385734, 13.486753804388368]","[52.51744218796487, 13.401453998706625]",74,finished,40,[281.75829369],286.2898507814117,[4.5315571]
753,"(9, 59)","[52.560825329378446, 13.352289361423635]","[52.521032436752044, 13.289854049988701]",59,finished,36,[279.59255327],285.78699519643976,[6.19444192]
754,"(8, 36)","[52.52580339805596, 13.289108914338495]","[52.49457947905233, 13.316455656960423]",36,finished,53,[280.4069323],292.47388714179624,[12.06695484]
755,"(1, 31)","[52.606275840433646, 13.349985810733722]","[52.54457542456026, 13.365043442075683]",31,finished,43,263.02886571192397,283.55867455262126,20.529808840697285
756,"(23, 77)","[52.51705324351971, 13.43204183802286]","[52.52859855471437, 13.408170339292562]",77,finished,40,[293.56037268],298.2896728735291,[4.72930019]
757,"(18, 16)","[52.483647043198744, 13.387501934871473]","[52.53274915373799, 13.440214352406079]",16,finished,75,[276.30072649],285.02696869204703,[8.7262422]
758,"(10, 14)","[52.46290639289059, 13.396274179318805]","[52.49956849842979, 13.324795293305865]",14,finished,53,[277.36221582],285.906825326405,[8.54460951]
759,"(11, 3)","[52.45459380834345, 13.26004808235585]","[52.49977347684778, 13.325812967372274]",3,finished,53,[280.45856563],284.83649981889096,[4.37793419]
760,"(9, 79)","[52.47238450113219, 13.552181911389907]","[52.466701490285764, 13.418107418529944]",79,finished,13,[259.35947264],277.6531530541966,[18.29368042]
761,"(2, 84)","[52.56141085425471, 13.487901935125084]","[52.46555166187696, 13.42471092516477]",84,finished,13,[261.13111291],271.501788287016,[10.37067538]
762,"(17, 45)","[52.51651936688528, 13.325582606948645]","[52.531376310606156, 13.392869337888945]",45,finished,40,[285.92878247],292.40237925501947,[6.47359678]
763,"(7, 87)","[52.57567258718517, 13.428946409903588]","[52.5361507150882, 13.475570900496782]",87,finished,86,[280.99120766],290.93106830123685,[9.93986064]
764,"(9, 36)","[52.52980288240353, 13.303834656897958]","[52.51328843290093, 13.289586985151194]",36,finished,36,[289.22631021],301.086152471739,[11.85984226]
765,"(18, 45)","[52.53286126624053, 13.356105664549144]","[52.56650528408145, 13.352338676769538]",45,finished,57,[288.87122855],297.2668281452596,[8.3955996]
766,"(7, 47)","[52.51845000718636, 13.19622620236765]","[52.526079392233754, 13.308742121169509]",47,finished,34,[264.95841593],286.1959773534166,[21.23756143]
767,"(12, 39)","[52.5225398458464, 13.360368645424334]","[52.53764579294744, 13.41854571696971]",39,finished,85,[288.32945681],296.5097913120764,[8.1803345]
768,"(5, 7)","[52.43194557311803, 13.400129643869255]","[52.51856649310499, 13.397019914820547]",7,finished,40,[273.80004937],281.02846879423345,[7.22841942]
769,"(10, 79)","[52.474585237095035, 13.54865723562086]","[52.50165195451289, 13.523040122912999]",79,finished,82,[282.75857653],301.22285454071766,[18.46427801]
770,"(12, 3)","[52.451947043224074, 13.290758022704882]","[52.49196580334253, 13.309371404084306]",3,finished,53,[291.68253741],298.06932433739286,[6.38678692]
771,"(19, 43)","[52.54826137508208, 13.364565967295402]","[52.51778326204834, 13.364915553644465]",43,finished,39,[291.00445703],301.86789834703586,[10.86344132]
772,"(20, 73)","[52.49369686752093, 13.459838889777028]","[52.48989078598494, 13.337457720943421]",73,finished,49,[282.20883202],288.6058231835688,[6.39699116]
773,"(11, 18)","[52.468555888200555, 13.358551418822794]","[52.53194693908994, 13.32909778361688]",18,finished,34,[289.20830902],292.85505593114453,[3.64674691]
774,"(11, 36)","[52.521768312765076, 13.319349480891805]","[52.507899121991265, 13.330478366874265]",36,finished,53,[303.52994579],309.8602901979133,[6.33034441]
775,"(7, 81)","[52.50799102417146, 13.559517102858768]","[52.50671987993001, 13.435660116870004]",81,finished,77,[271.4096059],290.2325922976506,[18.8229864]
776,"(24, 85)","[52.53949030508655, 13.43117132111328]","[52.53771455178725, 13.431006147300769]",85,finished,85,[309.65973886],315.1005924968748,[5.44085363]
777,"(39, 71)","[52.50354026850547, 13.468622403597063]","[52.424896865310984, 13.506141948319733]",71,finished,11,[282.74439368],288.39827412948097,[5.65388045]
778,"(4, 35)","[52.51944443018267, 13.253723991277425]","[52.56808530603392, 13.360281025292997]",35,finished,60,[276.28205293],288.7949238830279,[12.51287095]
779,"(23, 17)","[52.50201202338105, 13.418297790735574]","[52.53664480120457, 13.370860817669577]",17,finished,43,[294.69086021],300.83261434945297,[6.14175414]
780,"(12, 52)","[52.50401829869253, 13.292049152301018]","[52.50287677999356, 13.353359907858607]",52,finished,41,[299.74161413],303.5082213749266,[3.76660725]
781,"(5, 65)","[52.5359568563509, 13.196077758909238]","[52.54374498030832, 13.19589957677745]",65,finished,62,[307.82176414],313.8659431641827,[6.04417902]
782,"(6, 38)","[52.539187929752465, 13.257569997605607]","[52.545685066102266, 13.308345805969449]",38,finished,37,[294.9123163],307.4524393976756,[12.5401231]
783,"(33, 13)","[52.480778542013404, 13.429137936760451]","[52.51766612773989, 13.420231208961246]",13,finished,77,[296.20025431],305.61088938046964,[9.41063507]
784,"(12, 18)","[52.46580095479458, 13.375574885553995]","[52.486266451812675, 13.426556295379557]",18,finished,17,[298.34954637],305.62308712635,[7.27354076]
785,"(8, 11)","[52.43077616565807, 13.527787759594]","[52.52642350652343, 13.4562984128209]",11,finished,75,[278.37395368],283.1481447182526,[4.77419103]
786,"(32, 13)","[52.46964911821159, 13.419180880338347]","[52.43136455774866, 13.38826702252239]",13,finished,7,[292.97374984],304.14626465019467,[11.17251481]
787,"(21, 44)","[52.535142271392274, 13.39673769362528]","[52.53451762321619, 13.379532520596882]",44,finished,44,[311.26906372],315.48348233213886,[4.21441861]
788,"(6, 58)","[52.57486972594759, 13.3885907230515]","[52.56411937946066, 13.420486351388597]",58,finished,88,[305.14799122],311.8444951860478,[6.69650397]
789,"(20, 45)","[52.52240605937113, 13.336078294651003]","[52.504001105728754, 13.433365436221274]",45,finished,73,[295.3684788],298.5595836857306,[3.19110489]
790,"(15, 60)","[52.550806952355614, 13.38530225709998]","[52.541913240023455, 13.504928083553487]",60,finished,68,[286.49097375],295.182625136992,[8.69165139]
791,"(20, 41)","[52.510707382220325, 13.356827357378004]","[52.51582636678127, 13.321652549387355]",41,finished,45,[307.22114898],312.4699300377294,[5.24878106]
792,"(14, 62)","[52.54031784304743, 13.199420927955547]","[52.50697417383586, 13.204117080825112]",62,finished,47,[284.93440253],309.4871515093181,[24.55274898]
793,"(19, 16)","[52.50021862354061, 13.361144388632024]","[52.47022391468374, 13.426740930643119]",16,finished,13,[298.71091833],304.2868270544232,[5.57590873]
794,"(5, 29)","[52.42074964416984, 13.566084764109231]","[52.444762726492414, 13.297529661556874]",29,finished,26,[240.53885748],266.2430955813686,[25.7042381]
795,"(15, 74)","[52.50112302713841, 13.497419294601519]","[52.53196521026415, 13.461335650810243]",74,finished,75,[302.40203611],309.6186591902851,[7.21662308]
796,"(16, 60)","[52.55857610841435, 13.377582650617851]","[52.496170000091794, 13.304533834277278]",60,finished,53,[290.6228487],296.8912057314531,[6.26835703]
797,"(20, 43)","[52.54642645547262, 13.3656103388361]","[52.51847046364334, 13.34986232197787]",43,finished,45,[304.52899775],313.5094131687457,[8.98041542]
798,"(38, 40)","[52.532312040675805, 13.414066807186844]","[52.523968112002564, 13.356792222154453]",40,finished,39,[306.99054011],311.7256642083594,[4.7351241]
799,"(9, 27)","[52.450279983790765, 13.357090576882277]","[52.49505386363768, 13.320370044447175]",27,finished,53,[303.80424316],307.6176578043376,[3.81341464]
800,"(25, 85)","[52.55491846113573, 13.423690038120235]","[52.545147702482076, 13.44173575069993]",85,finished,85,[312.02676377],319.90956999589554,[7.88280622]
801,"(23, 85)","[52.55310578180372, 13.423095355073647]","[52.51082506968943, 13.473501843803763]",85,finished,71,[301.40722593],307.65250835372757,[6.24528242]
802,"(10, 61)","[52.573413513853865, 13.330070935749271]","[52.548210588581846, 13.375177247248605]",61,finished,60,[304.71009459],314.0049144470847,[9.29481986]
803,"(8, 57)","[52.5717244660514, 13.357943592896177]","[52.56512931864871, 13.372583603717011]",57,finished,60,[313.29974688],323.0015682923717,[9.70182141]
804,"(5, 25)","[52.43600142283493, 13.351646536338405]","[52.430644153677015, 13.376768830568556]",25,finished,9,[313.39019379],321.8108530388533,[8.42065925]
805,"(37, 40)","[52.51498412061472, 13.41744633043338]","[52.481116657788256, 13.324089504715841]",40,finished,49,[299.0173692],305.9781406117255,[6.96077141]
806,"(3, 15)","[52.44626519418198, 13.419448230259317]","[52.44177707871704, 13.40804624533193]",15,finished,7,[321.799276],326.56841355449507,[4.76913755]
807,"(10, 42)","[52.514129230051736, 13.384547392319433]","[52.487900216068596, 13.459381208311619]",42,finished,73,[306.0131857],312.7658425722439,[6.75265687]
808,"(10, 59)","[52.55157159978545, 13.326339330991054]","[52.510443346506406, 13.327112356335698]",59,finished,53,[312.40939109],317.3271931112406,[4.91780202]
809,"(19, 45)","[52.512114586903515, 13.321059555377584]","[52.55776771092474, 13.177405219441424]",45,finished,62,[292.99881146],298.7362589275823,[5.73744747]
810,"(10, 36)","[52.51241748293812, 13.308669357431732]","[52.465232740828505, 13.386101183479987]",36,finished,12,[302.1293488],309.41864350764894,[7.28929471]
811,"(24, 17)","[52.48825732805754, 13.40334009298346]","[52.521806840736666, 13.29986602199261]",17,finished,36,[302.99914237],308.30647878466556,[5.30733641]
812,"(13, 51)","[52.46447922339633, 13.308732725610648]","[52.49241717065636, 13.445134332876295]",51,finished,73,[297.51042665],304.1494890780825,[6.63906242]
813,"(7, 26)","[52.46093696316516, 13.29589357400072]","[52.4599252430304, 13.342159352492512]",26,finished,51,[312.90279938],324.26125818448867,[11.35845881]
814,"(25, 17)","[52.483225377373785, 13.39895370853123]","[52.49729318253782, 13.428369623061656]",17,finished,17,[318.9633932],326.3192460826417,[7.35585288]
815,"(12, 51)","[52.459274945911794, 13.322221691486023]","[52.521679522128665, 13.451457442915396]",51,finished,75,[291.8893262],300.83356126087307,[8.94423506]
816,"(12, 27)","[52.46315685170437, 13.33180447993009]","[52.4573363383227, 13.367301707347254]",27,finished,14,[320.24431712],327.01399346461153,[6.76967634]
817,"(11, 79)","[52.48074292528738, 13.521864595886115]","[52.51704464878744, 13.44667386148606]",79,finished,71,[308.89985751],315.23812425642893,[6.33826675]
818,"(11, 42)","[52.507848839341804, 13.390611803804275]","[52.53496795943182, 13.394418506505842]",42,finished,40,[318.88246001],326.21255128302215,[7.33009127]
819,"(8, 82)","[52.507085002741405, 13.51362595379196]","[52.56352889603009, 13.344776666477182]",82,finished,57,[287.16355126],297.2082579699618,[10.04470671]
820,"(10, 27)","[52.45958613066661, 13.345237810900745]","[52.50858742809187, 13.30673220824468]",27,finished,36,[313.41979294],318.32329491374094,[4.90350197]
821,"(13, 18)","[52.47023999358418, 13.376337119364525]","[52.48130978164113, 13.339690108759207]",18,finished,49,[322.34388906],329.34976747493073,[7.00587842]
822,"(27, 85)","[52.53734446122401, 13.437296940875495]","[52.51874103708661, 13.446666358406924]",85,finished,71,[327.79271289],331.28648246080166,[3.49376957]
823,"(34, 13)","[52.48039706321688, 13.436206443608855]","[52.474566907079975, 13.37714590434818]",13,finished,18,[318.43288937],326.91329565379687,[8.48040628]
824,"(12, 36)","[52.51336050218512, 13.292945657553139]","[52.52321509748261, 13.353431474949483]",36,finished,45,[321.87090561],326.8249533273368,[4.95404772]
825,"(9, 11)","[52.435741061403064, 13.519557110142303]","[52.52367532675575, 13.491869856674395]",11,finished,72,[303.57944685],309.7314198867506,[6.15197303]
826,"(11, 27)","[52.46257230700746, 13.356498963563167]","[52.49575524691091, 13.321554669675546]",27,finished,48,[320.17086545],326.5633886421842,[6.39252319]
827,"(8, 87)","[52.582507872041546, 13.43313429223085]","[52.55441796700183, 13.404483810244347]",87,finished,88,[316.47624527],329.24762490254994,[12.77137963]
828,"(23, 73)","[52.4854395099188, 13.444545609780626]","[52.46932284073349, 13.428987144723635]",73,finished,13,[322.8922164],334.848760444029,[11.95654405]
829,"(3, 32)","[52.60388037268389, 13.429377942361379]","[52.52376003865836, 13.395904919845703]",32,finished,40,[295.4331183],313.7780557880176,[18.34493749]
830,"(4, 9)","[52.42312380314803, 13.390466813881497]","[52.509125005945705, 13.358153793426379]",9,finished,41,[301.91956566],312.47062717912485,[10.55106152]
831,"(6, 25)","[52.44750871932231, 13.360735659617033]","[52.51022620788468, 13.377673383637855]",25,finished,42,[314.60190412],320.7480203210609,[6.1461162]
832,"(21, 43)","[52.52921502826918, 13.35640966931018]","[52.53002278225129, 13.415493078516134]",43,finished,40,[323.16126293],330.34684833349843,[7.18558541]
833,"(18, 60)","[52.549213133947845, 13.366981509789776]","[52.52864707600998, 13.368161955486785]",60,finished,39,[326.19895405],335.5311187837579,[9.33216473]
834,"(16, 88)","[52.56989066398793, 13.418904480997583]","[52.49199812741918, 13.30853537690556]",88,finished,53,[300.33976741],308.1408649215126,[7.80109751]
835,"(10, 10)","[52.4000243067749, 13.517841317474863]","[52.51080482733604, 13.320453510294316]",10,finished,53,[280.74179348],288.0124588478737,[7.27066537]
836,"(26, 85)","[52.545781600376436, 13.419696824662244]","[52.53540092793507, 13.337270493417575]",85,finished,43,[321.45404778],326.3887931670187,[4.93474539]
837,"(25, 77)","[52.50384762947932, 13.419188593907663]","[52.508860127687484, 13.4363997027905]",77,finished,77,[332.10949271],340.561906993825,[8.45241428]
838,"(28, 85)","[52.53683631481163, 13.420146878238384]","[52.55081905244938, 13.393178138998636]",85,finished,44,[330.15830814],337.4261762359594,[7.2678681]
839,"(31, 13)","[52.469619350992794, 13.414020566112242]","[52.55521927840285, 13.203839830622233]",13,finished,62,[283.22995111],293.87572455172324,[10.64577344]
840,"(16, 74)","[52.49888473957975, 13.496167158138986]","[52.56773286777912, 13.431474659136583]",74,finished,87,[313.16721563],318.99580253844084,[5.82858691]
841,"(17, 75)","[52.51886198363037, 13.448555649314311]","[52.51757481230096, 13.464648814091378]",75,finished,71,[334.05860181],342.18170249102354,[8.12310068]
842,"(4, 65)","[52.53182492212802, 13.222971136192252]","[52.50042263214569, 13.41221935114584]",65,finished,77,[301.60967354],305.57535901247877,[3.96568548]
843,"(6, 22)","[52.488569856289125, 13.483915180716153]","[52.58147396290717, 13.344193299394345]",22,finished,57,[299.42760117],303.7421565110328,[4.31455534]
844,"(17, 60)","[52.5654005083866, 13.355762605226378]","[52.55370646275021, 13.435874959724483]",60,finished,85,[320.30420227],329.20909850521633,[8.90489623]
845,"(5, 35)","[52.507868568466755, 13.262828212298302]","[52.48580044563645, 13.363691324014631]",35,finished,16,[316.77345451],324.64419847591194,[7.87074397]
846,"(7, 12)","[52.46894313340736, 13.377768080482003]","[52.448019797100955, 13.37974593129895]",12,finished,14,[333.28690993],339.6951745517347,[6.40826462]
847,"(39, 40)","[52.519030240616615, 13.397736652675247]","[52.51477248377748, 13.383144528011876]",40,finished,39,[338.81288083],345.21673191231463,[6.40385108]
848,"(10, 23)","[52.46442004702617, 13.44028381363299]","[52.467163588885995, 13.45366671709741]",23,finished,23,[336.03146148],345.8473139744521,[9.8158525]
849,"(6, 76)","[52.53428450716001, 13.48604047908776]","[52.5156288887898, 13.421534007654033]",76,finished,40,[325.56914676],334.4756770715504,[8.90653031]
850,"(2, 64)","[52.52032209951362, 13.174272765496505]","[52.55756559220877, 13.179629133136547]",64,finished,62,[310.01578412],336.6042425532529,[26.58845844]
851,"(7, 76)","[52.52295517448597, 13.49611687341998]","[52.53624974186247, 13.465706806770715]",76,finished,86,[330.52330855],342.04817411362575,[11.52486556]
852,"(24, 77)","[52.50969380353598, 13.432634356366849]","[52.476245134244294, 13.350460859739703]",77,finished,18,[323.05407517],329.66938400946236,[6.61530884]
853,"(9, 61)","[52.57443119599528, 13.301294487292685]","[52.4210935246451, 13.26128883557379]",61,finished,4,[287.83037591],298.312130043354,[10.48175413]
854,"(18, 88)","[52.55203023255793, 13.42076289337066]","[52.53659656831894, 13.394882157291724]",88,finished,40,[337.82347484],343.66489331462395,[5.84141848]
855,"(24, 73)","[52.50415293002911, 13.435409863435922]","[52.500868111113434, 13.351751103140035]",73,finished,41,[327.4618564],334.26325760866575,[6.80140121]
856,"(14, 51)","[52.458260965759074, 13.33410177710254]","[52.506410216318166, 13.303198621889019]",51,finished,52,[329.47282422],334.68295829403337,[5.21013408]
857,"(12, 21)","[52.47234169188163, 13.468478271098004]","[52.44850134834713, 13.43758141747026]",21,finished,23,[329.41278796],341.84675864667184,[12.43397069]
858,"(30, 85)","[52.53640363657432, 13.414656981296883]","[52.53791130865142, 13.414673820645804]",85,finished,85,[346.75043707],352.13692538415097,[5.38648831]
859,"(40, 71)","[52.506739725577425, 13.459046372498971]","[52.49964946983083, 13.428936783509691]",71,finished,77,[338.28450412],346.6100700657744,[8.32556595]
860,"(29, 85)","[52.5360603566249, 13.438508727139611]","[52.549889171810825, 13.368274039213569]",85,finished,60,[333.85451289],338.3371873606022,[4.48267447]
861,"(7, 54)","[52.47778838559438, 13.282822634878857]","[52.4538272611447, 13.317510808330676]",54,finished,26,[332.10556997],342.83547776215744,[10.72990779]
862,"(10, 50)","[52.47201561008687, 13.297883355278996]","[52.4684653949132, 13.32356165484736]",50,finished,51,[336.98631034],349.52215875743457,[12.53584841]
863,"(22, 43)","[52.5447091904583, 13.350793200269663]","[52.54416896457416, 13.433423627128514]",43,finished,85,[330.20278171],338.8049306722072,[8.60214896]
864,"(8, 76)","[52.53760335929275, 13.476787356837582]","[52.55360608232795, 13.438776593420211]",76,finished,83,[338.26190892],346.7180345806151,[8.45612566]
865,"(18, 49)","[52.479080369548925, 13.335950223646668]","[52.50251718605028, 13.444175008332843]",49,finished,77,[326.77140601],333.0789679150923,[6.30756191]
866,"(19, 60)","[52.562759011696414, 13.388345970921968]","[52.501789955027405, 13.403349760460031]",60,finished,42,[327.82939533],337.42894480283354,[9.59954948]
867,"(12, 42)","[52.51796438964896, 13.40087212723206]","[52.51392616000235, 13.429288824923125]",42,finished,77,[347.65508651],352.1832221730029,[4.52813567]
868,"(9, 50)","[52.456529102286225, 13.27978556640208]","[52.51401732488207, 13.29543182433503]",50,finished,36,[330.43525157],338.678948484148,[8.24369691]
869,"(25, 73)","[52.50239087568636, 13.441432625364497]","[52.47503303023283, 13.430987642325386]",73,finished,13,[343.95425724],349.16832508398613,[5.21406785]
870,"(7, 58)","[52.583211061778385, 13.389255661488194]","[52.565748378294465, 13.380087975273474]",58,finished,60,[341.95958391],352.4757729581954,[10.51618904]
871,"(13, 52)","[52.503041710370944, 13.299221282911539]","[52.51800001703472, 13.402159682030582]",52,finished,40,[333.69897933],337.48665331372337,[3.78767399]
872,"(4, 84)","[52.56931750176059, 13.466968859924078]","[52.44956091231352, 13.35328694227953]",84,finished,27,[303.48099049],313.83715628984254,[10.3561658]
873,"(21, 41)","[52.51484684008761, 13.349894854367301]","[52.482349159356616, 13.356934052405393]",41,finished,18,[342.92531763],349.22325744450455,[6.29793981]
874,"(17, 37)","[52.550816799150304, 13.304591491737087]","[52.45550752020816, 13.454970581655347]",37,finished,23,[309.44022928],316.9593076413896,[7.51907836]
875,"(10, 69)","[52.54405025977769, 13.512913226442977]","[52.521736602056386, 13.367195213386168]",69,finished,39,[316.77375887],331.5137708339168,[14.74001196]
876,"(1, 6)","[52.406312632423216, 13.416431274529069]","[52.504428433430036, 13.342914716249748]",6,finished,41,314.74884144423385,326.7408981598096,11.992056715575757
877,"(17, 74)","[52.490960977193936, 13.499095944261148]","[52.48942981093988, 13.45210354199224]",74,finished,73,[344.99296705],353.1963553012651,[8.20338825]
878,"(15, 51)","[52.47858834317912, 13.338936623931946]","[52.54726596628689, 13.290437044231187]",51,finished,37,[333.02790762],337.99365436468526,[4.96574674]
879,"(35, 13)","[52.4853930104486, 13.446679247080821]","[52.48425496775708, 13.432582818718561]",13,finished,73,[354.5823274],360.72128807603985,[6.13896067]
880,"(23, 43)","[52.53503453881893, 13.369099662313271]","[52.567623543785366, 13.352521811203395]",43,finished,57,[345.56317275],353.15417642872586,[7.59100368]
881,"(11, 61)","[52.57313514634571, 13.331027934630102]","[52.58006878382112, 13.299801146656485]",61,finished,61,[349.01755782],357.8794661294665,[8.86190831]
882,"(22, 53)","[52.507964804625445, 13.331167152326858]","[52.51588297555469, 13.399311168032657]",53,finished,42,[344.72247031],350.9041316401572,[6.18166133]
883,"(8, 26)","[52.44705170999336, 13.305082344853737]","[52.53103002123977, 13.37051611340222]",26,finished,39,[322.6428316],334.0788556813969,[11.43602408]
884,"(18, 75)","[52.51905106397368, 13.428114380668573]","[52.529195378626014, 13.430405403550404]",75,finished,75,[354.71533728],361.79755460535273,[7.08221733]
885,"(6, 35)","[52.511379265908, 13.280000656371337]","[52.4591131598736, 13.368917635298109]",35,finished,14,[335.12209688],340.12299496293895,[5.00089808]
886,"(6, 65)","[52.53586754532949, 13.213072360624516]","[52.54738468891927, 13.19912733076649]",65,finished,62,[351.48812861],360.7279621820961,[9.23983357]
887,"(21, 60)","[52.55079670970895, 13.36412056787398]","[52.55396440580487, 13.355737422145445]",60,finished,60,[354.2899829],364.02581835110436,[9.73583545]
888,"(13, 21)","[52.48772141723269, 13.467392122842222]","[52.511404415238836, 13.480139510282903]",21,finished,71,[351.24257568],358.5774441822302,[7.3348685]
889,"(12, 14)","[52.45664167024996, 13.383905675149348]","[52.465449504855265, 13.389002981669648]",14,finished,14,[358.34083055],364.90010436643934,[6.55927381]
890,"(8, 28)","[52.43583585675065, 13.290754280550916]","[52.45445958177182, 13.329680491018285]",28,finished,27,[342.1781875],358.1609644922099,[15.98277699]
891,"(17, 88)","[52.56877665844504, 13.407480859713896]","[52.501816959095045, 13.39380832442911]",88,finished,42,[334.21070981],346.23408931947546,[12.02337951]
892,"(9, 87)","[52.58805174790535, 13.43568311861966]","[52.56948577244787, 13.412666403862282]",87,finished,87,[342.16823514],361.2101304523549,[19.04189531]
893,"(22, 41)","[52.506479351636166, 13.352787580866035]","[52.47897505028197, 13.340810053343642]",41,finished,49,[351.71596569],359.7946757984862,[8.07871011]
894,"(4, 19)","[52.46243073997444, 13.530238580439054]","[52.50738812290037, 13.41677981006948]",19,finished,77,[326.23799109],343.4595241535012,[17.22153306]
895,"(26, 17)","[52.48336570016229, 13.411469669932591]","[52.507982698839776, 13.421667988202199]",17,finished,77,[355.54891053],362.9996777496052,[7.45076722]
896,"(13, 36)","[52.53049820406178, 13.289665595827268]","[52.45538405870037, 13.325628168701448]",36,finished,27,[339.22187357],345.56819037380944,[6.34631681]
897,"(18, 74)","[52.5069198724116, 13.472988075324212]","[52.510484865228506, 13.387290701906565]",74,finished,42,[348.81947343],354.38784546608156,[5.56837204]
898,"(7, 25)","[52.438094741058116, 13.362054702054996]","[52.431303032567186, 13.412967611405762]",25,finished,7,[356.46772628],361.8171353001009,[5.34940902]
899,"(31, 85)","[52.53277579305279, 13.425550309408262]","[52.50625401543828, 13.452748640219818]",85,finished,71,[357.61405471],362.59401127768984,[4.97995657]
900,"(20, 16)","[52.48760126567202, 13.386647783744873]","[52.52357454953256, 13.411385779672493]",16,finished,40,[353.37226309],360.0621327387469,[6.68986965]
901,"(14, 52)","[52.50693915467922, 13.278242220694416]","[52.52095966392637, 13.281729155398436]",52,finished,35,[363.27511621],368.61803653815184,[5.34292033]
902,"(23, 41)","[52.50104259510858, 13.374441336416785]","[52.502348351682585, 13.41588301596253]",41,finished,77,[357.96857015],365.4198804413742,[7.45131029]
903,"(11, 50)","[52.47256670042264, 13.306503578111595]","[52.49079893224082, 13.335578480507973]",50,finished,49,[355.24974361],365.6257331713234,[10.37598956]
904,"(7, 22)","[52.485090901207606, 13.502309123983753]","[52.504550943371775, 13.465188478963361]",22,finished,74,[354.09679495],365.04580376146544,[10.94900881]
905,"(4, 15)","[52.45353397462377, 13.415682653812256]","[52.44492820994305, 13.346517733491396]",15,finished,27,[354.64290724],360.97530248976625,[6.33239525]
906,"(41, 71)","[52.51837641513218, 13.477839469653215]","[52.47851049279701, 13.392001347410318]",71,finished,16,[345.25588978],353.4843813085931,[8.22849153]
907,"(10, 87)","[52.584349051061785, 13.437102180786821]","[52.54051043447844, 13.465948529662612]",87,finished,86,[342.8737495],359.94259270697995,[17.0688432]
908,"(26, 73)","[52.501196220094556, 13.464993152858206]","[52.51953921371811, 13.428856704984375]",73,finished,75,[359.70732283],366.263980687272,[6.55665786]
909,"(20, 60)","[52.56371627177928, 13.376154090475586]","[52.51913432037536, 13.436288858366497]",60,finished,75,[344.63807918],356.6604893770249,[12.0224102]
910,"(13, 42)","[52.49870183078271, 13.380416824090526]","[52.48082353054682, 13.42138353640343]",42,finished,17,[359.96180973],366.057448577693,[6.09563885]
911,"(14, 18)","[52.47572188972853, 13.373626522975426]","[52.53474332151107, 13.382603477132797]",18,finished,39,[351.79588788],357.20766688513515,[5.41177901]
912,"(7, 35)","[52.522723469900555, 13.263200296273606]","[52.49691291448461, 13.344148891951098]",35,finished,49,[353.93806912],359.1244602310353,[5.18639111]
913,"(19, 49)","[52.47706579943501, 13.348848219627524]","[52.504500844142484, 13.27549313208918]",49,finished,52,[355.59241925],361.0432371858355,[5.45081793]
914,"(8, 47)","[52.519767605378135, 13.200579161011023]","[52.51451092100977, 13.286916014534103]",47,finished,36,[341.04403499],361.55239887507037,[20.50836389]
915,"(5, 9)","[52.4307115725591, 13.380300738696278]","[52.458237176643216, 13.382544069517515]",9,finished,14,[360.55218031],370.1360269224576,[9.58384661]
916,"(19, 74)","[52.49008609164002, 13.47935603107535]","[52.53123080072026, 13.446112545789223]",74,finished,75,[355.4438892],364.68270448575345,[9.23881529]
917,"(19, 88)","[52.555928796749896, 13.398257054630841]","[52.538641786796795, 13.439032839298706]",88,finished,85,[363.01806632],370.4398628819243,[7.42179656]
918,"(22, 44)","[52.55148523261476, 13.38899616871061]","[52.560465135876505, 13.402711657894631]",44,finished,88,[368.71399965],376.5651431051283,[7.85114345]
919,"(11, 23)","[52.45904370841328, 13.450491224512241]","[52.424819833605035, 13.515705723793419]",23,finished,11,[353.47036091],363.4127853918351,[9.94242448]
920,"(7, 28)","[52.44181053273659, 13.289911752125192]","[52.54732673665635, 13.311631840845145]",28,finished,37,[331.46236873],345.53819800487344,[14.07582927]
921,"(8, 22)","[52.47255947991202, 13.483996642103966]","[52.511997619086245, 13.466190138668347]",22,finished,71,[357.15982379],367.7244639284666,[10.56464013]
922,"(9, 26)","[52.44003605609741, 13.30262844224167]","[52.40405514816372, 13.178589108875526]",26,finished,1,[340.03112393],353.36529454246136,[13.33417061]
923,"(5, 19)","[52.45617440274996, 13.519530481965148]","[52.516154558611454, 13.483390629872604]",19,finished,72,[340.51373004],360.20266697718284,[19.68893694]
