,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,"(6, 1, 42, 3, 0, 1)","(9, 2, 45, 3, 0, 0)","(4, 3, 12, 3, 0, 1)","(9, 6, 14, 3, 1, 0)","(9, 8, 42, 3, 1, 0)","(4, 9, 45, 3, 0, 1)","(9, 10, 52, 3, 0, 1)",,,,,,,,,
1,2,3,0,0,3,2,0,,,,,,,,,
2,-1.9631536241685374,25.465499639658997,-11.804875399384915,15.487133903007276,26.653321913291446,6.961518420164292,18.409261624919587,,,,,,,,,
0,"(6, 0, 40, 3, 1, 1)","(9, 3, 17, 3, 1, 0)","(8, 4, 62, 1, 0, 0)","(9, 6, 54, 3, 1, 1)","(9, 8, 53, 3, 1, 1)","(8, 8, 88, 3, 1, 2)","(4, 9, 45, 3, 0, 1)",,,,,,,,,
1,1,0,2,1,0,3,2,,,,,,,,,
2,-8.281617783488937,42.147120040945566,11.896722443069113,9.418323054438416,6.598553689110508,18.03912999051382,-2.0903912974436145,,,,,,,,,
0,"(6, 0, 41, 3, 0, 1)","(9, 1, 39, 3, 0, 1)","(9, 2, 42, 3, 1, 1)","(9, 2, 39, 3, 0, 1)","(9, 3, 59, 3, 0, 1)","(9, 4, 59, 3, 0, 0)","(9, 4, 57, 3, 0, 0)","(9, 5, 36, 3, 1, 0)","(8, 6, 14, 3, 0, 0)","(9, 7, 64, 3, 0, 0)","(8, 7, 65, 3, 0, 1)","(8, 7, 62, 3, 0, 1)","(9, 9, 88, 3, 0, 1)",,,
1,2,4,0,1,4,3,2,4,2,4,0,1,1,,,
2,-1.0242457454783054,9.019421754716925,9.276891884571274,6.150218929256717,-0.0,8.53912950504283,15.280401451095823,24.37967515169469,31.989605494092707,6.677616253631003,8.968639240470166,25.11030823455041,4.997570399965473,,,
0,"(6, 1, 13, 3, 0, 0)","(9, 2, 15, 3, 0, 0)","(9, 3, 65, 2, 0, 1)","(4, 6, 49, 3, 0, 1)","(9, 7, 35, 3, 0, 0)","(4, 10, 37, 3, 0, 1)",,,,,,,,,,
1,2,2,3,0,3,1,,,,,,,,,,
2,8.566107334051082,28.89176038786984,24.740738367147674,-4.223656250808796,23.8187006960917,9.218367482178186,,,,,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(6, 1, 11, 3, 0, 0)","(9, 2, 13, 3, 0, 0)","(9, 4, 51, 3, 0, 1)","(9, 4, 49, 3, 0, 1)","(9, 5, 57, 3, 0, 0)","(4, 6, 75, 3, 1, 1)","(4, 6, 73, 3, 0, 1)","(9, 7, 73, 3, 0, 0)","(9, 8, 40, 3, 1, 0)","(9, 8, 44, 3, 1, 1)","(9, 8, 75, 3, 0, 1)","(9, 9, 16, 3, 0, 1)","(4, 10, 3, 3, 0, 0)","(3, 10, 36, 3, 0, 1)","(2, 11, 49, 3, 0, 1)"
1,3,2,1,1,0,3,3,0,2,0,2,2,3,3,3,3
2,6.430364510986166,-11.10590496731157,17.457472656583324,6.507812420427416,8.210899120348248,24.89606722762421,6.141920693493744,-6.2441516965138355,5.875449941873212,3.618653240904865,5.106744835330598,14.425835560045435,17.520552938529,15.644505034487048,23.9965335042521,7.3269713145223525
0,"(7, 0, 71, 3, 0, 0)","(9, 1, 72, 3, 0, 0)","(9, 2, 75, 3, 0, 0)","(9, 3, 75, 3, 0, 0)","(9, 3, 77, 3, 0, 1)","(9, 4, 49, 3, 0, 0)","(9, 5, 85, 3, 1, 1)","(4, 7, 58, 3, 0, 1)","(3, 8, 64, 3, 0, 0)","(3, 9, 48, 3, 0, 1)",,,,,,
1,2,0,0,3,1,2,3,1,0,4,,,,,,
2,0.800876880689458,10.541619428918521,-2.881323600971307,5.014833762418827,23.41379323896096,8.819245007044398,11.835524599805153,32.26675952314246,9.833067351165715,27.417424441546757,,,,,,
0,"(6, 1, 74, 3, 0, 0)","(9, 3, 76, 2, 0, 0)","(9, 4, 37, 3, 0, 0)","(9, 5, 53, 3, 0, 0)","(9, 6, 49, 3, 0, 0)","(9, 6, 35, 3, 1, 1)","(9, 6, 36, 3, 0, 1)",,,,,,,,,
1,1,1,2,1,4,0,3,,,,,,,,,
2,6.644301795107425,24.252825629173913,10.898306998918752,9.663719661327793,17.800969460767366,2.5149366329917315,13.10040836460238,,,,,,,,,
0,"(6, 1, 75, 3, 1, 0)","(6, 1, 13, 3, 1, 0)","(9, 2, 8, 3, 0, 0)","(9, 3, 8, 1, 0, 0)","(9, 4, 8, 2, 0, 0)","(3, 8, 43, 3, 0, 0)","(2, 8, 85, 3, 0, 1)","(2, 9, 40, 3, 0, 2)","(9, 10, 71, 3, 0, 2)","(9, 11, 53, 3, 0, 0)",,,,,,
1,3,2,4,1,2,3,3,2,4,1,,,,,,
2,15.978465009615828,0.7893315797183794,-0.0,-0.0,56.90535773734288,12.736356636876128,22.9173967622702,-4.319474869450055,17.655786989902793,19.353562085035936,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(6, 2, 73, 3, 1, 0)","(5, 2, 85, 3, 0, 0)","(9, 3, 44, 3, 1, 1)","(9, 3, 17, 3, 0, 1)","(9, 5, 39, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 53, 3, 1, 1)","(8, 7, 51, 3, 1, 0)","(3, 10, 53, 3, 0, 1)","(3, 10, 50, 3, 0, 1)",,,,,
1,3,3,0,0,2,4,1,0,3,4,3,,,,,
2,33.47036977967595,18.712526732576897,-3.308162436443703,13.295463633299994,16.52312812866732,11.155760666274155,-2.6679151909388805,27.12819245297124,29.739114490563747,16.490557296076897,17.758378302380883,,,,,
0,"(6, 0, 40, 3, 0, 0)","(6, 1, 23, 3, 0, 0)","(9, 3, 53, 3, 0, 1)","(9, 4, 53, 3, 0, 0)","(9, 6, 53, 3, 1, 1)","(9, 6, 62, 1, 0, 0)","(4, 9, 36, 3, 0, 1)","(4, 9, 41, 3, 0, 1)","(3, 10, 42, 3, 1, 2)",,,,,,,
1,3,0,0,1,0,3,0,3,3,,,,,,,
2,22.939065361299857,15.182780742457485,6.585180490404976,-2.3867837270839454,3.7385074045670934,16.09588265966069,11.545021014212358,12.050915145579365,30.100802129941066,,,,,,,
0,"(6, 0, 37, 3, 0, 0)","(9, 1, 45, 3, 0, 0)","(9, 2, 7, 3, 0, 1)","(9, 3, 48, 3, 1, 0)","(4, 8, 35, 3, 0, 1)","(3, 9, 45, 3, 0, 1)","(9, 10, 40, 3, 0, 3)","(9, 11, 41, 3, 0, 1)",,,,,,,,
1,0,4,0,3,1,1,0,2,,,,,,,,
2,4.478977562388326,23.101350335855315,23.725267367396146,22.167977239895514,4.89964725533964,2.1457992835361885,12.841289928254568,21.264905496877397,,,,,,,,
0,"(7, 1, 24, 2, 0, 0)","(4, 4, 27, 3, 1, 0)","(4, 5, 27, 3, 0, 0)","(4, 5, 53, 3, 1, 0)","(9, 8, 36, 3, 0, 1)","(4, 11, 39, 3, 0, 1)",,,,,,,,,,
1,2,2,3,0,3,0,,,,,,,,,,
2,-4.399014630563245,-0.0,17.079830253139747,-9.082773047631802,17.358099401487515,2.964537784688475,,,,,,,,,,
0,"(6, 0, 14, 3, 0, 0)","(9, 1, 44, 3, 1, 0)","(9, 2, 59, 3, 0, 0)","(4, 3, 17, 3, 1, 0)","(9, 4, 15, 3, 0, 0)","(9, 5, 15, 3, 0, 0)","(9, 5, 49, 3, 0, 0)","(9, 6, 49, 3, 0, 0)","(9, 6, 26, 3, 0, 1)","(9, 8, 85, 3, 0, 1)","(8, 9, 73, 3, 0, 1)","(7, 9, 44, 3, 1, 1)",,,,
1,2,4,3,2,0,2,4,4,0,1,4,0,,,,
2,18.397785997632194,13.814715165221356,27.501836209202725,-5.419299891548462,5.4171238052536985,5.064966286071508,9.967989155267812,15.03392880637044,30.147071429372954,24.577001182226635,11.381230536687909,28.980083565381232,,,,
0,"(6, 1, 48, 3, 1, 1)","(9, 4, 39, 3, 0, 0)","(9, 5, 17, 3, 0, 0)","(4, 7, 17, 3, 0, 1)","(4, 7, 71, 3, 0, 1)","(9, 8, 72, 3, 1, 1)","(9, 9, 88, 3, 0, 0)","(8, 10, 16, 3, 1, 1)","(7, 10, 53, 3, 0, 1)","(9, 11, 34, 3, 0, 1)",,,,,,
1,1,1,2,4,0,4,4,1,2,1,,,,,,
2,21.17277641836047,-2.730567528095385,14.191901056684102,14.695702358099862,-6.285687907287121,18.560990173578283,26.026250468039784,19.164120388686833,-1.1288433161928033,10.93620635907764,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(7, 2, 11, 3, 0, 0)","(7, 3, 11, 3, 0, 0)","(4, 4, 13, 3, 0, 0)","(9, 8, 7, 3, 0, 0)","(9, 8, 52, 3, 0, 1)","(9, 9, 24, 3, 1, 0)","(8, 10, 24, 3, 1, 1)","(8, 11, 45, 3, 0, 0)",,,,,,,
1,3,4,2,1,0,0,4,4,2,,,,,,,
2,-0.0,-0.0,31.06636389950686,-14.64222357477033,23.373174814818327,8.67459005851368,15.723011846221546,18.280852648251635,1.0548586203006698,,,,,,,
0,"(6, 0, 48, 3, 0, 0)","(8, 4, 19, 1, 0, 0)","(4, 6, 7, 3, 0, 0)","(4, 7, 7, 3, 0, 0)","(9, 10, 16, 3, 1, 2)",,,,,,,,,,,
1,1,3,3,0,4,,,,,,,,,,,
2,54.56534941251492,29.847415263260924,-0.0,-1.1989654902720996,32.56185541626521,,,,,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(6, 2, 5, 2, 0, 0)","(6, 3, 5, 2, 0, 0)","(6, 4, 5, 2, 0, 0)","(9, 6, 73, 3, 0, 1)","(9, 7, 85, 3, 0, 1)","(9, 8, 77, 3, 0, 1)","(9, 8, 85, 3, 0, 1)","(9, 9, 83, 3, 0, 0)","(9, 10, 76, 3, 0, 1)","(9, 11, 40, 3, 1, 1)",,,,,
1,1,2,4,0,0,0,2,1,2,0,4,,,,,
2,-0.0,-0.0,-0.0,9.20185099130213,7.971965453263129,7.481992762360285,14.629752585056462,3.57194276768781,2.0395692460382544,2.0257307011747407,5.0,,,,,
0,"(7, 1, 80, 2, 0, 0)","(4, 2, 71, 3, 0, 1)","(9, 4, 49, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 1, 0)","(9, 6, 52, 3, 1, 0)","(9, 7, 59, 3, 0, 1)","(9, 8, 60, 3, 0, 0)","(8, 9, 23, 2, 0, 1)","(9, 10, 51, 3, 1, 2)",,,,,,
1,2,2,2,3,0,2,0,4,1,3,,,,,,
2,4.36298699298659,20.751240603374196,-5.162402246810574,-0.0,14.772627665422313,4.569408919134675,8.9571877768847,18.57875651757178,14.104187359132059,12.771352334347746,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(7, 2, 24, 3, 1, 0)","(4, 3, 16, 3, 0, 0)","(9, 4, 12, 3, 0, 0)","(9, 5, 17, 3, 0, 0)","(4, 6, 75, 3, 0, 1)","(9, 9, 17, 3, 1, 1)","(9, 9, 16, 3, 0, 1)","(9, 10, 14, 3, 1, 1)","(9, 11, 13, 3, 0, 1)",,,,,,
1,3,2,2,2,3,1,4,4,1,0,,,,,,
2,-0.0,21.65146553330158,-6.850522790360692,10.374972829502344,21.53784310412544,4.363816105093964,8.010531386086399,11.333670282718066,1.30960380553205,7.869065897613365,,,,,,
0,"(6, 0, 71, 3, 0, 0)","(9, 1, 17, 3, 0, 1)","(9, 1, 15, 3, 0, 0)","(9, 2, 59, 3, 0, 0)","(9, 3, 60, 3, 0, 0)","(9, 4, 59, 3, 0, 0)","(9, 4, 40, 3, 0, 1)","(9, 5, 49, 3, 0, 0)","(9, 6, 41, 3, 1, 0)","(8, 8, 40, 3, 1, 1)","(9, 8, 40, 3, 1, 2)",,,,,
1,2,1,1,4,2,3,0,0,1,1,3,,,,,
2,4.21240366822299,6.021278045608646,30.1972267079518,5.729032579321746,-3.336520211194816,21.319786109056498,19.963466922046344,13.337553791254306,29.43400088886883,-0.1929365928213178,23.573780489078718,,,,,
0,"(6, 1, 16, 3, 0, 1)","(6, 1, 48, 3, 0, 0)","(5, 2, 43, 3, 0, 0)","(9, 4, 53, 3, 0, 0)","(9, 5, 53, 3, 1, 0)",,,,,,,,,,,
1,3,3,1,1,2,,,,,,,,,,,
2,16.871864681624217,21.29072577417228,-8.23224292100051,-0.0,67.28242501467864,,,,,,,,,,,
0,"(6, 0, 23, 2, 0, 0)","(9, 1, 41, 3, 0, 1)","(4, 2, 7, 1, 0, 0)","(4, 4, 9, 1, 0, 0)","(9, 8, 58, 3, 0, 0)","(8, 8, 88, 3, 0, 0)","(8, 8, 40, 3, 1, 2)","(7, 9, 41, 3, 0, 0)","(7, 9, 52, 3, 0, 1)",,,,,,,
1,2,3,4,0,0,4,4,4,2,,,,,,,
2,8.415799034581337,8.659589134143864,-0.0,21.394105578952,3.091283622358875,14.221242991258922,25.30096963599496,12.162573764077727,-0.2164319281654823,,,,,,,
0,"(7, 1, 4, 2, 0, 0)","(9, 3, 16, 3, 1, 0)","(4, 5, 27, 3, 0, 0)","(4, 5, 53, 3, 1, 0)","(9, 9, 13, 3, 0, 1)","(9, 10, 52, 3, 0, 1)","(8, 10, 16, 3, 0, 2)","(8, 11, 36, 3, 0, 1)",,,,,,,,
1,0,3,3,0,0,0,0,0,,,,,,,,
2,16.163064568130537,2.8310728006191512,14.011788036311202,12.02373851916199,11.853956347887815,13.438343138534702,7.1090665837234,28.578585783057353,,,,,,,,
0,"(7, 0, 75, 3, 0, 0)","(9, 3, 86, 3, 0, 0)","(9, 3, 88, 3, 0, 0)","(9, 4, 43, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(9, 6, 14, 3, 1, 0)","(4, 7, 14, 3, 0, 0)","(9, 8, 51, 3, 0, 0)","(9, 8, 14, 3, 0, 1)",,,,,,,
1,0,0,1,2,2,2,1,4,3,,,,,,,
2,-7.354906945963721,16.401161595819524,9.231438895055215,18.51034723263305,-4.55720819321575,11.675840028180168,-3.6004397237744215,19.504022102058556,16.406945367851794,,,,,,,
0,"(6, 1, 13, 3, 0, 1)","(6, 1, 77, 3, 0, 0)","(5, 1, 12, 3, 0, 1)","(5, 2, 12, 3, 0, 0)","(5, 2, 42, 3, 1, 1)","(5, 2, 40, 3, 0, 0)","(4, 3, 59, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(9, 5, 34, 3, 0, 1)","(4, 6, 53, 3, 0, 0)","(4, 7, 35, 1, 0, 0)","(3, 7, 49, 3, 0, 1)","(9, 8, 18, 3, 0, 1)","(9, 9, 85, 3, 0, 2)","(8, 9, 17, 3, 1, 1)","(8, 10, 73, 3, 0, 2)"
1,3,3,3,3,3,3,2,2,3,3,1,2,0,1,0,4
2,8.764508196559762,16.990815930042693,-0.0,10.610805588795674,13.709866085433713,14.865445631591225,10.298219135428255,14.961446246900973,11.642007028822636,14.330218441521911,9.034219784424307,-11.46646350779689,15.674347179599298,10.43497113836596,12.360457344023352,27.96778655787547
0,"(7, 0, 44, 3, 0, 1)","(9, 1, 44, 3, 0, 0)","(9, 1, 42, 3, 0, 0)","(9, 2, 16, 3, 1, 0)","(9, 4, 27, 3, 1, 0)","(9, 5, 27, 3, 0, 0)","(9, 6, 27, 3, 1, 0)","(9, 6, 7, 3, 0, 1)","(8, 8, 48, 3, 0, 1)","(9, 9, 71, 3, 0, 1)",,,,,,
1,1,1,4,2,3,4,3,1,2,3,,,,,,
2,5.555833497220745,3.8457220791760336,8.948900922285748,-5.115930609941554,-0.0,-0.0,10.144741071468921,39.96400486694939,7.530124786095628,14.2186662886599,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 17, 3, 0, 1)","(9, 3, 14, 3, 0, 1)","(9, 4, 14, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(9, 6, 14, 3, 1, 0)","(9, 7, 7, 3, 1, 1)","(4, 9, 16, 3, 0, 1)","(4, 10, 27, 3, 1, 2)",,,,,,,
1,2,2,4,4,2,0,3,0,2,,,,,,,
2,17.519397218374976,3.222234164216486,8.822984123889043,8.682285497601862,-3.4906785662420123,10.644586891118454,18.10482591231897,8.853081984263863,0.8449272931988911,,,,,,,
0,"(7, 1, 56, 3, 0, 0)","(6, 1, 62, 1, 0, 0)","(9, 4, 37, 3, 0, 0)","(9, 5, 59, 2, 0, 0)","(8, 6, 23, 1, 0, 0)","(9, 7, 15, 3, 0, 0)","(9, 7, 53, 3, 0, 0)","(9, 8, 44, 3, 0, 1)","(9, 9, 60, 3, 0, 0)","(9, 10, 43, 3, 0, 1)","(8, 11, 41, 3, 0, 0)","(8, 11, 41, 3, 0, 1)",,,,
1,4,1,2,4,1,0,1,2,1,4,4,0,,,,
2,6.425102044309503,16.32700880333741,-4.184714978872738,40.825310023142684,2.315648699324793,19.998502090079818,15.842339491003905,9.816136048412897,19.46551299610927,10.96584963402258,6.845650683600522,8.395670680671493,,,,
0,"(7, 0, 39, 3, 0, 1)","(6, 1, 39, 3, 0, 1)","(9, 2, 44, 3, 1, 0)","(9, 3, 75, 3, 0, 0)","(9, 3, 71, 3, 0, 0)","(4, 5, 71, 3, 0, 0)","(9, 6, 13, 3, 0, 1)","(8, 6, 51, 3, 0, 0)","(4, 8, 17, 3, 1, 1)","(4, 8, 49, 3, 0, 2)","(9, 9, 51, 3, 1, 1)","(9, 10, 13, 3, 0, 1)","(8, 10, 17, 3, 0, 0)",,,
1,2,2,2,3,3,2,4,3,0,2,0,2,2,,,
2,7.911212968282517,-2.846523090085583,-3.419434518549755,5.024528201125969,10.276583521290757,-7.8936922569921135,28.17474199339039,17.27350687212032,14.708210490347545,-12.00927886654816,15.665006752492896,5.250156225872872,4.652876012644356,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 3, 86, 3, 0, 0)","(9, 6, 88, 3, 1, 1)",,,,,,,,,,,,,
1,2,0,3,,,,,,,,,,,,,
2,-0.1768555855182088,0.5223705177233597,19.97102809891347,,,,,,,,,,,,,
0,"(7, 0, 13, 3, 0, 1)","(4, 0, 76, 3, 0, 0)","(9, 2, 71, 3, 0, 0)","(9, 2, 13, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(4, 4, 44, 3, 0, 0)","(9, 6, 42, 3, 0, 0)","(9, 7, 39, 3, 1, 1)","(9, 7, 53, 3, 0, 0)","(9, 8, 53, 3, 1, 0)","(9, 8, 48, 3, 0, 0)","(9, 9, 85, 3, 0, 1)",,,,
1,3,2,0,1,3,2,0,0,1,4,0,3,,,,
2,14.867933837648973,-5.9064931359879065,9.977408240476295,18.045607086367344,13.583426161231303,9.777235368610427,9.122351239969896,5.645234862904223,2.290931475490734,5.0,23.712363840500423,16.733601691614474,,,,
0,"(7, 1, 3, 3, 0, 0)","(6, 2, 48, 3, 0, 0)","(9, 4, 7, 3, 0, 1)","(9, 6, 27, 3, 1, 1)","(3, 8, 40, 3, 0, 1)","(9, 9, 44, 3, 0, 2)",,,,,,,,,,
1,4,0,0,3,2,4,,,,,,,,,,
2,8.233186717916963,24.08032939488346,11.920001688464506,42.656921922888685,-9.066359650776334,13.22212614803124,,,,,,,,,,
0,"(6, 0, 51, 3, 0, 0)","(9, 2, 7, 3, 0, 0)","(9, 2, 13, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 40, 3, 0, 1)","(4, 7, 88, 3, 0, 1)","(4, 7, 87, 3, 0, 0)","(9, 10, 88, 3, 0, 0)",,,,,,,,
1,0,1,1,4,3,3,0,2,,,,,,,,
2,3.0475019563780714,1.484246923212408,10.62709614310838,17.985186280736578,15.008824729086479,12.65754960160719,-6.591025865348348,3.590487157164126,,,,,,,,
0,"(7, 1, 11, 3, 0, 0)","(6, 2, 51, 3, 1, 0)","(9, 4, 27, 3, 1, 0)","(9, 5, 27, 3, 0, 0)","(4, 8, 49, 3, 0, 1)","(4, 8, 18, 3, 0, 1)","(9, 9, 48, 3, 0, 0)","(9, 10, 43, 3, 0, 1)","(9, 10, 75, 3, 1, 2)",,,,,,,
1,3,1,3,2,3,0,0,4,1,,,,,,,
2,43.939122931924366,-8.727287893802785,-0.0,25.376479584735964,7.804810150779747,-2.6806239183445104,18.7963378628448,12.785760976856643,14.653291938117324,,,,,,,
0,"(6, 0, 44, 3, 0, 1)","(9, 2, 42, 3, 1, 0)","(9, 3, 71, 3, 0, 0)","(8, 3, 71, 3, 0, 0)","(9, 4, 39, 3, 0, 0)","(9, 6, 53, 3, 1, 1)","(4, 7, 53, 3, 1, 0)","(4, 7, 41, 3, 0, 0)","(9, 8, 53, 3, 0, 0)","(9, 9, 35, 3, 0, 1)","(8, 9, 7, 3, 0, 0)",,,,,
1,1,4,4,1,0,2,3,2,1,1,0,,,,,
2,6.958978301542911,10.725882097209746,12.598291966155891,20.690204904932205,-3.739752748310088,5.9768350857054795,15.21298918921557,-7.769235155322993,11.474767384258996,14.458169497812253,12.463714309795861,,,,,
0,"(6, 0, 43, 3, 0, 0)","(9, 1, 88, 3, 1, 0)","(4, 3, 75, 3, 0, 0)","(9, 5, 73, 3, 0, 1)","(4, 6, 13, 3, 0, 0)","(9, 9, 23, 1, 0, 0)","(8, 9, 50, 3, 0, 1)","(8, 10, 53, 3, 0, 2)",,,,,,,,
1,0,3,1,3,0,4,4,1,,,,,,,,
2,3.1935842713929734,25.466020052681355,-3.9546683586980995,17.887913161168612,-5.78597194191671,25.82684575545768,17.39576907682865,19.986126140517637,,,,,,,,
0,"(7, 1, 14, 3, 0, 0)","(7, 1, 16, 3, 0, 1)","(9, 3, 27, 3, 0, 0)","(9, 4, 27, 3, 1, 0)","(9, 5, 27, 3, 0, 0)","(4, 8, 37, 3, 0, 0)","(9, 9, 47, 2, 0, 0)",,,,,,,,,
1,4,2,3,3,2,0,3,,,,,,,,,
2,7.082662352819385,-7.17010694691298,-0.0,-0.0,39.349696220166074,15.833921698730268,19.578071116653742,,,,,,,,,
0,"(6, 1, 17, 3, 0, 0)","(9, 3, 17, 3, 1, 0)","(9, 3, 48, 2, 0, 0)","(9, 4, 3, 2, 0, 0)","(9, 5, 49, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 1, 0)","(8, 8, 3, 2, 0, 0)","(9, 9, 36, 3, 0, 1)","(8, 10, 53, 3, 0, 1)","(8, 10, 17, 3, 1, 3)","(7, 10, 40, 3, 0, 1)","(7, 11, 73, 3, 0, 1)",,,
1,1,4,2,0,4,4,0,0,1,4,4,2,4,,,
2,-7.538487509038289,15.957055260414347,5.297972041310324,18.76745859525105,9.102875044560278,-0.0,7.316191639275331,6.719594289554526,16.190690404414703,22.423858303631746,12.041627818072493,16.71402241517365,7.8071122141591935,,,
0,"(6, 0, 42, 3, 0, 0)","(6, 0, 44, 3, 0, 1)","(9, 2, 75, 3, 0, 0)","(9, 3, 8, 3, 0, 0)","(9, 4, 17, 3, 0, 0)","(9, 4, 15, 3, 0, 0)","(9, 5, 13, 3, 0, 0)","(8, 6, 82, 3, 0, 0)","(8, 8, 36, 3, 0, 2)","(8, 9, 35, 3, 0, 0)",,,,,,
1,4,1,0,1,4,2,4,1,4,3,,,,,,
2,5.407511321658036,-7.895261153699119,23.006294025136324,10.010778036919508,12.139431238198622,1.9530054608854268,21.895642777733727,43.00001627513558,14.57577219161355,21.784383720206336,,,,,,
0,"(7, 1, 52, 3, 1, 1)","(4, 3, 53, 3, 0, 0)","(8, 7, 75, 3, 1, 0)","(8, 7, 39, 3, 0, 1)","(8, 8, 53, 3, 1, 1)","(9, 8, 17, 3, 0, 1)","(9, 9, 41, 3, 1, 1)","(8, 10, 57, 1, 0, 1)","(9, 11, 88, 3, 0, 1)",,,,,,,
1,3,0,4,4,2,4,1,2,2,,,,,,,
2,9.421459269762565,24.282129595405188,14.487063291724034,9.582575112916405,2.7789582383909712,16.086161711019564,7.763213155601625,2.015455767152595,1.139910998395502,,,,,,,
0,"(6, 1, 17, 2, 0, 0)","(5, 2, 23, 2, 0, 0)","(9, 3, 76, 3, 0, 1)","(9, 4, 86, 3, 0, 0)","(4, 6, 87, 1, 1, 0)","(9, 10, 88, 3, 0, 1)","(9, 11, 17, 3, 1, 0)",,,,,,,,,
1,2,0,0,2,1,0,0,,,,,,,,,
2,3.853886364158249,4.994892429184137,-2.966166772179771,17.850463364390393,-13.987215843051697,18.778349426816142,11.172010178994297,,,,,,,,,
0,"(7, 1, 9, 2, 0, 0)","(7, 2, 9, 1, 0, 0)","(6, 2, 53, 3, 0, 0)","(9, 5, 52, 3, 0, 0)","(9, 5, 16, 3, 0, 0)","(4, 7, 16, 3, 0, 0)","(9, 8, 47, 1, 0, 0)","(8, 9, 33, 3, 0, 1)","(9, 10, 49, 3, 0, 2)","(9, 10, 44, 3, 0, 1)",,,,,,
1,1,4,1,3,3,0,4,2,2,4,,,,,,
2,-0.0,23.115229600119772,-6.887451325756528,21.50378742109797,13.386422119981756,15.075429292084763,5.717594436498006,17.76775073454784,1.6200225366507457,9.038243037233315,,,,,,
0,"(6, 0, 53, 3, 0, 0)","(9, 3, 62, 1, 0, 0)","(9, 4, 52, 3, 0, 0)","(9, 5, 26, 3, 1, 1)","(8, 7, 59, 3, 0, 0)","(9, 9, 23, 2, 0, 0)",,,,,,,,,,
1,0,0,1,1,2,3,,,,,,,,,,
2,0.23064107120086774,16.455524348199962,9.854025875077184,35.52352177880822,35.444175901090674,16.945430608414455,,,,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(6, 2, 5, 2, 0, 0)","(6, 3, 5, 2, 0, 0)","(5, 4, 74, 3, 0, 0)","(9, 6, 13, 3, 0, 0)","(9, 7, 22, 3, 0, 0)","(9, 8, 72, 3, 1, 0)","(9, 8, 73, 3, 0, 1)","(4, 9, 74, 3, 0, 1)",,,,,,,
1,1,1,0,0,1,1,1,3,2,,,,,,,
2,-0.0,-0.0,8.775168366270039,12.921970731358593,3.2755309740231295,8.484310906770087,1.2745172488522476,19.834069513668798,9.160252547372641,,,,,,,
0,"(6, 1, 74, 3, 0, 0)","(9, 4, 17, 3, 0, 0)","(9, 4, 73, 3, 0, 1)","(9, 4, 17, 3, 0, 1)","(9, 5, 17, 3, 1, 1)","(9, 6, 72, 3, 0, 0)","(9, 7, 17, 3, 0, 1)","(4, 8, 74, 3, 0, 0)","(9, 9, 40, 3, 0, 0)","(9, 9, 42, 3, 0, 0)","(9, 10, 30, 2, 0, 0)",,,,,
1,1,4,2,4,2,1,3,2,0,1,4,,,,,
2,1.5651223088823256,7.742612987295233,6.1623934007416565,9.206838980455313,9.761913690963347,7.819797706306979,15.848507176587567,-1.4688723987247594,14.033172458533478,30.673944238244797,9.112071612247588,,,,,
0,"(7, 1, 40, 3, 0, 0)","(9, 1, 16, 3, 0, 1)","(9, 2, 26, 3, 0, 0)","(4, 4, 18, 3, 0, 0)","(9, 6, 27, 3, 1, 0)","(4, 7, 82, 3, 0, 1)","(3, 8, 39, 3, 0, 1)",,,,,,,,,
1,1,4,3,0,2,3,3,,,,,,,,,
2,7.087840406872234,11.945178351382875,14.670495225227315,-9.346005333829565,42.09714148845676,23.246175157567258,27.38770876367701,,,,,,,,,
0,"(7, 0, 71, 3, 0, 0)","(9, 1, 75, 3, 1, 1)","(9, 1, 77, 3, 0, 0)","(9, 2, 27, 3, 0, 0)","(9, 3, 51, 3, 0, 0)","(9, 3, 48, 3, 0, 0)","(4, 6, 52, 3, 1, 0)","(4, 6, 53, 3, 0, 1)","(9, 7, 43, 3, 0, 0)","(9, 8, 76, 3, 0, 0)","(8, 9, 77, 3, 1, 1)","(9, 10, 44, 3, 0, 1)","(9, 10, 40, 3, 0, 1)",,,
1,2,0,2,4,4,3,0,0,1,4,1,1,0,,,
