,0
191,"{'vehicle_id': 137, 'time_send': 254.534960591661, 'time_enter': 264.5657110146562, 'time_start': 264.5657110146562, 'SOC_end': 100.0, 'SOC_send': 41.49300788166779, 'lat': 52.56266326631009, 'long': 13.2978377601627, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 4.015375211497611}"
192,"{'vehicle_id': 94, 'time_send': 186.30616829686343, 'time_enter': 196.36961171767715, 'time_start': 196.36961171767715, 'SOC_end': 100.0, 'SOC_send': 94.07965602791205, 'lat': 52.478851865739955, 'long': 13.322557963802248, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 4.03172171040685}"
193,"{'vehicle_id': 238, 'time_send': 92.8853945814335, 'time_enter': 100.49539236376869, 'time_start': 100.49539236376869, 'SOC_end': 100.0, 'SOC_send': 64.25437447525859, 'lat': 52.531206277884195, 'long': 13.36069435323962, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.804998891167592}"
194,"{'vehicle_id': 93, 'time_send': 357.62327268471756, 'time_enter': 365.2452780851805, 'time_start': 365.2452780851805, 'SOC_end': 100.0, 'SOC_send': 95.67534546305649, 'lat': 52.54416896457416, 'long': 13.433423627128514, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 2.811002700231454}"
195,"{'vehicle_id': 8, 'time_send': 291.61660170462585, 'time_enter': 294.82079219703553, 'time_start': 294.82079219703553, 'SOC_end': 100.0, 'SOC_send': 93.27667965907483, 'lat': 52.45483019320116, 'long': 13.34836217905246, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.6020952462048512}"
196,"{'vehicle_id': 91, 'time_send': 180.12100000000004, 'time_enter': 190.72836935080917, 'time_start': 193.8526224816339, 'SOC_end': 100.0, 'SOC_send': 56.33359384650239, 'lat': 52.58585578555519, 'long': 13.407618838060479, 'v_hex': '871f1d4f4ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 87, 'CS_position': 88, 'distance': 4.303684675404562}"
197,"{'vehicle_id': 150, 'time_send': 241.42391005089567, 'time_enter': 250.10107444514512, 'time_start': 250.10107444514512, 'SOC_end': 100.0, 'SOC_send': 46.91521798982087, 'lat': 52.529604742228905, 'long': 13.479317133741292, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 3.338582197124722}"
198,"{'vehicle_id': 110, 'time_send': 364.9578111339639, 'time_enter': 376.58311726328964, 'time_start': 376.58311726328964, 'SOC_end': 100.0, 'SOC_send': 88.73485273924078, 'lat': 52.54726596628689, 'long': 13.290437044231187, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 4.812653064662879}"
199,"{'vehicle_id': 87, 'time_send': 390.8004703335398, 'time_enter': 400.3044027013699, 'time_start': 400.3044027013699, 'SOC_end': 100.0, 'SOC_send': 95.43990593329202, 'lat': 52.51813610087298, 'long': 13.480846102147217, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 72, 'CS_position': 74, 'distance': 3.751966183915057}"
200,"{'vehicle_id': 42, 'time_send': 407.9985360857181, 'time_enter': 413.3125048927124, 'time_start': None, 'SOC_end': 95.33749902145753, 'SOC_send': 96.00029278285639, 'lat': 52.516832414425416, 'long': 13.401903978705688, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.6569844034971581}"
201,"{'vehicle_id': 125, 'time_send': 306.38283536717046, 'time_enter': 315.43323042354444, 'time_start': 315.43323042354444, 'SOC_end': 100.0, 'SOC_send': 92.00141456741657, 'lat': 52.54457542456026, 'long': 13.365043442075683, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 3.5251975281869967}"
202,"{'vehicle_id': 32, 'time_send': 180.10999999999999, 'time_enter': 183.22178039724415, 'time_start': 183.22178039724415, 'SOC_end': 100.0, 'SOC_send': 49.77764392055117, 'lat': 52.544263625115896, 'long': 13.456342955346976, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 0.555890198622079}"
203,"{'vehicle_id': 97, 'time_send': 375.0375209904912, 'time_enter': 381.43712720374646, 'time_start': 384.83070908216155, 'SOC_end': 100.0, 'SOC_send': 46.24024358213965, 'lat': 52.50625401543828, 'long': 13.452748640219818, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.1998031066276305}"
204,"{'vehicle_id': 134, 'time_send': 306.2923248790087, 'time_enter': 314.74215330908527, 'time_start': None, 'SOC_end': 87.34727806560474, 'SOC_send': 88.63724375162006, 'lat': 52.49457947905233, 'long': 13.316455656960423, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.2249142150382997}"
205,"{'vehicle_id': 53, 'time_send': 157.75867806140215, 'time_enter': 164.56670122697795, 'time_start': 164.56670122697795, 'SOC_end': 100.0, 'SOC_send': 90.56706039811522, 'lat': 52.44814165249686, 'long': 13.395731125523948, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 2.4040115827879083}"
206,"{'vehicle_id': 169, 'time_send': 421.84551270835846, 'time_enter': 433.2305615349088, 'time_start': 433.2305615349088, 'SOC_end': 100.0, 'SOC_send': 97.40854137887948, 'lat': 52.51987270164944, 'long': 13.43091030054633, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 4.692524413275193}"
207,"{'vehicle_id': 264, 'time_send': 406.75902987466924, 'time_enter': 409.861902662947, 'time_start': 409.861902662947, 'SOC_end': 100.0, 'SOC_send': 93.67511199223951, 'lat': 52.50896738973804, 'long': 13.39752856197067, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 0.5514363941388867}"
208,"{'vehicle_id': 133, 'time_send': 407.22524267915077, 'time_enter': 420.0054787444186, 'time_start': 420.0054787444186, 'SOC_end': 100.0, 'SOC_send': 91.46473037477394, 'lat': 52.567747219783534, 'long': 13.384839151958461, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 58, 'CS_position': 59, 'distance': 5.390118032633914}"
209,"{'vehicle_id': 278, 'time_send': 60.07199999999983, 'time_enter': 72.85932188725698, 'time_start': 72.85932188725698, 'SOC_end': 100.0, 'SOC_send': 70, 'lat': 52.42492437039889, 'long': 13.40817744207505, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 5.393660943628575}"
210,"{'vehicle_id': 193, 'time_send': 272.55284988276713, 'time_enter': 281.7411191173312, 'time_start': 281.7411191173312, 'SOC_end': 100.0, 'SOC_send': 97.48943002344657, 'lat': 52.52709829178172, 'long': 13.373827664691193, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.5941346172820507}"
211,"{'vehicle_id': 20, 'time_send': 299.70384275670267, 'time_enter': 311.3070125750516, 'time_start': 311.3070125750516, 'SOC_end': 100.0, 'SOC_send': 91.30697922889736, 'lat': 52.44859670178362, 'long': 13.459313155860944, 'v_hex': '871f18b2affffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 20, 'CS_position': 15, 'distance': 4.801584909174455}"
212,"{'vehicle_id': 293, 'time_send': 160.29584359355763, 'time_enter': 173.83132724421446, 'time_start': 173.83132724421446, 'SOC_end': 100.0, 'SOC_send': 31.183895463303962, 'lat': 52.4922493616723, 'long': 13.307935849765563, 'v_hex': '871f1d498ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 48, 'CS_position': 45, 'distance': 5.767741825328414}"
213,"{'vehicle_id': 72, 'time_send': 180.11900000000003, 'time_enter': 183.2307803972442, 'time_start': 183.2307803972442, 'SOC_end': 100.0, 'SOC_send': 49.77764392055117, 'lat': 52.544263625115896, 'long': 13.456342955346976, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 0.555890198622079}"
214,"{'vehicle_id': 9, 'time_send': 366.63893024070825, 'time_enter': 379.5509319736123, 'time_start': 379.5509319736123, 'SOC_end': 100.0, 'SOC_send': 97.47221395185834, 'lat': 52.58006878382112, 'long': 13.299801146656485, 'v_hex': '871f1d4a1ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 55, 'CS_position': 59, 'distance': 5.456000866452016}"
215,"{'vehicle_id': 281, 'time_send': 179.48527688062848, 'time_enter': 190.20655272477174, 'time_start': 190.20655272477174, 'SOC_end': 100.0, 'SOC_send': 95.7029446238743, 'lat': 52.5193481526401, 'long': 13.464312096762054, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 4.3606379220716285}"
216,"{'vehicle_id': 275, 'time_send': 300.259999999999, 'time_enter': 308.02126109880953, 'time_start': None, 'SOC_end': 97.69549556047579, 'SOC_send': 98.8477477802379, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
217,"{'vehicle_id': 26, 'time_send': 392.2306579382683, 'time_enter': 400.06292456895324, 'time_start': None, 'SOC_end': 93.63516286644726, 'SOC_send': 94.80161619258425, 'lat': 52.51401448020491, 'long': 13.38784216338076, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 2.9161333153424867}"
218,"{'vehicle_id': 289, 'time_send': 439.6116620834171, 'time_enter': 450.1961520216063, 'time_start': None, 'SOC_end': 88.64483751264392, 'SOC_send': 90.36173550028175, 'lat': 52.43969194883671, 'long': 13.383196987639652, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 4.292244969094597}"
219,"{'vehicle_id': 218, 'time_send': 114.89178890358974, 'time_enter': 124.53931216848974, 'time_start': 124.53931216848974, 'SOC_end': 100.0, 'SOC_send': 61.821642219282054, 'lat': 52.468937955617236, 'long': 13.446324139076834, 'v_hex': '871f18b2effffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 23, 'CS_position': 15, 'distance': 3.82376163245}"
220,"{'vehicle_id': 299, 'time_send': 128.8455152994419, 'time_enter': 135.87435112554363, 'time_start': 135.87435112554363, 'SOC_end': 100.0, 'SOC_send': 68.18304172687355, 'lat': 52.51581230323799, 'long': 13.361218828786978, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.514417913050859}"
221,"{'vehicle_id': 140, 'time_send': 324.26821202537525, 'time_enter': 337.1114050314788, 'time_start': None, 'SOC_end': 93.1579799891099, 'SOC_send': 95.32661859033063, 'lat': 52.53196521026415, 'long': 13.461335650810243, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 5.421596503051786}"
222,"{'vehicle_id': 160, 'time_send': 240.16000000000022, 'time_enter': 247.92126109881073, 'time_start': 247.92126109881073, 'SOC_end': 100.0, 'SOC_send': 98.84774778023791, 'lat': 52.529136526271664, 'long': 13.43680797498592, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 2.8806305494052595}"
223,"{'vehicle_id': 103, 'time_send': 255.38635263219595, 'time_enter': 265.53096224972944, 'time_start': 265.53096224972944, 'SOC_end': 100.0, 'SOC_send': 96.12272947356081, 'lat': 52.484388709430604, 'long': 13.405513297979628, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 4.0723048087667495}"
224,"{'vehicle_id': 157, 'time_send': 263.99763236340215, 'time_enter': 270.75648692361324, 'time_start': 270.75648692361324, 'SOC_end': 100.0, 'SOC_send': 46.578117447870746, 'lat': 52.532606021952816, 'long': 13.468206762892903, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 2.3794272801055447}"
225,"{'vehicle_id': 226, 'time_send': 272.3075952743291, 'time_enter': 281.7429275203029, 'time_start': 281.7429275203029, 'SOC_end': 100.0, 'SOC_send': 98.33848094513417, 'lat': 52.49842212751977, 'long': 13.359348769316993, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 3.7176661229868797}"
226,"{'vehicle_id': 245, 'time_send': 391.70832732644675, 'time_enter': 402.4504490845021, 'time_start': None, 'SOC_end': 81.40651960165646, 'SOC_send': 83.15494395326752, 'lat': 52.52000446428471, 'long': 13.45094979682173, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 4.371060879027669}"
227,"{'vehicle_id': 43, 'time_send': 360.27499999999867, 'time_enter': 367.70006155035384, 'time_start': None, 'SOC_end': 97.79659902828232, 'SOC_send': 98.88161133835335, 'lat': 52.45534784944184, 'long': 13.369843474708981, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 2.712530775177593}"
228,"{'vehicle_id': 221, 'time_send': 296.9878722294413, 'time_enter': 302.5725085734663, 'time_start': 303.08950962871955, 'SOC_end': 100.0, 'SOC_send': 47.00242555411174, 'lat': 52.451962044631316, 'long': 13.361132883876722, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 1.7923181720125019}"
229,"{'vehicle_id': 231, 'time_send': 360.13332390719773, 'time_enter': 371.20583931191345, 'time_start': None, 'SOC_end': 92.68262330883337, 'SOC_send': 94.49712638977651, 'lat': 52.51401732488207, 'long': 13.29543182433503, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 4.536257702357863}"
230,"{'vehicle_id': 181, 'time_send': 333.7143738454245, 'time_enter': 341.3797635818084, 'time_start': 341.3797635818084, 'SOC_end': 100.0, 'SOC_send': 93.44419546760206, 'lat': 52.465232740828505, 'long': 13.386101183479987, 'v_hex': '871f18b20ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 12, 'CS_position': 18, 'distance': 2.8326948681919397}"
231,"{'vehicle_id': 127, 'time_send': 472.7010888446327, 'time_enter': 480.59669294527083, 'time_start': None, 'SOC_end': 93.08066141094584, 'SOC_send': 94.25978223107346, 'lat': 52.50403577530103, 'long': 13.343416726849489, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.9478020503190634}"
232,"{'vehicle_id': 52, 'time_send': 360.2769999999986, 'time_enter': 368.2399498509202, 'time_start': None, 'SOC_end': 97.39448026650264, 'SOC_send': 98.58707023668696, 'lat': 52.50407883526577, 'long': 13.318411862181835, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.981474925460779}"
233,"{'vehicle_id': 185, 'time_send': 279.03360792883535, 'time_enter': 293.6280589825157, 'time_start': 293.6280589825157, 'SOC_end': 100.0, 'SOC_send': 40.04010808878279, 'lat': 52.480205495288885, 'long': 13.300044202832968, 'v_hex': '871f1d498ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 48, 'CS_position': 18, 'distance': 6.297225526840185}"
234,"{'vehicle_id': 257, 'time_send': 343.92650982366615, 'time_enter': 351.68786985638354, 'time_start': 351.68786985638354, 'SOC_end': 100.0, 'SOC_send': 91.64568101017026, 'lat': 52.509125005945705, 'long': 13.358153793426379, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.880680016358697}"
235,"{'vehicle_id': 149, 'time_send': 356.88962831610365, 'time_enter': 366.3550525902345, 'time_start': 366.3550525902345, 'SOC_end': 100.0, 'SOC_send': 96.66413135630576, 'lat': 52.4684653949132, 'long': 13.32356165484736, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.732712137065432}"
236,"{'vehicle_id': 131, 'time_send': 430.66536290657615, 'time_enter': 439.12319450412605, 'time_start': 439.12319450412605, 'SOC_end': 100.0, 'SOC_send': 97.46692741868476, 'lat': 52.48818701976421, 'long': 13.394632117736393, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 3.2289157987749597}"
237,"{'vehicle_id': 179, 'time_send': 452.86012641028617, 'time_enter': 464.86337132518526, 'time_start': 465.3535925500173, 'SOC_end': 100.0, 'SOC_send': 96.22797471794276, 'lat': 52.46684010931453, 'long': 13.424779051359817, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 5.001622457449541}"
238,"{'vehicle_id': 39, 'time_send': 347.8241855655648, 'time_enter': 358.58628309601454, 'time_start': 358.58628309601454, 'SOC_end': 100.0, 'SOC_send': 85.36616399889886, 'lat': 52.58147396290717, 'long': 13.344193299394345, 'v_hex': '871f1d4a8ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 57, 'CS_position': 59, 'distance': 4.381048765224887}"
239,"{'vehicle_id': 243, 'time_send': 180.1370000000001, 'time_enter': 183.24878039724427, 'time_start': 183.24878039724427, 'SOC_end': 100.0, 'SOC_send': 49.77764392055117, 'lat': 52.544263625115896, 'long': 13.456342955346976, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 0.555890198622079}"
240,"{'vehicle_id': 159, 'time_send': 360.29299999999824, 'time_enter': 367.7180615503534, 'time_start': None, 'SOC_end': 97.79659902828232, 'SOC_send': 98.88161133835335, 'lat': 52.45534784944184, 'long': 13.369843474708981, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 2.712530775177593}"
241,"{'vehicle_id': 147, 'time_send': 449.6953375886583, 'time_enter': 460.43018362181687, 'time_start': 460.9128524460412, 'SOC_end': 100.0, 'SOC_send': 46.06093248226834, 'lat': 52.50348182737193, 'long': 13.369523153904108, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 4.367423016579284}"
242,"{'vehicle_id': 113, 'time_send': 484.9233865118524, 'time_enter': 493.72639543715525, 'time_start': None, 'SOC_end': 94.16602922732613, 'SOC_send': 95.5266310123867, 'lat': 52.48886133215604, 'long': 13.414559627180903, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.401504462651417}"
243,"{'vehicle_id': 154, 'time_send': 219.36465764195296, 'time_enter': 228.69647469072115, 'time_start': 228.69647469072115, 'SOC_end': 100.0, 'SOC_send': 45.7270684716094, 'lat': 52.445081360005865, 'long': 13.309883648164071, 'v_hex': '871f18b34ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 26, 'CS_position': 27, 'distance': 3.6659085243840925}"
244,"{'vehicle_id': 144, 'time_send': 373.47620949419775, 'time_enter': 382.5462980360661, 'time_start': 385.65125978979813, 'SOC_end': 100.0, 'SOC_send': 96.51907638984284, 'lat': 52.507982698839776, 'long': 13.421667988202199, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 3.535044270934166}"
245,"{'vehicle_id': 114, 'time_send': 496.1177858125886, 'time_enter': 500.73582716503296, 'time_start': None, 'SOC_end': 96.2528345669934, 'SOC_send': 96.77644283748228, 'lat': 52.501126196161984, 'long': 13.38518235340175, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.3090206762222016}"
246,"{'vehicle_id': 51, 'time_send': 360.27599999999865, 'time_enter': 368.2389498509202, 'time_start': None, 'SOC_end': 97.39448026650264, 'SOC_send': 98.58707023668696, 'lat': 52.50407883526577, 'long': 13.318411862181835, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.981474925460779}"
247,"{'vehicle_id': 148, 'time_send': 496.6685991443371, 'time_enter': 505.10410755832925, 'time_start': None, 'SOC_end': 92.97917848833416, 'SOC_send': 94.26628017113258, 'lat': 52.49069296485827, 'long': 13.40816782198544, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 3.217754206996065}"
248,"{'vehicle_id': 116, 'time_send': 478.8677515135439, 'time_enter': 484.06183528176416, 'time_start': 484.06183528176416, 'SOC_end': 100.0, 'SOC_send': 94.6264496972912, 'lat': 52.5492137797335, 'long': 13.347108026122369, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.5970418841101326}"
249,"{'vehicle_id': 280, 'time_send': 314.04272803139315, 'time_enter': 321.59726053802575, 'time_start': 321.59726053802575, 'SOC_end': 100.00000000000001, 'SOC_send': 46.06943603457205, 'lat': 52.51778326204834, 'long': 13.364915553644465, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 2.7772662533162995}"
250,"{'vehicle_id': 274, 'time_send': 428.9986754090871, 'time_enter': 443.90562379466337, 'time_start': None, 'SOC_end': 76.36952319213835, 'SOC_send': 78.9509128692536, 'lat': 52.45968428777263, 'long': 13.299403596183653, 'v_hex': '871f1d49affffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 50, 'CS_position': 18, 'distance': 6.453474192788127}"
251,"{'vehicle_id': 86, 'time_send': 488.8533317547931, 'time_enter': 503.4051292805074, 'time_start': 503.71594111342006, 'SOC_end': 100.0, 'SOC_send': 95.42933364904138, 'lat': 52.51496303238535, 'long': 13.497690438284526, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 72, 'CS_position': 73, 'distance': 6.27589876285716}"
252,"{'vehicle_id': 17, 'time_send': 508.0968327784776, 'time_enter': 512.377809519229, 'time_start': None, 'SOC_end': 90.54776780763589, 'SOC_send': 91.00396315578617, 'lat': 52.55499634715066, 'long': 13.413930031597154, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.1404883703756736}"
253,"{'vehicle_id': 90, 'time_send': 488.84301375812646, 'time_enter': 500.29930167025685, 'time_start': 500.29930167025685, 'SOC_end': 100.0, 'SOC_send': 96.2313972483747, 'lat': 52.49549832634769, 'long': 13.383160044456604, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.728143956065205}"
254,"{'vehicle_id': 246, 'time_send': 385.9739462832874, 'time_enter': 393.7138336214196, 'time_start': 393.7138336214196, 'SOC_end': 100.0, 'SOC_send': 94.43619371824603, 'lat': 52.5079050434414, 'long': 13.355725059339452, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.8699436690661124}"
255,"{'vehicle_id': 263, 'time_send': 492.7651729260166, 'time_enter': 499.45416838589017, 'time_start': 499.45416838589017, 'SOC_end': 100.0, 'SOC_send': 90.34165134885978, 'lat': 52.51209163976179, 'long': 13.414451306084286, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.3444977299367857}"
256,"{'vehicle_id': 276, 'time_send': 318.4661270351836, 'time_enter': 349.1851510764677, 'time_start': 349.1851510764677, 'SOC_end': 100.0, 'SOC_send': 98.70677459296328, 'lat': 52.54374498030832, 'long': 13.19589957677745, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 62, 'CS_position': 59, 'distance': 14.359512020642065}"
257,"{'vehicle_id': 100, 'time_send': 360.28499999999843, 'time_enter': 368.24794985092, 'time_start': None, 'SOC_end': 97.39448026650264, 'SOC_send': 98.58707023668696, 'lat': 52.50407883526577, 'long': 13.318411862181835, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.981474925460779}"
258,"{'vehicle_id': 122, 'time_send': 385.8640819464139, 'time_enter': 391.2460064785685, 'time_start': 392.4433395753126, 'SOC_end': 100.0, 'SOC_send': 97.62718361071722, 'lat': 52.504476711913206, 'long': 13.376833382709604, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.6909622660773158}"
259,"{'vehicle_id': 69, 'time_send': 360.27999999999855, 'time_enter': 367.7050615503537, 'time_start': None, 'SOC_end': 97.79659902828232, 'SOC_send': 98.88161133835335, 'lat': 52.45534784944184, 'long': 13.369843474708981, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 2.712530775177593}"
260,"{'vehicle_id': 254, 'time_send': 216.4164640211447, 'time_enter': 227.0127057271214, 'time_start': 227.0127057271214, 'SOC_end': 100.0, 'SOC_send': 96.71670719577106, 'lat': 52.52296867275888, 'long': 13.479281634145172, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 4.298120852988357}"
261,"{'vehicle_id': 44, 'time_send': 499.2242078075702, 'time_enter': 504.94181538665725, 'time_start': None, 'SOC_end': 93.5354280938846, 'SOC_send': 94.27894960970201, 'lat': 52.508586587877446, 'long': 13.308255265434704, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 1.8588037895435128}"
