,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,"(7, 1, 11, 2, 0, 0)","(6, 2, 14, 3, 0, 0)","(9, 4, 18, 3, 0, 0)","(4, 6, 48, 3, 0, 0)","(9, 8, 36, 3, 1, 0)","(8, 10, 48, 3, 0, 2)",,,,,,,,,,
1,4,1,2,0,2,4,,,,,,,,,,
2,34.49318960219826,-8.081389342249002,12.8903148925293,-10.613561573458448,24.300947605614493,19.690986203962296,,,,,,,,,,
0,"(7, 1, 54, 2, 0, 0)","(6, 1, 36, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 45, 3, 0, 0)","(9, 9, 43, 3, 0, 1)",,,,,,,
1,4,2,3,1,0,4,1,1,1,,,,,,,
2,5.0,-8.337557777949453,-0.0,-0.0,-1.5668867852268986,-0.0,-0.0,16.3664368302532,11.976614574814791,,,,,,,
0,"(6, 0, 15, 3, 0, 0)","(9, 2, 35, 1, 0, 1)","(9, 4, 45, 3, 1, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 8, 41, 3, 0, 1)",,,,,,,,,
1,0,2,1,1,4,3,2,,,,,,,,,
2,25.96089683620002,-8.955799225557493,-0.0,-0.0,-0.0,8.102053007801134,4.550918387705455,,,,,,,,,
0,"(7, 1, 58, 3, 0, 0)","(6, 1, 85, 3, 0, 1)","(9, 4, 86, 3, 0, 0)","(4, 6, 71, 3, 0, 1)","(4, 7, 73, 3, 1, 0)","(3, 8, 85, 3, 0, 0)","(9, 10, 51, 3, 0, 1)","(8, 11, 39, 3, 1, 1)",,,,,,,,
1,4,1,2,4,1,2,1,2,,,,,,,,
2,14.101853535239407,-7.42541402786593,18.747626800592656,16.597738050573692,14.238470594867207,11.157193289890808,31.101838681254122,7.303411398312981,,,,,,,,
