,0
96,"{'vehicle_id': 156, 'time_send': 180.1050000000001, 'time_enter': 185.02686758043873, 'time_start': None, 'SOC_end': 98.83125296782455, 'SOC_send': 99.41562648391228, 'lat': 52.495547539100244, 'long': 13.468094912280494, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 1.46093379021932}"
97,"{'vehicle_id': 9, 'time_send': 105.39766640914397, 'time_enter': 118.01397455706388, 'time_start': 129.24355861265906, 'SOC_end': 100.0, 'SOC_send': 94.48157605803344, 'lat': 52.49488497525903, 'long': 13.394996580552153, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 5.308154073959953}"
98,"{'vehicle_id': 220, 'time_send': 120.07499999999995, 'time_enter': 124.58285506411873, 'time_start': 152.31594203665384, 'SOC_end': 100.0, 'SOC_send': 99.49842898717624, 'lat': 52.533196377354294, 'long': 13.410660565063106, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2539275320593943}"
99,"{'vehicle_id': 231, 'time_send': 91.03318984514507, 'time_enter': 95.29614776005229, 'time_start': 107.1638225022647, 'SOC_end': 100.0, 'SOC_send': 63.58507639197374, 'lat': 52.52895242501604, 'long': 13.418856339236848, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.1314789574536077}"
100,"{'vehicle_id': 100, 'time_send': 244.291320839415, 'time_enter': 253.23534479401528, 'time_start': 253.23534479401528, 'SOC_end': 100.0, 'SOC_send': 96.91304000611517, 'lat': 52.55352535894074, 'long': 13.369574905829946, 'v_hex': '871f1d4abffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 60, 'CS_position': 59, 'distance': 3.472011977300141}"
101,"{'vehicle_id': 274, 'time_send': 45.06330428923762, 'time_enter': 49.60864493843547, 'time_start': 49.60864493843547, 'SOC_end': 100.0, 'SOC_send': 68.38733914215247, 'lat': 52.52019704878685, 'long': 13.400492266401105, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.2726703245989235}"
102,"{'vehicle_id': 43, 'time_send': 221.90745097348787, 'time_enter': 230.3281678870461, 'time_start': 230.3281678870461, 'SOC_end': 100.0, 'SOC_send': 96.81850980530243, 'lat': 52.490163070358825, 'long': 13.362010255671079, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.2103584567791215}"
103,"{'vehicle_id': 30, 'time_send': 90.54639798930681, 'time_enter': 99.28971770351383, 'time_start': 99.28971770351383, 'SOC_end': 100.0, 'SOC_send': 64.38894149221257, 'lat': 52.505571233249874, 'long': 13.35883024343574, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 3.3716598571035084}"
104,"{'vehicle_id': 267, 'time_send': 66.75038377802748, 'time_enter': 76.08291432412696, 'time_start': 76.08291432412696, 'SOC_end': 100.0, 'SOC_send': 70.4499232443945, 'lat': 52.543851676625685, 'long': 13.184066022766983, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 62, 'CS_position': 65, 'distance': 3.6662652730497425}"
105,"{'vehicle_id': 276, 'time_send': 176.8219146300762, 'time_enter': 183.5886049411817, 'time_start': 197.61507448952088, 'SOC_end': 100.0, 'SOC_send': 93.03561707398477, 'lat': 52.51396726848985, 'long': 13.422290091883939, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.383345155552743}"
106,"{'vehicle_id': 200, 'time_send': 154.53387179968576, 'time_enter': 160.52231438029833, 'time_start': 160.52231438029833, 'SOC_end': 100.0, 'SOC_send': 93.89322564006285, 'lat': 52.48463012212614, 'long': 13.434016089489967, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 1.9942212903062906}"
107,"{'vehicle_id': 211, 'time_send': 60.03499999999992, 'time_enter': 74.00242253579106, 'time_start': 74.00242253579106, 'SOC_end': 100.0, 'SOC_send': 74, 'lat': 52.41821402323178, 'long': 13.327571367284943, 'v_hex': '871f18b30ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 24, 'CS_position': 27, 'distance': 5.98371126789557}"
108,"{'vehicle_id': 263, 'time_send': 92.99656575963293, 'time_enter': 103.41540043905792, 'time_start': 103.41540043905792, 'SOC_end': 100.0, 'SOC_send': 67.00068684807341, 'lat': 52.483327464603924, 'long': 13.323945211194768, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 4.209417339712498}"
109,"{'vehicle_id': 288, 'time_send': 83.46931279609275, 'time_enter': 92.8423234966603, 'time_start': 105.93219384862715, 'SOC_end': 100.0, 'SOC_send': 69.30613744078146, 'lat': 52.529855929359854, 'long': 13.373481707355124, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.6865053502837712}"
110,"{'vehicle_id': 99, 'time_send': 182.37467934352847, 'time_enter': 190.2313534869106, 'time_start': None, 'SOC_end': 90.53193937151046, 'SOC_send': 91.70327420018688, 'lat': 52.499860387041345, 'long': 13.418566174974446, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.9283370716910646}"
111,"{'vehicle_id': 202, 'time_send': 157.53344640254937, 'time_enter': 164.69115742194234, 'time_start': 164.69115742194234, 'SOC_end': 100.0, 'SOC_send': 52.892785926687765, 'lat': 52.478456116879585, 'long': 13.44158633940331, 'v_hex': '871f18b21ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 13, 'CS_position': 73, 'distance': 2.5788555096964867}"
112,"{'vehicle_id': 87, 'time_send': 221.31881815748548, 'time_enter': 232.12844660647454, 'time_start': 232.12844660647454, 'SOC_end': 100.0, 'SOC_send': 45.90754054250105, 'lat': 52.57674498386953, 'long': 13.309408645667514, 'v_hex': '871f1d4aeffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 61, 'CS_position': 59, 'distance': 4.404814224494534}"
113,"{'vehicle_id': 91, 'time_send': 114.22015868997033, 'time_enter': 122.02125539595164, 'time_start': 129.2272222552906, 'SOC_end': 100.0, 'SOC_send': 66.95596826200594, 'lat': 52.49337015910837, 'long': 13.418584019529469, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 2.900548352990651}"
114,"{'vehicle_id': 215, 'time_send': 50.243481769033394, 'time_enter': 57.427780629805056, 'time_start': 57.427780629805056, 'SOC_end': 100.0, 'SOC_send': 70.35130364619332, 'lat': 52.447138841831986, 'long': 13.298272906517267, 'v_hex': '871f18b34ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 26, 'CS_position': 3, 'distance': 2.5921494303858315}"
115,"{'vehicle_id': 103, 'time_send': 24.018773115766457, 'time_enter': 32.326796642847555, 'time_start': 32.326796642847555, 'SOC_end': 100.0, 'SOC_send': 69.39624537684671, 'lat': 52.49762151975763, 'long': 13.36628059858173, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 3.1540117635405487}"
116,"{'vehicle_id': 240, 'time_send': 99.41498108196288, 'time_enter': 106.8896384010202, 'time_start': 108.34588027002695, 'SOC_end': 100.0, 'SOC_send': 65.71700378360744, 'lat': 52.50967181403748, 'long': 13.442203296992929, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 2.7373286595286643}"
117,"{'vehicle_id': 265, 'time_send': 92.62228704806533, 'time_enter': 99.35584945641081, 'time_start': 107.57903049428528, 'SOC_end': 100.0, 'SOC_send': 64.8391656177128, 'lat': 52.48741604284097, 'long': 13.426102714618576, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 2.3667812041727414}"
118,"{'vehicle_id': 270, 'time_send': 84.32183377513475, 'time_enter': 90.20208743184055, 'time_start': 91.05173051405049, 'SOC_end': 100.0, 'SOC_send': 62.650204459621484, 'lat': 52.49557612147609, 'long': 13.42830311506013, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 1.9401268283528994}"
119,"{'vehicle_id': 285, 'time_send': 62.57047467935589, 'time_enter': 85.06035476436564, 'time_start': 86.25863769830308, 'SOC_end': 100.0, 'SOC_send': 67.28590506412881, 'lat': 52.481595371145154, 'long': 13.545674962047878, 'v_hex': '871f1d4daffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 79, 'CS_position': 73, 'distance': 10.244940042504878}"
120,"{'vehicle_id': 281, 'time_send': 165.34836934002814, 'time_enter': 179.01582544037805, 'time_start': 180.46969861523576, 'SOC_end': 100.0, 'SOC_send': 47.0056157256837, 'lat': 52.55928248159093, 'long': 13.392916106631516, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 88, 'CS_position': 40, 'distance': 5.833728050174948}"
121,"{'vehicle_id': 36, 'time_send': 193.971291824801, 'time_enter': 198.26442880173644, 'time_start': 198.26442880173644, 'SOC_end': 100.0, 'SOC_send': 39.500249623758954, 'lat': 52.51459706219939, 'long': 13.33696501673709, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.146568488467727}"
122,"{'vehicle_id': 235, 'time_send': 141.12142729288632, 'time_enter': 149.85417420603224, 'time_start': 149.85417420603224, 'SOC_end': 100.0, 'SOC_send': 94.3139362200226, 'lat': 52.50317754992772, 'long': 13.324194391644136, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.3663734565729584}"
123,"{'vehicle_id': 117, 'time_send': 128.70233784686783, 'time_enter': 139.76223043956588, 'time_start': 139.76223043956588, 'SOC_end': 100.0, 'SOC_send': 59.06122489641443, 'lat': 52.52675543911074, 'long': 13.260173883498984, 'v_hex': '871f1d486ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 38, 'CS_position': 36, 'distance': 4.529946296349018}"
124,"{'vehicle_id': 282, 'time_send': 54.2364698705009, 'time_enter': 63.10239676270753, 'time_start': 63.10239676270753, 'SOC_end': 100.0, 'SOC_send': 65.35270602589982, 'lat': 52.55058684051412, 'long': 13.376512166399726, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 3.4329634461033134}"
125,"{'vehicle_id': 201, 'time_send': 33.745316778131695, 'time_enter': 39.913155090065835, 'time_start': 39.913155090065835, 'SOC_end': 100.0, 'SOC_send': 69.45093664437366, 'lat': 52.49507042326285, 'long': 13.394690017066763, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 2.08391915596707}"
126,"{'vehicle_id': 0, 'time_send': 171.09663528576772, 'time_enter': 178.41333306807968, 'time_start': 178.41333306807968, 'SOC_end': 100.0, 'SOC_send': 65.2176418921797, 'lat': 52.46976544998065, 'long': 13.429931024616707, 'v_hex': '871f18b21ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 13, 'CS_position': 15, 'distance': 2.6583488911559847}"
127,"{'vehicle_id': 198, 'time_send': 127.02691395857026, 'time_enter': 134.60672995502676, 'time_start': 134.60672995502676, 'SOC_end': 100.0, 'SOC_send': 64.70089256461952, 'lat': 52.517284198705525, 'long': 13.370475922135121, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.789907998228248}"
128,"{'vehicle_id': 204, 'time_send': 48.859880930199814, 'time_enter': 55.000170863341914, 'time_start': 55.000170863341914, 'SOC_end': 100.0, 'SOC_send': 67.82802381396004, 'lat': 52.502710228594, 'long': 13.373930366733973, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 2.0701449665710494}"
129,"{'vehicle_id': 216, 'time_send': 95.58197408047718, 'time_enter': 103.40970023009503, 'time_start': 105.82315374018508, 'SOC_end': 100.0, 'SOC_send': 66.22792229228976, 'lat': 52.50815332035885, 'long': 13.421271407518343, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 77, 'CS_position': 42, 'distance': 2.9138630748089236}"
130,"{'vehicle_id': 277, 'time_send': 127.42283728983432, 'time_enter': 133.97715491714627, 'time_start': 133.97715491714627, 'SOC_end': 100.0, 'SOC_send': 64.11543254203315, 'lat': 52.50898929621052, 'long': 13.370457378164636, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 2.277158813655973}"
131,"{'vehicle_id': 255, 'time_send': 134.00299348987605, 'time_enter': 142.42463924542258, 'time_start': 142.42463924542258, 'SOC_end': 100.0, 'SOC_send': 64.79940130202479, 'lat': 52.49940142967446, 'long': 13.31799683550936, 'v_hex': '871f1d49dffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 53, 'CS_position': 52, 'distance': 3.210822877773274}"
132,"{'vehicle_id': 62, 'time_send': 239.54051834648808, 'time_enter': 249.98863535870487, 'time_start': 249.98863535870487, 'SOC_end': 100.0, 'SOC_send': 93.69189633070238, 'lat': 52.46063535891636, 'long': 13.455295483017403, 'v_hex': '871f18b2effffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 23, 'CS_position': 15, 'distance': 4.224058506108397}"
133,"{'vehicle_id': 266, 'time_send': 170.73803073334608, 'time_enter': 176.7765166207462, 'time_start': 176.7765166207462, 'SOC_end': 100.0, 'SOC_send': 94.65239385333078, 'lat': 52.53471835489373, 'long': 13.3957544178086, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.019242943700059}"
134,"{'vehicle_id': 251, 'time_send': 207.69057699302766, 'time_enter': 214.15324273944947, 'time_start': None, 'SOC_end': 94.44464104579943, 'SOC_send': 95.33717419508379, 'lat': 52.50699324021557, 'long': 13.494099932022554, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 72, 'CS_position': 74, 'distance': 2.231332873210905}"
135,"{'vehicle_id': 20, 'time_send': 180.09000000000003, 'time_enter': 183.90575454358319, 'time_start': 183.90575454358319, 'SOC_end': 100.0, 'SOC_send': 99.63684909128337, 'lat': 52.51903070708479, 'long': 13.346309999874256, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 0.9078772717915704}"
136,"{'vehicle_id': 149, 'time_send': 163.71357452963255, 'time_enter': 174.08543410218448, 'time_start': 174.08543410218448, 'SOC_end': 100.0, 'SOC_send': 95.42858926807165, 'lat': 52.4958715690442, 'long': 13.364827026140297, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.185929786275962}"
137,"{'vehicle_id': 66, 'time_send': 157.43130049915376, 'time_enter': 167.5133176572635, 'time_start': None, 'SOC_end': 95.2973364685473, 'SOC_send': 96.91373990016925, 'lat': 52.47446525050071, 'long': 13.471470288934272, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 4.041008579054875}"
138,"{'vehicle_id': 184, 'time_send': 180.40482913048396, 'time_enter': 196.81705646653793, 'time_start': None, 'SOC_end': 94.63658870669241, 'SOC_send': 97.51903417390321, 'lat': 52.496755838934625, 'long': 13.441942530911266, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 73, 'CS_position': 15, 'distance': 7.206113668026991}"
139,"{'vehicle_id': 63, 'time_send': 202.17914294357197, 'time_enter': 214.14818403506467, 'time_start': 214.14818403506467, 'SOC_end': 100.0, 'SOC_send': 96.6079891991613, 'lat': 52.530844325593655, 'long': 13.396480505087473, 'v_hex': '871f1d489ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 40, 'CS_position': 88, 'distance': 4.984520545746343}"
140,"{'vehicle_id': 15, 'time_send': 268.89685201558746, 'time_enter': 276.2882075853753, 'time_start': 276.2882075853753, 'SOC_end': 100.0, 'SOC_send': 91.7181109822148, 'lat': 52.440771868465134, 'long': 13.325777517236045, 'v_hex': '871f18b30ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 24, 'CS_position': 27, 'distance': 2.695677784893907}"
141,"{'vehicle_id': 293, 'time_send': 104.50966533699953, 'time_enter': 114.7515995234035, 'time_start': 125.23327266822638, 'SOC_end': 100.0, 'SOC_send': 56.51060455656834, 'lat': 52.50350468695048, 'long': 13.391500173909575, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.120967093201981}"
142,"{'vehicle_id': 55, 'time_send': 180.09500000000006, 'time_enter': 185.01686758043869, 'time_start': None, 'SOC_end': 98.83125296782455, 'SOC_send': 99.41562648391228, 'lat': 52.495547539100244, 'long': 13.468094912280494, 'v_hex': '871f1d4d3ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 74, 'CS_position': 74, 'distance': 1.46093379021932}"
143,"{'vehicle_id': 44, 'time_send': 60.00499999999999, 'time_enter': 74.99966820580924, 'time_start': 74.99966820580924, 'SOC_end': 100.0, 'SOC_send': 71, 'lat': 52.42767011704319, 'long': 13.456132537950936, 'v_hex': '871f18b01ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 5, 'CS_position': 15, 'distance': 6.497334102904627}"
144,"{'vehicle_id': 221, 'time_send': 141.11087432696215, 'time_enter': 150.80741398877166, 'time_start': 150.80741398877166, 'SOC_end': 100.0, 'SOC_send': 92.34912930860573, 'lat': 52.50180168338216, 'long': 13.318443182228565, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 3.8482698309047603}"
145,"{'vehicle_id': 162, 'time_send': 95.47537346857679, 'time_enter': 111.09965351504941, 'time_start': 111.09965351504941, 'SOC_end': 100.0, 'SOC_send': 69.10492530628464, 'lat': 52.48900504687838, 'long': 13.548396042599608, 'v_hex': '871f1d4daffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 79, 'CS_position': 74, 'distance': 6.812140023236308}"
146,"{'vehicle_id': 217, 'time_send': 298.5848439635656, 'time_enter': 303.0177609794312, 'time_start': 303.0177609794312, 'SOC_end': 100.0, 'SOC_send': 93.65433538128502, 'lat': 52.50363905500178, 'long': 13.275467600528637, 'v_hex': '871f1d49cffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 52, 'CS_position': 52, 'distance': 1.2164585079328112}"
147,"{'vehicle_id': 176, 'time_send': 73.9980548882555, 'time_enter': 105.88888152018703, 'time_start': 105.88888152018703, 'SOC_end': 100.0, 'SOC_send': 64.6003890223489, 'lat': 52.5216009931452, 'long': 13.191509361626892, 'v_hex': '871f1d494ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 47, 'CS_position': 45, 'distance': 14.94541331596577}"
148,"{'vehicle_id': 37, 'time_send': 168.12999569130673, 'time_enter': 196.2130309175625, 'time_start': 196.2130309175625, 'SOC_end': 100.0, 'SOC_send': 94.77400086173866, 'lat': 52.538672738998116, 'long': 13.210578069307953, 'v_hex': '871f1d4b3ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 65, 'CS_position': 59, 'distance': 13.041517613127873}"
149,"{'vehicle_id': 157, 'time_send': 180.1060000000001, 'time_enter': 185.72955203155348, 'time_start': 185.72955203155348, 'SOC_end': 100.0, 'SOC_send': 99.27528959368932, 'lat': 52.545142969232856, 'long': 13.443128260502606, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 85, 'CS_position': 86, 'distance': 1.811776015776687}"
150,"{'vehicle_id': 56, 'time_send': 218.80103394633454, 'time_enter': 223.96954100212213, 'time_start': 223.96954100212213, 'SOC_end': 100.0, 'SOC_send': 87.44614389800947, 'lat': 52.46851272866177, 'long': 13.374961120686539, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.5842535278937997}"
151,"{'vehicle_id': 92, 'time_send': 116.15687720747465, 'time_enter': 121.55474734114654, 'time_start': 121.55474734114654, 'SOC_end': 100.0, 'SOC_send': 63.39503180043609, 'lat': 52.458490806156696, 'long': 13.274042905386686, 'v_hex': '871f18869ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 3, 'CS_position': 3, 'distance': 1.69893506683594}"
152,"{'vehicle_id': 147, 'time_send': 214.15561202230535, 'time_enter': 219.88530373844543, 'time_start': 219.88530373844543, 'SOC_end': 100.0, 'SOC_send': 89.56887759553894, 'lat': 52.53416246088481, 'long': 13.397011942456, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 1.864845858070047}"
153,"{'vehicle_id': 213, 'time_send': 301.5650748686325, 'time_enter': 312.27095740656483, 'time_start': 312.27095740656483, 'SOC_end': 100.0, 'SOC_send': 94.55505544697132, 'lat': 52.47738028666251, 'long': 13.318552253463473, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 4.3529412689661555}"
154,"{'vehicle_id': 166, 'time_send': 241.6894442342653, 'time_enter': 246.9205071008508, 'time_start': 246.9205071008508, 'SOC_end': 100.0, 'SOC_send': 46.6334153271451, 'lat': 52.51807055334317, 'long': 13.323410587591416, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.6155314332927526}"
155,"{'vehicle_id': 83, 'time_send': 147.97201711155822, 'time_enter': 159.05523105930993, 'time_start': 159.05523105930993, 'SOC_end': 100.0, 'SOC_send': 47.82220038803699, 'lat': 52.5826608632605, 'long': 13.431363488030396, 'v_hex': '871f1d4f4ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 87, 'CS_position': 88, 'distance': 4.541606973875858}"
156,"{'vehicle_id': 60, 'time_send': 115.68875498910081, 'time_enter': 121.44928014177366, 'time_start': 125.50214877555632, 'SOC_end': 100.0, 'SOC_send': 96.70606679005552, 'lat': 52.49666828914421, 'long': 13.397779226452052, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 1.8802625763364194}"
157,"{'vehicle_id': 224, 'time_send': 335.6237992558467, 'time_enter': 351.92407574194453, 'time_start': 351.92407574194453, 'SOC_end': 100.0, 'SOC_send': 90.9572148144447, 'lat': 52.52782680941816, 'long': 13.268857241024845, 'v_hex': '871f1d482ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 35, 'CS_position': 45, 'distance': 7.150138243048936}"
158,"{'vehicle_id': 153, 'time_send': 217.82635005613258, 'time_enter': 224.07110929041247, 'time_start': 224.07110929041247, 'SOC_end': 100.0, 'SOC_send': 37.77506765552465, 'lat': 52.50625476292828, 'long': 13.446674799342821, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 2.1223796171399387}"
159,"{'vehicle_id': 39, 'time_send': 134.07711061284493, 'time_enter': 149.0208374878612, 'time_start': 149.0208374878612, 'SOC_end': 100.0, 'SOC_send': 61.06160176892162, 'lat': 52.502688103171735, 'long': 13.282653697869778, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 6.47186343750813}"
160,"{'vehicle_id': 74, 'time_send': 233.6242385703442, 'time_enter': 243.11017187819132, 'time_start': None, 'SOC_end': 95.77403022662787, 'SOC_send': 97.2712168881973, 'lat': 52.48959391367436, 'long': 13.41088925203993, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 3.742966653923556}"
161,"{'vehicle_id': 76, 'time_send': 244.2169684993478, 'time_enter': 259.81051077064825, 'time_start': 259.81051077064825, 'SOC_end': 100.0, 'SOC_send': 96.35660630013044, 'lat': 52.4787577161302, 'long': 13.294495180570609, 'v_hex': '871f1d498ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 48, 'CS_position': 18, 'distance': 6.79677113565023}"
162,"{'vehicle_id': 40, 'time_send': 168.91459352439952, 'time_enter': 183.08360866843515, 'time_start': 183.08360866843515, 'SOC_end': 100.0, 'SOC_send': 63.217081295120096, 'lat': 52.49384698696623, 'long': 13.299217253936161, 'v_hex': '871f1d498ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 48, 'CS_position': 45, 'distance': 6.084507572017812}"
163,"{'vehicle_id': 59, 'time_send': 244.10648303661912, 'time_enter': 259.675961186884, 'time_start': None, 'SOC_end': 93.34009735631251, 'SOC_send': 96.0539929863655, 'lat': 52.51799017607669, 'long': 13.500269846155264, 'v_hex': '871f1d4d1ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 72, 'CS_position': 73, 'distance': 6.784739075132464}"
164,"{'vehicle_id': 203, 'time_send': 240.15900000000036, 'time_enter': 243.8186478965112, 'time_start': 243.8186478965112, 'SOC_end': 100.0, 'SOC_send': 99.66807042069783, 'lat': 52.458189714327276, 'long': 13.40638095754575, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 0.829823948255423}"
165,"{'vehicle_id': 4, 'time_send': 154.2319771850955, 'time_enter': 160.4873395527514, 'time_start': 160.4873395527514, 'SOC_end': 100.0, 'SOC_send': 61.00752134192565, 'lat': 52.455294839212044, 'long': 13.290411675272228, 'v_hex': '871f1d49affffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 50, 'CS_position': 3, 'distance': 2.127681183827952}"
166,"{'vehicle_id': 127, 'time_send': 313.232675932225, 'time_enter': 318.71331276433926, 'time_start': 332.3596550969744, 'SOC_end': 100.0, 'SOC_send': 47.353464813555, 'lat': 52.50369699372458, 'long': 13.450921850120181, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.7403184160571235}"
