,0
184,"{'vehicle_id': 44, 'time_send': 356.0159412011136, 'time_enter': 363.1453502942386, 'time_start': 363.1453502942386, 'SOC_end': 100.00000000000001, 'SOC_send': 43.60753085619125, 'lat': 52.53258813876508, 'long': 13.355596920396273, 'v_hex': '871f1d48cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 43, 'CS_position': 45, 'distance': 2.564704546562509}"
185,"{'vehicle_id': 132, 'time_send': 360.2319999999992, 'time_enter': 364.58707885477264, 'time_start': 366.64550362360416, 'SOC_end': 100.0, 'SOC_send': 99.5289842290453, 'lat': 52.518796722623534, 'long': 13.327560940202085, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.1775394273867321}"
186,"{'vehicle_id': 201, 'time_send': 322.9008947245392, 'time_enter': 327.8529838540723, 'time_start': 327.8529838540723, 'SOC_end': 100.00000000000001, 'SOC_send': 42.618026943607376, 'lat': 52.512612274417734, 'long': 13.339630292042607, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.4760445647665286}"
187,"{'vehicle_id': 115, 'time_send': 289.4733767026504, 'time_enter': 295.6981021788207, 'time_start': 295.6981021788207, 'SOC_end': 100.0, 'SOC_send': 88.6215719211709, 'lat': 52.486012327885945, 'long': 13.463716443212114, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 2.1123627380851495}"
188,"{'vehicle_id': 181, 'time_send': 102.71245280946938, 'time_enter': 107.86560662241847, 'time_start': 107.86560662241847, 'SOC_end': 100.0, 'SOC_send': 57.14425785451002, 'lat': 52.52000067905548, 'long': 13.421351541571305, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.576576906474545}"
189,"{'vehicle_id': 145, 'time_send': 360.23299999999915, 'time_enter': 365.40055718435497, 'time_start': 365.40055718435497, 'SOC_end': 100.0, 'SOC_send': 99.36648856312884, 'lat': 52.44983567058091, 'long': 13.404149248745147, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 1.5837785921779064}"
190,"{'vehicle_id': 133, 'time_send': 329.124455823992, 'time_enter': 336.4113593903558, 'time_start': 336.4113593903558, 'SOC_end': 100.0, 'SOC_send': 94.02660500512657, 'lat': 52.48593353676644, 'long': 13.351450466892189, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.643451783181923}"
191,"{'vehicle_id': 166, 'time_send': 337.4464234001961, 'time_enter': 347.12777264700003, 'time_start': 347.12777264700003, 'SOC_end': 100.0, 'SOC_send': 90.11071531996078, 'lat': 52.46152602592451, 'long': 13.32559496887929, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.84067462340196}"
192,"{'vehicle_id': 175, 'time_send': 319.9183162712844, 'time_enter': 328.7969588260529, 'time_start': 328.7969588260529, 'SOC_end': 100.0, 'SOC_send': 91.83102859243621, 'lat': 52.47821544106916, 'long': 13.32836008075237, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.439321277384238}"
193,"{'vehicle_id': 204, 'time_send': 301.73817111312184, 'time_enter': 309.3103259025849, 'time_start': 309.3103259025849, 'SOC_end': 100.0, 'SOC_send': 98.85236577737562, 'lat': 52.47555509957389, 'long': 13.333666708547897, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 2.786077394731542}"
194,"{'vehicle_id': 51, 'time_send': 252.4275807677073, 'time_enter': 257.9125396315807, 'time_start': 260.38492472820224, 'SOC_end': 100.0, 'SOC_send': 96.52917569315161, 'lat': 52.49806542329061, 'long': 13.400021423537874, 'v_hex': '871f18b25ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 17, 'CS_position': 42, 'distance': 1.7424794319367032}"
195,"{'vehicle_id': 176, 'time_send': 300.19999999999993, 'time_enter': 306.60877085786433, 'time_start': 371.89102373761574, 'SOC_end': 100.0, 'SOC_send': 99.08976424026815, 'lat': 52.52044906238182, 'long': 13.388468665404847, 'v_hex': '871f1d488ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 39, 'CS_position': 42, 'distance': 2.204385428932185}"
196,"{'vehicle_id': 296, 'time_send': 321.17406422219096, 'time_enter': 336.563289762216, 'time_start': None, 'SOC_end': 81.01604783040831, 'SOC_send': 83.69389293841333, 'lat': 52.41458895409979, 'long': 13.36405294046405, 'v_hex': '871f18b06ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 9, 'CS_position': 27, 'distance': 6.694612770012531}"
197,"{'vehicle_id': 72, 'time_send': 180.12800000000004, 'time_enter': 188.4757046221233, 'time_start': 188.4757046221233, 'SOC_end': 100.0, 'SOC_send': 66.18515122913749, 'lat': 52.44019638662569, 'long': 13.497754056636406, 'v_hex': '871f18b2affffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 20, 'CS_position': 11, 'distance': 3.17385231106162}"
198,"{'vehicle_id': 177, 'time_send': 268.8458409927125, 'time_enter': 278.3940060385787, 'time_start': 278.3940060385787, 'SOC_end': 100.0, 'SOC_send': 91.26057401982519, 'lat': 52.55055500277187, 'long': 13.37280168846195, 'v_hex': '871f1d4abffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 60, 'CS_position': 88, 'distance': 3.7740825229330985}"
199,"{'vehicle_id': 215, 'time_send': 180.1420000000001, 'time_enter': 186.61285020385654, 'time_start': 186.61285020385654, 'SOC_end': 100.0, 'SOC_send': 66.45604022696364, 'lat': 52.48256783094649, 'long': 13.370919824484687, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 2.235425101928221}"
200,"{'vehicle_id': 78, 'time_send': 315.2142368014385, 'time_enter': 324.2963170201259, 'time_start': 324.2963170201259, 'SOC_end': 100.0, 'SOC_send': 97.24691687998046, 'lat': 52.507714960986185, 'long': 13.390744130272353, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 3.541040109343701}"
201,"{'vehicle_id': 264, 'time_send': 342.85712964855117, 'time_enter': 347.7658754353528, 'time_start': 347.7658754353528, 'SOC_end': 100.0, 'SOC_send': 53.779603382036, 'lat': 52.526539100362434, 'long': 13.423289302043573, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.454372893400835}"
202,"{'vehicle_id': 57, 'time_send': 259.83462425306845, 'time_enter': 264.4837042053383, 'time_start': 274.84003313290555, 'SOC_end': 100.0, 'SOC_send': 31.27480402759811, 'lat': 52.46384364253335, 'long': 13.36566298490039, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.3245399761349432}"
203,"{'vehicle_id': 62, 'time_send': 374.6097595721895, 'time_enter': 385.65065714765757, 'time_start': None, 'SOC_end': 91.39449459138079, 'SOC_send': 93.2026741064744, 'lat': 52.55140114885283, 'long': 13.448532138576653, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 86, 'CS_position': 88, 'distance': 4.520448787734042}"
204,"{'vehicle_id': 106, 'time_send': 36.928703805243096, 'time_enter': 46.30067554498865, 'time_start': 46.30067554498865, 'SOC_end': 100.0, 'SOC_send': 71.61425923895138, 'lat': 52.497332317353084, 'long': 13.360554470611756, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 3.685985869872776}"
205,"{'vehicle_id': 228, 'time_send': 112.79720031698217, 'time_enter': 117.5523971032604, 'time_start': 117.5523971032604, 'SOC_end': 100.0, 'SOC_send': 66.70129987046128, 'lat': 52.47921590335287, 'long': 13.359349050342292, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.377598393139116}"
206,"{'vehicle_id': 277, 'time_send': 278.1273783690191, 'time_enter': 285.2449587274846, 'time_start': 285.2449587274846, 'SOC_end': 100.0, 'SOC_send': 92.89915034710847, 'lat': 52.548104117401024, 'long': 13.422139205028332, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 2.558790179232741}"
207,"{'vehicle_id': 63, 'time_send': 168.52856338756712, 'time_enter': 173.36116848744257, 'time_start': 173.36116848744257, 'SOC_end': 100.0, 'SOC_send': 54.064222796856214, 'lat': 52.42256421223712, 'long': 13.531922847471446, 'v_hex': '871f18b0dffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 11, 'CS_position': 11, 'distance': 1.4163025499377262}"
208,"{'vehicle_id': 229, 'time_send': 300.6526824678468, 'time_enter': 309.0309380229057, 'time_start': 309.0309380229057, 'SOC_end': 100.0, 'SOC_send': 45.23595206955949, 'lat': 52.45194993156665, 'long': 13.36290698662843, 'v_hex': '871f18b22ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 14, 'CS_position': 18, 'distance': 3.189127777529459}"
209,"{'vehicle_id': 41, 'time_send': 395.63366521626136, 'time_enter': 403.0533974926741, 'time_start': 403.0533974926741, 'SOC_end': 99.99999999999999, 'SOC_send': 38.274513589798744, 'lat': 52.555683072685575, 'long': 13.309007969874193, 'v_hex': '871f1d485ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 37, 'CS_position': 59, 'distance': 2.7098661382063667}"
210,"{'vehicle_id': 42, 'time_send': 365.00905117828336, 'time_enter': 373.3687779074821, 'time_start': 373.3687779074821, 'SOC_end': 100.0, 'SOC_send': 96.19818976434334, 'lat': 52.452189008015864, 'long': 13.384127436673342, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 3.1798633645993983}"
211,"{'vehicle_id': 234, 'time_send': 269.3498908783471, 'time_enter': 272.25436641485385, 'time_start': 291.1956324477818, 'SOC_end': 100.0, 'SOC_send': 98.13002182433058, 'lat': 52.47302579747207, 'long': 13.357058225245133, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 0.4522377682533748}"
212,"{'vehicle_id': 280, 'time_send': 300.2179999999995, 'time_enter': 309.594869895438, 'time_start': 309.594869895438, 'SOC_end': 100.0, 'SOC_send': 48.524626020912294, 'lat': 52.49295018748473, 'long': 13.363689240887473, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.688434947719271}"
213,"{'vehicle_id': 282, 'time_send': 65.21224932142864, 'time_enter': 69.85812093290903, 'time_start': 69.85812093290903, 'SOC_end': 100.0, 'SOC_send': 68.15755013571426, 'lat': 52.46312505888719, 'long': 13.361790575702086, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.3229358057401932}"
214,"{'vehicle_id': 254, 'time_send': 361.37116667487, 'time_enter': 365.2554738036045, 'time_start': 365.2554738036045, 'SOC_end': 100.0, 'SOC_send': 97.725766665026, 'lat': 52.447629210653425, 'long': 13.347659948541887, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.9421535643672622}"
215,"{'vehicle_id': 96, 'time_send': 112.08927752692509, 'time_enter': 115.88210654057609, 'time_start': 133.95743036726634, 'SOC_end': 100.0, 'SOC_send': 97.18214449461499, 'lat': 52.52125236544012, 'long': 13.404244811192775, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.896414506825502}"
216,"{'vehicle_id': 86, 'time_send': 400.43895028561997, 'time_enter': 407.7781429267578, 'time_start': 407.7781429267578, 'SOC_end': 100.0, 'SOC_send': 92.83683596378829, 'lat': 52.442592240325965, 'long': 13.40300027119786, 'v_hex': '871f18b04ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 7, 'CS_position': 15, 'distance': 2.6695963205689335}"
217,"{'vehicle_id': 91, 'time_send': 298.11948136544066, 'time_enter': 305.450203158175, 'time_start': 305.450203158175, 'SOC_end': 100.0, 'SOC_send': 94.1425922900407, 'lat': 52.454902019578874, 'long': 13.388383528896567, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 14, 'CS_position': 15, 'distance': 2.6653608963671553}"
218,"{'vehicle_id': 164, 'time_send': 316.9014949815646, 'time_enter': 323.41574399250175, 'time_start': 323.41574399250175, 'SOC_end': 100.0, 'SOC_send': 76.66321284305806, 'lat': 52.48095785688014, 'long': 13.345018828563425, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.257124505468579}"
219,"{'vehicle_id': 117, 'time_send': 145.03882871368305, 'time_enter': 150.48676579061652, 'time_start': 150.48676579061652, 'SOC_end': 100.0, 'SOC_send': 36.194764044425895, 'lat': 52.51635682414796, 'long': 13.402013253277815, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.7239685384667294}"
220,"{'vehicle_id': 202, 'time_send': 360.3582474775251, 'time_enter': 366.4806633649777, 'time_start': 366.4806633649777, 'SOC_end': 100.0, 'SOC_send': 98.728350504495, 'lat': 52.483792055049165, 'long': 13.459468428410842, 'v_hex': '871f18b2cffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 21, 'CS_position': 73, 'distance': 2.06120794372631}"
221,"{'vehicle_id': 122, 'time_send': 413.6470847355249, 'time_enter': 419.7623717584874, 'time_start': 419.7623717584874, 'SOC_end': 100.0, 'SOC_send': 95.79282842446935, 'lat': 52.51941823130576, 'long': 13.391719699078644, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 2.0576435114812535}"
222,"{'vehicle_id': 33, 'time_send': 441.5016041199482, 'time_enter': 447.48677450146573, 'time_start': 447.48677450146573, 'SOC_end': 100.0, 'SOC_send': 96.09967917601037, 'lat': 52.54406391480148, 'long': 13.33964822786552, 'v_hex': '871f1d48cffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 43, 'CS_position': 59, 'distance': 1.992585190758763}"
223,"{'vehicle_id': 163, 'time_send': 450.2633785503034, 'time_enter': 455.5349300501561, 'time_start': None, 'SOC_end': 94.89301398996878, 'SOC_send': 95.54732428993931, 'lat': 52.514875911711485, 'long': 13.403248154966604, 'v_hex': '871f1d48bffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 42, 'CS_position': 42, 'distance': 1.6357757499263448}"
224,"{'vehicle_id': 251, 'time_send': 431.0422861971992, 'time_enter': 436.782560424439, 'time_start': 436.782560424439, 'SOC_end': 100.0, 'SOC_send': 97.72506872923832, 'lat': 52.56534781471349, 'long': 13.326161204408983, 'v_hex': '871f1d4aeffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 61, 'CS_position': 59, 'distance': 1.8701371136198914}"
225,"{'vehicle_id': 205, 'time_send': 436.76531157011937, 'time_enter': 447.0565454697298, 'time_start': 447.0565454697298, 'SOC_end': 100.0, 'SOC_send': 95.44693768597612, 'lat': 52.48183522985206, 'long': 13.411169764358883, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 4.14561694980522}"
226,"{'vehicle_id': 214, 'time_send': 180.1410000000001, 'time_enter': 184.4433872793195, 'time_start': 185.15867867120826, 'SOC_end': 100.0, 'SOC_send': 49.53952254413612, 'lat': 52.528154091860664, 'long': 13.34072445594838, 'v_hex': '871f1d48effffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 45, 'CS_position': 45, 'distance': 1.151193639659694}"
227,"{'vehicle_id': 295, 'time_send': 230.5433942249332, 'time_enter': 237.66112590483127, 'time_start': 237.66112590483127, 'SOC_end': 100.0, 'SOC_send': 94.29132115501336, 'lat': 52.506516937381235, 'long': 13.332392908724485, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.5588658399490334}"
228,"{'vehicle_id': 143, 'time_send': 312.8217348581533, 'time_enter': 322.9750772081282, 'time_start': 322.9750772081282, 'SOC_end': 100.0, 'SOC_send': 92.92387132322726, 'lat': 52.51024032757791, 'long': 13.378131458270682, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.076671174987446}"
229,"{'vehicle_id': 288, 'time_send': 432.6916053877302, 'time_enter': 440.0976099323157, 'time_start': 440.0976099323157, 'SOC_end': 100.0, 'SOC_send': 44.90641733020313, 'lat': 52.541709236237466, 'long': 13.404582817348917, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 2.703002272292761}"
230,"{'vehicle_id': 23, 'time_send': 462.1507887094342, 'time_enter': 468.13405377046024, 'time_start': None, 'SOC_end': 95.57318924590795, 'SOC_send': 96.36984225811317, 'lat': 52.505715469712364, 'long': 13.47186029853283, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 71, 'CS_position': 74, 'distance': 1.9916325305130282}"
231,"{'vehicle_id': 85, 'time_send': 123.69792018609941, 'time_enter': 131.5864755775172, 'time_start': 131.5864755775172, 'SOC_end': 100.0, 'SOC_send': 97.26041596278012, 'lat': 52.50393389632464, 'long': 13.34212630179153, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.944277695708897}"
232,"{'vehicle_id': 293, 'time_send': 362.32222570316594, 'time_enter': 371.387305333847, 'time_start': 371.387305333847, 'SOC_end': 100.0, 'SOC_send': 93.1355548593668, 'lat': 52.51409970474386, 'long': 13.438816200467603, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 3.532539815340538}"
233,"{'vehicle_id': 193, 'time_send': 322.0848756070219, 'time_enter': 325.8655170200247, 'time_start': 326.7980165183801, 'SOC_end': 100.0, 'SOC_send': 99.18302487859562, 'lat': 52.5204312645907, 'long': 13.40977366586025, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 0.890320706501398}"
234,"{'vehicle_id': 247, 'time_send': 335.9130433066532, 'time_enter': 352.38195889255553, 'time_start': 352.38195889255553, 'SOC_end': 100.0, 'SOC_send': 45.217391338669366, 'lat': 52.531955722730395, 'long': 13.479951862915842, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 76, 'CS_position': 73, 'distance': 7.234457792951155}"
235,"{'vehicle_id': 127, 'time_send': 328.49448032135615, 'time_enter': 335.34746664574027, 'time_start': 335.34746664574027, 'SOC_end': 100.0, 'SOC_send': 44.82572995664105, 'lat': 52.45258478068888, 'long': 13.367392656907713, 'v_hex': '871f18b22ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 14, 'CS_position': 27, 'distance': 2.4264931621920662}"
236,"{'vehicle_id': 209, 'time_send': 353.7246440050184, 'time_enter': 359.4037786360559, 'time_start': 362.89590086876007, 'SOC_end': 100.0, 'SOC_send': 72.4504099112147, 'lat': 52.53606106716661, 'long': 13.4154325755855, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 1.839567315518753}"
237,"{'vehicle_id': 268, 'time_send': 409.7606800021089, 'time_enter': 414.86625032908285, 'time_start': 414.86625032908285, 'SOC_end': 100.0, 'SOC_send': 47.247863999578215, 'lat': 52.49523182900746, 'long': 13.43206487853406, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.5527851634869658}"
238,"{'vehicle_id': 4, 'time_send': 415.94956611845447, 'time_enter': 419.47881774927146, 'time_start': 419.47881774927146, 'SOC_end': 100.0, 'SOC_send': 97.09398748349322, 'lat': 52.49799609271567, 'long': 13.44530195655256, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 0.7646258154084833}"
239,"{'vehicle_id': 267, 'time_send': 211.53735044264775, 'time_enter': 225.38886639991117, 'time_start': 225.38886639991117, 'SOC_end': 100.0, 'SOC_send': 39.74161182015956, 'lat': 52.43846998077128, 'long': 13.383333875502734, 'v_hex': '871f18b04ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 7, 'CS_position': 18, 'distance': 5.925757978631714}"
240,"{'vehicle_id': 116, 'time_send': 328.42898355239424, 'time_enter': 359.0527910882115, 'time_start': 359.0527910882115, 'SOC_end': 100.0, 'SOC_send': 92.82894354748115, 'lat': 52.54498638087364, 'long': 13.196097348069378, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 62, 'CS_position': 59, 'distance': 14.311903767908642}"
241,"{'vehicle_id': 82, 'time_send': 346.92412075237564, 'time_enter': 358.6707385978459, 'time_start': 358.6707385978459, 'SOC_end': 100.0, 'SOC_send': 41.015175849524866, 'lat': 52.44624386073841, 'long': 13.38536418781431, 'v_hex': '871f18b22ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 14, 'CS_position': 18, 'distance': 4.87330892273514}"
242,"{'vehicle_id': 15, 'time_send': 439.61764086258177, 'time_enter': 457.0181306908896, 'time_start': 458.5129273991228, 'SOC_end': 100.0, 'SOC_send': 46.87647182748365, 'lat': 52.44814225210374, 'long': 13.433634451101515, 'v_hex': '871f18b05ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 8, 'CS_position': 73, 'distance': 7.700244914153941}"
243,"{'vehicle_id': 139, 'time_send': 359.2075509150036, 'time_enter': 370.1293855822699, 'time_start': 370.1293855822699, 'SOC_end': 100.0, 'SOC_send': 95.75848981699929, 'lat': 52.47670564788791, 'long': 13.304926420240283, 'v_hex': '871f1d498ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 48, 'CS_position': 52, 'distance': 4.460917333633144}"
244,"{'vehicle_id': 64, 'time_send': 473.4048968995518, 'time_enter': 482.99338226206146, 'time_start': None, 'SOC_end': 92.12752104997104, 'SOC_send': 93.64521812247297, 'lat': 52.54742939361192, 'long': 13.420259275543566, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 85, 'CS_position': 40, 'distance': 3.794242681254832}"
245,"{'vehicle_id': 233, 'time_send': 462.6802033222138, 'time_enter': 470.3476862699526, 'time_start': 470.3476862699526, 'SOC_end': 100.0, 'SOC_send': 46.263959335557246, 'lat': 52.48248706021343, 'long': 13.339520779049408, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 2.8337414738693907}"
246,"{'vehicle_id': 43, 'time_send': 386.03596475904766, 'time_enter': 394.63023114914984, 'time_start': 397.9018156154579, 'SOC_end': 100.0, 'SOC_send': 97.99280704819047, 'lat': 52.51188872060669, 'long': 13.432136653125793, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 3.2971331950510865}"
247,"{'vehicle_id': 155, 'time_send': 491.24978138603046, 'time_enter': 500.8206673088852, 'time_start': 500.8206673088852, 'SOC_end': 100.0, 'SOC_send': 96.43980796306205, 'lat': 52.533541737716114, 'long': 13.374141350439103, 'v_hex': '871f1d488ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 39, 'CS_position': 40, 'distance': 3.7854429614273855}"
248,"{'vehicle_id': 46, 'time_send': 486.479760474621, 'time_enter': 503.3377929578746, 'time_start': None, 'SOC_end': 86.15970720945005, 'SOC_send': 89.13131370610077, 'lat': 52.49054969154483, 'long': 13.285751573109042, 'v_hex': '871f1d49cffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 52, 'CS_position': 45, 'distance': 7.429016241626797}"
249,"{'vehicle_id': 239, 'time_send': 458.1753430734123, 'time_enter': 469.06636921405095, 'time_start': 469.06636921405095, 'SOC_end': 100.0, 'SOC_send': 91.35781421895601, 'lat': 52.50023718855581, 'long': 13.42160480753648, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 4.445513070319319}"
250,"{'vehicle_id': 182, 'time_send': 125.83415015703966, 'time_enter': 132.9707472221201, 'time_start': 133.14255182233978, 'SOC_end': 100.0, 'SOC_send': 60.004304144551476, 'lat': 52.52081059634721, 'long': 13.36350317938009, 'v_hex': '871f1d488ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 39, 'CS_position': 45, 'distance': 2.5682985325402243}"
251,"{'vehicle_id': 165, 'time_send': 360.2339999999991, 'time_enter': 369.61086989543765, 'time_start': 369.61086989543765, 'SOC_end': 100.0, 'SOC_send': 48.524626020912294, 'lat': 52.49295018748473, 'long': 13.363689240887473, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 3.688434947719271}"
252,"{'vehicle_id': 120, 'time_send': 475.00356560614733, 'time_enter': 485.6971162040958, 'time_start': 485.6971162040958, 'SOC_end': 100.0, 'SOC_send': 94.11753270719765, 'lat': 52.52179906300673, 'long': 13.476043262590935, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 4.346775298974235}"
253,"{'vehicle_id': 124, 'time_send': 504.7738837369716, 'time_enter': 509.8047319486896, 'time_start': 509.8047319486896, 'SOC_end': 100.0, 'SOC_send': 90.24522325260567, 'lat': 52.534174253457685, 'long': 13.41460316940668, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.515424105859001}"
254,"{'vehicle_id': 156, 'time_send': 369.44611138359807, 'time_enter': 383.78424257073834, 'time_start': 383.78424257073834, 'SOC_end': 100.0, 'SOC_send': 42.23540374419268, 'lat': 52.562690311240836, 'long': 13.41085853013474, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 88, 'CS_position': 40, 'distance': 6.16906559357015}"
