,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
1045,"(28, 40)","[52.533053401517854, 13.395974787553389]","[52.541709236237466, 13.404582817348917]",40,finished,44,[420.97954571],427.312240719862,[6.33269501]
1046,"(15, 45)","[52.510499153979005, 13.34867101085334]","[52.519986807291275, 13.294960395660832]",45,finished,36,[413.47849516],420.21294720752013,[6.73445205]
1047,"(10, 12)","[52.480883523536065, 13.409343907204542]","[52.48218867178322, 13.383906011589088]",12,finished,16,[418.37867726],426.75530029168704,[8.37662303]
1048,"(9, 15)","[52.455117891960114, 13.398090998235919]","[52.44587476286353, 13.396561470044853]",15,finished,15,[422.51466309],429.3644286537036,[6.84976556]
1049,"(8, 29)","[52.437688397335116, 13.55298553981005]","[52.46085169520136, 13.371376733282478]",29,finished,14,[384.00109925],394.7777059649326,[10.77660672]
1050,"(11, 61)","[52.576376065939755, 13.300841004234057]","[52.46439805134777, 13.393378454152373]",61,finished,12,[379.45315777],391.87619512671705,[12.42303736]
1051,"(6, 9)","[52.42606807853521, 13.378511810387863]","[52.52877309888579, 13.472432221922213]",9,finished,76,[383.70694994],394.5883316828003,[10.88138175]
1052,"(27, 49)","[52.489185458524624, 13.334089603343893]","[52.503637729720296, 13.418819178839902]",49,finished,77,[406.05601864],416.16112118295297,[10.10510254]
1053,"(16, 50)","[52.45618020719514, 13.27758960723002]","[52.49619358007573, 13.288462916669742]",50,finished,48,[404.55495194],420.5926546138246,[16.03770267]
1054,"(13, 59)","[52.54501516123998, 13.33758325996506]","[52.50112329724571, 13.427351497800135]",59,finished,17,[404.36673202],410.77133078666134,[6.40459877]
1055,"(27, 73)","[52.493365045659914, 13.461399524678473]","[52.51919608529738, 13.480714496784001]",73,finished,71,[419.47726538],424.9239072158349,[5.44664183]
1056,"(38, 85)","[52.53656480591637, 13.421238796027648]","[52.48183522985206, 13.411169764358883]",85,finished,17,[408.05457602],416.3801277167609,[8.3255517]
1057,"(13, 61)","[52.569342374913404, 13.32618084621408]","[52.53702546309107, 13.442755452129607]",61,finished,86,[398.54577229],408.7757548018111,[10.22998251]
1058,"(15, 19)","[52.46847454999247, 13.512207212221721]","[52.52301512683972, 13.452281948229]",19,finished,71,[395.37249068],413.696339465897,[18.32384878]
1059,"(12, 35)","[52.50721074500271, 13.254296826075178]","[52.45399134431179, 13.389332068831237]",35,finished,14,[393.85486975],402.89868269561936,[9.04381295]
1060,"(25, 16)","[52.480505477670626, 13.381606865751259]","[52.54845336479026, 13.427716508353853]",16,finished,85,[403.10087181],411.44249588785425,[8.34162408]
1061,"(17, 51)","[52.46440582243802, 13.307861446046967]","[52.45918290346477, 13.324193481874415]",51,finished,26,[420.23735918],432.2693010983104,[12.03194192]
1062,"(28, 73)","[52.504875636448574, 13.44476757604472]","[52.48143915521209, 13.428403468775032]",73,finished,13,[420.63493515],427.81220154439376,[7.1772664]
1063,"(43, 13)","[52.47141615333993, 13.44028061300004]","[52.52727150933206, 13.302382907244661]",13,finished,36,[384.01179042],403.0019405030446,[18.99015008]
1064,"(9, 23)","[52.45160454784474, 13.461554103052206]","[52.44814225210374, 13.433634451101515]",23,finished,23,[418.46363957],431.80697151684274,[13.34333195]
1065,"(44, 85)","[52.540652992722734, 13.424378148999814]","[52.52597246484842, 13.409166070454237]",85,finished,40,[423.26215553],431.8720701585238,[8.60991463]
1066,"(9, 86)","[52.539370961356816, 13.459230478526068]","[52.54680373424819, 13.290865693353501]",86,finished,37,[390.53190891],403.5542543339749,[13.02234543]
1067,"(24, 41)","[52.51406351951999, 13.349571865163101]","[52.478274631698284, 13.328889422371846]",41,finished,51,[419.96350913],425.36136351298506,[5.39785438]
1068,"(27, 40)","[52.53239177683605, 13.419325061908486]","[52.51200324521288, 13.463672498244682]",40,finished,71,[420.66653369],427.04720582906975,[6.38067214]
1069,"(12, 57)","[52.57842159125442, 13.347245203114852]","[52.54406391480148, 13.33964822786552]",57,finished,43,[416.88457698],427.9281767640978,[11.04359979]
1070,"(30, 43)","[52.535750712769456, 13.347892441522664]","[52.552835574598895, 13.382838249770428]",43,finished,60,[424.07549117],430.92588122300276,[6.85039005]
1071,"(30, 73)","[52.49052497443808, 13.458671222006231]","[52.49863196803487, 13.471172474642103]",73,finished,74,[430.38833045],436.5727410940742,[6.18441065]
1072,"(42, 71)","[52.519543729085484, 13.447992549909946]","[52.50555469905553, 13.356935909605196]",71,finished,41,[413.44919114],421.227962958712,[7.77877182]
1073,"(26, 40)","[52.524304849656794, 13.395204278656172]","[52.501800777002494, 13.460553363926895]",40,finished,71,[420.50630616],425.880958489078,[5.37465233]
1074,"(20, 60)","[52.56293765857462, 13.386880546409031]","[52.55064253341244, 13.336647392180433]",60,finished,43,[422.96752488],430.28355269630975,[7.31602781]
1075,"(31, 43)","[52.5486700843158, 13.363139220989495]","[52.571232027025324, 13.368212848600539]",43,finished,57,[424.70961375],434.073648322486,[9.36403457]
1076,"(16, 27)","[52.45121967745469, 13.353250945115967]","[52.44812328011599, 13.327903405913434]",27,finished,27,[426.06603084],436.73346031408676,[10.66742948]
1077,"(4, 84)","[52.555692082627075, 13.49357830966691]","[52.52160622582774, 13.42099633825322]",84,finished,40,[412.39326496],423.38288935011644,[10.98962439]
1078,"(29, 73)","[52.483322055151646, 13.435177019399383]","[52.49638059955718, 13.454644195070152]",73,finished,73,[428.87117775],436.1827764657003,[7.31159871]
1079,"(10, 34)","[52.544518265886005, 13.33250526353035]","[52.528594462593574, 13.314472534036263]",34,finished,36,[428.07292367],435.803302634192,[7.73037897]
1080,"(11, 44)","[52.55209099186458, 13.398711448948076]","[52.546794068871144, 13.37268597721814]",44,finished,44,[423.00884577],436.76692404365866,[13.75807827]
1081,"(42, 85)","[52.53515443479855, 13.426458213222336]","[52.5500939992717, 13.364021303185043]",85,finished,43,[421.58288938],428.73334040914676,[7.15045103]
1082,"(11, 82)","[52.50490289623475, 13.53277902400014]","[52.5036426769841, 13.488450395677193]",82,finished,72,[412.26232602],433.8724546223649,[21.6101286]
1083,"(29, 49)","[52.479234835606626, 13.334265475172582]","[52.50012827146089, 13.325221120542917]",49,finished,53,[427.20357849],435.91797256834695,[8.71439408]
1084,"(29, 40)","[52.532693027966, 13.402986558778125]","[52.5091586546233, 13.450829950491734]",40,finished,71,[422.4471325],430.7543707775196,[8.30723828]
1085,"(22, 75)","[52.535233883344794, 13.435692671598279]","[52.53731123100715, 13.439507994549398]",75,finished,85,[432.77729853],442.27877308408034,[9.50147455]
1086,"(45, 13)","[52.46459807918937, 13.418679627907006]","[52.44339906074738, 13.360829978904041]",13,finished,25,[422.93497316],429.708976692189,[6.77400353]
1087,"(18, 51)","[52.46142893240756, 13.330061515589097]","[52.49448939910627, 13.276627660390705]",51,finished,52,[421.79579718],428.0141952849278,[6.21839811]
1088,"(46, 13)","[52.47380721850617, 13.440391755916343]","[52.4928384569466, 13.427882333214328]",13,finished,17,[427.65268733],436.72631998042175,[9.07363265]
1089,"(28, 43)","[52.53747913166509, 13.339025787405465]","[52.487867295082964, 13.419592277590175]",43,finished,17,[415.53288365],421.13214879996383,[5.59926515]
1090,"(12, 18)","[52.47723412663201, 13.357799299920462]","[52.4643011088189, 13.361587142775875]",18,finished,18,[435.13571188],440.13635272204317,[5.00064084]
1091,"(11, 34)","[52.532200729982236, 13.318331027351782]","[52.533691195119275, 13.348638359550591]",34,finished,43,[430.92573501],438.75503519263236,[7.82930018]
1092,"(18, 74)","[52.49441841563977, 13.46616968237156]","[52.51596874024768, 13.46848979347571]",74,finished,71,[431.45443777],437.90622258939084,[6.45178482]
1093,"(32, 43)","[52.53328653870102, 13.369631900854602]","[52.504213922967615, 13.364593672689498]",43,finished,41,[428.0799192],435.3599801306931,[7.28006093]
1094,"(30, 40)","[52.51861870720306, 13.420774675488982]","[52.49758737159773, 13.401779279829233]",40,finished,42,[432.40012303],437.2710738963548,[4.87095087]
1095,"(45, 85)","[52.54318426058372, 13.43755196634209]","[52.52124332606979, 13.410820173071794]",85,finished,40,[430.0169062],436.22050661718157,[6.20360042]
1096,"(14, 10)","[52.383973008041664, 13.528661867010117]","[52.53262274569832, 13.361934431052491]",10,finished,39,[348.45412963],385.6054545335601,[37.15132491]
1097,"(15, 59)","[52.54813669843844, 13.32268355489267]","[52.51826445141013, 13.398173018022858]",59,finished,42,[416.39582664],427.61485449736733,[11.21902786]
1098,"(14, 19)","[52.464463367123344, 13.529606506028422]","[52.51661752146383, 13.407881513125046]",19,finished,42,[388.14156474],415.64496187420616,[27.50339713]
1099,"(43, 71)","[52.51433605301062, 13.481146992353768]","[52.513271759930255, 13.432921443832791]",71,finished,77,[427.12982846],436.2338981167159,[9.10406965]
1100,"(44, 71)","[52.51087967317804, 13.471704046732482]","[52.48607452433299, 13.432683352962627]",71,finished,13,[427.3257165],434.63550158504785,[7.30978508]
1101,"(13, 4)","[52.431485595692514, 13.243084937636265]","[52.52519761345544, 13.354681148710313]",4,finished,45,[385.33683458],407.5088021171454,[22.17196754]
1102,"(26, 16)","[52.48783320837066, 13.365488441754927]","[52.46994963003942, 13.27890166365703]",16,finished,50,[423.31455407],427.7471032021141,[4.43254913]
1103,"(26, 17)","[52.48014989050821, 13.394827081667849]","[52.50172181951302, 13.278707904573285]",17,finished,52,[413.98659336],421.73474798935615,[7.74815463]
1104,"(23, 75)","[52.517148006004575, 13.45635802025036]","[52.51748005983246, 13.4583722477458]",75,finished,75,[434.90734323],446.10532997976543,[11.19798675]
1105,"(9, 12)","[52.46711995607999, 13.400995774620366]","[52.55117372118856, 13.393050683569394]",12,finished,44,[407.63579887],418.4664053679931,[10.8306065]
1106,"(26, 41)","[52.50236347423097, 13.35699567174818]","[52.51030721799402, 13.303827283319386]",41,finished,53,[429.36183402],435.4256052172151,[6.06377119]
1107,"(10, 86)","[52.54189676921137, 13.45724524306969]","[52.53671262396956, 13.474066428611465]",86,finished,86,[436.09302843],443.3679850796975,[7.27495665]
1108,"(8, 69)","[52.54351363715879, 13.48923364922273]","[52.55249542296119, 13.480959525506101]",69,finished,69,[435.77108458],443.8412909043713,[8.07020633]
1109,"(13, 65)","[52.522452700103834, 13.22374104802413]","[52.505882228473595, 13.27495968005943]",65,finished,35,[428.49572737],435.54960550754146,[7.05387814]
1110,"(30, 49)","[52.481979760872775, 13.337019250070297]","[52.49608013581443, 13.334236226026832]",49,finished,53,[434.18297645],442.72173079956065,[8.53875435]
1111,"(45, 71)","[52.51940504254507, 13.473874134735937]","[52.50390637141645, 13.49674463316659]",71,finished,72,[430.50421381],440.6522813021175,[10.14806749]
1112,"(11, 12)","[52.483592733522194, 13.387838897062668]","[52.52263129074587, 13.413447979160729]",12,finished,40,[425.48161483],433.82903527671294,[8.34742044]
1113,"(5, 48)","[52.48982277017342, 13.292190115183045]","[52.4987676248292, 13.328751290572662]",48,finished,53,[432.48122635],439.8934529713854,[7.41222662]
1114,"(9, 34)","[52.54608318647563, 13.33324408785868]","[52.49413567734569, 13.276009158076803]",34,finished,52,[420.1303069],427.26361006102593,[7.13330316]
1115,"(43, 85)","[52.55318339518029, 13.417376494351855]","[52.514875911711485, 13.403248154966604]",85,finished,40,[422.26054065],435.15565677369165,[12.89511613]
1116,"(19, 51)","[52.46094529661941, 13.340525271316412]","[52.49057614089217, 13.3146783897662]",51,finished,48,[428.75311083],437.185127840262,[8.43201701]
1117,"(24, 42)","[52.51328902611551, 13.375414003334928]","[52.50193574528095, 13.418439035284232]",42,finished,77,[434.50213236],439.0712770979066,[4.56914474]
1118,"(21, 51)","[52.45965095032267, 13.316120816812386]","[52.463066794677495, 13.329729539201201]",51,finished,51,[432.82328729],445.7024272937466,[12.87914001]
1119,"(23, 42)","[52.497792196988726, 13.38485826962178]","[52.49210903790314, 13.321051466001583]",42,finished,53,[429.75313723],435.6099614990996,[5.85682427]
1120,"(12, 44)","[52.53360201225552, 13.379283882775512]","[52.51480662121915, 13.417998283961627]",44,finished,40,[431.27638161],438.7725224803076,[7.49614087]
1121,"(17, 59)","[52.55478722030666, 13.320445756138367]","[52.54966956816206, 13.3178621102345]",59,finished,59,[440.79549899],447.1090704593065,[6.31357147]
1122,"(16, 45)","[52.52171474705159, 13.355362036975398]","[52.49908601368185, 13.396720463011672]",45,finished,42,[431.18113135],437.67478422659633,[6.49365288]
1123,"(10, 87)","[52.58438165105653, 13.414915467346647]","[52.558083360568595, 13.42369568493288]",87,finished,88,[429.28426386],440.2929174028938,[11.00865354]
1124,"(41, 85)","[52.54322880309429, 13.413540603712631]","[52.48102365347466, 13.446552689691515]",85,finished,13,[419.88349912],427.8086685161489,[7.9251694]
1125,"(12, 34)","[52.531785037181294, 13.313005021230966]","[52.525332269095465, 13.330084574266067]",34,finished,45,[441.05675374],445.5777905083686,[4.52103677]
1126,"(20, 51)","[52.46202620027155, 13.312233086516862]","[52.476758523816756, 13.294852930274518]",51,finished,50,[430.707249],444.17661308594114,[13.46936409]
1127,"(17, 50)","[52.46355486980079, 13.30687555720475]","[52.51812102470248, 13.411831755710722]",50,finished,40,[411.78472639],422.3194615517181,[10.53473516]
1128,"(10, 11)","[52.41892724408949, 13.521785284505704]","[52.47206460514163, 13.416795604629154]",11,finished,13,[393.01757913],422.8491283905606,[29.83154926]
1129,"(13, 62)","[52.55105217619241, 13.184931197846733]","[52.55517755137516, 13.194736939442901]",62,finished,62,[418.39749275],448.2632585398155,[29.86576579]
1130,"(25, 41)","[52.510247085843254, 13.363945306521554]","[52.453029463003375, 13.342315263532308]",41,finished,27,[425.97795026],431.2149676192992,[5.23701736]
1131,"(33, 40)","[52.534985524173386, 13.407238282748764]","[52.533109856631334, 13.430224469765408]",40,finished,75,[437.60160997],446.17683098015897,[8.57522101]
1132,"(33, 43)","[52.53823943448024, 13.348342088426596]","[52.56752756369259, 13.409363491451787]",43,finished,88,[428.73953043],435.7067969537091,[6.96726653]
1133,"(25, 42)","[52.51726063503674, 13.40410961459561]","[52.47884061726934, 13.372486935783545]",42,finished,18,[435.54520637],438.3835310552901,[2.83832469]
1134,"(31, 40)","[52.521275868671175, 13.391307928091926]","[52.5159222417902, 13.45999459569104]",40,finished,71,[434.14904091],438.6406759401282,[4.49163503]
1135,"(13, 44)","[52.54840412038148, 13.388984150824395]","[52.53481074862632, 13.404699514991057]",44,finished,40,[434.13953726],447.3328955424893,[13.19335828]
1136,"(27, 16)","[52.484671656260566, 13.370928139483569]","[52.5083567399837, 13.364957039496582]",16,finished,41,[439.6494181],445.1326823183683,[5.48326422]
1137,"(20, 74)","[52.5045996698938, 13.484463585881006]","[52.509258661730655, 13.424344183392781]",74,finished,77,[434.48472712],441.0066553623435,[6.52192824]
1138,"(16, 59)","[52.56178572841559, 13.344265421821996]","[52.499568478666845, 13.27112364603232]",59,finished,52,[424.04376165],428.1222882441203,[4.0785266]
1139,"(34, 40)","[52.52168191351379, 13.415089185388329]","[52.532712248198, 13.42634456875561]",40,finished,40,[441.87361946],449.43642578621916,[7.56280633]
1140,"(7, 64)","[52.52609899196306, 13.186483212264843]","[52.51006189657336, 13.286510369136963]",64,finished,52,[409.73375773],433.0400544599247,[23.30629673]
1141,"(10, 15)","[52.45168560726371, 13.411213286095755]","[52.507004764026306, 13.39762670624589]",15,finished,42,[431.8255206],435.88873529032486,[4.06321469]
1142,"(48, 85)","[52.543118711816035, 13.427670844518047]","[52.538194547288256, 13.429945586288262]",85,finished,75,[439.95850432],452.9985320536322,[13.04002774]
1143,"(19, 74)","[52.50518086203126, 13.484434153376167]","[52.51071818613562, 13.467594730207045]",74,finished,71,[434.33017242],450.94071816309275,[16.61054575]
1144,"(34, 43)","[52.546126640104674, 13.366503299258094]","[52.52877106138332, 13.357089879989484]",43,finished,43,[439.09427054],449.05368438249434,[9.95941384]
1145,"(32, 49)","[52.496241003882524, 13.329964637425205]","[52.47098875029943, 13.336907053109822]",49,finished,51,[437.90421671],446.7858175262694,[8.88160082]
1146,"(33, 36)","[52.52543620438764, 13.29820936022273]","[52.5481835555746, 13.316567896114634]",36,finished,34,[443.61621752],447.0476125668552,[3.43139505]
1147,"(32, 40)","[52.53187820300341, 13.41338523518464]","[52.510991167268486, 13.381843476082475]",40,finished,42,[437.22064496],446.3478580980184,[9.12721314]
1148,"(31, 73)","[52.49142267903627, 13.45762733878341]","[52.50023718855581, 13.42160480753648]",73,finished,17,[442.13813398],448.2678669778445,[6.12973299]
1149,"(8, 64)","[52.52446167940814, 13.192612907593531]","[52.53638043567625, 13.189221783135624]",64,finished,64,[444.24311424],452.70547713364516,[8.46236289]
1150,"(11, 52)","[52.496869940956955, 13.283764354336396]","[52.44193239594396, 13.313762226191558]",52,finished,26,[433.71493497],437.48485234349045,[3.76991737]
1151,"(7, 9)","[52.427235616273585, 13.397276339381547]","[52.516892160564524, 13.331329648154512]",9,finished,45,[410.53442387],424.21870851737395,[13.68428464]
1152,"(11, 3)","[52.445850468596966, 13.259336435196067]","[52.49634340539341, 13.310849280527608]",3,finished,53,[416.03346573],437.33788608822005,[21.30442036]
1153,"(48, 71)","[52.50760331784346, 13.452127304561962]","[52.516065495554244, 13.44533605228605]",71,finished,71,[438.99425311],454.1088877259728,[15.11463462]
1154,"(47, 71)","[52.516821201266, 13.477822983476331]","[52.51716764548872, 13.462828146632448]",71,finished,71,[437.10333283],454.8643868210962,[17.76105399]
1155,"(14, 14)","[52.45502047801506, 13.3712578490204]","[52.46543646880174, 13.386806677932565]",14,finished,14,[446.74751636],453.6725089016132,[6.92499255]
1156,"(10, 3)","[52.44790819253212, 13.261374964281401]","[52.45776141888086, 13.457291673183805]",3,finished,23,[398.85838294],418.84639711612726,[19.98801418]
1157,"(15, 44)","[52.54862377678985, 13.39302197263831]","[52.543810509232124, 13.38103630667954]",44,finished,44,[445.22100306],456.30558042667076,[11.08457737]
1158,"(29, 41)","[52.49965768605529, 13.372358635765714]","[52.5174053613871, 13.360595355992189]",41,finished,39,[444.06002704],452.8975001709878,[8.83747313]
1159,"(6, 48)","[52.484774795833836, 13.312277333108906]","[52.490962876060856, 13.273638445346203]",48,finished,52,[440.32428248],451.5267013440299,[11.20241886]
1160,"(22, 53)","[52.51119894593578, 13.307140533555716]","[52.46108230156031, 13.324403070802546]",53,finished,51,[436.36059823],442.81747483654675,[6.45687661]
1161,"(24, 75)","[52.53106064575488, 13.450650312294979]","[52.505715469712364, 13.47186029853283]",75,finished,71,[438.85879186],450.65103137354276,[11.79223951]
1162,"(12, 3)","[52.459454386577214, 13.277067681541965]","[52.48248706021343, 13.339520779049408]",3,finished,49,[439.2026666],445.8066069051239,[6.6039403]
1163,"(28, 16)","[52.49760385221289, 13.387105666665478]","[52.47429571380584, 13.342590047990472]",16,finished,51,[442.84374855],449.49189733756845,[6.64814879]
1164,"(17, 39)","[52.51689425630525, 13.386544374230192]","[52.51742628442786, 13.437122663616442]",39,finished,77,[446.58563778],451.24973403221344,[4.66409625]
1165,"(36, 40)","[52.51588286675447, 13.393802220439323]","[52.485947690109846, 13.424161373320095]",40,finished,17,[445.33751479],449.87172603003313,[4.53421124]
1166,"(46, 85)","[52.554927539346195, 13.439421820556733]","[52.52291029202725, 13.36495776055561]",85,finished,39,[435.11445797],443.2570579639399,[8.1426]
1167,"(14, 44)","[52.53773217999323, 13.392059981174945]","[52.511044696722855, 13.338865464014356]",44,finished,53,[439.03723979],447.8158061904213,[8.7785664]
1168,"(13, 57)","[52.574942210824766, 13.362009328577054]","[52.55144116008367, 13.357086973308627]",57,finished,60,[442.49510391],454.3558302236742,[11.86072631]
1169,"(11, 87)","[52.57300271523919, 13.411122784709852]","[52.58890799955427, 13.424475548373476]",87,finished,87,[437.73751537],456.3996375145883,[18.66212214]
1170,"(31, 49)","[52.48059891084675, 13.33146727620183]","[52.523189540744035, 13.296549257004767]",49,finished,36,[436.66720787],446.63621785613014,[9.96900999]
1171,"(12, 26)","[52.45010012256385, 13.31399116619264]","[52.52091213856425, 13.344012638523202]",26,finished,45,[427.60553341],438.3954111300969,[10.78987772]
1172,"(23, 53)","[52.50484702806304, 13.329591276856263]","[52.49128223898047, 13.325985038436468]",53,finished,49,[450.22251756],458.6751677184099,[8.45265016]
1173,"(51, 71)","[52.5084177959796, 13.460966991663918]","[52.50469519937809, 13.47169884054869]",71,finished,71,[456.6317094],461.5531201396764,[4.92141074]
1174,"(30, 41)","[52.50349478180161, 13.352219807602811]","[52.492525077413056, 13.354169097553989]",41,finished,49,[450.53401739],460.6211636648835,[10.08714628]
1175,"(17, 44)","[52.540252068027335, 13.408160344500683]","[52.55023950601695, 13.414519980178145]",44,finished,88,[453.19319642],460.8455614046978,[7.65236498]
1176,"(11, 15)","[52.452986920811206, 13.431887966223558]","[52.49911703997892, 13.408229923794673]",15,finished,17,[436.24545079],448.7280903476768,[12.48263956]
1177,"(27, 41)","[52.50935771801263, 13.371605621538187]","[52.459278820400144, 13.298302490707199]",41,finished,26,[437.46540711],442.53887393483024,[5.07346682]
1178,"(15, 88)","[52.55069917198008, 13.39439581226753]","[52.55503192587799, 13.414639545912127]",88,finished,85,[448.49190521],460.8485227713435,[12.35661757]
1179,"(34, 49)","[52.483094331810946, 13.342757159446487]","[52.49146775554622, 13.368676895961803]",49,finished,16,[451.47897804],459.38713137933576,[7.90815334]
1180,"(14, 57)","[52.57178681524733, 13.345209222034589]","[52.57085229107158, 13.363598825013352]",57,finished,57,[452.31935936],461.6965458069359,[9.37718644]
1181,"(35, 43)","[52.54991497692041, 13.357226865338049]","[52.546293999387025, 13.331071028996716]",43,finished,59,[448.03321075],460.0035139809011,[11.97030323]
1182,"(25, 75)","[52.537112567073144, 13.437357260146266]","[52.537116613225066, 13.448800169657476]",75,finished,75,[452.28019448],463.56676320830707,[11.28656872]
1183,"(26, 75)","[52.53226087836513, 13.436671704411792]","[52.53898162664437, 13.446415346305686]",75,finished,75,[453.46051459],462.91827774150573,[9.45776315]
1184,"(15, 14)","[52.4629386892035, 13.382988520831827]","[52.4399915495403, 13.407921540419313]",14,finished,7,[449.92518296],457.40867547017166,[7.48349251]
1185,"(26, 51)","[52.46473943086411, 13.336194607767911]","[52.46398593105086, 13.331599921492202]",51,finished,51,[460.23470983],466.6965225758251,[6.46181275]
1186,"(19, 60)","[52.558464032935845, 13.366800735757948]","[52.53601161126189, 13.18908611919825]",60,finished,62,[420.79068805],430.8557199300066,[10.06503188]
1187,"(47, 13)","[52.482722413029485, 13.433717282968276]","[52.50424881389396, 13.389797320930661]",13,finished,42,[449.63604414],456.5199485546563,[6.88390441]
1188,"(9, 69)","[52.54245125042425, 13.502076566435505]","[52.52499546757732, 13.49473274770279]",69,finished,72,[442.37322991],461.98900896834874,[19.61577906]
1189,"(28, 41)","[52.51371088880522, 13.375325735901491]","[52.45792365647033, 13.442583677613012]",41,finished,23,[440.35220276],444.9337779872577,[4.58157523]
1190,"(31, 41)","[52.5006156262737, 13.373036536837672]","[52.491617674511964, 13.33582758475443]",41,finished,49,[452.94834171],460.6140725686655,[7.66573086]
1191,"(18, 50)","[52.47369720492197, 13.29928270053535]","[52.49531895982616, 13.309557377538907]",50,finished,53,[457.12571082],461.36373857519317,[4.23802776]
1192,"(17, 21)","[52.47801332986277, 13.477722622292516]","[52.501622759791665, 13.461373575092269]",21,finished,73,[451.6730583],460.4322105052441,[8.75915221]
1193,"(18, 39)","[52.52051231421529, 13.357008266374342]","[52.52222742624059, 13.402151589019912]",39,finished,40,[452.92903724],459.82200328481457,[6.89296604]
1194,"(23, 51)","[52.460726101806905, 13.326736674258182]","[52.448490704057775, 13.368525928405957]",51,finished,14,[449.92125319],459.5863281745034,[9.66507498]
1195,"(17, 27)","[52.44680875512348, 13.33648101170922]","[52.515769087115004, 13.363540355780774]",27,finished,41,[433.89593536],445.3788437176677,[11.48290836]
1196,"(16, 83)","[52.55548348280591, 13.458394100030521]","[52.45057128966161, 13.374188356488736]",83,finished,14,[420.82468624],430.12528061312827,[9.30059438]
1197,"(18, 27)","[52.45378172316543, 13.346603497981766]","[52.49191817245872, 13.316797166886433]",27,finished,53,[438.84391218],455.8464084198927,[17.00249624]
1198,"(50, 85)","[52.55118350567867, 13.420531146070282]","[52.529084401137546, 13.412367636868845]",85,finished,40,[451.28136198],462.8064122156884,[11.52505024]
1199,"(7, 48)","[52.4854986677861, 13.298880759883534]","[52.496350816346244, 13.399163172949446]",48,finished,42,[441.7286242],449.7413241380914,[8.01269994]
1200,"(21, 60)","[52.55337642933937, 13.379192936155341]","[52.52680995379243, 13.34483625933629]",60,finished,45,[448.74525542],459.76785569844867,[11.02260028]
1201,"(37, 43)","[52.53576648143402, 13.339188734361006]","[52.53091703411626, 13.329582739914514]",43,finished,45,[463.1326082],468.5604215579494,[5.42781336]
1202,"(17, 88)","[52.55401241232168, 13.398925306455133]","[52.54742939361192, 13.420259275543566]",88,finished,85,[460.51800895],466.5389775001546,[6.02096855]
1203,"(46, 71)","[52.50787312657454, 13.455904185470029]","[52.473773021980904, 13.337564845212762]",71,finished,51,[436.72193502],445.1128804228788,[8.3909454]
1204,"(47, 85)","[52.55159726625948, 13.442853618667005]","[52.5476026735206, 13.350192494555632]",85,finished,43,[438.96245385],452.9634919982463,[14.00103814]
1205,"(26, 42)","[52.51316274349819, 13.389798394161348]","[52.50052384687937, 13.423673685512913]",42,finished,17,[459.70017293],463.98111003843127,[4.28093711]
1206,"(8, 68)","[52.52945905107311, 13.512528206019738]","[52.50411417113822, 13.475661770696737]",68,finished,71,[445.91922502],460.8350638812395,[14.91583886]
1207,"(13, 18)","[52.47254806740703, 13.350758192894874]","[52.53899791783751, 13.420940761408216]",18,finished,85,[441.06529359],445.9463451892506,[4.8810516]
1208,"(16, 44)","[52.53397999133826, 13.379287381852956]","[52.52179906300673, 13.476043262590935]",44,finished,71,[445.50194829],452.8885882087139,[7.38663992]
1209,"(12, 87)","[52.58888854812275, 13.416552867414108]","[52.565254817436426, 13.39890935779848]",87,finished,88,[444.39616717],464.8788634497932,[20.48269628]
1210,"(36, 43)","[52.52971480957808, 13.362410200337585]","[52.51020036246811, 13.37900054839955]",43,finished,42,[459.49967808],466.4457864191134,[6.94610834]
1211,"(37, 40)","[52.51566766274463, 13.419311283300345]","[52.518939369012216, 13.380024502039195]",40,finished,39,[458.07622157],465.95963809269784,[7.88341652]
1212,"(29, 16)","[52.497373701196544, 13.374082785303466]","[52.50771938343284, 13.272565421356205]",16,finished,52,[445.69404762],453.0766545090177,[7.38260689]
1213,"(12, 23)","[52.464646756955645, 13.432509353079272]","[52.472646167114156, 13.445317876018068]",23,finished,13,[463.99840502],470.50323443249704,[6.50482941]
1214,"(22, 51)","[52.45839938247373, 13.32194663106427]","[52.50173451730456, 13.335947472201948]",51,finished,53,[440.55410722],459.93550501335244,[19.38139779]
1215,"(20, 39)","[52.52373597460586, 13.371241552633848]","[52.52841570106237, 13.37030405036703]",39,finished,39,[468.77880882],473.3088766483148,[4.53006783]
1216,"(30, 16)","[52.48939776637108, 13.37063532820579]","[52.52087367504155, 13.42320391183909]",16,finished,40,[450.48069135],460.22172460351646,[9.74103325]
1217,"(36, 36)","[52.53022556880514, 13.31327753578809]","[52.516181644667626, 13.313689934509148]",36,finished,36,[462.88934572],470.79740676819307,[7.90806105]
1218,"(29, 17)","[52.488109913150744, 13.395386470493394]","[52.48111831782611, 13.44809803210561]",17,finished,13,[454.94286208],464.4947556854281,[9.55189361]
1219,"(16, 88)","[52.56982894132693, 13.394084610919458]","[52.55701256302891, 13.402915355597736]",88,finished,88,[452.06821583],471.0282056587914,[18.95998983]
1220,"(22, 60)","[52.554170323890794, 13.37034157242077]","[52.54703275456559, 13.376590382890727]",60,finished,44,[463.25274654],473.07981949783755,[9.82707296]
