,id,origin,destination,origin_zone,mode,destination_zone,arrival_time,pickup_time,waiting_time
558,"(8, 26)","[52.44442325978083, 13.290750344671453]","[52.43919239720565, 13.295095447436752]",26,finished,26,[200.23916978],210.24858761540162,[10.00941784]
559,"(9, 51)","[52.475890355691135, 13.330512905864026]","[52.5254462878015, 13.398265937476193]",51,finished,40,[182.16114768],192.2214456766614,[10.060298]
560,"(4, 65)","[52.535946986359164, 13.220340818444315]","[52.510871278798774, 13.390896488162005]",65,finished,42,[172.94439052],178.22811033122872,[5.28371981]
561,"(7, 79)","[52.47484601870797, 13.535846698721857]","[52.51156599188918, 13.461514478229676]",79,finished,71,[178.31300522],194.91744841659533,[16.60444319]
562,"(15, 52)","[52.51090855383073, 13.280023324013587]","[52.50211227891414, 13.284018468334795]",52,finished,52,[204.84290451],211.57601965115583,[6.73311515]
563,"(27, 53)","[52.49680851126209, 13.318601289140904]","[52.51951727058913, 13.39598537515124]",53,finished,40,[184.66071951],197.14268259047265,[12.48196308]
564,"(9, 37)","[52.56280841898698, 13.301169608880654]","[52.46395765550902, 13.45606400537428]",37,finished,23,[159.91048737],169.39931432000634,[9.48882695]
565,"(7, 49)","[52.477103956914185, 13.349704359286935]","[52.49780794500761, 13.358338345284414]",49,finished,16,[205.85476819],208.50783007538402,[2.65306188]
566,"(8, 10)","[52.38690641485399, 13.535941010702018]","[52.48204329729282, 13.361828563678674]",10,finished,18,[150.30541191],168.3109604501299,[18.00554854]
567,"(3, 80)","[52.511724052263375, 13.550790732390277]","[52.52130363316747, 13.501945009806025]",80,finished,68,[188.8577116],206.24691401052453,[17.38920241]
568,"(23, 71)","[52.52053659650478, 13.463526029306655]","[52.526127776068215, 13.358449345262688]",71,finished,39,[190.56793406],196.2645221959914,[5.69658813]
569,"(18, 73)","[52.492239258065545, 13.43898070503093]","[52.49535176743338, 13.459730577004116]",73,finished,73,[209.84942895],213.70127213295214,[3.85184319]
570,"(6, 49)","[52.48828506883482, 13.340997461279446]","[52.517791795073414, 13.271845316327727]",49,finished,35,[197.17924928],202.1292830602569,[4.95003379]
571,"(13, 88)","[52.56081971532892, 13.403541317605528]","[52.52845566266624, 13.392141972124861]",88,finished,40,[205.76697876],208.63978263027215,[2.87280387]
572,"(4, 69)","[52.54984442076572, 13.483499263164353]","[52.52490985523728, 13.442639628317098]",69,finished,75,[202.27467013],209.00091699953649,[6.72624687]
573,"(6, 19)","[52.45559051880272, 13.529898974791966]","[52.491451939751755, 13.328706224833887]",19,finished,49,[170.67206356],178.88183125824705,[8.20976769]
574,"(20, 16)","[52.49163781736886, 13.361177763704843]","[52.479482057692096, 13.331184867563623]",16,finished,49,[205.66673136],214.9038193310505,[9.23708797]
575,"(11, 41)","[52.500823732538166, 13.347940524895117]","[52.49240937953983, 13.343987569265872]",41,finished,49,[206.01051075],219.38242550680843,[13.37191475]
576,"(1, 81)","[52.52707309825282, 13.573768199463354]","[52.53746795933172, 13.410049540528716]",81,finished,85,[169.8641473],189.12793315290904,[19.26378586]
577,"(5, 50)","[52.464091265152334, 13.295802398206037]","[52.459204232882335, 13.293187820603546]",50,finished,50,[208.1664119],221.97541407285127,[13.80900217]
578,"(5, 15)","[52.45386071873782, 13.430136555203541]","[52.51289267171641, 13.456610465199113]",15,finished,71,[196.87230536],203.39929463725588,[6.52698927]
579,"(7, 14)","[52.46396400864688, 13.36352260628933]","[52.50357092538511, 13.434203594612683]",14,finished,73,[199.01936221],204.4498603777759,[5.43049817]
580,"(9, 60)","[52.55629272403284, 13.360145091263085]","[52.57235051111849, 13.356236113830592]",60,finished,57,[211.4664293],218.98860455937606,[7.52217526]
581,"(28, 53)","[52.5032153587601, 13.325546720368356]","[52.485401711003966, 13.35229886223433]",53,finished,49,[206.28526341],216.60831218227858,[10.32304877]
582,"(1, 24)","[52.433668788408454, 13.339953779073877]","[52.5191072324042, 13.320314669491923]",24,finished,45,[186.86121269],196.396164823895,[9.53495214]
583,"(13, 52)","[52.50972557139109, 13.293349756339994]","[52.53108416345975, 13.384180251871507]",52,finished,39,[199.19531979],205.49620390066804,[6.30088412]
584,"(30, 53)","[52.49662170726863, 13.312248787353479]","[52.49555612753065, 13.333464074810507]",53,finished,49,[213.78387071],221.42724004086855,[7.64336933]
585,"(12, 88)","[52.55679699774874, 13.390300443830116]","[52.48733186751497, 13.423155824564871]",88,finished,17,[189.10138062],201.65228027157212,[12.55089965]
586,"(19, 73)","[52.48961314362465, 13.459866360495536]","[52.50512695561872, 13.438520721806649]",73,finished,77,[215.92412029],219.8503365539424,[3.92621626]
587,"(5, 69)","[52.55537519570832, 13.490941287967717]","[52.53623794881649, 13.440892804127222]",69,finished,75,[209.35243349],217.38035971026093,[8.02792622]
588,"(4, 56)","[52.56441096273218, 13.289313959336443]","[52.526841286789505, 13.367668394635329]",56,finished,39,[196.75827368],209.73451882218885,[12.97624515]
589,"(3, 22)","[52.47878086194273, 13.508878874498182]","[52.51587391313234, 13.450213163072059]",22,finished,71,[198.02344375],213.0546994959334,[15.03125574]
590,"(12, 41)","[52.51487771737642, 13.349138196997135]","[52.515806444157114, 13.355754456992377]",41,finished,45,[220.21070479],229.17406051839743,[8.96335572]
591,"(6, 15)","[52.44797573506095, 13.413108825337055]","[52.501764440699866, 13.449429953359225]",15,finished,73,[207.30764391],213.02942161649406,[5.72177771]
592,"(6, 3)","[52.442060442689076, 13.263479514166823]","[52.48436687277062, 13.313592389102515]",3,finished,48,[208.88545021],215.03162988209547,[6.14617967]
593,"(9, 14)","[52.44693620011059, 13.38557966698689]","[52.49525282877472, 13.349145556777309]",14,finished,41,[207.18755544],214.7256697932947,[7.53811436]
594,"(14, 88)","[52.55868262448898, 13.41880565758167]","[52.573552510367215, 13.365093221284106]",88,finished,57,[209.5627983],221.19973876019506,[11.63694046]
595,"(7, 72)","[52.520277554406455, 13.48889634352469]","[52.48293612567466, 13.51764034038043]",72,finished,22,[213.65472406],220.18237253328016,[6.52764847]
596,"(9, 11)","[52.43173784190605, 13.515414045894952]","[52.45392933597355, 13.444330346886128]",11,finished,23,[210.96559756],218.3385362184887,[7.37293866]
597,"(31, 53)","[52.50162444242329, 13.335295071173258]","[52.49316911277196, 13.298507205585548]",53,finished,52,[216.70206434],226.6359214030275,[9.93385707]
598,"(9, 26)","[52.45432954594707, 13.292162923647707]","[52.52757790596764, 13.335825086706334]",26,finished,45,[202.79250119],208.7089168625653,[5.91641567]
599,"(3, 83)","[52.567033151869815, 13.443528481416685]","[52.55126258999158, 13.438915249589215]",83,finished,85,[223.82388693],229.82234536063044,[5.99845843]
600,"(8, 79)","[52.49187744712303, 13.52151637534446]","[52.506969473972596, 13.479898476973993]",79,finished,71,[214.97403439],226.06394067457637,[11.08990628]
601,"(12, 45)","[52.522309408848145, 13.336765500362397]","[52.49820654484293, 13.405173266997183]",45,finished,17,[217.46278369],220.43123698457327,[2.9684533]
602,"(8, 48)","[52.48204248217651, 13.29232802791236]","[52.487990391365344, 13.40074121781922]",48,finished,17,[206.79421381],215.06215294248443,[8.26793913]
603,"(29, 53)","[52.508136711444486, 13.323152825854837]","[52.56285863761394, 13.364524327192452]",53,finished,57,[212.21054704],217.24060916898802,[5.03006213]
604,"(19, 85)","[52.54525207540821, 13.442260682204441]","[52.51725983182884, 13.425515912646723]",85,finished,77,[221.45912841],227.79639367142045,[6.33726526]
605,"(5, 34)","[52.52855282276624, 13.337309163213032]","[52.46604844870427, 13.33415273916095]",34,finished,51,[212.49844965],216.8842092072805,[4.38575956]
606,"(15, 77)","[52.51043919106297, 13.42622805051475]","[52.51452089150936, 13.366527231273752]",77,finished,39,[220.7719999],225.65667140672642,[4.8846715]
607,"(15, 36)","[52.52993560858071, 13.293992905218543]","[52.4784937890258, 13.290410607081274]",36,finished,48,[209.63350633],220.7520237977319,[11.11851747]
608,"(21, 16)","[52.496605728554854, 13.369166793957298]","[52.506303818116265, 13.30709566375525]",16,finished,53,[219.59243754],225.18096926348167,[5.58853173]
609,"(4, 4)","[52.4238474263653, 13.261741150791991]","[52.489197069435534, 13.506626869761615]",4,finished,82,[171.79738532],184.02686105282865,[12.22947573]
610,"(8, 14)","[52.452064005313154, 13.378414651039007]","[52.540912334814365, 13.350546464158867]",14,finished,43,[202.14736247],208.71848816864465,[6.5711257]
611,"(10, 26)","[52.44231941636393, 13.31508107643444]","[52.4853920740347, 13.353482474232914]",26,finished,49,[213.33711353],222.77059216598167,[9.43347863]
612,"(11, 43)","[52.54086074362349, 13.346606179742134]","[52.53741049929375, 13.406764196624238]",43,finished,44,[220.91265848],226.9464066498191,[6.03374816]
613,"(14, 52)","[52.493463074756704, 13.270533456030263]","[52.55653603681188, 13.373021434444698]",52,finished,60,[202.45996618],209.75334937900416,[7.2933832]
614,"(3, 61)","[52.58101744803846, 13.329595131623895]","[52.57901024864202, 13.32265838947917]",61,finished,61,[229.73700659],238.14227552987472,[8.40526894]
615,"(8, 38)","[52.52344491919456, 13.24043704609208]","[52.535238090667484, 13.49425015777052]",38,finished,76,[178.97054793],188.08548907443247,[9.11494114]
616,"(4, 22)","[52.48102508325307, 13.485976846605276]","[52.54850398789249, 13.46329536080169]",22,finished,86,[208.92395425],216.94482796286331,[8.02087371]
617,"(3, 32)","[52.60506351696605, 13.434470407002753]","[52.535387894165545, 13.177874325390517]",32,finished,64,[172.03832957],183.2076905208865,[11.16936095]
618,"(10, 42)","[52.51510836750163, 13.396265824558759]","[52.53158134538893, 13.380189337009998]",42,finished,39,[232.09433309],236.3898270413546,[4.29549395]
619,"(23, 40)","[52.53148971870918, 13.400297099868148]","[52.56834995502121, 13.363725446751264]",40,finished,60,[223.18432277],228.6190570671218,[5.4347343]
620,"(10, 10)","[52.38699283401906, 13.510568404987191]","[52.45280530901983, 13.261928169337564]",10,finished,3,[166.65736676],188.78591345645228,[22.1285467]
621,"(11, 26)","[52.442323117517724, 13.3101559436754]","[52.44339905455169, 13.272513733199212]",26,finished,3,[227.69867605],237.6503953708001,[9.95171932]
622,"(6, 54)","[52.47822154878005, 13.258634260304591]","[52.51059034063408, 13.307884471267966]",54,finished,53,[209.40193187],230.72907748879177,[21.32714562]
623,"(16, 52)","[52.49957813858298, 13.278378868218129]","[52.46763080644322, 13.338006501952204]",52,finished,51,[224.42740941],229.42678968247023,[4.99938028]
624,"(7, 69)","[52.54360725500662, 13.48124521663204]","[52.52370346969344, 13.477824452214117]",69,finished,76,[234.62442853],239.24941916772897,[4.62499063]
625,"(7, 3)","[52.45103093300595, 13.275351434829705]","[52.4854332415056, 13.332111321947565]",3,finished,49,[212.26784079],229.82513202766336,[17.55729124]
626,"(20, 85)","[52.54698427721096, 13.432982348619785]","[52.52308720262341, 13.493249865016706]",85,finished,72,[222.49807386],231.68006875486364,[9.18199489]
627,"(6, 25)","[52.439985262014915, 13.366649136384929]","[52.52049263546315, 13.332522840964609]",25,finished,45,[212.99181768],220.66452998016314,[7.6727123]
628,"(3, 64)","[52.528069079914395, 13.176033642476721]","[52.46476317809307, 13.424485291907926]",64,finished,15,[185.52044073],194.15724979585195,[8.63680907]
629,"(12, 37)","[52.56479137380526, 13.301708272377917]","[52.5067022804507, 13.504262451866873]",37,finished,72,[192.77694292],203.53528609566905,[10.75834318]
630,"(4, 7)","[52.449555110667845, 13.406122544236222]","[52.428615531489186, 13.411516749669804]",7,finished,7,[234.69910295],242.1745785013808,[7.47547555]
631,"(13, 41)","[52.51327346429536, 13.360764080881921]","[52.54452123762232, 13.390531683640434]",41,finished,44,[233.60543349],237.32513591081454,[3.71970242]
632,"(11, 75)","[52.52597064150565, 13.444352041924105]","[52.533627312714614, 13.426791581433438]",75,finished,85,[238.46078785],245.57568111021158,[7.11489326]
633,"(10, 11)","[52.42307969009489, 13.516048427373622]","[52.49277506162128, 13.5206474288928]",11,finished,82,[223.25372311],228.20258894614142,[4.94886584]
634,"(16, 77)","[52.515681346687145, 13.44061503875499]","[52.468639058388895, 13.417775241656894]",77,finished,13,[231.95045559],235.8877136677076,[3.93725807]
635,"(24, 40)","[52.52099905219817, 13.415589795206442]","[52.530851370974716, 13.326657008540515]",40,finished,45,[228.93226723],234.06866516716283,[5.13639793]
636,"(6, 69)","[52.53789011800592, 13.49210237190274]","[52.49360512200178, 13.368556513488018]",69,finished,16,[216.72611501],223.6859185089992,[6.9598035]
637,"(10, 60)","[52.56058137713662, 13.359903470385717]","[52.505454320006706, 13.286067902754967]",60,finished,52,[220.42482087],229.19280841811272,[8.76798755]
638,"(11, 44)","[52.55213834395866, 13.38804654658554]","[52.56535449259905, 13.320848385946432]",44,finished,59,[231.46657041],238.8271666548799,[7.36059625]
639,"(10, 75)","[52.535548712614876, 13.432100533200014]","[52.57071599150475, 13.455868807879801]",75,finished,83,[232.96499599],240.53423754109164,[7.56924155]
640,"(10, 27)","[52.44954796359941, 13.347966302513399]","[52.44473367579294, 13.354557936022292]",27,finished,27,[247.11950716],251.37846381686592,[4.25895665]
641,"(24, 13)","[52.48023306605302, 13.437316157506626]","[52.467181449352346, 13.435327225037858]",13,finished,13,[242.78117252],249.7193590421691,[6.93818652]
642,"(23, 13)","[52.472335291402594, 13.443396098108053]","[52.48059813992986, 13.436227782258781]",13,finished,13,[242.21260992],250.99084607049957,[8.77823616]
643,"(8, 49)","[52.47944809869502, 13.354699029467795]","[52.480402444353295, 13.375368903853326]",49,finished,16,[244.98264515],249.9997057389569,[5.01706059]
644,"(5, 58)","[52.58716806803625, 13.386902555493608]","[52.58385869392718, 13.33786551407423]",58,finished,57,[234.91049913],244.35063352100096,[9.44013439]
645,"(22, 17)","[52.49512507277091, 13.426625864557138]","[52.525113329287656, 13.415597145999465]",17,finished,40,[236.36851099],244.19555412685787,[7.82704314]
646,"(9, 27)","[52.455312146290254, 13.352048835243313]","[52.529044432646266, 13.364990581405618]",27,finished,39,[224.29976512],229.90546129147685,[5.60569617]
647,"(25, 71)","[52.50702113230978, 13.465981763633224]","[52.51409713790149, 13.388600461567082]",71,finished,39,[232.07791467],238.93007728877507,[6.85216262]
648,"(32, 53)","[52.494261918093706, 13.326217970729498]","[52.51363032422466, 13.32882988287238]",53,finished,53,[240.37821798],249.0367155778152,[8.6584976]
649,"(6, 62)","[52.54602761143795, 13.180073080130423]","[52.539327052959436, 13.176961560403152]",62,finished,62,[247.72739177],253.57997083439858,[5.85257907]
650,"(7, 68)","[52.532838996287275, 13.51271090450016]","[52.504269407935034, 13.402376046131783]",68,finished,42,[221.75137562],232.20652211144142,[10.45514649]
651,"(11, 10)","[52.40480635670155, 13.532804445539584]","[52.50629059766015, 13.399379919515583]",10,finished,42,[178.22281912],213.68046589964337,[35.45764678]
652,"(6, 18)","[52.48157532117898, 13.351521109310116]","[52.438479772405685, 13.534963465242905]",18,finished,11,[211.06156765],217.9349935399505,[6.87342589]
653,"(15, 41)","[52.50196082586909, 13.360569286327406]","[52.496071891360025, 13.376569561527551]",41,finished,16,[244.03280925],254.79744835012494,[10.7646391]
654,"(7, 25)","[52.428135327772765, 13.363527655046848]","[52.452526045467344, 13.333754223692669]",25,finished,27,[236.85613422],248.62272691772978,[11.7665927]
655,"(10, 51)","[52.47223451363576, 13.320077844668809]","[52.500006718011875, 13.32474660851945]",51,finished,53,[242.05666401],249.535333782174,[7.47866978]
656,"(14, 41)","[52.50023918159892, 13.370706839120707]","[52.51367910457184, 13.338513900755341]",41,finished,53,[243.93512977],251.08985377139908,[7.154724]
657,"(22, 13)","[52.46702018253755, 13.448357476230095]","[52.397462368996266, 13.53323144935171]",13,finished,10,[220.43384193],230.4470637526437,[10.01322183]
658,"(2, 24)","[52.426395098514476, 13.3121413346298]","[52.486287215627165, 13.423907280720993]",24,finished,13,[221.7274343],230.35642281220154,[8.62898851]
659,"(12, 26)","[52.451434364808485, 13.296569267049508]","[52.51258941541232, 13.368345199847859]",26,finished,39,[228.12031802],236.93094411800556,[8.8106261]
660,"(9, 38)","[52.54423255402507, 13.261954310224395]","[52.460994715172646, 13.449936451028394]",38,finished,23,[199.07840699],215.3002139642816,[16.22180697]
661,"(13, 44)","[52.53073831943752, 13.377387386076558]","[52.536666329877974, 13.398368160285443]",44,finished,40,[249.38180542],258.3910507907945,[9.00924538]
662,"(16, 36)","[52.52966178683048, 13.29178633384085]","[52.49957021866898, 13.40726627012683]",36,finished,42,[228.59742909],237.85310958833963,[9.2556805]
663,"(26, 71)","[52.51494353101061, 13.474738385023565]","[52.50931574973642, 13.373954633291897]",71,finished,41,[236.22107939],242.90319292352063,[6.68211353]
664,"(22, 16)","[52.488284970781514, 13.391760455105782]","[52.508089685304995, 13.428462196870543]",16,finished,77,[246.09463945],254.21545999659634,[8.12082055]
665,"(11, 51)","[52.47389481607922, 13.324515662403678]","[52.44654239369033, 13.32576240486994]",51,finished,26,[245.43791007],255.28914584210455,[9.85123578]
666,"(1, 20)","[52.435834965226206, 13.456663294942562]","[52.46748424760612, 13.319923689334216]",20,finished,51,221.48941743664426,235.1679478733707,13.678530436726447
667,"(5, 9)","[52.428682536126864, 13.380094381573093]","[52.50074743662121, 13.372130589124634]",9,finished,41,[229.30178656],240.9452887632448,[11.6435022]
668,"(20, 73)","[52.48842623878583, 13.464962650387267]","[52.517985170282245, 13.408097662754102]",73,finished,42,[244.49042776],250.59573722042842,[6.10530946]
669,"(12, 44)","[52.552856771177375, 13.373894758421216]","[52.50419215740599, 13.431296741189017]",44,finished,77,[238.71521785],245.84493757400747,[7.12971972]
670,"(8, 87)","[52.58970012776143, 13.418521555058202]","[52.46236933276029, 13.366938781716081]",87,finished,14,[208.71957414],222.16218861852306,[13.44261447]
671,"(6, 76)","[52.53397727574407, 13.462166296890029]","[52.504835631655276, 13.430443315125718]",76,finished,73,[249.56485894],256.068588096672,[6.50372916]
672,"(14, 35)","[52.50965649019903, 13.26795322400245]","[52.48949371978635, 13.31310169582399]",35,finished,48,[238.11484562],256.55307932752635,[18.43823371]
673,"(24, 71)","[52.50820654440459, 13.450218429186215]","[52.45533102111799, 13.295580602918605]",71,finished,26,[227.0523999],232.0352697157568,[4.98286982]
674,"(8, 3)","[52.443695060942986, 13.275751459200315]","[52.48490675546018, 13.337580379356725]",3,finished,49,[245.8076851],249.65226927812924,[3.84458418]
675,"(9, 49)","[52.478984987278736, 13.330946645133144]","[52.50549004957863, 13.289290702874641]",49,finished,52,[249.45008468],256.05438389652437,[6.60429921]
676,"(8, 39)","[52.533535179933516, 13.373716257316836]","[52.48293060174333, 13.423230800130098]",39,finished,13,[239.06391261],248.73067077132876,[9.66675816]
677,"(3, 84)","[52.56909713864437, 13.478424147163897]","[52.55938182673094, 13.411990392227855]",84,finished,88,[241.46990036],254.54757439214816,[13.07767403]
678,"(11, 14)","[52.447326119393125, 13.368176779757563]","[52.48157827392736, 13.389664153908214]",14,finished,16,[251.38681632],256.2767756787753,[4.88995936]
679,"(26, 13)","[52.46887788004707, 13.4296795160527]","[52.47594648378776, 13.428594860353405]",13,finished,13,[256.82456131],267.44323992713987,[10.61867862]
680,"(7, 19)","[52.46904880413014, 13.513783457925967]","[52.455743282934804, 13.27384762670145]",19,finished,50,[206.37671122],220.94782406889598,[14.57111285]
681,"(9, 87)","[52.571726201720146, 13.436548336695216]","[52.566415920195304, 13.368012055042959]",87,finished,60,[249.02395842],256.2460346747673,[7.22207626]
682,"(17, 77)","[52.517040761023964, 13.445455570647683]","[52.53652385227661, 13.408242010047841]",77,finished,40,[255.98578605],260.92789479820675,[4.94210875]
683,"(12, 75)","[52.53161858539253, 13.45115456412273]","[52.54127571580858, 13.441405301312539]",75,finished,85,[258.39667247],267.2342030862716,[8.83753061]
684,"(17, 52)","[52.50611733947539, 13.283506181197202]","[52.537799334703, 13.231196314952511]",52,finished,38,[240.24027892],256.2727218187461,[16.0324429]
685,"(7, 47)","[52.51430294293313, 13.205870534905568]","[52.49665951074036, 13.296144424100676]",47,finished,52,[233.25861755],252.18604357728,[18.92742603]
686,"(25, 13)","[52.48018899782542, 13.416441491221875]","[52.517873971517645, 13.360636732234699]",13,finished,39,[247.96294273],255.01586094678515,[7.05291822]
687,"(9, 79)","[52.48046099103413, 13.521710547750718]","[52.52309128962389, 13.477594439951675]",79,finished,71,[243.84309988],255.4801324254038,[11.63703255]
688,"(7, 54)","[52.48954081064396, 13.28396255579993]","[52.494178465645525, 13.334673548877158]",54,finished,53,[248.77822051],262.63974052399993,[13.86152001]
689,"(13, 45)","[52.528194905109046, 13.325574603710248]","[52.5036274733371, 13.382742026980688]",45,finished,42,[253.82698612],259.2337695809695,[5.40678346]
690,"(7, 76)","[52.52379990173176, 13.475510067683667]","[52.52127606454317, 13.526457541294098]",76,finished,68,[255.40615245],263.71017789451184,[8.30402545]
691,"(3, 82)","[52.49477696184471, 13.528804088723973]","[52.453751801163754, 13.538241224618222]",82,finished,19,[250.58516924],260.39113862765674,[9.80596938]
692,"(5, 65)","[52.53423000297202, 13.205664390329794]","[52.54384022408856, 13.19972492141941]",65,finished,62,[267.91056769],271.8878104816922,[3.9772428]
693,"(14, 26)","[52.45121981825456, 13.31860918739409]","[52.46486179949318, 13.349907129101036]",26,finished,18,[261.45355475],269.1204738429936,[7.6669191]
694,"(22, 73)","[52.499405026904626, 13.449060200014152]","[52.47936032156882, 13.438500248062502]",73,finished,13,[262.95432616],270.49215581337046,[7.53782966]
695,"(27, 13)","[52.4711295769342, 13.43307198226447]","[52.472165506596546, 13.442802540597011]",13,finished,13,[267.05004444],276.06988814289565,[9.0198437]
696,"(18, 77)","[52.513597140880854, 13.413376603859279]","[52.51019475082708, 13.47631360979758]",77,finished,71,[258.16470242],265.26435434042645,[7.09965192]
697,"(8, 19)","[52.46033788500144, 13.525884810407963]","[52.57185038163349, 13.379672055360766]",19,finished,58,[217.09016935],230.46801548981756,[13.37784614]
698,"(17, 36)","[52.525926602404745, 13.313280095309086]","[52.51388406278709, 13.27377392810716]",36,finished,35,[262.90464541],269.18127557072825,[6.27663016]
699,"(11, 42)","[52.49974489823882, 13.376512097355205]","[52.516596816351864, 13.35373196235077]",42,finished,41,[264.5666794],271.2372411858643,[6.67056179]
700,"(10, 38)","[52.540606951737395, 13.26503770026694]","[52.540267050115, 13.245174413497056]",38,finished,63,[261.4501511],275.0445469989544,[13.5943959]
701,"(21, 73)","[52.4869863679624, 13.453395989827484]","[52.54636516118001, 13.422027192560964]",73,finished,85,[255.62923522],258.3078827513988,[2.67864753]
702,"(14, 45)","[52.52155265539546, 13.327563285156266]","[52.49281100309427, 13.318725122486775]",45,finished,48,[264.52965395],270.18640145233366,[5.6567475]
703,"(12, 43)","[52.533750665274134, 13.366289032842252]","[52.4972935422679, 13.452024180035043]",43,finished,73,[251.99099482],259.27397863257494,[7.28298381]
704,"(4, 80)","[52.510379765664865, 13.54816613022877]","[52.52235733424933, 13.394086959572046]",80,finished,40,[234.54339471],249.07319975819726,[14.52980505]
705,"(18, 52)","[52.499444579894316, 13.271735996690941]","[52.514505677870915, 13.312621342176808]",52,finished,53,[265.60521366],271.06719387638066,[5.46198021]
706,"(23, 16)","[52.47848677946009, 13.378130048094462]","[52.50403518350138, 13.444681750093807]",16,finished,77,[254.64985474],265.0441454001248,[10.39429066]
707,"(9, 3)","[52.458106836470265, 13.258656170828397]","[52.45146494780606, 13.29309236275795]",3,finished,26,[250.08560176],274.32004053549633,[24.23443877]
708,"(6, 58)","[52.583855761065664, 13.392151911823502]","[52.566583446985845, 13.416719482412061]",58,finished,88,[262.96391565],274.45200865588737,[11.488093]
709,"(3, 63)","[52.552854242492344, 13.222026762596563]","[52.52343892472111, 13.301203966573954]",63,finished,36,[239.19271399],263.5024743185155,[24.30976033]
710,"(12, 60)","[52.56061664584508, 13.380128661102987]","[52.517188794293105, 13.376194702241698]",60,finished,39,[260.74471906],267.8683634679473,[7.12364441]
711,"(7, 86)","[52.53477142122767, 13.457811508111627]","[52.49128154509105, 13.445608239208001]",86,finished,73,[261.0182664],267.84506576017304,[6.82679936]
712,"(8, 68)","[52.52853989327315, 13.501927393981504]","[52.49820387534746, 13.52273939046193]",68,finished,82,[263.54824719],274.43866448483044,[10.89041729]
713,"(12, 42)","[52.5095397379147, 13.400651791404693]","[52.51002144281319, 13.401592055549687]",42,finished,42,[281.86584215],285.7611169023266,[3.89527475]
714,"(13, 26)","[52.46153899479409, 13.292623186736485]","[52.5562153257803, 13.304492777181228]",26,finished,37,[244.5846168],254.3256049228719,[9.74098812]
715,"(14, 44)","[52.55145363985645, 13.381443906553368]","[52.54619073349528, 13.39963149649772]",44,finished,44,[268.55752133],282.25902799630364,[13.70150667]
716,"(10, 14)","[52.464959346493636, 13.362509776444453]","[52.420534811656644, 13.50725331652421]",14,finished,11,[249.78215568],254.07354766106698,[4.29139198]
717,"(5, 47)","[52.51510427865163, 13.20920854529618]","[52.42320655442238, 13.505842065939625]",47,finished,11,[207.25187332],220.1238887060623,[12.87201538]
718,"(3, 81)","[52.51977553226997, 13.567242663620265]","[52.48659460427018, 13.530189573566101]",81,finished,82,[258.31022743],275.0894576522254,[16.77923022]
719,"(15, 45)","[52.51889266298305, 13.33375932513995]","[52.52866467418872, 13.398430612440919]",45,finished,40,[271.90220289],275.2509637285296,[3.34876084]
720,"(10, 48)","[52.473767263771, 13.315977395121248]","[52.49921562565565, 13.329109470650405]",48,finished,53,[274.05166674],280.24645326470755,[6.19478652]
721,"(11, 60)","[52.56799215636932, 13.368730655908468]","[52.50878033688546, 13.452585153980353]",60,finished,71,[253.12557083],263.8749636684049,[10.74939284]
722,"(27, 71)","[52.5129638924598, 13.447755727133043]","[52.472333774959814, 13.527968437074096]",71,finished,79,[258.91871253],268.9386066186606,[10.01989409]
723,"(15, 88)","[52.55101885683029, 13.419557790801997]","[52.5064473125159, 13.452368877729016]",88,finished,71,[266.2987616],274.034218710333,[7.73545711]
724,"(8, 25)","[52.427987342989276, 13.360573130286074]","[52.466236180215056, 13.362412434223112]",25,finished,14,[267.28510697],278.72005290753395,[11.43494594]
725,"(28, 13)","[52.47559666826123, 13.425521147965643]","[52.46882161482051, 13.43972708864266]",13,finished,13,[279.18942648],288.5785633416701,[9.38913686]
726,"(7, 15)","[52.45278132587695, 13.41269543252352]","[52.44973847926613, 13.416782529561175]",15,finished,15,[286.42725591],291.45250975421885,[5.02525385]
727,"(2, 81)","[52.51522957962892, 13.581619039873319]","[52.5129137681415, 13.43370693916979]",81,finished,77,[238.53734664],262.8074591505873,[24.27011251]
728,"(16, 45)","[52.530692022909534, 13.32992449695086]","[52.52563920245217, 13.277516701722394]",45,finished,33,[276.85246137],282.34061707191387,[5.48815571]
729,"(12, 14)","[52.44997541966047, 13.393303754365482]","[52.447146267455715, 13.336051031155415]",14,finished,27,[275.26300278],281.4746118241885,[6.21160905]
730,"(5, 22)","[52.468518087713164, 13.486520521016022]","[52.5150698224239, 13.508958731715692]",22,finished,72,[264.62935542],277.0496075734686,[12.42025215]
731,"(1, 28)","[52.4228267405837, 13.282550507658252]","[52.47505554208306, 13.324032484188443]",28,finished,51,[262.51787519],274.1861817669504,[11.66830658]
732,"(15, 44)","[52.54202047240899, 13.405817701107775]","[52.53667357770973, 13.35500497988045]",44,finished,43,[275.72026798],283.47244378074873,[7.7521758]
733,"(6, 65)","[52.53927436669504, 13.212205245547668]","[52.507500986260816, 13.255125226726095]",65,finished,35,[274.27591881],280.8003533663814,[6.52443456]
734,"(14, 59)","[52.558648945061904, 13.33831269736483]","[52.53581401172522, 13.265568886201054]",59,finished,38,[271.83680265],278.61637328019617,[6.77957063]
735,"(9, 39)","[52.524122822873956, 13.358941636735386]","[52.543100356091465, 13.393519692393983]",39,finished,44,[279.42641709],286.03591994743164,[6.60950285]
736,"(9, 12)","[52.46393017082567, 13.402651470230245]","[52.439665449801254, 13.302047857218069]",12,finished,26,[268.05328566],273.88057462271297,[5.82728896]
