,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,8.369738384844139,-1.32144853969604,21.18388471645124,-2.4654173420603254,25.0868432878188,12.88116602164363,12.384642966812809,6.996686974932201,32.703715536578315,-5.954502007274128,,,,,
0,"(7, 1, 67, 3, 0, 0)","(9, 3, 58, 3, 1, 1)","(9, 4, 50, 1, 0, 0)","(4, 7, 35, 3, 0, 1)","(4, 8, 16, 3, 0, 0)","(3, 8, 16, 3, 0, 0)","(9, 10, 35, 3, 0, 1)",,,,,,,,
1,0,1,3,4,2,0,3,,,,,,,,
2,3.363535871155211,23.457905275336934,14.502984316993025,27.24828213180506,14.351651348918386,8.217554104633418,23.95391407418182,,,,,,,,
0,"(7, 0, 53, 3, 0, 0)","(4, 1, 18, 3, 0, 0)","(9, 3, 77, 3, 0, 0)","(9, 3, 71, 3, 0, 0)","(8, 4, 72, 1, 0, 0)","(7, 4, 40, 3, 0, 0)","(7, 5, 85, 3, 0, 0)","(7, 5, 42, 3, 0, 0)","(4, 7, 61, 1, 0, 0)","(9, 9, 61, 3, 0, 1)","(9, 10, 76, 3, 0, 0)",,,,
1,3,2,4,4,2,4,4,3,0,0,0,,,,
2,19.02441894552702,6.467882500063643,13.476459145061211,7.92345225941432,12.03661107533141,9.042300414914346,13.274378342709692,28.52555663163365,-8.16368584584874,30.502442625469445,33.00044052350087,,,,
0,"(7, 1, 80, 3, 0, 0)","(9, 2, 76, 2, 0, 0)","(9, 3, 42, 3, 0, 1)","(9, 4, 18, 3, 0, 1)","(9, 4, 12, 3, 0, 0)","(9, 5, 53, 3, 0, 1)","(9, 6, 40, 3, 1, 0)","(4, 9, 77, 3, 0, 1)","(4, 9, 42, 3, 1, 1)","(3, 10, 42, 3, 0, 2)","(3, 10, 71, 3, 0, 1)",,,,
1,0,1,4,1,4,2,3,1,1,4,3,,,,
2,0.8002652814816571,19.893947647724367,15.85360531246443,9.961094885831326,17.74517906727819,8.433142412677691,17.0834881128434,7.369764544051249,9.392971019610966,11.391258592116758,7.601964305166344,,,,
0,"(6, 0, 42, 3, 0, 0)","(9, 2, 42, 3, 1, 0)","(9, 2, 42, 3, 1, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(9, 6, 41, 3, 0, 0)","(9, 7, 45, 3, 0, 0)","(9, 7, 76, 3, 0, 1)","(9, 8, 17, 3, 1, 1)","(9, 9, 13, 3, 0, 0)","(8, 9, 42, 3, 0, 1)","(8, 10, 37, 3, 0, 1)",
1,1,4,4,1,0,1,4,1,1,0,4,4,4,3,
2,0.4179041612120393,7.730401655095567,9.841426034765156,-2.5932665461457063,-0.7330296336349035,19.393385125073618,6.8919519905216635,-3.741058387502913,24.07204635665947,12.162124847552406,12.211819831180406,13.54741127177968,25.11135633045761,23.50067875886788,
0,"(6, 1, 44, 3, 1, 0)","(9, 2, 42, 3, 1, 0)","(9, 2, 18, 3, 0, 0)","(8, 3, 41, 3, 0, 0)","(8, 4, 71, 3, 1, 0)","(4, 6, 77, 3, 1, 0)","(4, 6, 71, 2, 0, 1)","(9, 8, 34, 3, 0, 0)","(9, 9, 57, 1, 0, 0)","(9, 10, 49, 3, 1, 1)","(8, 10, 13, 3, 0, 1)",,,,
1,2,0,4,4,3,3,1,1,0,1,2,,,,
2,-0.5200628073504914,8.708232415930151,16.242565812903372,25.621519420343343,16.887381597028487,10.696532277509567,17.652036775270044,4.649375193797129,23.73986432300199,20.690778319785675,9.69213218766988,,,,
0,"(6, 0, 50, 1, 0, 1)","(5, 1, 11, 3, 1, 0)","(9, 4, 71, 3, 0, 0)","(9, 5, 75, 3, 0, 0)","(9, 5, 21, 3, 0, 0)",,,,,,,,,,
1,4,0,1,4,3,,,,,,,,,,
2,40.2622785225588,13.645471052836431,7.816205540352281,10.321399080330039,27.035467299400082,,,,,,,,,,
0,"(7, 1, 10, 3, 0, 0)","(5, 2, 75, 3, 0, 0)","(5, 2, 77, 3, 1, 0)","(5, 3, 71, 3, 0, 0)","(4, 3, 71, 3, 0, 1)","(4, 4, 73, 3, 0, 0)","(4, 4, 74, 3, 0, 0)","(9, 8, 68, 1, 0, 1)","(9, 9, 82, 3, 1, 0)","(8, 9, 71, 3, 0, 2)","(8, 10, 73, 3, 0, 1)","(8, 10, 77, 3, 0, 2)",,,
1,0,4,3,4,2,1,0,1,4,0,1,3,,,
2,35.76904996685846,5.94386003737254,9.578682004727014,16.946250625339342,0.8604000156119455,7.758382232217686,-3.6591136555176202,3.4804820427895855,18.08611227322872,8.015292828759579,15.11411267802513,33.26913055375334,,,
0,"(7, 1, 67, 3, 0, 0)","(7, 2, 67, 2, 1, 0)","(9, 4, 73, 3, 1, 0)","(9, 5, 56, 1, 0, 0)","(8, 6, 49, 3, 0, 0)","(9, 6, 27, 3, 0, 0)","(8, 7, 4, 2, 0, 0)","(9, 8, 50, 3, 0, 0)","(4, 11, 50, 3, 0, 0)",,,,,,
1,4,0,2,4,1,0,0,3,4,,,,,,
2,-0.0,9.23802782749102,37.8671990035198,25.981437318146313,4.492376913847922,25.532183653198878,1.9197515872644306,15.274833501173283,19.284765526031386,,,,,,
0,"(6, 1, 68, 1, 1, 0)","(6, 1, 40, 3, 1, 0)","(9, 2, 75, 3, 0, 0)","(9, 3, 73, 3, 1, 0)","(8, 4, 60, 3, 0, 1)","(4, 6, 85, 3, 0, 0)","(3, 7, 37, 1, 0, 0)","(9, 8, 88, 3, 0, 1)","(9, 10, 51, 3, 0, 1)","(8, 10, 53, 3, 0, 1)","(8, 11, 45, 3, 0, 1)",,,,
1,4,0,0,4,3,1,2,1,4,4,1,,,,
2,14.86949741407062,-1.682994558096328,18.1277001171669,30.673522978110086,16.87364146305117,18.579022366954394,-9.401906079876198,25.32922251835514,20.862005052321038,5.528245348869816,14.840641131790012,,,,
0,"(6, 1, 73, 3, 1, 1)","(9, 2, 73, 3, 1, 0)","(9, 3, 73, 3, 0, 0)","(4, 4, 74, 3, 1, 0)","(9, 7, 82, 3, 0, 1)","(8, 8, 12, 3, 0, 1)","(8, 8, 36, 3, 0, 1)","(4, 10, 62, 2, 0, 0)","(4, 11, 62, 2, 0, 0)","(4, 11, 65, 3, 0, 1)",,,,,
1,0,3,2,1,4,4,3,3,4,4,,,,,
2,-6.7558573297965925,-0.0,16.916490285721327,-8.40865380333646,24.38150895976714,26.648595506311416,18.167931890435185,-0.0,7.0112345431281256,9.643038373372072,,,,,
0,"(7, 1, 55, 3, 0, 0)","(7, 2, 55, 2, 0, 0)","(6, 2, 43, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 57, 3, 0, 0)","(9, 6, 37, 1, 0, 0)","(9, 7, 71, 3, 0, 0)","(9, 8, 75, 3, 0, 1)","(8, 9, 53, 3, 0, 1)","(8, 9, 35, 2, 0, 0)",,,,
1,3,3,1,1,1,2,2,1,4,4,4,,,,
2,-0.0,25.97171066031705,-7.9121541619538025,-0.0,7.745282851460675,4.247116658579097,17.446942742000495,19.820239658035998,24.94996005747948,10.747159786209666,52.39101493126873,,,,
0,"(6, 0, 41, 3, 0, 1)","(9, 1, 16, 3, 0, 0)","(9, 2, 16, 3, 0, 0)","(9, 2, 13, 3, 0, 0)","(9, 4, 73, 3, 1, 0)","(3, 7, 53, 3, 1, 0)","(9, 8, 39, 3, 1, 0)","(9, 9, 41, 3, 1, 1)","(9, 9, 42, 3, 0, 1)","(9, 10, 37, 3, 0, 0)",,,,,
1,2,0,1,1,2,2,0,3,1,4,,,,,
2,16.418617513928304,5.595750358218772,11.158686264823562,-2.808472530663097,44.03034564778373,-8.567337023784168,2.807715918146469,14.329368432957068,11.2111393016892,18.689136505941057,,,,,
0,"(7, 0, 36, 3, 0, 0)","(9, 3, 53, 3, 0, 0)","(9, 3, 50, 3, 0, 1)","(8, 4, 39, 3, 0, 0)","(8, 4, 39, 3, 1, 0)","(4, 6, 45, 3, 0, 0)","(3, 7, 23, 1, 0, 0)","(9, 10, 41, 3, 0, 1)",,,,,,,
1,0,3,4,4,3,1,1,3,,,,,,,
2,-5.517673988211939,17.342308688193686,22.464406138781463,6.352602956913185,3.278461083224668,42.15630989347125,0.17843954882732405,9.258629078077723,,,,,,,
0,"(7, 1, 67, 3, 0, 0)","(9, 3, 40, 3, 1, 0)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 0, 0)","(9, 5, 40, 3, 1, 0)","(9, 6, 85, 3, 1, 0)","(9, 6, 59, 3, 0, 1)","(8, 7, 57, 3, 0, 0)","(8, 7, 43, 3, 0, 0)","(8, 8, 52, 3, 0, 1)",,,,,
1,0,2,2,0,1,4,4,4,4,1,,,,,
2,5.561388400733417,-1.9543885897652051,6.946565898791135,-3.9263080212832513,1.1479086073211442,17.333476588750482,16.25334551877607,8.715688303809838,20.648593861676062,7.157733303944665,,,,,
0,"(7, 1, 24, 3, 0, 0)","(6, 1, 42, 3, 1, 0)","(9, 2, 75, 3, 0, 1)","(9, 3, 17, 3, 1, 1)","(9, 4, 49, 3, 0, 0)","(9, 5, 15, 3, 0, 0)","(9, 6, 17, 3, 1, 0)","(9, 6, 26, 3, 0, 0)","(9, 8, 18, 3, 0, 1)","(9, 8, 18, 3, 0, 1)","(4, 9, 85, 3, 0, 2)","(9, 11, 41, 3, 1, 1)",,,
1,4,1,2,0,2,1,1,1,0,3,2,3,,,
2,14.514891863154922,-1.4714804542202018,10.00847536313617,11.576083713679434,9.016902105817602,7.782018834265424,5.871255935795117,10.331649908085026,5.051255590337387,31.479354074049628,2.9580183692892117,11.539373608911156,,,
0,"(7, 1, 30, 3, 0, 0)","(6, 2, 68, 2, 1, 1)","(9, 3, 40, 3, 1, 1)","(9, 4, 45, 3, 1, 1)","(9, 5, 53, 3, 0, 0)","(9, 5, 48, 3, 0, 1)","(9, 6, 53, 3, 0, 0)","(8, 6, 77, 3, 1, 0)","(8, 7, 77, 3, 1, 1)","(8, 7, 77, 3, 1, 1)","(8, 7, 73, 3, 0, 0)","(8, 8, 71, 3, 0, 0)","(9, 8, 73, 3, 0, 0)","(9, 9, 79, 1, 0, 0)",
1,3,2,1,1,1,4,0,4,3,3,2,0,4,2,
2,21.33597138027272,0.7803973664183268,14.48669660247399,-4.6955691343635335,8.383462211088077,5.0,20.84182658067561,-0.0,6.942053552211705,7.412543351487706,3.938751571082581,-1.1429420914353932,8.81515951208342,20.70656771757708,
0,"(6, 0, 59, 3, 0, 0)","(9, 1, 17, 3, 0, 1)","(9, 1, 73, 3, 1, 0)","(8, 2, 37, 3, 0, 0)","(7, 3, 16, 3, 0, 1)","(9, 5, 12, 3, 0, 0)","(9, 5, 40, 3, 1, 1)","(9, 6, 53, 3, 0, 0)","(9, 7, 41, 3, 1, 1)","(9, 8, 16, 3, 1, 0)",,,,,
1,1,3,2,4,0,4,1,0,3,3,,,,,
2,18.389036848910585,11.820323740592872,29.317682647830438,27.977420650635327,-7.082279759770124,23.65637580398202,11.436651858614459,10.645374883673199,5.588660149264243,24.614190572516595,,,,,
0,"(7, 1, 6, 3, 0, 0)","(7, 2, 6, 2, 0, 0)","(7, 3, 6, 1, 0, 0)","(4, 4, 18, 3, 0, 0)","(9, 6, 27, 3, 0, 0)","(8, 7, 33, 3, 0, 0)","(4, 9, 64, 1, 0, 0)","(9, 11, 40, 3, 1, 2)",,,,,,,
1,4,4,2,0,0,3,2,1,,,,,,,
2,-0.0,-0.0,8.925197093789151,4.991476116412157,19.20614514125301,13.553694008742655,-8.470119285654746,9.379629406491134,,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(7, 2, 24, 1, 1, 0)","(7, 3, 24, 1, 0, 0)","(4, 4, 53, 3, 0, 1)","(3, 5, 73, 3, 0, 1)","(9, 6, 13, 3, 0, 0)","(9, 7, 13, 3, 0, 1)",,,,,,,,
1,4,4,2,4,1,4,3,,,,,,,,
2,-0.0,-0.0,17.47607939380795,20.62114299607878,-1.1237032420402855,6.958447790114993,17.549192564209697,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(5, 2, 48, 3, 1, 0)","(9, 5, 73, 3, 0, 1)","(9, 5, 17, 3, 0, 0)","(4, 7, 16, 3, 0, 1)","(9, 8, 45, 3, 0, 0)","(4, 9, 53, 3, 0, 0)",,,,,,,,
1,3,1,4,3,0,3,0,,,,,,,,
2,35.75139056436614,11.374683576085964,5.948570337609002,13.82361429652363,1.2260353269774171,16.310860050168078,13.415258554455935,,,,,,,,
0,"(7, 0, 85, 3, 0, 0)","(9, 1, 37, 3, 0, 0)","(9, 2, 59, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 39, 3, 1, 1)","(4, 7, 36, 3, 0, 0)","(4, 7, 53, 3, 1, 0)",,,,,,
1,2,2,4,2,3,1,3,0,2,,,,,,
2,15.145182581618089,-3.3586622699326214,17.274465681742374,-1.452069081954619,-0.0,13.448525743124973,11.25108227850054,6.3482158311963754,20.792667802762857,,,,,,
0,"(6, 0, 53, 3, 0, 0)","(9, 3, 54, 3, 0, 0)","(9, 3, 18, 3, 0, 0)","(9, 4, 17, 3, 1, 0)","(4, 5, 73, 3, 0, 1)","(9, 7, 85, 3, 1, 1)","(8, 8, 72, 2, 0, 0)","(7, 9, 17, 3, 1, 1)","(4, 10, 13, 3, 0, 1)","(3, 10, 60, 3, 0, 0)",,,,,
1,0,0,4,3,2,1,0,3,3,4,,,,,
2,-7.17480843161014,16.75393386292237,8.696141390885897,9.756172479404079,15.645317554019707,25.76890805751012,17.229137951949347,26.460676489743413,12.242641099097783,9.656565355552653,,,,,
0,"(7, 1, 11, 3, 0, 0)","(9, 3, 40, 3, 1, 0)","(9, 4, 40, 3, 0, 0)","(8, 4, 85, 3, 0, 0)","(9, 5, 85, 3, 0, 0)","(9, 6, 60, 3, 0, 1)","(9, 6, 88, 3, 0, 1)","(9, 8, 72, 3, 0, 0)","(9, 8, 73, 3, 0, 1)","(8, 8, 77, 3, 0, 1)","(9, 10, 40, 3, 0, 2)","(8, 10, 82, 3, 0, 0)",,,
1,0,4,3,0,4,3,1,4,1,0,1,4,,,
2,21.176525562282222,-0.0,12.469262716418465,0.9418163968356232,6.290548930551134,5.734516330612784,23.455641733391893,7.836327959468157,9.738156806475873,14.20263852742059,11.340404708981058,11.48556789587919,,,
0,"(6, 0, 3, 3, 0, 0)","(9, 3, 3, 3, 1, 0)","(4, 5, 52, 3, 0, 0)","(9, 8, 62, 2, 0, 0)","(9, 9, 62, 2, 0, 0)","(9, 10, 57, 3, 0, 1)",,,,,,,,,
1,0,2,0,1,1,2,,,,,,,,,
2,-6.32145275575332,19.478940207618322,-8.099576620640592,4.793105410220012,12.090835905018745,17.453144575108784,,,,,,,,,
0,"(7, 0, 53, 3, 0, 0)","(6, 0, 36, 3, 0, 0)","(9, 2, 36, 3, 0, 0)","(9, 3, 26, 3, 0, 1)","(8, 4, 4, 1, 0, 0)","(8, 5, 28, 1, 0, 0)","(8, 5, 26, 2, 0, 0)","(9, 8, 41, 3, 1, 0)","(9, 8, 52, 3, 0, 1)","(9, 9, 41, 3, 1, 1)",,,,,
1,4,1,1,0,4,4,1,2,2,3,,,,,
2,5.0,3.3256677576632097,26.055059510319797,2.6466098422061184,-0.0,10.387520635643597,19.161601533628406,7.340130324717803,0.958503944125348,47.298538624930785,,,,,
0,"(7, 1, 32, 3, 0, 0)","(4, 2, 73, 3, 0, 0)","(4, 3, 73, 3, 0, 0)","(3, 3, 77, 3, 1, 1)","(3, 3, 17, 3, 1, 1)","(9, 7, 41, 3, 0, 0)","(8, 8, 85, 3, 1, 1)","(4, 10, 42, 3, 0, 1)",,,,,,,
1,2,3,4,4,1,1,3,4,,,,,,,
2,29.453282152065658,-0.0,6.5313433359209,5.532514008048768,5.391080247273052,11.172339087384298,22.371981614832762,8.187231282008625,,,,,,,
0,"(7, 0, 17, 3, 0, 0)","(9, 2, 16, 3, 0, 1)","(9, 3, 42, 3, 0, 1)","(9, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 0, 0)","(8, 6, 47, 3, 0, 0)","(9, 8, 49, 3, 0, 0)","(9, 8, 51, 3, 0, 1)",,,,,,,
1,1,0,2,2,0,0,4,3,,,,,,,
2,2.8534288400198067,8.36280970451288,-5.383001650790806,6.946565898791135,36.591793534067264,12.951186884126122,12.173576559750517,28.001490757828776,,,,,,,
0,"(7, 0, 77, 3, 0, 1)","(6, 0, 88, 2, 0, 1)","(6, 1, 83, 3, 0, 0)","(5, 1, 77, 3, 1, 1)","(9, 3, 77, 3, 1, 0)","(8, 4, 50, 3, 0, 0)","(9, 5, 52, 3, 0, 0)","(9, 5, 33, 3, 0, 0)","(8, 6, 77, 3, 1, 1)","(8, 7, 17, 3, 0, 0)",,,,,
1,4,3,4,2,4,1,3,3,4,3,,,,,
2,14.673892879239638,8.82348813778397,13.824591953163525,2.3051527078155267,32.881970672448446,11.997448980951084,9.117763852927176,34.04336430354014,10.365261435323596,20.337832241419882,,,,,
0,"(6, 1, 16, 2, 0, 0)","(9, 2, 41, 3, 0, 1)","(9, 2, 34, 3, 0, 0)","(9, 3, 59, 3, 0, 0)","(9, 3, 59, 3, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 43, 3, 0, 0)","(4, 7, 57, 3, 0, 0)","(9, 8, 85, 3, 0, 2)","(9, 9, 42, 3, 1, 1)","(9, 10, 73, 3, 0, 1)",,
1,2,1,2,0,0,1,1,3,3,0,1,1,1,,
2,5.394489888598914,9.732344926471153,-3.340810515556538,4.858269482305935,13.810409411542148,-1.3223848255011101,-0.0,5.0,19.33139116836992,-1.1679348045442293,11.358972571205667,12.327135477398723,7.412898920773783,,
0,"(6, 1, 62, 1, 0, 0)","(5, 1, 65, 1, 0, 0)","(5, 2, 36, 3, 0, 0)","(9, 6, 52, 3, 0, 0)","(9, 6, 36, 3, 1, 0)","(8, 7, 73, 3, 0, 0)","(8, 7, 79, 1, 0, 0)","(4, 10, 40, 3, 0, 2)","(3, 10, 75, 3, 0, 1)",,,,,,
1,4,4,1,0,0,4,3,2,1,,,,,,
2,7.940477334760905,24.647895414460685,-0.9807657981580534,8.336048985090294,26.448288038799014,18.66333024227459,21.72830051844783,10.153091488898337,8.357981967812146,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 1, 88, 3, 1, 0)","(9, 3, 59, 3, 0, 0)","(4, 3, 43, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 0)","(4, 8, 45, 3, 1, 0)","(4, 8, 41, 3, 0, 0)","(3, 9, 60, 3, 0, 1)","(3, 9, 36, 3, 0, 1)","(2, 10, 36, 3, 0, 2)",,,
1,4,1,2,1,1,2,3,2,3,3,1,3,,,
2,28.00193684122033,-11.58829961173938,15.144395747138926,-10.196098561398292,-0.0,9.17791952178405,-0.0,15.31363731404938,24.066470706606182,17.863329510374683,19.20902573059943,6.767507637022893,,,
0,"(7, 0, 15, 3, 0, 0)","(9, 3, 77, 3, 0, 1)","(9, 4, 43, 3, 1, 0)","(4, 5, 85, 3, 0, 0)","(9, 8, 85, 3, 1, 0)","(9, 8, 71, 3, 1, 0)",,,,,,,,,
1,1,0,3,0,0,3,,,,,,,,,
2,6.443964233766731,15.228734056768305,17.742991885244614,-7.768711967209743,8.476240083065134,18.545705701545067,,,,,,,,,
0,"(7, 1, 6, 3, 0, 0)","(6, 2, 6, 2, 0, 0)","(9, 4, 16, 3, 1, 0)","(9, 5, 51, 1, 0, 0)","(9, 6, 45, 3, 1, 1)","(9, 7, 53, 3, 0, 1)","(9, 8, 45, 3, 0, 0)",,,,,,,,
1,4,0,2,1,1,2,3,,,,,,,,
2,-0.0,7.841150084998162,8.983692279587283,15.29947338076561,2.7802984867228466,-1.9902509597797016,30.637898982599157,,,,,,,,
0,"(7, 0, 17, 3, 0, 0)","(4, 1, 39, 3, 0, 1)","(4, 1, 44, 3, 0, 1)","(9, 3, 40, 3, 1, 0)","(9, 3, 75, 3, 1, 1)","(4, 6, 42, 3, 1, 0)","(9, 7, 77, 3, 1, 1)","(9, 8, 85, 3, 1, 0)","(8, 9, 77, 3, 1, 1)","(8, 9, 13, 3, 0, 0)","(9, 10, 53, 3, 0, 1)",,,,
1,3,3,0,3,3,2,0,0,0,2,3,,,,
2,14.695785151495128,11.970918694083544,-10.587674510575455,5.83796158526685,25.060224780218867,-7.239629239394736,11.757256690672364,14.059590906112328,15.075573562946625,16.112325433611307,14.422294848315593,,,,
0,"(7, 0, 88, 1, 0, 1)","(9, 1, 77, 3, 0, 1)","(9, 1, 77, 3, 0, 1)","(8, 2, 53, 3, 0, 1)","(9, 2, 52, 3, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 8, 50, 2, 0, 0)","(9, 8, 16, 3, 0, 0)","(9, 9, 17, 3, 0, 1)",,,
1,2,2,0,1,2,4,1,0,1,2,4,3,,,
2,1.147708612959816,5.6706837719404115,10.433721821253512,10.325798665146538,-6.782477749745198,-0.0,-0.0,29.947619436314135,15.898746282909734,0.6324659002090804,7.855214231319515,13.606090728026821,,,
0,"(6, 0, 34, 3, 0, 0)","(6, 1, 41, 3, 0, 0)","(5, 1, 73, 3, 1, 0)","(9, 2, 44, 3, 0, 1)","(9, 4, 72, 1, 0, 0)","(8, 6, 75, 3, 0, 0)","(8, 6, 77, 3, 1, 0)","(7, 7, 75, 3, 1, 0)","(4, 9, 75, 3, 0, 1)","(4, 9, 83, 3, 0, 1)","(9, 10, 42, 3, 0, 2)","(9, 11, 73, 3, 0, 1)",,,
1,1,1,2,0,0,4,2,3,3,2,1,1,,,
2,12.10500642937434,8.327699464118234,15.276953861327993,11.58421483792536,34.96709890834992,7.007026952436849,7.294787618723343,10.388041547632776,5.0,-4.96120618689379,14.39504809838099,11.841279050885586,,,
0,"(7, 1, 6, 3, 0, 0)","(6, 2, 6, 2, 0, 0)","(6, 3, 6, 1, 0, 0)","(6, 4, 73, 3, 1, 0)","(9, 5, 73, 3, 0, 0)","(9, 5, 74, 3, 0, 0)","(9, 6, 44, 3, 0, 1)","(9, 6, 85, 3, 1, 1)","(4, 9, 88, 3, 0, 0)",,,,,,
1,3,2,1,0,1,2,2,3,3,,,,,,
2,-0.0,-0.0,20.793621375705982,-7.231543767498983,9.524510519160293,14.862440011217872,4.001230872210797,17.27787529302917,14.981349295195173,,,,,,
0,"(7, 1, 31, 2, 0, 0)","(6, 2, 31, 2, 0, 0)","(6, 3, 31, 1, 0, 0)","(6, 3, 43, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 43, 3, 0, 0)","(9, 7, 85, 3, 1, 0)","(8, 8, 36, 3, 0, 0)","(9, 9, 62, 2, 0, 0)","(9, 10, 41, 3, 0, 2)",,,,
1,1,3,1,2,4,1,0,0,0,1,3,,,,
2,-0.0,-0.0,17.43237231059944,-8.561251510628795,-0.0,5.0,6.677434231787656,25.737241978694442,4.805339256557785,8.872361605019893,19.8404456137873,,,,
0,"(7, 1, 11, 3, 0, 0)","(9, 3, 11, 3, 0, 0)","(9, 4, 13, 3, 0, 1)","(8, 6, 85, 3, 0, 0)","(9, 8, 40, 3, 1, 0)","(8, 8, 83, 3, 1, 1)","(8, 9, 48, 3, 0, 0)","(9, 11, 3, 3, 0, 0)",,,,,,,
1,0,3,1,1,4,2,1,4,,,,,,,
2,-5.109036640721773,33.390018697404365,49.582667671796194,10.043660344546732,15.300294126774805,18.86419888220765,5.756527375432096,24.797395150851678,,,,,,,
0,"(6, 0, 17, 3, 0, 0)","(9, 1, 42, 3, 0, 0)","(9, 2, 72, 3, 0, 0)","(8, 2, 79, 2, 0, 0)","(9, 4, 75, 3, 0, 0)","(9, 5, 40, 3, 0, 0)","(9, 6, 40, 3, 1, 0)","(9, 7, 69, 3, 0, 0)","(9, 7, 84, 1, 0, 0)","(7, 9, 52, 3, 0, 1)","(9, 10, 53, 3, 0, 2)","(9, 11, 34, 3, 0, 0)",,,
1,2,1,1,1,2,0,1,4,2,1,4,1,,,
2,5.7718325142683575,15.441159097302728,4.5820625437853675,14.370550469214017,-5.791843106905354,-0.6288080212832547,11.821852452022659,17.748567218691264,24.201372531889554,7.289337527130349,11.953755485253193,16.87562773763411,,,
0,"(7, 0, 27, 2, 0, 0)","(6, 0, 41, 3, 0, 0)","(6, 1, 56, 2, 0, 1)","(9, 3, 59, 3, 0, 0)","(9, 4, 3, 3, 0, 0)","(9, 5, 51, 3, 0, 0)","(4, 8, 27, 3, 0, 0)","(4, 8, 51, 3, 0, 0)",,,,,,,
1,4,4,2,0,0,3,4,4,,,,,,,
2,15.551706957485656,22.58335624227891,-10.641082567811136,35.094922206429366,10.649029375171633,15.59952329244629,11.34718451798804,16.79579087403161,,,,,,,
0,"(7, 1, 24, 3, 0, 0)","(9, 3, 3, 3, 1, 0)","(9, 4, 41, 3, 0, 0)","(4, 6, 44, 3, 0, 1)","(4, 7, 71, 3, 0, 0)","(3, 8, 51, 3, 1, 0)","(9, 9, 37, 2, 0, 1)",,,,,,,,
1,0,4,3,3,4,0,3,,,,,,,,
2,-8.743987991689089,27.77442271076067,17.007505519043146,24.386708833290903,30.7852931705145,12.653338915094821,29.08160724821504,,,,,,,,
0,"(7, 1, 80, 3, 0, 0)","(6, 1, 74, 3, 0, 0)","(9, 3, 85, 3, 1, 0)","(9, 4, 40, 3, 0, 0)","(9, 6, 53, 3, 0, 0)","(8, 7, 52, 3, 0, 0)","(9, 8, 42, 3, 1, 1)","(4, 9, 34, 3, 0, 1)","(3, 10, 77, 3, 1, 2)","(3, 10, 17, 3, 1, 0)",,,,,
1,3,1,2,1,0,2,3,3,3,0,,,,,
2,17.190421552077144,18.83122119747521,4.082082748144549,21.506478502758828,17.86070342615766,6.981683664309858,25.161544750092236,24.760797438908604,9.728390564006036,-1.8028638951476896,,,,,
0,"(7, 1, 10, 3, 0, 0)","(6, 2, 11, 3, 1, 0)","(6, 2, 74, 3, 0, 1)","(6, 3, 71, 3, 1, 0)","(5, 3, 21, 3, 1, 0)","(9, 5, 73, 3, 0, 0)","(9, 5, 71, 3, 0, 1)","(9, 6, 40, 3, 1, 0)","(9, 7, 43, 3, 1, 0)","(9, 7, 73, 3, 0, 0)","(9, 8, 17, 3, 1, 1)","(9, 9, 43, 3, 1, 0)","(9, 9, 34, 3, 0, 1)","(9, 10, 40, 3, 0, 3)","(9, 11, 45, 3, 1, 0)"
1,0,4,4,0,2,1,0,1,2,0,4,1,1,2,4
2,-0.3431269038183258,12.837755241984322,7.171259926178051,7.006810624361558,-10.247687379381466,10.616562150332998,7.0512058549796155,5.4336043011764215,6.4098785995862295,14.353573182452049,17.795744782140513,3.1757807510394658,20.931901811681605,6.386808235144591,26.112402169520877
0,"(6, 0, 40, 3, 0, 1)","(9, 1, 50, 2, 0, 0)","(9, 2, 27, 3, 0, 0)","(8, 3, 33, 3, 0, 1)","(8, 3, 52, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 54, 3, 0, 0)","(8, 7, 28, 2, 0, 0)","(9, 8, 12, 3, 0, 1)","(8, 9, 52, 3, 0, 1)","(8, 9, 27, 3, 0, 2)","(8, 11, 58, 3, 0, 1)","(8, 11, 85, 3, 1, 1)",
1,1,2,3,4,2,0,1,4,1,4,4,2,1,4,
