,0
179,"{'vehicle_id': 244, 'time_send': 149.44158474047958, 'time_enter': 159.78846690266516, 'time_start': 159.78846690266516, 'SOC_end': 100.0, 'SOC_send': 46.21039002053663, 'lat': 52.501696883701676, 'long': 13.31310580442818, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.173441081092784}"
180,"{'vehicle_id': 59, 'time_send': 202.63440940731448, 'time_enter': 218.0719949573809, 'time_start': 218.0719949573809, 'SOC_end': 100.0, 'SOC_send': 48.6151775295135, 'lat': 52.38981215080491, 'long': 13.50811900998895, 'v_hex': '871f18b0bffffff', 'CS_location': [52.42903204694833, 13.522938242689461], 'v_position': 10, 'CS_position': 11, 'distance': 6.718792775033205}"
181,"{'vehicle_id': 262, 'time_send': 300.20099999999957, 'time_enter': 304.9335528581385, 'time_start': 309.56101842891076, 'SOC_end': 100.0, 'SOC_send': 49.453489428372215, 'lat': 52.48614229711626, 'long': 13.452787170588078, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.366276429069466}"
182,"{'vehicle_id': 142, 'time_send': 163.13800165209395, 'time_enter': 167.6840152913474, 'time_start': 167.6840152913474, 'SOC_end': 100.0, 'SOC_send': 48.17239966958121, 'lat': 52.54925564949615, 'long': 13.44943970576323, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 1.2730068196267321}"
183,"{'vehicle_id': 46, 'time_send': 309.10984451251994, 'time_enter': 320.8775577478059, 'time_start': 320.8775577478059, 'SOC_end': 100.0, 'SOC_send': 89.64854509457489, 'lat': 52.507953526340316, 'long': 13.183419707898176, 'v_hex': '871f1d494ffffff', 'CS_location': [52.53090638564868, 13.213166795881953], 'v_position': 47, 'CS_position': 65, 'distance': 4.883856617642973}"
184,"{'vehicle_id': 164, 'time_send': 193.82547538807495, 'time_enter': 200.64255008555241, 'time_start': 205.03009439917128, 'SOC_end': 100.0, 'SOC_send': 96.43490492238502, 'lat': 52.51459817741542, 'long': 13.394046029414202, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 2.4085373487387347}"
185,"{'vehicle_id': 176, 'time_send': 300.54925497719205, 'time_enter': 311.88772097922083, 'time_start': 340.3795393753294, 'SOC_end': 100.0, 'SOC_send': 81.69396750823631, 'lat': 52.54945598714446, 'long': 13.38471385172762, 'v_hex': '871f1d48dffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 44, 'CS_position': 40, 'distance': 4.669233001014399}"
186,"{'vehicle_id': 224, 'time_send': 227.19757852842122, 'time_enter': 232.94002307999838, 'time_start': 232.94002307999838, 'SOC_end': 100.0, 'SOC_send': 92.96048429431576, 'lat': 52.5191072324042, 'long': 13.320314669491923, 'v_hex': '871f1d483ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 36, 'CS_position': 45, 'distance': 1.8712222757885861}"
187,"{'vehicle_id': 152, 'time_send': 400.1718580806296, 'time_enter': 406.74207508369955, 'time_start': None, 'SOC_end': 96.09074169494585, 'SOC_send': 97.00478509555984, 'lat': 52.551555546978115, 'long': 13.388871634127797, 'v_hex': '871f1d48dffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 44, 'CS_position': 88, 'distance': 2.2851085015349684}"
188,"{'vehicle_id': 76, 'time_send': 330.5218361180249, 'time_enter': 341.54752356605707, 'time_start': 346.79526554971017, 'SOC_end': 100.0, 'SOC_send': 96.69563277639502, 'lat': 52.50292878314101, 'long': 13.385293168820372, 'v_hex': '871f1d48bffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 42, 'CS_position': 40, 'distance': 4.512843724016067}"
189,"{'vehicle_id': 134, 'time_send': 180.10900000000004, 'time_enter': 185.35309628605526, 'time_start': 185.35309628605526, 'SOC_end': 100.0, 'SOC_send': 49.351180742788955, 'lat': 52.542294209747006, 'long': 13.475496720443639, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 86, 'CS_position': 86, 'distance': 1.6220481430276115}"
190,"{'vehicle_id': 4, 'time_send': 146.5862683922454, 'time_enter': 153.2759661916736, 'time_start': 153.2759661916736, 'SOC_end': 100.00000000000001, 'SOC_send': 47.08274632155092, 'lat': 52.48751192853638, 'long': 13.29317082578853, 'v_hex': '871f1d498ffffff', 'CS_location': [52.50097209442047, 13.286581684197895], 'v_position': 48, 'CS_position': 52, 'distance': 2.3448488997141146}"
191,"{'vehicle_id': 79, 'time_send': 388.1223705545909, 'time_enter': 405.2859650399705, 'time_start': 405.2859650399705, 'SOC_end': 100.0, 'SOC_send': 96.77552588908183, 'lat': 52.579003246630286, 'long': 13.399678059893567, 'v_hex': '871f1d4a9ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 58, 'CS_position': 59, 'distance': 7.5817972426898015}"
192,"{'vehicle_id': 42, 'time_send': 318.1377698208272, 'time_enter': 328.58806092699706, 'time_start': 328.58806092699706, 'SOC_end': 100.0, 'SOC_send': 91.57244603583456, 'lat': 52.494930660859474, 'long': 13.373324683137374, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.225145553084936}"
193,"{'vehicle_id': 81, 'time_send': 148.86890930576033, 'time_enter': 159.64704735880824, 'time_start': 159.64704735880824, 'SOC_end': 100.0, 'SOC_send': 42.72492510748049, 'lat': 52.521852782005965, 'long': 13.478302205683923, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.495678740098484, 13.482433686642096], 'v_position': 76, 'CS_position': 74, 'distance': 4.389069026523956}"
194,"{'vehicle_id': 278, 'time_send': 210.4837727065106, 'time_enter': 215.61075871222954, 'time_start': 215.61075871222954, 'SOC_end': 100.0, 'SOC_send': 92.9934536761512, 'lat': 52.46513413733855, 'long': 13.421958281678643, 'v_hex': '871f18b23ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 15, 'CS_position': 15, 'distance': 1.5634930028594805}"
195,"{'vehicle_id': 172, 'time_send': 151.6287366201256, 'time_enter': 162.11442358917577, 'time_start': 162.11442358917577, 'SOC_end': 100.0, 'SOC_send': 46.47425267597488, 'lat': 52.54592496276627, 'long': 13.327233073610506, 'v_hex': '871f1d481ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 34, 'CS_position': 45, 'distance': 4.242843484525087}"
196,"{'vehicle_id': 102, 'time_send': 390.1243875641455, 'time_enter': 396.39139023562313, 'time_start': 396.39139023562313, 'SOC_end': 100.0, 'SOC_send': 98.7751224871709, 'lat': 52.510351800002354, 'long': 13.317986408478598, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 2.1335013357388153}"
197,"{'vehicle_id': 16, 'time_send': 180.53444839886, 'time_enter': 197.50092229805702, 'time_start': 197.50092229805702, 'SOC_end': 100.0, 'SOC_send': 54.36979590643263, 'lat': 52.420762932468364, 'long': 13.21509036724223, 'v_hex': '871f18841ffffff', 'CS_location': [52.44833496005773, 13.27293171266307], 'v_position': 2, 'CS_position': 3, 'distance': 7.48323694959851}"
198,"{'vehicle_id': 51, 'time_send': 430.4369512035968, 'time_enter': 444.3954784312958, 'time_start': 444.3954784312958, 'SOC_end': 100.0, 'SOC_send': 95.40281797673399, 'lat': 52.49377232325534, 'long': 13.300963960069055, 'v_hex': '871f1d498ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 48, 'CS_position': 45, 'distance': 5.979263613849515}"
199,"{'vehicle_id': 156, 'time_send': 313.7103723911561, 'time_enter': 327.9493365214664, 'time_start': 327.9493365214664, 'SOC_end': 100.0, 'SOC_send': 96.90046033540686, 'lat': 52.51597422772685, 'long': 13.426688877813605, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 77, 'CS_position': 86, 'distance': 6.119482065155161}"
200,"{'vehicle_id': 54, 'time_send': 295.5660984815005, 'time_enter': 305.0138891504836, 'time_start': 305.0138891504836, 'SOC_end': 100.0, 'SOC_send': 65.48678030369989, 'lat': 52.47505554208306, 'long': 13.324032484188443, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 3.723895334491548}"
201,"{'vehicle_id': 55, 'time_send': 300.1740000000002, 'time_enter': 303.1690666376308, 'time_start': 303.1690666376308, 'SOC_end': 100.0, 'SOC_send': 49.800986672473876, 'lat': 52.45563109701909, 'long': 13.342720027305923, 'v_hex': '871f18b35ffffff', 'CS_location': [52.45269901504103, 13.34359835695238], 'v_position': 27, 'CS_position': 27, 'distance': 0.4975333188153037}"
202,"{'vehicle_id': 229, 'time_send': 304.277000448135, 'time_enter': 316.913924738589, 'time_start': None, 'SOC_end': 83.81721505228221, 'SOC_send': 85.944599910373, 'lat': 52.46443985147145, 'long': 13.425801342098465, 'v_hex': '871f18b23ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 15, 'CS_position': 73, 'distance': 5.3184621452269925}"
203,"{'vehicle_id': 48, 'time_send': 311.646687761239, 'time_enter': 328.8306545001897, 'time_start': 328.8306545001897, 'SOC_end': 100.0, 'SOC_send': 96.91164701618705, 'lat': 52.4287728415564, 'long': 13.387733823764048, 'v_hex': '871f18b06ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 9, 'CS_position': 18, 'distance': 7.591983369475377}"
204,"{'vehicle_id': 18, 'time_send': 299.5745823122085, 'time_enter': 306.01477245828636, 'time_start': 306.01477245828636, 'SOC_end': 100.0, 'SOC_send': 93.35752652944983, 'lat': 52.547376544819016, 'long': 13.412896245640315, 'v_hex': '871f1d4f2ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 85, 'CS_position': 88, 'distance': 2.220095073038912}"
205,"{'vehicle_id': 171, 'time_send': 437.1830086661408, 'time_enter': 445.347655003961, 'time_start': 445.347655003961, 'SOC_end': 100.0, 'SOC_send': 93.88861953293086, 'lat': 52.50413493833942, 'long': 13.3203425724599, 'v_hex': '871f1d49dffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 53, 'CS_position': 36, 'distance': 3.0823231689100967}"
206,"{'vehicle_id': 286, 'time_send': 421.9682959906919, 'time_enter': 435.39302025169667, 'time_start': 440.2981891039354, 'SOC_end': 100.0, 'SOC_send': 95.20634080186161, 'lat': 52.55130878376131, 'long': 13.446382870624781, 'v_hex': '871f1d4f3ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 86, 'CS_position': 40, 'distance': 5.712362130502388}"
207,"{'vehicle_id': 9, 'time_send': 414.4824849598211, 'time_enter': 430.39254322593536, 'time_start': 430.39254322593536, 'SOC_end': 100.0, 'SOC_send': 97.39371122548911, 'lat': 52.444249246295186, 'long': 13.307611292834451, 'v_hex': '871f18b34ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 26, 'CS_position': 18, 'distance': 6.95502913305714}"
208,"{'vehicle_id': 89, 'time_send': 407.7559463573931, 'time_enter': 412.0179427408098, 'time_start': 412.0179427408098, 'SOC_end': 100.0, 'SOC_send': 92.4537443600108, 'lat': 52.51990207712317, 'long': 13.414680485668681, 'v_hex': '871f1d489ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 40, 'CS_position': 40, 'distance': 1.1309981917083518}"
209,"{'vehicle_id': 36, 'time_send': 392.18927396943707, 'time_enter': 400.4775541117826, 'time_start': 400.4775541117826, 'SOC_end': 100.0, 'SOC_send': 96.76214520611259, 'lat': 52.52924493766466, 'long': 13.474522048421056, 'v_hex': '871f1d4d5ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 76, 'CS_position': 86, 'distance': 3.144140071172745}"
210,"{'vehicle_id': 275, 'time_send': 302.46322847793806, 'time_enter': 307.98166677477843, 'time_start': None, 'SOC_end': 95.60366664504431, 'SOC_send': 96.3073543044124, 'lat': 52.502083542861875, 'long': 13.457168756279806, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 1.7592191484201982}"
211,"{'vehicle_id': 115, 'time_send': 395.9826772159039, 'time_enter': 406.2558970953613, 'time_start': 406.652063712524, 'SOC_end': 100.0, 'SOC_send': 30.33186351221702, 'lat': 52.4966372882339, 'long': 13.337776289170625, 'v_hex': '871f1d499ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 49, 'CS_position': 45, 'distance': 4.136609939728722}"
212,"{'vehicle_id': 49, 'time_send': 342.58379838579464, 'time_enter': 349.52466622648893, 'time_start': 349.52466622648893, 'SOC_end': 100.0, 'SOC_send': 91.48324032284107, 'lat': 52.514700593497395, 'long': 13.35991722337065, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 2.4704339203471473}"
213,"{'vehicle_id': 179, 'time_send': 346.7600086823595, 'time_enter': 357.22064342944805, 'time_start': 357.22064342944805, 'SOC_end': 100.0, 'SOC_send': 97.68715497521384, 'lat': 52.533645939515935, 'long': 13.301900269730844, 'v_hex': '871f1d480ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 33, 'CS_position': 45, 'distance': 4.23031737354426}"
214,"{'vehicle_id': 99, 'time_send': 444.18871049475985, 'time_enter': 450.42034567452725, 'time_start': 450.42034567452725, 'SOC_end': 100.0, 'SOC_send': 96.36225790104804, 'lat': 52.46793649049155, 'long': 13.3397966336473, 'v_hex': '871f1d49bffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 51, 'CS_position': 18, 'distance': 2.115817589883697}"
215,"{'vehicle_id': 211, 'time_send': 131.97569772382758, 'time_enter': 142.82125523224187, 'time_start': 146.12566230827872, 'SOC_end': 100.0, 'SOC_send': 63.23406376923762, 'lat': 52.543729435057465, 'long': 13.374381151666427, 'v_hex': '871f1d48dffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 44, 'CS_position': 59, 'distance': 4.422778754207148}"
216,"{'vehicle_id': 121, 'time_send': 314.11150391935746, 'time_enter': 320.49091993659164, 'time_start': 320.49091993659164, 'SOC_end': 100.0, 'SOC_send': 47.5776992161285, 'lat': 52.55048755049587, 'long': 13.391766137894829, 'v_hex': '871f1d48dffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 44, 'CS_position': 88, 'distance': 2.189708008617087}"
217,"{'vehicle_id': 73, 'time_send': 332.4457163469661, 'time_enter': 342.31938280546217, 'time_start': 342.31938280546217, 'SOC_end': 100.0, 'SOC_send': 95.1186003708857, 'lat': 52.48020775724348, 'long': 13.40721000705598, 'v_hex': '871f18b20ffffff', 'CS_location': [52.45702172113452, 13.414291628298784], 'v_position': 12, 'CS_position': 15, 'distance': 3.93683322924805}"
218,"{'vehicle_id': 75, 'time_send': 314.63593207920167, 'time_enter': 323.9268245413802, 'time_start': 323.9268245413802, 'SOC_end': 100.0, 'SOC_send': 39.681915641122146, 'lat': 52.450723183941705, 'long': 13.3465458456204, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.6454462310892772}"
219,"{'vehicle_id': 199, 'time_send': 420.2369999999987, 'time_enter': 424.96955285813766, 'time_start': 426.5041555621525, 'SOC_end': 100.0, 'SOC_send': 49.453489428372215, 'lat': 52.48614229711626, 'long': 13.452787170588078, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.366276429069466}"
220,"{'vehicle_id': 146, 'time_send': 329.90195570161006, 'time_enter': 335.7219673584126, 'time_start': 335.7219673584126, 'SOC_end': 100.0, 'SOC_send': 47.619608859677996, 'lat': 52.55938119665319, 'long': 13.425184392450081, 'v_hex': '871f1d4f0ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 83, 'CS_position': 88, 'distance': 1.9100058284012558}"
221,"{'vehicle_id': 270, 'time_send': 430.2274363700631, 'time_enter': 434.5785445759059, 'time_start': 442.66934518048265, 'SOC_end': 100.0, 'SOC_send': 34.002040937091245, 'lat': 52.49374761373403, 'long': 13.43551907509057, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.17555410292139}"
222,"{'vehicle_id': 56, 'time_send': 445.67228390524053, 'time_enter': 453.5678159375542, 'time_start': 453.5678159375542, 'SOC_end': 100.0, 'SOC_send': 96.86554321895191, 'lat': 52.53410956334286, 'long': 13.439651431396797, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.546138630910846, 13.460857629288629], 'v_position': 75, 'CS_position': 86, 'distance': 2.9477660161568293}"
223,"{'vehicle_id': 143, 'time_send': 424.728744306103, 'time_enter': 428.87362730942476, 'time_start': 428.87362730942476, 'SOC_end': 100.0, 'SOC_send': 38.8998743816056, 'lat': 52.464914273510416, 'long': 13.35643732093172, 'v_hex': '871f18b26ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 18, 'CS_position': 18, 'distance': 1.072441501660867}"
224,"{'vehicle_id': 231, 'time_send': 161.83428887315907, 'time_enter': 192.91340534824272, 'time_start': 192.91340534824272, 'SOC_end': 100.0, 'SOC_send': 43.33184919400074, 'lat': 52.55142240681416, 'long': 13.192913338579787, 'v_hex': '871f1d4b0ffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 62, 'CS_position': 59, 'distance': 14.539558237541831}"
225,"{'vehicle_id': 17, 'time_send': 433.78227943527935, 'time_enter': 443.4438900770942, 'time_start': 443.4438900770942, 'SOC_end': 100.0, 'SOC_send': 47.243544112944136, 'lat': 52.48084436848745, 'long': 13.326019597009013, 'v_hex': '871f1d499ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 49, 'CS_position': 18, 'distance': 3.8308053209074178}"
226,"{'vehicle_id': 282, 'time_send': 47.482724093933754, 'time_enter': 58.280181712468924, 'time_start': 58.456296178620384, 'SOC_end': 100.0, 'SOC_send': 70.30345518121325, 'lat': 52.492851366303086, 'long': 13.384006588670852, 'v_hex': '871f18b24ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 16, 'CS_position': 18, 'distance': 4.398728809267584}"
227,"{'vehicle_id': 248, 'time_send': 488.74760376691944, 'time_enter': 494.8485790392099, 'time_start': None, 'SOC_end': 97.43028419215803, 'SOC_send': 98.25047924661611, 'lat': 52.506030057551335, 'long': 13.372692812395956, 'v_hex': '871f1d48affffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 41, 'CS_position': 42, 'distance': 2.05048763614521}"
228,"{'vehicle_id': 80, 'time_send': 462.83322739819346, 'time_enter': 470.31005794997526, 'time_start': 470.31005794997526, 'SOC_end': 100.0, 'SOC_send': 43.83335452036131, 'lat': 52.50524662907172, 'long': 13.333765678107838, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 2.738415275890892}"
229,"{'vehicle_id': 24, 'time_send': 499.57601757897834, 'time_enter': 503.8265358475047, 'time_start': 503.8265358475047, 'SOC_end': 100.0, 'SOC_send': 95.68479648420433, 'lat': 52.558318745727426, 'long': 13.34586979748304, 'v_hex': '871f1d4aaffffff', 'CS_location': [52.55574928705948, 13.335643865826528], 'v_position': 59, 'CS_position': 59, 'distance': 1.125259134263184}"
230,"{'vehicle_id': 196, 'time_send': 355.7893544426376, 'time_enter': 364.2422638535747, 'time_start': 364.2422638535747, 'SOC_end': 100.0, 'SOC_send': 96.4498727517514, 'lat': 52.45282467275227, 'long': 13.349044290513522, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.226454705468554}"
231,"{'vehicle_id': 67, 'time_send': 490.1987291783795, 'time_enter': 495.2510584207353, 'time_start': None, 'SOC_end': 91.77527493666646, 'SOC_send': 92.38574078513763, 'lat': 52.501705440501794, 'long': 13.440306651197208, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.5261646211779043}"
232,"{'vehicle_id': 12, 'time_send': 484.41430567662815, 'time_enter': 489.75924133771287, 'time_start': 489.75924133771287, 'SOC_end': 100.0, 'SOC_send': 93.91713886467436, 'lat': 52.513481766972404, 'long': 13.348324920802963, 'v_hex': '871f1d48affffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 41, 'CS_position': 45, 'distance': 1.672467830542366}"
233,"{'vehicle_id': 85, 'time_send': 489.0224532083504, 'time_enter': 495.8365687405716, 'time_start': 495.8365687405716, 'SOC_end': 100.0, 'SOC_send': 94.99550935832993, 'lat': 52.51522891863141, 'long': 13.425234681924685, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.407057766110597}"
234,"{'vehicle_id': 233, 'time_send': 490.9205336874329, 'time_enter': 501.9886497519649, 'time_start': None, 'SOC_end': 94.25575947797924, 'SOC_send': 96.06938269088563, 'lat': 52.49999283252819, 'long': 13.423216069583544, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 4.5340580322659845}"
235,"{'vehicle_id': 111, 'time_send': 360.21799999999917, 'time_enter': 366.39969450201875, 'time_start': 423.608927486232, 'SOC_end': 100.0, 'SOC_send': 92.52219934997369, 'lat': 52.4915443035357, 'long': 13.426793153072206, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 2.090847251009781}"
236,"{'vehicle_id': 294, 'time_send': 199.5992144255997, 'time_enter': 206.42725699985317, 'time_start': 206.42725699985317, 'SOC_end': 100.0, 'SOC_send': 96.12269192851814, 'lat': 52.51877006658521, 'long': 13.407527533481488, 'v_hex': '871f1d489ffffff', 'CS_location': [52.50749500767846, 13.392681631628767], 'v_position': 40, 'CS_position': 42, 'distance': 2.4140212871267326}"
237,"{'vehicle_id': 97, 'time_send': 494.83812591297453, 'time_enter': 503.0461450768305, 'time_start': 503.0461450768305, 'SOC_end': 100.0, 'SOC_send': 95.57599091275758, 'lat': 52.45572763531249, 'long': 13.34250916372244, 'v_hex': '871f18b35ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 27, 'CS_position': 18, 'distance': 3.104009581927995}"
238,"{'vehicle_id': 268, 'time_send': 420.2429999999986, 'time_enter': 424.9755528581375, 'time_start': 427.26032750706526, 'SOC_end': 100.0, 'SOC_send': 49.453489428372215, 'lat': 52.48614229711626, 'long': 13.452787170588078, 'v_hex': '871f1d4d2ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 73, 'CS_position': 73, 'distance': 1.366276429069466}"
239,"{'vehicle_id': 185, 'time_send': 511.8116906270238, 'time_enter': 524.3976491162623, 'time_start': None, 'SOC_end': 84.93435526658747, 'SOC_send': 87.05154696443518, 'lat': 52.49575490349881, 'long': 13.30776996690408, 'v_hex': '871f1d498ffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 48, 'CS_position': 45, 'distance': 5.292979244619254}"
240,"{'vehicle_id': 133, 'time_send': 496.55334828338397, 'time_enter': 507.01989001236615, 'time_start': 507.01989001236615, 'SOC_end': 100.0, 'SOC_send': 87.23817268787982, 'lat': 52.53755742054422, 'long': 13.44586585388029, 'v_hex': '871f1d4d4ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 75, 'CS_position': 40, 'distance': 4.233270864491076}"
241,"{'vehicle_id': 25, 'time_send': 483.005028422598, 'time_enter': 489.20175642377853, 'time_start': 491.00367050372955, 'SOC_end': 100.0, 'SOC_send': 94.63997888391526, 'lat': 52.49742000865047, 'long': 13.427460207457823, 'v_hex': '871f18b25ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 17, 'CS_position': 73, 'distance': 2.0983640005902764}"
242,"{'vehicle_id': 174, 'time_send': 497.2574671253351, 'time_enter': 507.5438824693914, 'time_start': 507.5438824693914, 'SOC_end': 100.0, 'SOC_send': 88.01554195492452, 'lat': 52.49681006976149, 'long': 13.332963236078134, 'v_hex': '871f1d49dffffff', 'CS_location': [52.52141790152521, 13.33829806832828], 'v_position': 53, 'CS_position': 45, 'distance': 4.143207672028159}"
243,"{'vehicle_id': 129, 'time_send': 498.99002137764256, 'time_enter': 504.15541687167837, 'time_start': None, 'SOC_end': 90.1726875134773, 'SOC_send': 90.80576661228447, 'lat': 52.56934195835146, 'long': 13.403093829194276, 'v_hex': '871f1d4f6ffffff', 'CS_location': [52.56008239238105, 13.406443921362142], 'v_position': 88, 'CS_position': 88, 'distance': 1.5826977470179169}"
244,"{'vehicle_id': 27, 'time_send': 197.39089006598505, 'time_enter': 203.73794980765467, 'time_start': 208.70267984740042, 'SOC_end': 100.0, 'SOC_send': 95.46252204284701, 'lat': 52.5171010199286, 'long': 13.425024677707905, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 77, 'CS_position': 40, 'distance': 2.1735298708348054}"
245,"{'vehicle_id': 13, 'time_send': 401.53290322320174, 'time_enter': 409.7801468422901, 'time_start': 409.7801468422901, 'SOC_end': 100.0, 'SOC_send': 96.5344039237945, 'lat': 52.46564889617112, 'long': 13.389326610544446, 'v_hex': '871f18b20ffffff', 'CS_location': [52.47097073792449, 13.35994956957977], 'v_position': 12, 'CS_position': 18, 'distance': 3.1236218095441863}"
246,"{'vehicle_id': 11, 'time_send': 399.12204906069167, 'time_enter': 403.0313416178924, 'time_start': 403.0313416178924, 'SOC_end': 100.0, 'SOC_send': 95.57657686033556, 'lat': 52.51358865080289, 'long': 13.30145907935502, 'v_hex': '871f1d483ffffff', 'CS_location': [52.51923755026085, 13.302925854602039], 'v_position': 36, 'CS_position': 36, 'distance': 0.9546462786003767}"
247,"{'vehicle_id': 191, 'time_send': 429.9422174325266, 'time_enter': 442.60626066497474, 'time_start': None, 'SOC_end': 92.11365556155175, 'SOC_send': 94.24646420804137, 'lat': 52.51101314115967, 'long': 13.45552493970925, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.5257475440694, 13.409062493613757], 'v_position': 71, 'CS_position': 40, 'distance': 5.332021616224059}"
248,"{'vehicle_id': 234, 'time_send': 499.45811856173805, 'time_enter': 508.10543555563567, 'time_start': 509.80574834281305, 'SOC_end': 100.0, 'SOC_send': 90.9471594364235, 'lat': 52.51302769483287, 'long': 13.44033859493944, 'v_hex': '871f1d4d6ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 77, 'CS_position': 73, 'distance': 3.3236584969488137}"
249,"{'vehicle_id': 15, 'time_send': 475.851692876219, 'time_enter': 484.38357120956226, 'time_start': 484.38357120956226, 'SOC_end': 100.0, 'SOC_send': 37.011987473996584, 'lat': 52.50916036962881, 'long': 13.46636491558023, 'v_hex': '871f1d4d0ffffff', 'CS_location': [52.49354154204223, 13.447052745473286], 'v_position': 71, 'CS_position': 73, 'distance': 3.2659391666716533}"
