,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,"(7, 1, 6, 1, 0, 0)","(6, 2, 6, 2, 0, 0)","(6, 3, 6, 2, 0, 0)","(4, 5, 36, 3, 1, 0)","(4, 5, 43, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(4, 8, 45, 3, 0, 1)","(4, 9, 63, 3, 0, 1)","(6, 11, 53, 3, 0, 2)",,,,,,,
1,4,2,4,0,1,2,2,1,3,,,,,,,
2,-0.0,-0.0,54.7514372580719,17.2379163558064,-12.766027926840144,9.961101947901259,9.66054472047858,2.917252757948961,10.53132134013359,,,,,,,
0,"(7, 1, 69, 3, 0, 0)","(9, 3, 44, 3, 1, 1)","(9, 5, 39, 3, 0, 0)","(9, 5, 27, 3, 1, 0)","(8, 6, 28, 2, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 45, 3, 0, 1)","(8, 8, 87, 3, 1, 0)","(4, 11, 76, 3, 0, 1)","(4, 11, 75, 3, 0, 1)",,,,,,
1,0,0,4,0,0,4,3,3,3,2,,,,,,
2,16.50445377119231,-5.024522350574712,23.47301475951146,12.971934154570564,18.99807321106379,-0.0,17.367123859853372,10.217138538960047,5.4618856068351,10.050856417389365,,,,,,
0,"(7, 0, 14, 3, 0, 0)","(4, 2, 26, 3, 1, 0)","(9, 5, 73, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(9, 6, 71, 3, 0, 0)","(9, 7, 13, 3, 1, 0)","(8, 8, 52, 3, 0, 0)","(8, 8, 77, 3, 0, 1)","(4, 9, 40, 3, 1, 1)","(4, 10, 18, 3, 0, 1)",,,,,,
1,3,0,2,2,2,2,2,3,2,0,,,,,,
2,8.368754224709347,15.444248610051176,7.006179903470023,1.5081397782286146,7.562855195377304,29.24152555091361,15.61387273320736,14.247977441623696,13.225200785695955,6.161443415328742,,,,,,
0,"(7, 1, 56, 3, 0, 0)","(6, 2, 53, 3, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 36, 3, 0, 0)","(9, 7, 62, 1, 0, 0)","(4, 10, 42, 3, 1, 2)",,,,,,,,
1,4,1,4,4,4,0,3,0,,,,,,,,
2,26.883501685774775,-8.548109378433818,-0.0,-0.0,13.761234338596559,3.2789388219319893,42.83750805701952,12.801138115536597,,,,,,,,
0,"(6, 0, 75, 3, 0, 1)","(6, 0, 72, 3, 0, 0)","(9, 3, 17, 3, 1, 0)","(8, 4, 12, 3, 1, 0)","(3, 5, 3, 2, 0, 0)","(9, 7, 85, 3, 0, 1)","(9, 8, 58, 3, 0, 0)","(9, 9, 43, 3, 0, 1)","(8, 9, 43, 3, 0, 2)","(9, 10, 49, 3, 0, 1)","(9, 11, 27, 3, 0, 0)",,,,,
1,4,0,0,3,2,0,2,1,2,0,0,,,,,
2,9.301550873917716,10.574577916016704,20.588586054492264,42.373162068522944,3.1287384238792626,5.166876499897631,19.597249874361722,12.90511145368764,4.553806142959315,1.4423870745676686,11.251490509667859,,,,,
0,"(7, 1, 9, 3, 0, 0)","(6, 1, 45, 3, 0, 0)","(6, 2, 36, 3, 0, 0)","(9, 4, 39, 3, 0, 0)","(9, 5, 77, 3, 0, 0)","(9, 5, 77, 3, 0, 1)","(9, 5, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 7, 27, 3, 0, 0)","(9, 8, 88, 3, 0, 1)","(9, 9, 57, 1, 0, 0)","(9, 9, 42, 3, 1, 2)",,,,
1,1,4,0,0,3,0,0,3,1,0,4,1,,,,
2,26.259891556372544,10.003942569042307,12.117590315500344,-3.95764175780523,5.0,9.06278623179481,-2.8109339892141105,19.576662276042978,31.342069125204283,4.783672292130427,8.955411049982423,20.86508214875596,,,,
0,"(6, 0, 39, 3, 0, 0)","(9, 1, 41, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 59, 3, 0, 0)","(4, 6, 59, 3, 0, 0)","(4, 7, 75, 3, 0, 1)","(4, 7, 76, 3, 0, 0)","(3, 8, 74, 3, 1, 0)","(9, 9, 85, 3, 0, 1)","(4, 10, 43, 3, 0, 2)",,,,,
1,2,1,3,3,3,4,4,0,1,3,0,,,,,
2,9.880995441778424,-2.520284233380755,-0.0,9.000517657565583,5.595037166035444,25.16124500162924,5.93853912889789,8.834764270142612,-1.4532467154549147,17.74681186463078,3.0439147612919566,,,,,
0,"(7, 1, 50, 3, 0, 0)","(6, 1, 40, 3, 0, 0)","(6, 2, 73, 3, 0, 0)","(6, 2, 13, 3, 0, 0)","(9, 4, 17, 3, 1, 0)","(9, 5, 49, 3, 0, 0)","(9, 5, 53, 3, 0, 0)","(4, 8, 53, 3, 1, 0)","(9, 11, 39, 3, 1, 1)",,,,,,,
1,4,2,3,0,0,4,3,1,2,,,,,,,
2,26.76807761022046,8.382359046199934,5.261173681903513,2.5706641547460674,14.155455093696366,6.826112000878165,18.549609763180953,-0.6925670762195288,13.332790488447445,,,,,,,
0,"(7, 1, 73, 3, 0, 1)","(6, 1, 77, 3, 0, 0)","(6, 2, 72, 3, 0, 0)","(9, 3, 73, 3, 1, 1)","(4, 6, 27, 3, 0, 0)","(3, 7, 76, 3, 1, 1)","(2, 7, 88, 3, 1, 0)","(2, 8, 73, 3, 1, 1)","(2, 9, 77, 3, 1, 2)","(9, 10, 16, 3, 1, 1)",,,,,,
1,1,3,2,3,3,0,0,3,2,3,,,,,,
2,6.912679314917721,7.886248160657416,-1.7780441025605143,15.902178321487938,36.58739419567887,7.551385664779417,16.271454702221906,5.859021529927584,-6.818584675025225,20.972179386487205,,,,,,
0,"(7, 1, 10, 2, 0, 0)","(8, 4, 52, 3, 0, 0)","(4, 6, 27, 3, 0, 0)","(4, 7, 27, 3, 0, 0)","(9, 10, 39, 3, 0, 2)","(9, 10, 42, 3, 0, 2)","(9, 10, 77, 3, 0, 1)",,,,,,,,,
1,0,3,3,0,0,1,1,,,,,,,,,
2,50.017312672456,26.58389011079416,-0.0,1.1389961635919192,7.859889824306368,4.06297626645166,8.999833956479648,,,,,,,,,
0,"(7, 1, 5, 3, 0, 0)","(6, 1, 53, 3, 0, 0)","(6, 2, 53, 3, 0, 0)","(5, 2, 77, 3, 0, 0)","(9, 4, 13, 3, 0, 0)","(9, 4, 13, 3, 0, 0)","(9, 5, 40, 3, 0, 0)","(9, 6, 77, 3, 1, 0)","(8, 7, 36, 3, 0, 0)","(8, 7, 34, 3, 0, 1)","(8, 7, 38, 3, 0, 0)","(9, 9, 41, 3, 1, 1)","(8, 9, 59, 3, 0, 1)","(9, 10, 18, 3, 0, 1)",,
1,1,3,1,2,1,2,1,1,4,4,2,1,0,1,,
2,32.48774097745226,-0.0,27.011706199944218,-8.175918901002202,13.742876467371522,10.875212968228212,-1.8080923595863665,31.787012368671718,9.940967694719172,5.347387633490721,3.6943343273894964,10.37752556043314,26.726209674817458,16.04027733259548,,
0,"(6, 0, 73, 3, 0, 1)","(9, 1, 73, 3, 0, 1)","(4, 2, 71, 3, 0, 1)","(9, 4, 13, 3, 0, 0)","(9, 5, 39, 3, 0, 1)","(9, 6, 40, 3, 1, 0)","(4, 6, 71, 3, 0, 0)","(4, 7, 71, 3, 0, 0)","(9, 10, 51, 3, 0, 1)","(9, 10, 56, 2, 0, 0)",,,,,,
1,1,3,2,1,2,3,3,0,1,4,,,,,,
2,2.925506577006347,12.767002711805475,-9.942726214793002,25.82234267735489,11.006039410271852,11.33794287118775,-0.0,13.973546835020262,26.207586459719103,27.399496068179936,,,,,,
0,"(7, 1, 37, 2, 0, 0)","(9, 2, 77, 3, 0, 1)","(9, 2, 76, 3, 1, 0)","(4, 6, 40, 3, 0, 0)","(4, 7, 40, 3, 0, 0)","(3, 7, 71, 3, 0, 0)","(9, 8, 20, 1, 0, 0)","(9, 9, 19, 1, 0, 0)","(9, 10, 71, 3, 0, 0)",,,,,,,
1,0,2,3,3,1,0,0,2,1,,,,,,,
2,13.977888949152788,10.357652874549643,27.505640773278216,-0.0,13.446053267054978,-1.7606306333930064,15.72072269303317,1.2107231099025215,19.05855191050926,,,,,,,
0,"(6, 0, 13, 3, 0, 1)","(9, 1, 71, 3, 0, 1)","(4, 2, 74, 3, 0, 0)","(3, 2, 43, 3, 0, 1)","(3, 3, 43, 3, 0, 0)","(3, 4, 26, 3, 0, 0)","(3, 4, 18, 3, 1, 0)","(9, 5, 52, 3, 0, 0)","(4, 8, 53, 3, 0, 1)","(2, 9, 19, 1, 0, 0)",,,,,,
1,2,3,3,3,1,3,0,3,1,2,,,,,,
2,1.4966259096251378,14.44771847701761,29.01423359306159,-0.0,28.27974562368021,7.754430591684597,-0.26052236247860056,23.206055354691184,47.089247103564915,-6.895122857090392,,,,,,
0,"(7, 0, 42, 3, 0, 0)","(6, 1, 86, 3, 1, 0)","(5, 2, 42, 3, 1, 0)","(5, 3, 23, 1, 1, 0)","(3, 4, 49, 3, 1, 1)","(9, 8, 43, 3, 0, 0)","(8, 8, 18, 3, 0, 1)","(8, 9, 75, 3, 0, 0)",,,,,,,,
1,2,1,3,0,1,4,0,0,,,,,,,,
2,14.530552761278345,9.625275182536646,20.088873650613834,37.00535298567374,-1.6943118276376943,21.84141229676542,27.39750273966366,43.00756982609751,,,,,,,,
0,"(7, 1, 6, 2, 0, 0)","(7, 2, 6, 2, 0, 0)","(3, 4, 59, 3, 0, 0)","(9, 6, 34, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 45, 3, 0, 1)","(8, 8, 60, 3, 1, 0)","(9, 10, 16, 3, 0, 1)",,,,,,,
1,4,2,0,4,4,4,4,1,3,,,,,,,
2,-0.0,33.58681760152382,6.582317926249589,7.589081697575438,-0.0,-0.0,8.10242092017555,26.97465883922942,26.614893637943677,,,,,,,
0,"(7, 0, 50, 3, 0, 0)","(9, 3, 86, 3, 0, 0)","(4, 6, 86, 3, 0, 0)",,,,,,,,,,,,,
1,1,3,0,,,,,,,,,,,,,
2,32.2181515487202,5.466286333155577,7.871403375631253,,,,,,,,,,,,,
0,"(6, 1, 27, 3, 0, 0)","(5, 1, 46, 1, 0, 0)","(9, 4, 35, 2, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 77, 3, 0, 0)","(9, 7, 71, 3, 1, 1)","(9, 7, 71, 3, 1, 0)","(9, 8, 82, 3, 0, 0)","(9, 9, 74, 3, 0, 1)","(9, 10, 60, 3, 1, 1)","(9, 10, 77, 3, 0, 1)",,,,,
1,3,0,2,3,1,4,4,0,0,2,1,,,,,
2,24.032601178717854,-4.614618174663194,-6.6483045989686875,25.104307712280963,1.8003197650795766,5.0,6.921368048285263,2.285931878519312,28.44092779263526,7.81957238742511,2.756167955485353,,,,,
0,"(6, 1, 75, 3, 0, 0)","(6, 1, 77, 3, 0, 0)","(6, 1, 40, 3, 1, 1)","(5, 2, 41, 3, 1, 0)","(5, 3, 41, 3, 1, 0)","(5, 3, 49, 3, 0, 0)","(9, 4, 26, 3, 1, 0)","(9, 5, 48, 2, 0, 0)","(9, 6, 86, 3, 1, 0)","(8, 7, 34, 3, 0, 1)","(8, 7, 45, 3, 0, 1)","(4, 8, 54, 3, 0, 1)","(9, 9, 40, 3, 0, 0)","(8, 10, 13, 3, 0, 1)",,
1,3,3,2,3,0,2,2,1,1,4,3,2,0,4,,
2,9.295873751116721,6.555070826857515,12.800740220925526,-0.0,9.568302264566162,-2.410489469641975,2.549303939142213,17.039251725807905,16.083200125868764,6.158310557135878,22.349160677712526,-5.010048408387199,11.9672448224575,21.2200469807647,,
0,"(6, 1, 53, 3, 0, 0)","(5, 2, 11, 2, 0, 0)","(9, 6, 44, 3, 1, 0)","(4, 8, 42, 3, 0, 1)","(9, 9, 60, 3, 0, 1)","(9, 10, 73, 3, 1, 1)","(9, 11, 75, 3, 0, 1)",,,,,,,,,
1,3,0,3,2,1,1,4,,,,,,,,,
2,46.35138051858997,23.51634018021683,21.09841626610877,-0.3379863525645064,20.944977689231955,2.146158787219054,6.130303667557938,,,,,,,,,
0,"(7, 0, 72, 3, 0, 0)","(6, 1, 41, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 7, 88, 3, 0, 1)","(9, 7, 85, 3, 1, 1)","(8, 8, 59, 3, 0, 1)","(3, 10, 44, 3, 1, 3)",,,,,
1,4,2,3,4,1,4,4,0,2,3,3,,,,,
2,21.37500256660745,-9.835740900410011,-0.0,-0.0,-0.0,-0.0,16.290801043164826,5.675734193237267,25.12903224595157,41.398405434834146,27.420470063916035,,,,,
0,"(7, 1, 48, 3, 0, 0)","(6, 1, 16, 3, 0, 1)","(6, 1, 40, 3, 0, 0)","(9, 2, 42, 3, 1, 1)","(9, 4, 60, 3, 0, 0)","(4, 5, 38, 3, 0, 0)","(8, 9, 86, 3, 0, 0)","(8, 9, 42, 3, 1, 1)","(7, 9, 72, 2, 1, 1)","(7, 10, 40, 3, 0, 2)","(4, 11, 44, 3, 0, 1)",,,,,
1,3,3,2,0,3,0,4,4,4,3,4,,,,,
2,7.623376896490937,6.64135491080525,-1.4963510883991256,14.5334233758068,22.74999623970972,37.766875893160815,7.4221406754138535,25.07397235675119,21.532723747586733,13.761452255402991,25.08228139252686,,,,,
0,"(6, 1, 86, 3, 1, 0)","(9, 2, 40, 3, 0, 1)","(4, 4, 39, 3, 1, 0)","(4, 5, 39, 3, 0, 0)","(9, 7, 49, 3, 0, 1)","(9, 8, 17, 3, 1, 1)","(9, 8, 42, 3, 0, 0)","(9, 9, 17, 3, 1, 1)","(9, 9, 77, 3, 1, 2)",,,,,,,
1,1,3,2,0,0,0,4,4,3,,,,,,,
2,-5.974127900349793,6.80034375101799,-0.0,-3.7633066001810653,10.251615036321198,3.4660542460807733,5.886132831230662,10.084187721016164,16.066216536493982,,,,,,,
0,"(6, 0, 71, 3, 0, 0)","(6, 1, 75, 3, 1, 0)","(6, 1, 40, 3, 0, 0)","(9, 3, 60, 3, 0, 0)","(9, 3, 59, 3, 0, 0)","(8, 4, 53, 3, 0, 0)","(4, 6, 35, 1, 0, 0)","(9, 10, 62, 1, 0, 1)",,,,,,,,
1,2,3,0,2,4,3,1,2,,,,,,,,
2,12.38477389685845,9.08445478143592,1.913138041621837,3.2876771674894467,26.609439187601836,18.939845098891173,4.345524399720311,-6.52299692701044,,,,,,,,
0,"(7, 1, 57, 3, 0, 0)","(7, 1, 60, 3, 0, 0)","(9, 3, 62, 1, 0, 0)","(9, 5, 35, 3, 0, 0)","(9, 6, 27, 3, 0, 1)","(9, 7, 41, 3, 0, 1)","(8, 8, 44, 3, 0, 0)",,,,,,,,,
1,4,1,0,2,2,0,0,,,,,,,,,
2,5.0,27.38840603918421,15.287688858424904,12.879108304021319,6.5656857664943775,18.272444287349238,3.7621396511125127,,,,,,,,,
0,"(7, 1, 10, 2, 0, 0)","(6, 3, 36, 3, 0, 1)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 43, 3, 0, 1)","(9, 7, 87, 1, 1, 1)","(4, 10, 13, 3, 0, 1)","(3, 11, 21, 3, 0, 0)",,,,,,,,
1,3,2,1,4,0,3,3,4,,,,,,,,
2,54.850593128470436,-8.50174974537986,-0.0,5.240408609020965,4.955406094454962,20.536601666701177,21.201232119733238,17.490625993363167,,,,,,,,
0,"(6, 0, 88, 3, 0, 1)","(6, 0, 44, 3, 0, 1)","(9, 1, 75, 3, 0, 1)","(4, 3, 77, 3, 0, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 6, 17, 3, 1, 0)","(9, 7, 75, 3, 1, 1)","(9, 8, 85, 3, 0, 1)","(9, 8, 75, 3, 0, 1)","(9, 9, 53, 3, 1, 1)","(9, 10, 53, 3, 0, 2)","(8, 11, 17, 3, 0, 1)",,,
1,3,0,3,1,4,1,0,1,2,1,2,4,4,,,
2,13.152755367147295,0.8085083492915768,18.094278570446043,-10.257326247647551,-0.0,12.711811165074776,3.0069801096747977,0.4765406280544543,4.298753540015105,11.264074611498941,16.441018587697968,18.052154923983924,13.558013743705038,,,
0,"(6, 0, 42, 3, 0, 1)","(9, 2, 44, 3, 0, 1)","(4, 4, 58, 3, 0, 0)","(4, 5, 58, 1, 0, 0)","(9, 8, 68, 2, 0, 0)","(9, 9, 83, 3, 0, 1)","(9, 10, 86, 3, 0, 1)","(9, 11, 76, 3, 0, 0)",,,,,,,,
1,1,3,0,1,0,1,1,4,,,,,,,,
2,8.053350226953617,12.67693365024413,8.083528231391721,-9.716274732214158,9.869088896259658,13.438170619192368,8.165175083730004,6.8505443723570725,,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(6, 2, 20, 3, 0, 0)","(6, 3, 20, 2, 0, 0)","(9, 5, 40, 3, 0, 1)","(8, 5, 85, 3, 1, 0)","(4, 8, 71, 3, 0, 0)","(9, 9, 82, 2, 0, 0)","(9, 10, 27, 1, 0, 1)","(8, 11, 73, 3, 0, 2)",,,,,,,
1,1,1,0,4,3,2,0,4,4,,,,,,,
2,-0.0,-0.0,18.917919594683237,11.836196208493146,12.40050614871054,-7.569444840297743,19.93908773414717,15.25916798730286,12.045298848351036,,,,,,,
0,"(7, 1, 32, 3, 0, 0)","(6, 2, 41, 3, 0, 0)","(6, 2, 53, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 7, 16, 3, 0, 0)","(9, 8, 42, 3, 0, 0)","(8, 9, 13, 3, 1, 1)",,,,,,
1,4,3,1,4,1,4,4,2,2,3,,,,,,
2,24.94839472507194,8.428309513920139,-7.905812040901104,-0.0,-0.0,-0.0,11.059143460200906,14.347177426757016,22.791498010980657,13.093167573159779,,,,,,
0,"(7, 1, 32, 3, 0, 0)","(9, 3, 17, 3, 1, 0)","(9, 5, 36, 3, 1, 0)","(9, 6, 52, 3, 0, 0)","(9, 6, 44, 3, 0, 0)","(9, 7, 77, 3, 0, 1)","(9, 7, 51, 3, 0, 0)","(9, 8, 49, 3, 0, 0)","(9, 9, 40, 3, 0, 1)","(9, 9, 13, 3, 1, 1)","(8, 10, 45, 3, 0, 2)","(7, 10, 53, 3, 0, 1)",,,,
1,0,0,4,4,1,0,1,1,2,4,4,1,,,,
2,7.51794168041317,11.243229053233943,-0.0,19.90996987457412,3.9369760367710462,23.75898008619526,1.200326534191964,17.25031088474666,10.830512768984313,17.10192802630115,14.27186489094554,3.0986524096051467,,,,
0,"(6, 0, 13, 3, 0, 0)","(9, 1, 13, 3, 1, 1)","(8, 2, 85, 3, 0, 0)","(9, 3, 75, 3, 1, 0)","(9, 3, 75, 3, 1, 1)","(4, 6, 86, 3, 0, 0)","(9, 8, 76, 3, 0, 1)","(9, 9, 86, 3, 0, 1)","(9, 10, 17, 3, 0, 1)","(4, 11, 88, 3, 0, 1)",,,,,,
1,0,2,1,4,3,0,2,1,3,3,,,,,,
2,-0.40129886756558264,18.979060365062768,6.649962365804951,10.235618982256995,3.280814738502409,-6.285484461584527,6.922239250997778,10.004078209075011,18.33324066436642,7.762801619195143,,,,,,
0,"(7, 0, 13, 3, 0, 1)","(4, 2, 15, 3, 0, 0)","(4, 2, 52, 3, 0, 1)","(3, 3, 59, 3, 0, 1)","(3, 4, 59, 3, 0, 0)","(9, 5, 59, 3, 0, 0)","(9, 5, 57, 3, 0, 0)","(4, 6, 88, 3, 1, 0)","(4, 7, 85, 3, 0, 1)","(4, 7, 40, 3, 1, 1)","(4, 7, 75, 3, 0, 1)",,,,,
1,3,1,3,4,0,0,3,3,3,3,3,,,,,
2,1.3325997044279239,26.406937118988633,22.073191259404012,-0.0,-10.531434980680014,12.4129714083331,21.463124883828684,6.294347541984071,10.513151132162921,5.0,19.845936326302798,,,,,
0,"(7, 1, 28, 2, 0, 0)","(9, 3, 43, 3, 1, 0)","(8, 4, 27, 3, 1, 0)","(7, 5, 39, 3, 1, 0)","(7, 6, 39, 3, 1, 0)","(4, 6, 45, 3, 0, 0)","(9, 7, 49, 3, 0, 0)","(9, 8, 52, 3, 1, 0)","(4, 11, 41, 3, 1, 1)",,,,,,,
1,0,0,4,4,2,1,2,3,3,,,,,,,
2,25.714326080030293,24.89189153727187,36.021045036936414,-0.0,7.599142649354714,-7.138717974466491,20.30035716994554,26.37787249875606,10.750767027903152,,,,,,,
0,"(7, 0, 45, 3, 0, 0)","(6, 0, 40, 3, 0, 0)","(6, 1, 42, 3, 0, 0)","(9, 3, 39, 3, 1, 0)","(9, 3, 88, 3, 1, 1)","(9, 5, 39, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(9, 6, 77, 3, 1, 0)","(9, 7, 71, 3, 0, 0)","(4, 8, 71, 3, 0, 1)","(4, 8, 73, 3, 0, 0)","(4, 8, 72, 2, 0, 1)",,,,
1,4,3,1,1,2,4,2,1,3,3,3,2,,,,
2,8.31203577439562,9.991002333116928,-5.6454503586866025,7.4270425889855956,-5.1578625044220825,5.0,-3.524760473700439,10.498179143680836,11.40924246540365,10.851879742227215,13.247336245879382,-8.828598188023195,,,,
0,"(7, 1, 50, 3, 0, 0)","(4, 2, 53, 3, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 18, 3, 0, 1)","(9, 8, 18, 3, 0, 1)","(9, 9, 16, 3, 0, 1)","(4, 10, 51, 3, 0, 1)","(3, 11, 16, 3, 1, 1)",,,,,
1,2,1,1,1,4,1,0,2,3,3,0,,,,,
2,18.861753284313597,-11.873249620909876,-0.0,-0.0,-0.0,21.379011192524437,2.0921697189723245,12.905764404039944,29.31037766333963,20.20131724318598,8.47442636518252,,,,,
0,"(7, 1, 6, 1, 0, 0)","(3, 3, 16, 3, 0, 0)","(3, 3, 52, 2, 0, 0)","(3, 4, 35, 3, 0, 0)","(9, 7, 54, 3, 0, 0)","(9, 8, 36, 3, 1, 1)","(9, 9, 53, 3, 0, 2)","(8, 10, 23, 2, 0, 1)","(8, 11, 41, 3, 1, 1)",,,,,,,
1,2,3,3,0,2,4,0,1,4,,,,,,,
2,35.4282395401402,25.54967945989877,6.280368985826309,-7.126430742543878,4.311051103686394,16.77666412932029,17.09998249730317,1.669079643236081,15.618013108974722,,,,,,,
0,"(7, 1, 3, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 0, 1)","(4, 7, 43, 3, 0, 1)","(9, 8, 48, 3, 0, 1)","(9, 8, 17, 3, 0, 0)","(8, 9, 17, 3, 0, 1)",,,,,,,
1,0,3,1,2,2,1,4,2,3,,,,,,,
2,15.134615396976038,5.472687064731823,-0.0,-0.0,7.974304753583246,-3.3316310615574416,20.201532271677898,12.62452559995661,25.81309911067862,,,,,,,
0,"(6, 1, 71, 3, 1, 0)","(9, 2, 73, 3, 1, 0)","(4, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(4, 9, 85, 3, 0, 2)","(3, 10, 48, 3, 0, 1)",,,,,,,,,,
1,2,3,2,3,3,3,,,,,,,,,,
2,-2.1370107680918475,34.716324853021604,-7.867699257717166,36.96313077603096,11.031857943114804,19.51935179902387,,,,,,,,,,
0,"(6, 0, 73, 3, 0, 0)","(6, 0, 12, 3, 0, 0)","(9, 3, 15, 3, 0, 0)","(9, 3, 11, 1, 0, 0)","(4, 6, 17, 3, 1, 0)","(9, 8, 77, 3, 0, 0)","(9, 8, 75, 3, 0, 0)",,,,,,,,,
1,3,0,1,3,2,0,3,,,,,,,,,
2,14.149492006293402,-7.883196732966725,23.542478603321214,29.01606699083744,-2.500358945904054,14.194213155482803,18.008385031883748,,,,,,,,,
0,"(6, 1, 3, 3, 0, 0)","(9, 3, 27, 3, 0, 0)","(4, 6, 49, 3, 0, 1)","(9, 7, 48, 3, 0, 1)",,,,,,,,,,,,
1,0,3,0,3,,,,,,,,,,,,
2,7.286173176729601,19.048818682863093,-3.145962739449855,42.522107197081,,,,,,,,,,,,
0,"(6, 1, 12, 3, 1, 0)","(9, 2, 41, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 0, 1)","(9, 8, 45, 3, 0, 1)","(9, 8, 45, 3, 0, 1)","(4, 9, 49, 3, 1, 2)","(9, 10, 39, 3, 0, 2)",,,,,
1,1,0,3,4,1,4,4,3,3,2,0,,,,,
2,-0.08855847211280654,-2.954376579727595,-0.0,-0.0,-0.0,-0.0,-0.0,6.002836704888989,29.039443056135923,10.687085077582871,17.934011560401714,,,,,
0,"(7, 1, 50, 3, 0, 0)","(7, 1, 36, 3, 0, 0)","(6, 1, 49, 3, 0, 0)","(9, 3, 16, 3, 0, 0)","(9, 4, 16, 3, 0, 0)","(4, 5, 16, 3, 0, 0)","(9, 6, 7, 2, 0, 0)","(9, 7, 42, 3, 1, 0)","(4, 8, 75, 3, 0, 0)",,,,,,,
1,3,4,0,4,2,2,0,3,0,,,,,,,
2,8.968078243214947,8.637222614542292,-8.363320252591553,-0.0,9.343522272517546,12.047395301498609,14.807682896736024,15.668540309229678,0.5944758233693186,,,,,,,
0,"(7, 1, 30, 3, 0, 0)","(6, 2, 77, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 16, 3, 0, 0)","(8, 4, 62, 2, 0, 0)","(9, 5, 47, 2, 0, 0)","(9, 6, 36, 3, 0, 0)","(9, 7, 51, 3, 1, 1)","(9, 7, 51, 3, 0, 1)","(9, 8, 14, 3, 0, 0)","(8, 9, 16, 3, 1, 1)","(8, 9, 77, 3, 0, 2)","(9, 10, 76, 3, 0, 1)",,,
1,3,0,4,4,0,0,0,4,0,1,4,0,2,,,
2,17.189730001640257,7.559543337725349,-0.0,32.4359366814417,4.933165422393464,20.319609165001218,15.865143588115398,5.0,10.062407957342586,17.25623256076741,8.997220004778672,11.449825753335217,14.518763827310371,,,
0,"(7, 1, 32, 3, 0, 0)","(6, 2, 88, 3, 0, 0)","(6, 2, 44, 3, 0, 1)","(6, 3, 49, 3, 0, 0)","(5, 3, 51, 3, 1, 0)","(4, 4, 42, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 7, 71, 3, 1, 1)","(9, 7, 76, 2, 0, 0)","(8, 8, 69, 1, 0, 0)","(9, 10, 17, 3, 0, 1)","(4, 11, 76, 3, 0, 1)","(4, 11, 73, 3, 0, 1)",,
1,4,3,4,3,4,2,1,3,4,4,0,3,3,0,,
2,13.31372083177729,7.546636462096113,22.569558608412535,5.0,27.797678600206627,-10.760639837135814,-0.0,15.840243253081582,7.823862571439892,21.801742412627807,9.708658697180024,23.996143728308127,16.57235569175692,16.64080064488075,,
0,"(6, 1, 13, 3, 1, 1)","(6, 2, 21, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 39, 3, 1, 0)","(9, 8, 54, 2, 0, 0)","(4, 10, 23, 3, 0, 0)",,,,,,,,,
1,3,1,2,1,3,3,3,,,,,,,,,
2,8.698147069450396,10.811887593466992,-2.031116910545301,-0.0,31.832232407836862,25.048341622427575,23.920785254767804,,,,,,,,,
