,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,-0.0,24.426946442045036,12.143906560920703,18.127374733200813,12.501488865870659,27.061059816716693,-1.737238701366767,9.293511931437017,12.046819697647702,9.844993484966652,11.061719513079703,16.90570171500935,,,,,
0,"(7, 1, 16, 3, 0, 0)","(9, 1, 18, 3, 0, 1)","(9, 2, 14, 3, 0, 0)","(9, 3, 12, 3, 1, 0)","(9, 3, 42, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(4, 7, 42, 3, 1, 1)","(4, 7, 17, 3, 1, 0)","(4, 8, 21, 3, 0, 0)","(9, 9, 60, 3, 0, 1)","(8, 9, 86, 3, 0, 1)","(9, 11, 71, 3, 0, 3)",,,,,
1,2,2,1,4,0,2,3,3,1,1,1,0,,,,,
2,-0.1298941614945619,7.865018291487519,13.730419724759674,11.446443569545945,-2.6034369499210186,13.702986263978282,9.866926186944534,13.245355176705278,13.55705267677146,11.80119398131465,17.278624571344476,11.660118304008273,,,,,
0,"(7, 0, 42, 3, 0, 0)","(9, 1, 73, 3, 1, 0)","(9, 3, 21, 3, 1, 0)","(8, 4, 3, 3, 0, 0)","(9, 5, 28, 3, 0, 0)","(9, 6, 26, 3, 0, 0)","(8, 7, 11, 1, 0, 1)","(9, 9, 23, 3, 0, 1)","(8, 10, 45, 3, 0, 2)","(8, 10, 44, 3, 0, 2)",,,,,,,
1,2,1,1,1,0,1,0,2,4,2,,,,,,,
2,5.383892011747944,8.286947137052445,42.53474403648804,3.6826632475991223,6.304557756820909,38.42612884813268,12.956246359824117,25.62856596068696,14.082116442647397,16.786120227809562,,,,,,,
0,"(7, 1, 37, 3, 0, 1)","(9, 2, 34, 3, 0, 0)","(8, 3, 69, 3, 0, 0)","(4, 5, 75, 3, 1, 0)","(9, 6, 88, 3, 0, 1)","(9, 7, 40, 3, 0, 0)","(9, 7, 71, 3, 0, 1)","(4, 10, 17, 3, 1, 1)",,,,,,,,,
1,0,4,3,2,0,0,3,2,,,,,,,,,
2,-6.637123175865871,49.88579913268184,10.638323590868673,-8.337569114269249,7.272390726909214,6.323278558356927,16.3179901521563,5.800775926278548,,,,,,,,,
0,"(6, 1, 40, 3, 0, 1)","(9, 2, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,
1,2,4,4,,,,,,,,,,,,,,
2,-6.6832477716159255,-0.0,-0.0,,,,,,,,,,,,,,
0,"(7, 1, 72, 3, 1, 0)","(4, 2, 86, 3, 0, 1)","(9, 5, 85, 3, 1, 0)","(4, 8, 76, 3, 0, 0)",,,,,,,,,,,,,
1,3,1,3,1,,,,,,,,,,,,,
2,3.215750162770929,0.008604029858096496,27.310818574285925,4.625333317987231,,,,,,,,,,,,,
0,"(5, 1, 35, 2, 0, 1)","(4, 2, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 6, 40, 3, 0, 0)","(3, 7, 18, 3, 0, 0)","(9, 8, 42, 3, 1, 0)","(9, 8, 39, 3, 0, 1)",,,,,,,,,
1,3,2,4,2,3,1,4,3,,,,,,,,,
2,32.14955429841663,-8.908522159755439,-0.0,27.460345818011046,24.933933511900612,-1.8613047542286516,5.0,19.000264778306633,,,,,,,,,
0,"(7, 0, 74, 3, 0, 1)","(9, 2, 74, 3, 0, 0)","(4, 5, 41, 3, 0, 0)","(3, 5, 71, 3, 1, 1)","(8, 10, 82, 2, 0, 1)","(8, 10, 77, 3, 0, 1)",,,,,,,,,,,
1,1,2,3,1,4,2,,,,,,,,,,,
2,-4.449434406304661,41.66248908560077,15.541168834182944,10.66323829234209,14.634575877531004,7.228080811399074,,,,,,,,,,,
0,"(7, 0, 39, 3, 0, 0)","(9, 1, 88, 3, 0, 0)","(9, 2, 73, 3, 0, 0)","(9, 3, 77, 3, 0, 0)","(9, 3, 39, 3, 0, 1)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 53, 3, 0, 0)","(9, 7, 39, 3, 0, 1)","(9, 7, 75, 3, 0, 1)","(9, 8, 37, 2, 0, 0)","(8, 9, 42, 3, 1, 2)","(7, 10, 37, 1, 0, 1)",,,,
1,2,0,4,1,2,1,4,2,4,1,1,1,1,,,,
2,17.461601543517716,20.60085596387811,-0.0,13.203754131833325,-4.160933645570544,-0.0,10.856419595792213,9.19633807678819,15.123096215760583,24.47391040549539,20.699181671387034,19.154702560286943,13.25702279996327,,,,
0,"(7, 0, 39, 3, 0, 0)","(9, 1, 40, 3, 0, 0)","(9, 1, 85, 3, 1, 0)","(9, 2, 76, 3, 0, 0)","(4, 5, 83, 3, 0, 1)","(9, 8, 43, 3, 0, 1)","(4, 9, 53, 3, 0, 2)",,,,,,,,,,
1,2,0,1,3,0,3,1,,,,,,,,,,
2,14.578563690322644,6.544414117870325,7.986891130600801,15.454329019845009,-0.3117738081443573,19.873724195211665,16.064756964896443,,,,,,,,,,
0,"(7, 1, 55, 3, 0, 0)","(6, 2, 18, 3, 0, 0)","(9, 2, 17, 2, 0, 1)","(9, 3, 23, 3, 1, 1)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 6, 73, 3, 1, 0)","(9, 7, 73, 3, 1, 0)","(9, 8, 73, 3, 0, 0)","(9, 8, 73, 3, 0, 0)","(9, 9, 45, 3, 0, 1)","(8, 9, 13, 3, 0, 1)","(9, 10, 13, 3, 0, 1)",,,,
1,3,1,4,2,4,2,0,4,1,1,0,0,2,,,,
2,29.813332680500295,3.241697486861696,7.087031487067614,-4.559871824754955,-0.0,7.023091998021162,-10.780594407612819,-0.0,9.041601213003997,13.886317266202761,26.082635861028336,6.87283133540421,16.424179086355622,,,,
0,"(7, 1, 30, 3, 0, 0)","(7, 2, 30, 3, 0, 0)","(6, 2, 76, 3, 0, 0)","(9, 5, 75, 3, 1, 1)","(9, 5, 71, 3, 0, 0)","(9, 6, 82, 1, 0, 0)","(9, 7, 13, 3, 0, 0)","(7, 8, 49, 3, 0, 0)","(9, 9, 71, 3, 0, 2)","(8, 10, 75, 3, 0, 2)","(8, 10, 36, 3, 0, 1)",,,,,,
1,4,3,1,4,1,0,4,1,0,2,1,,,,,,
2,-0.0,29.580893671494536,4.317572541880121,11.751098235181761,4.027585285155605,12.513936608548482,43.30456662383563,8.912740148012668,15.401507586147476,17.636460446378507,10.450107890712239,,,,,,
0,"(7, 1, 8, 3, 0, 0)","(6, 2, 51, 2, 0, 1)","(9, 4, 14, 3, 0, 0)","(9, 4, 12, 3, 0, 0)","(4, 5, 42, 3, 1, 0)","(4, 6, 53, 3, 0, 0)","(9, 9, 36, 3, 0, 1)","(9, 10, 45, 3, 0, 2)","(9, 10, 58, 2, 1, 0)",,,,,,,,
1,4,1,4,3,3,1,2,4,0,,,,,,,,
2,23.806140268296474,-9.10826460233731,13.211884056305657,20.606622438648664,12.54967373145234,-3.5320039152592297,4.193118055088463,15.077634948777082,18.45992139156107,,,,,,,,
0,"(6, 1, 48, 2, 0, 1)","(6, 1, 53, 3, 1, 0)","(9, 2, 53, 3, 0, 1)","(9, 3, 33, 2, 0, 1)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(8, 8, 61, 2, 0, 1)","(9, 9, 73, 3, 1, 3)","(9, 9, 40, 3, 1, 1)","(8, 9, 77, 3, 0, 2)","(8, 10, 17, 3, 1, 2)","(7, 10, 16, 3, 0, 1)",,,
1,3,0,2,2,4,4,4,4,2,4,0,0,4,4,,,
2,8.633383134880319,-3.436415291985263,8.937942333837574,-4.4598555766288985,-0.0,-0.0,-0.0,22.76582466068099,16.933331927005085,10.232001901229916,7.451891019929671,11.484676202394201,17.593419057454682,6.185229981825287,,,
0,"(6, 1, 41, 3, 0, 0)","(9, 2, 50, 3, 0, 0)","(4, 5, 3, 3, 0, 0)","(3, 6, 85, 3, 0, 0)","(9, 9, 83, 3, 0, 2)","(9, 10, 40, 3, 0, 3)","(9, 10, 13, 3, 0, 1)",,,,,,,,,,
1,2,3,2,1,2,0,2,,,,,,,,,,
2,10.09012476216803,4.113582545762017,49.64403241618349,-3.3739227419370845,3.0486197993545905,17.673391569360877,14.35280836412125,,,,,,,,,,
0,"(7, 1, 23, 3, 0, 0)","(9, 3, 73, 3, 0, 0)","(9, 3, 71, 3, 0, 1)","(8, 4, 41, 3, 1, 1)","(8, 4, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 44, 3, 0, 0)","(9, 7, 73, 3, 1, 1)","(8, 7, 42, 3, 1, 1)","(4, 8, 85, 3, 0, 0)","(9, 9, 39, 3, 0, 2)","(9, 9, 39, 3, 0, 0)","(9, 10, 51, 3, 0, 1)",,,,
1,0,4,4,4,0,3,1,4,3,2,0,2,1,,,,
2,9.80755915886538,13.877204323002186,20.45014707143733,8.927945369452358,-4.056970266448523,12.609085613036008,15.343858840516033,8.864925067763602,15.31896322016182,0.38245604121004484,4.581203465631566,9.580570130581844,22.862085809330598,,,,
0,"(7, 1, 20, 3, 0, 0)","(6, 2, 20, 2, 0, 0)","(6, 2, 51, 3, 0, 0)","(9, 5, 27, 3, 0, 0)","(4, 7, 53, 3, 0, 1)","(4, 7, 49, 3, 0, 0)","(9, 8, 48, 3, 0, 1)","(8, 9, 42, 3, 1, 2)","(8, 10, 37, 3, 0, 1)",,,,,,,,
1,1,2,0,2,4,0,4,1,1,,,,,,,,
2,-0.0,22.657079650004217,-8.295071175668665,24.538494070650845,5.0,-7.417552679899723,22.575554377022865,21.065664806020465,19.348719237704774,,,,,,,,
0,"(7, 0, 52, 2, 0, 0)","(5, 2, 13, 3, 0, 0)","(9, 3, 77, 3, 1, 0)","(9, 4, 13, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(4, 8, 14, 3, 0, 0)","(4, 8, 13, 3, 0, 0)","(4, 8, 71, 3, 1, 2)",,,,,,,,,
1,4,2,4,1,2,2,3,2,,,,,,,,,
2,43.828735360783305,0.060873048033652566,16.78803867073401,-2.6932164896151165,9.175829328661834,11.53789158161128,10.343513373582562,16.692532745905673,,,,,,,,,
0,"(7, 1, 80, 2, 0, 0)","(7, 2, 80, 1, 0, 0)","(8, 4, 77, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(4, 7, 16, 3, 1, 1)",,,,,,,,,,,,
1,4,0,1,2,0,,,,,,,,,,,,
2,-0.0,18.10403846857286,-4.674929775052565,23.27743721955328,24.440211775549795,,,,,,,,,,,,
0,"(7, 1, 58, 3, 0, 0)","(6, 1, 39, 3, 0, 1)","(9, 3, 86, 3, 0, 0)","(9, 4, 72, 3, 0, 0)","(9, 5, 77, 3, 1, 1)","(9, 6, 71, 3, 0, 0)","(4, 8, 71, 3, 1, 2)","(3, 9, 44, 3, 0, 3)","(2, 10, 23, 1, 0, 0)",,,,,,,,
1,4,2,0,0,1,3,2,3,4,,,,,,,,
2,18.50534802465068,12.595058021039996,13.654761775853741,4.077082157517269,5.383328730227001,31.469938343020775,10.97628728637274,39.953210907821656,11.179006204828282,,,,,,,,
0,"(7, 1, 55, 3, 0, 0)","(4, 2, 34, 3, 0, 0)","(4, 2, 38, 3, 0, 0)","(3, 3, 35, 3, 0, 0)","(9, 6, 18, 3, 0, 0)","(9, 7, 42, 3, 1, 1)","(8, 8, 40, 3, 0, 1)","(9, 9, 40, 3, 1, 2)","(8, 9, 42, 3, 1, 2)","(7, 10, 37, 3, 0, 1)",,,,,,,
1,2,3,3,0,1,0,1,0,1,4,,,,,,,
2,-2.0595756054273453,6.021889779714132,18.51272312834996,5.069177378347678,19.68701206264884,12.320268324666312,13.636247600269229,12.77940906873517,23.891818025254327,21.13028628918395,,,,,,,
0,"(7, 0, 71, 3, 0, 1)","(4, 1, 17, 3, 0, 1)","(9, 3, 14, 3, 0, 1)","(9, 4, 14, 3, 0, 0)","(4, 6, 3, 2, 0, 0)","(4, 7, 3, 2, 0, 0)","(4, 7, 7, 3, 0, 0)","(9, 10, 41, 3, 0, 0)",,,,,,,,,
1,3,2,4,2,3,2,0,0,,,,,,,,,
2,15.040698307118653,-3.7978810003323833,-0.0,21.748810857918674,-0.0,23.40560766893409,3.847281116309796,12.293204160760158,,,,,,,,,
0,"(7, 1, 58, 2, 0, 0)","(6, 1, 44, 3, 1, 0)","(6, 2, 60, 3, 0, 0)","(9, 4, 71, 3, 0, 0)","(9, 5, 17, 3, 1, 0)","(9, 6, 17, 3, 1, 0)","(9, 8, 21, 3, 1, 0)","(8, 8, 34, 3, 0, 1)","(8, 9, 26, 3, 0, 1)","(7, 9, 48, 3, 0, 0)","(9, 10, 49, 3, 1, 1)",,,,,,
1,1,1,1,2,4,0,0,4,4,2,2,,,,,,
2,13.98184302478055,13.09907556664453,8.797250346764997,5.42770554230704,5.0,3.1993021140666236,26.334256557818673,29.188283668756917,8.05644886108043,0.18386716329322716,7.834072109544584,,,,,,
0,"(6, 0, 23, 3, 0, 0)","(9, 2, 12, 3, 0, 0)","(4, 3, 49, 3, 0, 0)","(4, 4, 49, 3, 0, 0)","(4, 4, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(9, 7, 27, 3, 0, 0)","(9, 8, 49, 3, 0, 0)","(9, 9, 59, 3, 0, 1)","(8, 9, 53, 3, 0, 1)","(7, 10, 39, 3, 0, 1)",,,,,
1,0,3,3,2,1,3,4,2,1,4,4,4,,,,,
2,-1.4549081936461263,12.786844908298384,-0.0,8.231795554972237,-9.740084425686016,-0.0,18.822219388802534,3.9424117359058872,12.174330239676388,18.686585094167583,21.054927008984727,16.76682057745747,,,,,
0,"(6, 1, 75, 2, 0, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,,
1,1,4,,,,,,,,,,,,,,,
2,-9.294387254234364,-0.0,,,,,,,,,,,,,,,
0,"(6, 0, 85, 3, 0, 0)","(6, 0, 41, 3, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(4, 7, 39, 3, 0, 0)","(4, 8, 43, 3, 0, 0)","(9, 9, 60, 3, 0, 1)","(8, 10, 59, 2, 0, 1)",,,,,,,,,
1,3,1,4,2,3,2,1,0,,,,,,,,,
2,17.54127974890415,-7.738236083083347,-0.0,17.449457720974,9.909118097503079,5.687884398354498,12.279215597135936,29.76791026830557,,,,,,,,,
0,"(7, 1, 84, 2, 0, 0)","(7, 2, 84, 1, 0, 0)","(6, 3, 60, 3, 0, 0)","(9, 5, 34, 3, 0, 0)","(8, 6, 44, 3, 0, 0)","(9, 7, 44, 3, 0, 1)","(4, 10, 34, 3, 0, 2)",,,,,,,,,,
1,3,4,2,1,1,3,1,,,,,,,,,,
2,-0.0,22.57300121069481,-8.220435005465669,36.05665321307668,6.371532580837583,22.155161237404744,12.545091384239527,,,,,,,,,,
0,"(7, 1, 67, 2, 0, 0)","(9, 3, 42, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(9, 5, 52, 3, 0, 0)","(4, 8, 50, 3, 0, 0)","(3, 9, 17, 3, 0, 1)",,,,,,,,,,
1,0,2,3,3,3,3,2,,,,,,,,,,
2,4.694146011012148,-2.752810709679899,-0.0,20.72459568450341,31.927181820334805,33.61409718415677,25.363720387425417,,,,,,,,,,
0,"(5, 1, 4, 2, 0, 0)","(5, 2, 53, 3, 0, 1)","(9, 5, 35, 3, 0, 0)","(4, 7, 36, 3, 1, 0)","(9, 8, 39, 3, 0, 0)","(9, 8, 43, 3, 1, 2)","(8, 9, 60, 3, 0, 1)","(8, 10, 17, 3, 1, 1)","(7, 10, 43, 3, 0, 1)",,,,,,,,
1,0,1,2,1,4,4,0,4,4,,,,,,,,
2,12.778177107079797,-9.392630931588622,14.116646203755614,-8.918031320617526,13.21908222642815,10.974751710223426,23.46859492672161,15.061373477262048,12.049484903793584,,,,,,,,
0,"(7, 0, 84, 3, 0, 0)","(9, 1, 76, 3, 0, 0)","(9, 2, 77, 3, 0, 0)","(4, 4, 73, 3, 0, 0)","(4, 5, 73, 3, 0, 0)","(9, 5, 13, 3, 0, 1)","(9, 6, 21, 3, 1, 0)","(9, 7, 74, 3, 1, 0)","(9, 8, 17, 3, 0, 2)","(7, 10, 85, 3, 0, 1)",,,,,,,
1,1,4,3,3,0,0,0,1,0,4,,,,,,,
2,5.253600207957324,18.24007429768372,4.179031934739367,-0.0,-0.028332907746239755,13.418695535025309,0.6130053961386424,1.451395092490929,46.64250586228501,16.0321914775761,,,,,,,
0,"(7, 1, 5, 2, 0, 0)","(4, 2, 72, 3, 0, 0)","(9, 6, 75, 3, 0, 1)","(9, 6, 43, 3, 0, 0)","(4, 8, 57, 2, 0, 0)","(9, 9, 40, 3, 0, 2)",,,,,,,,,,,
1,2,0,0,3,1,3,,,,,,,,,,,
2,19.896590852898154,1.731871206029762,5.7859012076488545,27.891905402404717,4.7823871473771415,28.93456276550638,,,,,,,,,,,
0,"(6, 0, 36, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(4, 3, 49, 3, 0, 0)","(4, 4, 49, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 7, 51, 3, 0, 0)","(9, 8, 49, 3, 0, 1)","(9, 9, 27, 3, 0, 1)","(9, 10, 23, 3, 0, 1)","(9, 10, 23, 1, 0, 0)",,,,,
1,1,3,3,0,4,1,4,1,2,1,0,2,,,,,
2,6.621555362736497,15.211426645146457,-0.0,-10.190435730250984,-0.0,-0.0,6.516497495170563,5.2546399748422195,15.314600901209229,14.072853381527954,2.655526413848494,8.330006709748272,,,,,
0,"(7, 1, 30, 3, 0, 0)","(7, 2, 30, 3, 0, 0)","(6, 2, 30, 2, 0, 0)","(8, 5, 52, 3, 0, 0)","(9, 6, 41, 3, 0, 0)","(9, 7, 43, 3, 0, 0)","(9, 7, 53, 3, 0, 1)","(9, 8, 4, 3, 0, 0)","(9, 10, 52, 3, 0, 1)",,,,,,,,
1,4,3,1,0,1,1,1,0,0,,,,,,,,
2,-0.0,9.155251460541553,42.71206136170487,10.264025189014873,2.5807925891351613,7.207718340809006,27.208517414397967,11.96911280463811,10.253666739287393,,,,,,,,
0,"(6, 1, 44, 3, 0, 0)","(6, 1, 40, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,
1,3,0,4,,,,,,,,,,,,,,
2,10.12060163406388,-6.3870902716359135,-0.0,,,,,,,,,,,,,,
0,"(7, 0, 16, 3, 0, 0)","(9, 1, 51, 3, 0, 0)","(9, 2, 61, 1, 0, 0)","(9, 4, 36, 3, 0, 0)","(9, 5, 39, 3, 0, 0)","(9, 6, 39, 3, 0, 0)","(9, 6, 36, 3, 0, 1)","(9, 7, 53, 3, 0, 1)","(9, 7, 45, 3, 0, 1)","(4, 8, 41, 3, 0, 0)","(3, 9, 17, 3, 1, 2)","(9, 10, 74, 3, 0, 1)",,,,,
1,2,1,0,1,4,2,0,1,3,0,1,0,,,,,
2,-0.49209492734812876,31.58979030326185,14.015019201809523,16.752277621497544,6.721534475081944,0.8301400373069683,10.073498957873417,1.45449639219156,16.399376684477108,12.763984656892644,-10.664962367009151,16.2447677583548,,,,,
0,"(7, 1, 87, 3, 0, 0)","(4, 2, 34, 3, 1, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(4, 8, 49, 3, 0, 2)","(9, 10, 88, 3, 1, 2)","(8, 10, 40, 3, 0, 1)","(8, 11, 41, 3, 0, 2)",,,,,,,,
1,2,1,1,1,3,0,2,1,4,,,,,,,,
2,13.8029087113866,-11.683229783767127,-0.0,27.96525651980222,18.917687255692044,4.385184089387762,8.476446494660657,5.595867353542986,13.908365336074926,,,,,,,,
0,"(7, 1, 5, 2, 0, 0)","(7, 2, 5, 2, 0, 0)","(6, 3, 42, 3, 1, 0)","(6, 4, 42, 3, 0, 0)","(6, 4, 77, 3, 0, 0)","(9, 6, 41, 2, 0, 0)","(9, 7, 35, 3, 1, 0)","(9, 8, 51, 3, 0, 0)","(9, 9, 42, 3, 1, 2)","(8, 9, 61, 3, 0, 0)","(8, 10, 77, 3, 0, 2)",,,,,,
1,4,3,3,2,2,0,0,4,4,4,3,,,,,,
2,-0.0,18.48307906858585,-0.0,11.253766084586536,10.748018638209368,24.73967419814896,2.1877684408444553,14.233321147974237,27.66873291561415,8.989604071429909,21.25286098951757,,,,,,
0,"(6, 1, 37, 3, 1, 0)","(9, 2, 77, 3, 0, 0)","(9, 3, 39, 3, 0, 1)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 6, 53, 3, 0, 0)","(9, 7, 53, 3, 0, 1)","(8, 8, 53, 3, 0, 0)","(9, 8, 40, 3, 1, 2)","(4, 9, 60, 3, 0, 1)",,,,,,,
1,2,1,3,1,1,2,1,2,3,1,,,,,,,
2,18.50014098039662,2.93770303833716,5.239827245955441,-0.0,11.683930627571023,3.3672754106809535,8.688150259005363,7.024770221841258,20.222849172759055,18.6707971981731,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 3, 1, 0)","(7, 3, 28, 3, 0, 0)","(7, 4, 28, 3, 0, 0)","(7, 5, 28, 2, 0, 0)","(5, 6, 58, 1, 0, 0)","(9, 8, 44, 3, 1, 1)","(9, 9, 40, 3, 1, 2)","(9, 10, 44, 3, 1, 2)","(8, 11, 71, 3, 0, 1)",,,,,,,
1,1,3,1,3,1,0,2,0,4,2,,,,,,,
2,-0.0,-0.0,-0.0,-0.0,51.33058673928841,-3.949946402965587,7.991391163703869,15.072857045469116,25.555711593611797,15.488380650217914,,,,,,,
0,"(7, 1, 23, 3, 0, 0)","(9, 3, 74, 3, 0, 0)","(9, 3, 71, 3, 0, 0)","(9, 3, 22, 2, 0, 0)","(8, 4, 40, 3, 0, 0)","(8, 5, 44, 3, 0, 0)","(9, 7, 77, 3, 1, 1)","(4, 8, 85, 3, 1, 0)","(3, 9, 86, 3, 0, 1)","(3, 9, 88, 3, 0, 1)",,,,,,,
1,0,1,4,4,4,2,3,2,0,3,,,,,,,
2,-9.189098525250618,9.179621016124651,14.533301437147545,29.982303627420507,8.964762769599169,8.135025319948706,22.207937717066528,10.451212919486489,6.4907409143118375,11.819789545034233,,,,,,,
0,"(6, 0, 85, 3, 0, 0)","(6, 1, 85, 3, 0, 0)","(5, 1, 44, 3, 0, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,
1,3,3,2,4,,,,,,,,,,,,,
2,-0.0,9.172622976639651,-8.965570937047296,-0.0,,,,,,,,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 3, 86, 3, 0, 0)","(9, 6, 53, 2, 0, 0)","(9, 6, 51, 2, 1, 0)","(9, 7, 53, 3, 0, 1)","(8, 8, 26, 3, 0, 1)","(4, 10, 13, 3, 1, 1)",,,,,,,,,,
1,2,0,0,0,1,3,2,,,,,,,,,,
2,-0.488966511060573,16.678925933254863,5.243344527848549,8.62106529043172,11.398346816042734,16.426302309526747,10.5636594514826,,,,,,,,,,
0,"(6, 1, 16, 3, 0, 0)","(5, 2, 61, 3, 1, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 5, 33, 3, 0, 0)","(9, 6, 71, 3, 0, 0)","(4, 9, 85, 3, 0, 1)","(4, 9, 71, 3, 0, 2)","(3, 10, 40, 3, 1, 3)",,,,,,,,
1,3,1,4,1,2,3,2,3,1,,,,,,,,
2,25.51010501234217,-12.938955071822257,-0.0,5.968235973176521,28.008113092735265,17.28130275062651,7.8770126870130674,17.05488313869413,-5.588953430936449,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 3, 1, 0)","(7, 3, 28, 3, 0, 0)","(7, 4, 28, 3, 0, 0)","(7, 5, 28, 2, 0, 0)","(7, 6, 28, 2, 0, 0)","(6, 7, 4, 1, 0, 0)","(9, 9, 45, 3, 0, 1)","(9, 10, 53, 3, 0, 2)",,,,,,,,
1,1,3,1,3,1,3,0,0,4,,,,,,,,
2,-0.0,-0.0,-0.0,-0.0,-0.0,9.03667538064836,16.966056486423362,6.914379606462104,28.552468220329786,,,,,,,,
0,"(7, 0, 42, 3, 0, 1)","(4, 2, 26, 3, 0, 1)","(9, 6, 65, 2, 0, 1)","(9, 7, 34, 3, 0, 1)","(8, 7, 52, 3, 0, 1)","(8, 8, 45, 3, 0, 1)","(8, 8, 53, 3, 0, 1)","(9, 9, 42, 3, 1, 2)","(7, 11, 33, 3, 0, 1)",,,,,,,,
1,3,1,0,0,1,4,2,1,0,,,,,,,,
2,24.077460642187013,-2.8784449779968906,24.901966371069527,8.787149635974854,6.897890752677178,7.693472860960531,20.536273532815272,40.55095355668703,9.823991084813326,,,,,,,,
0,"(7, 1, 7, 3, 0, 0)","(7, 2, 7, 2, 0, 0)","(4, 3, 71, 3, 0, 0)","(3, 4, 26, 3, 0, 0)","(3, 5, 26, 3, 0, 0)","(3, 5, 48, 3, 0, 0)","(3, 6, 48, 3, 0, 1)","(3, 6, 39, 3, 0, 0)","(9, 7, 43, 3, 0, 0)","(9, 8, 52, 3, 0, 0)","(9, 9, 12, 3, 0, 1)","(8, 9, 17, 3, 1, 1)","(8, 10, 85, 3, 1, 1)",,,,
1,3,2,3,3,1,3,1,2,1,0,4,0,4,,,,
2,-0.0,19.771005277611184,33.867032321182386,-0.0,9.707125696090607,-0.0,14.126779128294592,0.5477782386077301,18.142080798020537,12.736201713661808,15.101727979729564,13.809685538093024,13.414091396675722,,,,
0,"(7, 1, 48, 2, 0, 1)","(6, 1, 26, 3, 0, 1)","(9, 3, 3, 3, 0, 1)","(9, 3, 45, 3, 0, 0)","(4, 4, 40, 3, 0, 0)","(4, 5, 40, 3, 0, 0)","(9, 6, 42, 3, 1, 0)","(4, 7, 76, 2, 0, 0)","(9, 8, 73, 3, 1, 0)","(9, 8, 77, 3, 0, 1)","(9, 9, 74, 3, 0, 2)","(8, 10, 36, 3, 0, 1)",,,,,
1,4,0,4,3,3,0,2,2,2,2,4,1,,,,,
2,8.997826885928756,-2.9421637353351198,25.128022903180014,20.055080669066136,-0.0,-9.817538921432645,17.555226553016873,-10.801128317907098,7.207581786407996,10.976667128985298,34.71610015928697,18.01290810741977,,,,,
0,"(6, 0, 88, 3, 0, 1)","(6, 1, 39, 3, 0, 0)","(6, 1, 49, 3, 0, 0)","(5, 2, 49, 3, 0, 0)","(9, 3, 14, 3, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 4, 1, 0, 0)","(9, 9, 17, 3, 1, 2)",,,,,
1,3,1,3,0,1,4,4,1,4,1,0,0,,,,,
2,12.84426192092101,7.151996497432561,12.254831338638141,-9.94246045321109,-0.0,-0.0,-0.0,-0.0,-0.0,18.3404162554355,9.618771561952899,18.332538983465437,,,,,
0,"(6, 0, 49, 3, 0, 0)","(9, 2, 42, 3, 0, 1)","(9, 3, 34, 3, 0, 1)","(8, 4, 11, 2, 0, 0)","(9, 7, 11, 2, 0, 0)","(8, 8, 48, 3, 0, 1)","(8, 9, 45, 3, 0, 1)","(4, 9, 83, 3, 0, 1)",,,,,,,,,
1,1,0,4,0,0,2,3,1,,,,,,,,,
2,12.83813544336952,20.467127426707407,52.20652031634557,-5.637228954397806,47.19795352526375,4.236564450301021,22.235369452805138,21.58665680826452,,,,,,,,,
