,0,1,2,3,4,5,6,7
0,34.24647724374542,24.886702457864057,[23.68122988],0.0,0.0,0.0,0.0,2.8880813792708033
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,66.977103977843,36.34790205019931,[42.53781299],0.0,0.0,0.0,4.293651235728645,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.691757838687366,33.95002435468881,[122.95742502],0.0,0.0,0.0,0.0,2.3025866448456225
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.681057711307595,9.935698489925134,[9.333808],0.0,0.0,0.0,0.0,0.0
0,11.844501691951768,20.62501667044808,[56.61823207],0.0,0.0,0.0,0.0,5.627599044016616
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,75.333840252299,43.603323461355494,[158.97435908],0.0,0.0,0.0,5.507460970929601,0.0
0,26.688664258868585,11.69578728934979,[2.33915526],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.709201954429934,34.60645325308282,[18.08860839],0.0,0.0,0.0,0.0,7.55575956917555
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.000834311196,41.935582617195074,[99.37522382],0.0,0.0,0.0,0.0,9.706805159058966
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.05812747835355,52.06867444689774,[100.83832073],0.0,0.0,0.0,0.0,0.0
0,56.035985398551496,18.723178241976626,[87.05564606],0.0,0.0,0.0,0.0,9.360832427390735
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.576637990168358,7.512004185487596,[9.77138881],0.0,0.0,0.0,0.0,5.74838793277939
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.165046270244254,42.01697401627824,[80.70128517],0.0,0.0,0.0,0.0,8.913848359078612
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55.32586855615708,19.324662486064504,[44.86304763],0.0,0.0,0.0,0.0,12.608827136066328
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.785283407399614,28.93458244710353,[57.79895836],0.0,0.0,0.0,0.0,7.221950462515487
0,38.01938142165966,30.61449744625503,[49.18977618],0.0,0.0,0.0,0.0,4.6946689202308995
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,97.12827415732293,27.995388335556655,[230.86605255],2.3119721825348605,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.86415565499111,17.650261283784378,[14.96378533],0.0,0.0,0.0,0.0,6.523372020305031
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,58.45169923367671,45.630782377622296,[121.1140614],0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.04122082183779,18.882982679453747,[34.74158647],0.0,0.0,0.0,0.0,9.628134517133699
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64.26980107626848,36.05041453531271,[99.83348884],0.0,0.0,0.0,0.0,10.908509329182941
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,62.420352926120465,40.522683193904854,[152.71369008],0.0,0.0,0.0,0.0,0.6665712769957293
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.73426194305815,25.71303175241667,[31.09087381],0.0,0.0,0.0,0.0,8.116062386342165
0,35.76340563228606,30.65883429562725,[27.24537181],0.0,0.0,0.0,0.0,10.23044894200836
0,82.26385334624558,36.54504894065406,[139.47986028],0.0,0.0,0.0,4.7769787207616226,0.0
0,58.54341720109309,27.62614286184509,[123.36852028],0.0,0.0,0.0,0.0,7.768608090594896
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,95.45467591366044,20.766242036466018,[229.69070345],0.0,0.0,0.0,0.0,9.823064529209178
0,53.14159012551964,13.359332457649252,[62.58587894],0.0,0.0,0.0,0.0,5.654691348904553
0,28.436999508385945,48.95111119074239,[82.60037806],0.0,0.0,0.0,0.0,5.433309230810498
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,54.007327028644156,40.97904810238287,[29.93470311],0.0,0.0,0.0,1.3750795710301833,0.0
